  20,-252, -25, -37,  24,  -4,  77,-986,  34;
  19,-253, -21, -35,  28,  -3,  79,-981,  32;
  19,-253, -25, -29,  26,  -5,  76,-982,  31;
  20,-254, -28, -24,  26,  -5,  78,-985,  35;
  21,-254, -26, -20,  26,  -6,  70,-986,  30;
  22,-250, -28, -18,  24,  -4,  75,-982,  26;
  18,-252, -25, -18,  23,  -4,  70,-980,  27;
  17,-252, -28, -21,  19,  -4,  70,-978,  29;
  17,-253, -29, -24,  16,  -4,  73,-982,  24;
  17,-249, -31, -28,  15,  -4,  71,-982,  25;
  18,-252, -28, -34,  14,  -3,  65,-979,  27;
  17,-251, -27, -36,  14,  -3,  66,-978,  26;
  18,-252, -24, -39,  15,  -3,  70,-980,  30;
  17,-250, -25, -39,  15,  -3,  70,-979,  34;
  16,-250, -23, -39,  14,  -3,  66,-977,  39;
  16,-252, -21, -38,  14,  -3,  66,-977,  37;
  17,-252, -22, -36,  13,  -2,  69,-974,  47;
  17,-252, -25, -35,  14,  -3,  70,-978,  46;
  18,-253, -22, -32,  15,  -4,  71,-975,  44;
  18,-253, -18, -31,  17,  -4,  73,-974,  48;
  15,-252, -26, -29,  17,  -4,  72,-975,  43;
  18,-251, -25, -32,  16,  -5,  65,-973,  41;
  13,-249, -28, -36,  16,  -6,  70,-973,  38;
  20,-252, -23, -41,  16,  -6,  66,-977,  37;
  17,-253, -25, -50,  15,  -5,  71,-973,  34;
  20,-249, -24, -60,  13,  -4,  67,-977,  33;
  17,-253, -27, -70,  12,  -4,  68,-976,  35;
  19,-252, -24, -76,  12,  -4,  72,-977,  43;
  18,-253, -26, -83,  13,  -3,  70,-980,  38;
  18,-254, -27, -87,  12,  -2,  70,-987,  37;
  19,-254, -28, -88,  13,  -3,  74,-983,  39;
  16,-254, -23, -88,  13,  -3,  74,-985,  41;
  17,-255, -26, -87,  13,  -2,  72,-987,  36;
  17,-255, -23, -80,  14,  -2,  79,-988,  38;
  21,-256, -26, -73,  14,  -3,  80,-986,  35;
  18,-254, -25, -64,  13,  -3,  72,-991,  32;
  15,-252, -28, -56,  15,  -4,  73,-987,  37;
  17,-256, -24, -48,  14,  -4,  72,-986,  31;
  21,-255, -24, -40,  15,  -4,  71,-982,  35;
  17,-252, -27, -34,  17,  -4,  77,-980,  33;
  19,-251, -25, -33,  17,  -4,  73,-979,  36;
  18,-254, -24, -32,  17,  -6,  74,-975,  34;
  16,-251, -29, -32,  18,  -7,  72,-976,  37;
  16,-251, -26, -36,  17,  -4,  69,-978,  35;
  18,-249, -27, -41,  18,  -4,  69,-979,  38;
  18,-253, -25, -45,  16,  -5,  69,-979,  36;
  17,-254, -24, -49,  15,  -4,  67,-976,  37;
  17,-254, -22, -54,  14,  -4,  66,-980,  34;
  15,-254, -28, -57,  11,  -4,  68,-982,  36;
  15,-253, -26, -60,  10,  -4,  67,-980,  36;
  16,-252, -25, -62,   9,  -3,  72,-983,  32;
  17,-252, -26, -61,   8,  -5,  69,-982,  34;
  16,-251, -28, -61,  11,  -5,  70,-985,  31;
  16,-255, -24, -58,  11,  -4,  72,-983,  34;
  17,-251, -23, -56,  13,  -3,  70,-981,  37;
  15,-252, -25, -54,  14,  -4,  71,-980,  38;
  18,-251, -26, -51,  15,  -5,  75,-983,  40;
  20,-253, -24, -50,  15,  -4,  71,-984,  38;
  15,-253, -25, -50,  16,  -5,  73,-976,  34;
  20,-255, -25, -50,  15,  -5,  78,-982,  34;
  15,-253, -27, -52,  14,  -6,  70,-982,  32;
  17,-255, -30, -52,  15,  -4,  76,-980,  34;
  20,-255, -27, -51,  15,  -5,  74,-981,  32;
  17,-254, -31, -49,  15,  -5,  73,-983,  30;
  17,-253, -30, -44,  14,  -5,  71,-975,  36;
  20,-256, -25, -40,  14,  -5,  71,-979,  29;
  17,-252, -25, -39,  13,  -4,  70,-983,  35;
  16,-251, -23, -36,  13,  -5,  70,-982,  33;
  16,-251, -25, -33,  11,  -5,  64,-974,  38;
  17,-253, -25, -35,  10,  -5,  72,-981,  34;
  15,-250, -29, -37,  10,  -5,  73,-981,  40;
  16,-250, -24, -38,   9,  -3,  70,-982,  35;
  16,-254, -26, -38,   9,  -3,  72,-978,  38;
  22,-253, -25, -39,  11,  -5,  74,-980,  35;
  19,-250, -26, -41,  13,  -5,  70,-985,  32;
  20,-253, -27, -42,  14,  -5,  71,-983,  36;
  18,-250, -25, -44,  16,  -4,  74,-981,  34;
  16,-253, -28, -43,  17,  -5,  72,-979,  39;
  19,-253, -26, -44,  17,  -5,  75,-978,  33;
  20,-254, -21, -45,  17,  -4,  73,-983,  35;
  17,-252, -20, -44,  16,  -6,  74,-984,  36;
  18,-254, -26, -42,  17,  -4,  73,-980,  35;
  18,-254, -19, -41,  17,  -6,  67,-980,  31;
  18,-252, -23, -43,  17,  -4,  73,-981,  41;
  17,-252, -24, -43,  17,  -4,  70,-981,  33;
  16,-253, -26, -46,  16,  -4,  70,-974,  31;
  18,-251, -23, -50,  17,  -4,  72,-977,  37;
  16,-253, -26, -52,  16,  -3,  69,-984,  35;
  17,-252, -26, -54,  15,  -3,  72,-982,  35;
  18,-252, -22, -54,  13,  -3,  73,-982,  32;
  17,-254, -24, -56,  14,  -2,  72,-981,  37;
  18,-257, -26, -54,  12,  -1,  70,-981,  34;
  17,-247, -33, -53,  11,  -2,  67,-982,  34;
  20,-255, -27, -47,  11,  -2,  71,-985,  34;
  18,-253, -22, -43,  11,  -1,  69,-983,  37;
  19,-252, -24, -38,  12,  -2,  71,-985,  37;
  19,-254, -25, -35,  12,  -2,  74,-976,  35;
  21,-252, -24, -35,  13,  -2,  71,-978,  34;
  20,-251, -25, -35,  12,  -4,  72,-979,  31;
  17,-250, -25, -37,  12,  -2,  73,-983,  38;
  20,-251, -30, -39,  14,  -3,  74,-982,  29;
  16,-253, -25, -41,  13,  -4,  71,-982,  33;
  20,-252, -28, -43,  14,  -3,  69,-986,  33;
  15,-252, -29, -45,  14,  -3,  73,-982,  35;
  15,-255, -24, -46,  14,  -3,  69,-984,  31;
  17,-253, -25, -46,  13,  -1,  74,-985,  33;
  16,-251, -28, -44,  14,  -3,  69,-983,  33;
  19,-252, -27, -44,  15,  -2,  73,-983,  35;
  18,-253, -23, -43,  13,  -3,  69,-984,  33;
  16,-253, -24, -45,  13,  -3,  74,-982,  36;
  19,-253, -27, -44,  13,  -3,  68,-984,  34;
  18,-254, -24, -43,  14,  -4,  70,-982,  35;
  20,-254, -27, -44,  14,  -4,  73,-985,  38;
  17,-252, -26, -43,  15,  -4,  69,-982,  33;
  16,-253, -27, -42,  15,  -6,  70,-981,  32;
  16,-251, -27, -42,  17,  -6,  72,-980,  32;
  17,-252, -23, -39,  18,  -6,  67,-981,  34;
