   3,-249,  11, -52,  16,  -8,   4,-970, 169;
   1,-250,   9, -53,  16,  -7,   9,-968, 171;
  -2,-248,   9, -54,  17,  -6,  -5,-968, 167;
   0,-249,   7, -58,  17,  -4,   1,-964, 167;
   1,-248,   8, -60,  16,  -1,   2,-967, 167;
   8,-247,  14, -65,  18,  -1,   0,-967, 168;
   0,-248,  10, -69,  19,   2,  -2,-971, 169;
   0,-250,  10, -75,  20,   6,  -2,-964, 168;
  -1,-248,   9, -78,  22,   9,   2,-968, 173;
   1,-249,  12, -80,  24,  12,   3,-971, 174;
  -2,-249,   8, -79,  26,  14,  -2,-970, 171;
  -2,-250,   8, -80,  30,  15,  -3,-974, 176;
  -2,-249,  11, -83,  35,  20,   3,-974, 173;
   2,-253,  10, -84,  39,  22,   7,-974, 176;
   2,-250,   9, -89,  43,  23,   5,-982, 174;
   0,-251,  11, -92,  50,  25,   8,-979, 169;
   1,-252,   9, -97,  57,  30,   5,-983, 171;
   4,-252,   9,-100,  65,  31,   6,-981, 170;
   1,-252,  10,-104,  72,  36,  -1,-983, 165;
   2,-253,   9,-109,  80,  38,   1,-991, 167;
   3,-253,   9,-111,  88,  40,  -3,-985, 163;
  -1,-254,  11,-113,  96,  40,   5,-983, 169;
  -1,-250,  13,-116, 104,  41,   4,-986, 170;
   2,-255,  12,-117, 113,  40,  -1,-982, 175;
   3,-250,  13,-119, 120,  40,  -1,-985, 177;
  -3,-251,  11,-117, 125,  39,   0,-983, 181;
  -2,-254,  12,-116, 131,  42,  -5,-980, 182;
  -2,-252,  15,-112, 138,  43,  -3,-983, 190;
  -2,-253,   9,-109, 142,  44,  -6,-979, 191;
  -1,-254,  15,-107, 147,  46,  -8,-977, 187;
  -4,-249,  16,-102, 151,  46,  -7,-981, 186;
  -7,-250,  15, -99, 155,  49, -10,-976, 197;
  -6,-250,  13, -97, 161,  49, -16,-976, 189;
  -7,-249,  16, -99, 166,  50, -17,-973, 188;
  -7,-248,  14,-102, 175,  48, -23,-966, 189;
  -8,-248,  14,-104, 184,  49, -25,-965, 191;
  -8,-249,  15,-107, 193,  49, -32,-966, 194;
  -9,-246,  15,-108, 203,  49, -27,-955, 189;
  -6,-247,  13,-110, 213,  47, -34,-956, 193;
  -7,-247,  13,-113, 223,  46, -27,-957, 191;
  -8,-248,  21,-117, 232,  44, -20,-961, 194;
  -6,-248,  18,-119, 241,  40, -19,-961, 197;
  -5,-251,  15,-120, 249,  35, -17,-967, 200;
  -7,-248,  16,-118, 257,  31, -16,-970, 197;
  -6,-249,  20,-119, 261,  27, -19,-973, 194;
  -8,-251,  14,-122, 265,  23, -25,-974, 196;
  -8,-255,  15,-122, 267,  21, -31,-977, 192;
  -9,-251,  17,-122, 268,  20, -29,-980, 196;
 -13,-250,  13,-118, 264,  20, -30,-985, 195;
  -8,-255,  13,-113, 261,  20, -26,-983, 188;
  -8,-254,  12,-109, 259,  21, -28,-983, 176;
 -13,-255,   8,-109, 262,  22, -34,-986, 182;
 -14,-255,  13,-106, 259,  22, -40,-988, 180;
 -16,-253,  10, -94, 249,  21, -43,-993, 178;
 -13,-254,   8, -76, 237,  22, -47,-987, 167;
 -13,-255,   8, -67, 230,  17, -41,-988, 162;
 -13,-253,   8, -56, 226,  11, -53,-981, 157;
 -13,-251,  10, -46, 223,   5, -46,-983, 162;
 -13,-253,  10, -34, 221,  -1, -45,-983, 167;
 -10,-252,   8, -22, 220, -11, -36,-968, 157;
 -11,-250,  10, -15, 227, -24, -29,-978, 172;
  -4,-243,   8,  -1, 229, -39,  -8,-956, 162;
   1,-246,   8,  -2, 235, -59,   1,-950, 158;
   5,-237,   4, -16, 252, -82,  14,-927, 135;
   3,-242,   3, -47, 275,-122,  16,-933, 153;
   9,-232,  -1, -61, 286,-165,  34,-911, 130;
  12,-229,   2, -90, 301,-212,  46,-902, 126;
  18,-231,   7,-119, 324,-261,  68,-904, 147;
  19,-239,   8,-130, 339,-316,  79,-915, 168;
  25,-237,  12,-122, 348,-370,  99,-919, 170;
  33,-244,  15,-104, 356,-422, 108,-926, 173;
  34,-247,  10, -79, 366,-467, 126,-929, 171;
  43,-236,   4, -54, 388,-510, 155,-917, 132;
  46,-233,  -2, -57, 435,-554, 168,-910, 120;
  49,-236,  -5, -89, 500,-596, 181,-910, 117;
  58,-241,   1,-128, 581,-633, 211,-930, 120;
  58,-247,  -3,-143, 671,-672, 208,-945, 122;
