,0,1,2,3,4,5,6,7,8
0,30.0,-227.0,-73.0,-192.0,-326.0,-326.0,99.0,-939.0,-272.0
1,28.0,-228.0,-70.0,-190.0,-332.0,-322.0,90.0,-944.0,-268.0
2,27.0,-228.0,-69.0,-188.0,-343.0,-320.0,94.0,-944.0,-268.0
3,26.0,-230.0,-68.0,-181.0,-352.0,-312.0,90.0,-943.0,-257.0
4,24.0,-231.0,-65.0,-172.0,-363.0,-305.0,76.0,-950.0,-263.0
5,23.0,-225.0,-67.0,-163.0,-376.0,-300.0,69.0,-953.0,-255.0
6,23.0,-231.0,-64.0,-152.0,-391.0,-290.0,66.0,-949.0,-248.0
7,14.0,-230.0,-64.0,-139.0,-403.0,-284.0,61.0,-945.0,-244.0
8,21.0,-231.0,-65.0,-126.0,-418.0,-273.0,58.0,-943.0,-240.0
9,16.0,-228.0,-62.0,-115.0,-431.0,-265.0,55.0,-946.0,-233.0
10,16.0,-227.0,-62.0,-104.0,-444.0,-256.0,55.0,-943.0,-232.0
11,19.0,-230.0,-59.0,-92.0,-455.0,-246.0,50.0,-940.0,-236.0
12,16.0,-227.0,-59.0,-84.0,-468.0,-237.0,57.0,-938.0,-233.0
13,17.0,-227.0,-62.0,-78.0,-478.0,-228.0,58.0,-931.0,-232.0
14,16.0,-227.0,-63.0,-70.0,-489.0,-217.0,59.0,-934.0,-227.0
15,17.0,-226.0,-65.0,-62.0,-499.0,-208.0,67.0,-937.0,-227.0
16,20.0,-221.0,-60.0,-53.0,-511.0,-197.0,71.0,-931.0,-230.0
17,23.0,-225.0,-60.0,-45.0,-521.0,-186.0,74.0,-931.0,-226.0
18,22.0,-223.0,-59.0,-35.0,-531.0,-172.0,79.0,-931.0,-225.0
19,25.0,-226.0,-63.0,-25.0,-542.0,-160.0,77.0,-930.0,-223.0
20,28.0,-224.0,-59.0,-17.0,-553.0,-151.0,81.0,-925.0,-219.0
21,25.0,-222.0,-59.0,-8.0,-562.0,-142.0,77.0,-926.0,-214.0
22,25.0,-221.0,-58.0,-1.0,-569.0,-132.0,84.0,-927.0,-217.0
23,22.0,-223.0,-58.0,5.0,-578.0,-122.0,81.0,-919.0,-213.0
24,25.0,-223.0,-59.0,12.0,-584.0,-112.0,79.0,-918.0,-209.0
25,26.0,-219.0,-58.0,22.0,-588.0,-100.0,76.0,-916.0,-217.0
26,22.0,-220.0,-60.0,28.0,-594.0,-91.0,72.0,-908.0,-214.0
