,0,1,2,3,4,5,6,7,8
0,9.0,-246.0,0.0,63.0,11.0,-14.0,18.0,-1015.0,-3.0
1,10.0,-245.0,3.0,64.0,11.0,-14.0,21.0,-1018.0,-3.0
2,9.0,-246.0,-2.0,64.0,12.0,-13.0,21.0,-1020.0,0.0
3,14.0,-249.0,-4.0,64.0,12.0,-13.0,23.0,-1017.0,-2.0
4,8.0,-248.0,-1.0,64.0,11.0,-12.0,21.0,-1019.0,-1.0
5,9.0,-253.0,4.0,63.0,10.0,-12.0,16.0,-1016.0,-1.0
6,8.0,-245.0,0.0,64.0,10.0,-13.0,20.0,-1021.0,0.0
7,10.0,-253.0,-1.0,65.0,12.0,-13.0,18.0,-1022.0,0.0
8,11.0,-249.0,1.0,64.0,11.0,-13.0,21.0,-1019.0,-2.0
9,12.0,-251.0,-1.0,64.0,11.0,-13.0,18.0,-1019.0,2.0
10,11.0,-247.0,-3.0,64.0,12.0,-14.0,18.0,-1018.0,-1.0
11,12.0,-249.0,-5.0,65.0,11.0,-14.0,20.0,-1026.0,2.0
12,12.0,-249.0,-3.0,65.0,12.0,-12.0,22.0,-1020.0,2.0
13,11.0,-248.0,-3.0,67.0,13.0,-13.0,19.0,-1018.0,4.0
14,11.0,-247.0,-6.0,67.0,15.0,-11.0,23.0,-1016.0,0.0
15,15.0,-251.0,-4.0,66.0,15.0,-13.0,22.0,-1020.0,0.0
16,11.0,-250.0,-1.0,68.0,16.0,-12.0,22.0,-1013.0,4.0
17,14.0,-249.0,-1.0,67.0,16.0,-13.0,19.0,-1019.0,2.0
18,11.0,-247.0,0.0,67.0,14.0,-12.0,19.0,-1015.0,7.0
19,11.0,-249.0,0.0,65.0,14.0,-13.0,22.0,-1016.0,5.0
20,12.0,-250.0,-1.0,62.0,13.0,-14.0,26.0,-1017.0,3.0
21,11.0,-247.0,-3.0,62.0,12.0,-13.0,21.0,-1017.0,4.0
22,10.0,-249.0,-3.0,60.0,12.0,-13.0,22.0,-1019.0,7.0
23,9.0,-246.0,-2.0,58.0,12.0,-14.0,18.0,-1015.0,6.0
24,12.0,-249.0,-3.0,58.0,10.0,-12.0,19.0,-1020.0,11.0
25,12.0,-250.0,-3.0,59.0,10.0,-12.0,19.0,-1018.0,4.0
26,9.0,-248.0,-3.0,57.0,11.0,-12.0,20.0,-1018.0,1.0
27,9.0,-247.0,-6.0,57.0,11.0,-12.0,16.0,-1020.0,6.0
28,10.0,-250.0,0.0,58.0,12.0,-11.0,17.0,-1019.0,2.0
29,9.0,-245.0,0.0,57.0,14.0,-10.0,19.0,-1015.0,11.0
30,11.0,-250.0,1.0,57.0,13.0,-12.0,19.0,-1019.0,7.0
31,8.0,-247.0,-7.0,55.0,13.0,-11.0,18.0,-1016.0,6.0
32,8.0,-249.0,1.0,55.0,13.0,-10.0,16.0,-1017.0,7.0
33,9.0,-246.0,-1.0,55.0,14.0,-12.0,19.0,-1017.0,7.0
34,8.0,-248.0,-5.0,56.0,15.0,-12.0,17.0,-1016.0,4.0
35,11.0,-247.0,-1.0,57.0,14.0,-12.0,20.0,-1016.0,7.0
36,12.0,-249.0,-4.0,58.0,15.0,-14.0,20.0,-1018.0,3.0
37,12.0,-245.0,-1.0,59.0,15.0,-14.0,22.0,-1016.0,1.0
38,9.0,-247.0,0.0,60.0,14.0,-14.0,23.0,-1021.0,0.0
39,10.0,-249.0,-3.0,62.0,14.0,-14.0,23.0,-1021.0,1.0
40,10.0,-248.0,-2.0,62.0,13.0,-14.0,19.0,-1018.0,6.0
41,9.0,-248.0,-4.0,62.0,12.0,-14.0,19.0,-1020.0,0.0
42,11.0,-250.0,-8.0,59.0,11.0,-13.0,16.0,-1022.0,1.0
43,9.0,-249.0,-6.0,58.0,10.0,-12.0,15.0,-1027.0,0.0
44,9.0,-249.0,-2.0,55.0,10.0,-14.0,17.0,-1021.0,-1.0
45,12.0,-251.0,-3.0,54.0,10.0,-10.0,17.0,-1027.0,-3.0
46,8.0,-246.0,-6.0,51.0,10.0,-12.0,14.0,-1023.0,5.0
47,4.0,-252.0,-9.0,48.0,10.0,-13.0,20.0,-1031.0,8.0
48,6.0,-248.0,0.0,48.0,9.0,-12.0,23.0,-1023.0,4.0
49,9.0,-248.0,0.0,47.0,7.0,-12.0,18.0,-1024.0,5.0
50,10.0,-246.0,-1.0,46.0,9.0,-12.0,21.0,-1021.0,3.0
51,11.0,-250.0,1.0,45.0,9.0,-10.0,25.0,-1018.0,5.0
52,13.0,-249.0,-1.0,45.0,9.0,-8.0,17.0,-1016.0,12.0
53,11.0,-251.0,-2.0,43.0,9.0,-9.0,17.0,-1014.0,3.0
54,10.0,-245.0,2.0,41.0,8.0,-9.0,16.0,-1013.0,9.0
55,12.0,-245.0,0.0,36.0,9.0,-9.0,18.0,-1010.0,4.0
56,10.0,-245.0,-1.0,32.0,8.0,-9.0,17.0,-1012.0,7.0
57,10.0,-248.0,1.0,27.0,8.0,-10.0,15.0,-1008.0,6.0
58,8.0,-248.0,-3.0,23.0,7.0,-8.0,21.0,-1005.0,5.0
59,9.0,-245.0,-1.0,17.0,9.0,-9.0,19.0,-1016.0,1.0
60,13.0,-249.0,-2.0,12.0,9.0,-11.0,14.0,-1018.0,0.0
61,7.0,-245.0,0.0,7.0,7.0,-13.0,17.0,-1016.0,7.0
62,9.0,-250.0,-2.0,3.0,8.0,-11.0,26.0,-1015.0,7.0
63,9.0,-246.0,-2.0,1.0,9.0,-12.0,23.0,-1015.0,4.0
64,8.0,-249.0,0.0,-3.0,11.0,-14.0,25.0,-1020.0,8.0
65,10.0,-251.0,1.0,-6.0,10.0,-16.0,23.0,-1025.0,3.0
66,11.0,-248.0,-3.0,-9.0,10.0,-18.0,23.0,-1027.0,3.0
67,10.0,-250.0,-4.0,-9.0,9.0,-16.0,24.0,-1021.0,0.0
68,10.0,-250.0,-7.0,-9.0,7.0,-18.0,25.0,-1027.0,5.0
69,14.0,-246.0,-5.0,-9.0,5.0,-19.0,26.0,-1019.0,1.0
70,12.0,-248.0,-4.0,-8.0,2.0,-19.0,26.0,-1016.0,0.0
71,12.0,-248.0,-2.0,-8.0,1.0,-17.0,26.0,-1019.0,-3.0
72,10.0,-248.0,0.0,-9.0,0.0,-14.0,26.0,-1016.0,1.0
73,13.0,-249.0,-3.0,-9.0,-2.0,-14.0,24.0,-1018.0,-3.0
74,13.0,-250.0,-3.0,-11.0,-4.0,-12.0,20.0,-1019.0,2.0
75,10.0,-249.0,0.0,-16.0,-4.0,-10.0,22.0,-1015.0,5.0
76,9.0,-246.0,-1.0,-19.0,-6.0,-10.0,20.0,-1012.0,-2.0
77,11.0,-253.0,-1.0,-23.0,-6.0,-9.0,15.0,-1016.0,3.0
78,10.0,-244.0,-2.0,-26.0,-6.0,-8.0,16.0,-1015.0,0.0
79,9.0,-251.0,0.0,-29.0,-3.0,-8.0,20.0,-1014.0,7.0
80,10.0,-248.0,-4.0,-31.0,-2.0,-9.0,20.0,-1019.0,5.0
81,10.0,-250.0,-1.0,-34.0,-2.0,-8.0,14.0,-1020.0,4.0
82,9.0,-250.0,-4.0,-34.0,0.0,-9.0,24.0,-1025.0,0.0
83,9.0,-249.0,-3.0,-37.0,2.0,-7.0,16.0,-1019.0,3.0
84,12.0,-251.0,-2.0,-37.0,2.0,-7.0,20.0,-1022.0,-5.0
85,10.0,-250.0,-4.0,-38.0,1.0,-5.0,17.0,-1030.0,0.0
86,9.0,-247.0,-3.0,-38.0,3.0,-4.0,19.0,-1022.0,-4.0
87,13.0,-249.0,-7.0,-40.0,3.0,-4.0,16.0,-1024.0,-2.0
88,9.0,-249.0,-4.0,-42.0,3.0,-3.0,20.0,-1018.0,-11.0
89,10.0,-249.0,-5.0,-45.0,1.0,-1.0,20.0,-1022.0,-10.0
90,8.0,-240.0,-10.0,-47.0,0.0,-2.0,27.0,-1016.0,-7.0
91,9.0,-249.0,-4.0,-48.0,-1.0,-5.0,22.0,-1026.0,-11.0
92,10.0,-244.0,-2.0,-51.0,-4.0,-5.0,22.0,-1018.0,-15.0
93,10.0,-248.0,-6.0,-55.0,-5.0,-8.0,23.0,-1013.0,-7.0
94,12.0,-247.0,-7.0,-58.0,-6.0,-11.0,18.0,-1012.0,-16.0
95,12.0,-247.0,-5.0,-61.0,-7.0,-12.0,23.0,-1015.0,-12.0
96,8.0,-247.0,-3.0,-61.0,-7.0,-12.0,19.0,-1012.0,-11.0
97,7.0,-248.0,-7.0,-59.0,-8.0,-12.0,20.0,-1010.0,-14.0
98,11.0,-246.0,-8.0,-57.0,-7.0,-13.0,19.0,-1010.0,-12.0
99,7.0,-248.0,-11.0,-55.0,-7.0,-13.0,18.0,-1012.0,-14.0
100,10.0,-244.0,-8.0,-56.0,-6.0,-11.0,20.0,-1008.0,-14.0
101,6.0,-246.0,-13.0,-57.0,-8.0,-11.0,21.0,-1011.0,-24.0
102,7.0,-244.0,-10.0,-58.0,-5.0,-12.0,19.0,-1011.0,-22.0
103,8.0,-246.0,-10.0,-62.0,-5.0,-12.0,21.0,-1018.0,-22.0
104,12.0,-250.0,-9.0,-63.0,-3.0,-12.0,17.0,-1018.0,-28.0
105,10.0,-246.0,-11.0,-67.0,-3.0,-11.0,18.0,-1014.0,-26.0
106,13.0,-248.0,-9.0,-69.0,-4.0,-11.0,21.0,-1019.0,-28.0
107,10.0,-250.0,-11.0,-70.0,-4.0,-11.0,21.0,-1023.0,-26.0
