,0,1,2,3,4,5,6,7,8
0,18.0,-247.0,-72.0,-48.0,98.0,-4.0,41.0,-953.0,-214.0
1,18.0,-247.0,-69.0,-47.0,96.0,-5.0,37.0,-961.0,-220.0
2,15.0,-248.0,-71.0,-44.0,98.0,-4.0,40.0,-961.0,-216.0
3,19.0,-249.0,-72.0,-45.0,99.0,-4.0,37.0,-960.0,-218.0
4,17.0,-249.0,-72.0,-48.0,101.0,-6.0,36.0,-959.0,-222.0
5,17.0,-247.0,-74.0,-50.0,104.0,-5.0,41.0,-960.0,-221.0
6,17.0,-250.0,-72.0,-52.0,108.0,-5.0,40.0,-961.0,-225.0
7,15.0,-247.0,-72.0,-53.0,110.0,-5.0,37.0,-960.0,-228.0
8,16.0,-247.0,-77.0,-54.0,112.0,-6.0,38.0,-960.0,-225.0
9,18.0,-250.0,-72.0,-52.0,112.0,-5.0,32.0,-965.0,-223.0
10,17.0,-249.0,-74.0,-50.0,113.0,-5.0,31.0,-961.0,-225.0
11,18.0,-247.0,-74.0,-48.0,113.0,-3.0,37.0,-957.0,-229.0
12,14.0,-251.0,-75.0,-45.0,111.0,-3.0,36.0,-958.0,-222.0
13,16.0,-247.0,-77.0,-41.0,109.0,-1.0,37.0,-957.0,-220.0
14,18.0,-248.0,-76.0,-38.0,107.0,-3.0,31.0,-956.0,-221.0
15,18.0,-248.0,-74.0,-37.0,104.0,0.0,34.0,-949.0,-223.0
16,14.0,-246.0,-77.0,-36.0,100.0,-2.0,35.0,-946.0,-221.0
17,15.0,-247.0,-78.0,-34.0,96.0,-1.0,38.0,-946.0,-225.0
18,17.0,-246.0,-75.0,-35.0,93.0,-2.0,31.0,-951.0,-224.0
19,15.0,-244.0,-75.0,-37.0,89.0,-2.0,38.0,-951.0,-233.0
20,17.0,-246.0,-72.0,-39.0,84.0,-4.0,38.0,-953.0,-220.0
21,17.0,-250.0,-78.0,-40.0,81.0,-2.0,31.0,-952.0,-228.0
22,17.0,-248.0,-75.0,-40.0,77.0,-6.0,40.0,-955.0,-223.0
23,17.0,-249.0,-73.0,-39.0,75.0,-2.0,38.0,-952.0,-225.0
24,18.0,-246.0,-77.0,-38.0,73.0,-5.0,36.0,-958.0,-230.0
25,16.0,-250.0,-77.0,-38.0,72.0,-2.0,41.0,-961.0,-231.0
26,16.0,-249.0,-72.0,-36.0,71.0,-4.0,31.0,-954.0,-226.0
27,15.0,-246.0,-76.0,-36.0,70.0,-2.0,38.0,-956.0,-229.0
28,17.0,-246.0,-76.0,-36.0,69.0,-4.0,37.0,-961.0,-224.0
29,17.0,-249.0,-76.0,-36.0,67.0,-2.0,37.0,-956.0,-224.0
30,19.0,-248.0,-75.0,-34.0,65.0,-4.0,34.0,-959.0,-225.0
31,16.0,-250.0,-75.0,-32.0,65.0,-2.0,40.0,-953.0,-223.0
32,18.0,-249.0,-79.0,-29.0,65.0,-4.0,41.0,-954.0,-229.0
33,21.0,-247.0,-71.0,-28.0,64.0,-3.0,40.0,-952.0,-228.0
34,20.0,-248.0,-79.0,-27.0,64.0,-7.0,41.0,-951.0,-229.0
35,17.0,-246.0,-79.0,-27.0,65.0,-3.0,38.0,-952.0,-231.0
36,17.0,-246.0,-79.0,-29.0,65.0,-6.0,42.0,-949.0,-227.0
37,18.0,-244.0,-73.0,-32.0,64.0,-6.0,43.0,-954.0,-234.0
38,17.0,-247.0,-78.0,-34.0,64.0,-9.0,41.0,-954.0,-236.0
39,18.0,-248.0,-76.0,-35.0,64.0,-7.0,41.0,-950.0,-230.0
40,17.0,-246.0,-75.0,-37.0,65.0,-9.0,40.0,-956.0,-234.0
41,19.0,-247.0,-76.0,-36.0,65.0,-6.0,41.0,-953.0,-233.0
42,19.0,-248.0,-75.0,-35.0,66.0,-9.0,42.0,-953.0,-233.0
43,18.0,-245.0,-75.0,-34.0,67.0,-6.0,44.0,-955.0,-228.0
44,16.0,-246.0,-79.0,-32.0,68.0,-9.0,39.0,-951.0,-228.0
45,18.0,-247.0,-79.0,-32.0,72.0,-5.0,44.0,-953.0,-226.0
46,15.0,-246.0,-77.0,-30.0,72.0,-8.0,37.0,-952.0,-231.0
47,16.0,-244.0,-74.0,-29.0,71.0,-6.0,46.0,-955.0,-225.0
48,19.0,-244.0,-75.0,-28.0,73.0,-7.0,40.0,-951.0,-234.0
49,18.0,-245.0,-76.0,-27.0,72.0,-4.0,42.0,-951.0,-227.0
50,19.0,-246.0,-77.0,-24.0,71.0,-8.0,47.0,-953.0,-230.0
51,17.0,-246.0,-77.0,-24.0,70.0,-6.0,44.0,-954.0,-231.0
52,18.0,-247.0,-73.0,-24.0,70.0,-8.0,44.0,-952.0,-230.0
53,19.0,-246.0,-78.0,-26.0,69.0,-6.0,44.0,-954.0,-239.0
54,18.0,-246.0,-77.0,-28.0,68.0,-9.0,45.0,-953.0,-226.0
55,17.0,-247.0,-76.0,-28.0,66.0,-8.0,45.0,-958.0,-233.0
56,20.0,-247.0,-78.0,-28.0,64.0,-10.0,47.0,-957.0,-236.0
57,20.0,-248.0,-78.0,-26.0,64.0,-8.0,45.0,-955.0,-235.0
58,16.0,-247.0,-78.0,-28.0,64.0,-11.0,50.0,-954.0,-236.0
59,19.0,-248.0,-75.0,-27.0,65.0,-9.0,46.0,-953.0,-234.0
60,18.0,-248.0,-77.0,-26.0,65.0,-10.0,41.0,-951.0,-239.0
61,18.0,-245.0,-77.0,-25.0,67.0,-7.0,41.0,-953.0,-235.0
62,21.0,-248.0,-78.0,-24.0,70.0,-11.0,44.0,-953.0,-239.0
63,18.0,-247.0,-76.0,-22.0,74.0,-10.0,38.0,-952.0,-235.0
64,19.0,-245.0,-75.0,-22.0,75.0,-8.0,46.0,-950.0,-234.0
65,16.0,-245.0,-79.0,-20.0,77.0,-7.0,40.0,-947.0,-236.0
66,19.0,-245.0,-77.0,-17.0,79.0,-9.0,44.0,-947.0,-236.0
67,21.0,-246.0,-83.0,-16.0,80.0,-6.0,44.0,-947.0,-233.0
68,17.0,-247.0,-75.0,-18.0,82.0,-8.0,42.0,-944.0,-239.0
69,16.0,-244.0,-79.0,-20.0,82.0,-6.0,44.0,-941.0,-240.0
70,18.0,-245.0,-79.0,-26.0,79.0,-5.0,41.0,-948.0,-234.0
71,16.0,-243.0,-79.0,-25.0,77.0,-4.0,41.0,-947.0,-235.0
72,14.0,-245.0,-78.0,-28.0,75.0,-5.0,43.0,-949.0,-239.0
73,15.0,-245.0,-76.0,-27.0,72.0,-4.0,37.0,-949.0,-233.0
74,16.0,-247.0,-75.0,-26.0,72.0,-3.0,35.0,-952.0,-236.0
75,16.0,-245.0,-74.0,-24.0,72.0,-3.0,34.0,-954.0,-230.0
76,18.0,-246.0,-80.0,-21.0,70.0,-3.0,37.0,-953.0,-225.0
77,16.0,-245.0,-78.0,-16.0,67.0,-2.0,31.0,-955.0,-233.0
78,17.0,-248.0,-74.0,-11.0,69.0,-2.0,36.0,-955.0,-227.0
79,18.0,-246.0,-76.0,-8.0,65.0,-4.0,36.0,-959.0,-232.0
80,18.0,-248.0,-79.0,-6.0,64.0,-5.0,37.0,-955.0,-228.0
81,17.0,-248.0,-76.0,-3.0,62.0,-5.0,34.0,-952.0,-228.0
82,19.0,-248.0,-76.0,0.0,61.0,-5.0,40.0,-951.0,-226.0
83,17.0,-246.0,-76.0,1.0,61.0,-3.0,37.0,-950.0,-232.0
84,16.0,-247.0,-76.0,2.0,63.0,-4.0,37.0,-954.0,-230.0
85,18.0,-245.0,-78.0,2.0,63.0,-4.0,38.0,-952.0,-227.0
86,17.0,-245.0,-74.0,0.0,67.0,-4.0,41.0,-955.0,-228.0
87,17.0,-245.0,-79.0,-1.0,68.0,-4.0,35.0,-952.0,-228.0
88,18.0,-245.0,-79.0,-4.0,68.0,-3.0,36.0,-954.0,-229.0
89,20.0,-247.0,-77.0,-5.0,69.0,-4.0,39.0,-952.0,-227.0
90,16.0,-246.0,-76.0,-5.0,69.0,-1.0,36.0,-956.0,-236.0
91,17.0,-246.0,-81.0,-6.0,66.0,0.0,33.0,-954.0,-235.0
92,16.0,-248.0,-76.0,-6.0,64.0,0.0,38.0,-953.0,-233.0
93,16.0,-245.0,-76.0,-7.0,60.0,0.0,36.0,-953.0,-238.0
94,14.0,-245.0,-80.0,-8.0,58.0,0.0,34.0,-955.0,-237.0
95,15.0,-244.0,-77.0,-10.0,55.0,-1.0,38.0,-953.0,-234.0
96,15.0,-250.0,-82.0,-12.0,52.0,1.0,35.0,-957.0,-237.0
97,18.0,-246.0,-79.0,-13.0,48.0,-1.0,36.0,-953.0,-235.0
98,17.0,-250.0,-77.0,-15.0,44.0,1.0,34.0,-956.0,-237.0
