,0,1,2,3,4,5,6,7,8
0,7.0,-236.0,-89.0,51.0,-28.0,-19.0,15.0,-954.0,-335.0
1,6.0,-230.0,-85.0,52.0,-29.0,-20.0,18.0,-948.0,-333.0
2,9.0,-231.0,-87.0,53.0,-27.0,-20.0,15.0,-954.0,-336.0
3,8.0,-233.0,-89.0,52.0,-28.0,-20.0,17.0,-951.0,-338.0
4,7.0,-233.0,-88.0,53.0,-29.0,-19.0,17.0,-953.0,-336.0
5,15.0,-235.0,-85.0,53.0,-28.0,-19.0,21.0,-958.0,-326.0
6,9.0,-233.0,-88.0,53.0,-27.0,-21.0,23.0,-950.0,-339.0
7,8.0,-233.0,-85.0,54.0,-28.0,-22.0,21.0,-956.0,-336.0
8,7.0,-229.0,-82.0,55.0,-25.0,-23.0,19.0,-960.0,-331.0
9,8.0,-231.0,-88.0,55.0,-27.0,-26.0,14.0,-957.0,-337.0
10,7.0,-234.0,-83.0,52.0,-27.0,-27.0,15.0,-956.0,-332.0
11,4.0,-233.0,-88.0,50.0,-28.0,-30.0,16.0,-958.0,-338.0
12,7.0,-236.0,-85.0,50.0,-30.0,-32.0,16.0,-956.0,-338.0
13,10.0,-232.0,-88.0,51.0,-34.0,-32.0,16.0,-957.0,-344.0
14,10.0,-232.0,-85.0,50.0,-35.0,-33.0,12.0,-951.0,-342.0
15,6.0,-233.0,-85.0,50.0,-36.0,-36.0,13.0,-950.0,-347.0
16,8.0,-230.0,-88.0,48.0,-38.0,-35.0,17.0,-951.0,-346.0
17,6.0,-229.0,-88.0,49.0,-39.0,-36.0,15.0,-958.0,-340.0
18,6.0,-228.0,-90.0,49.0,-42.0,-38.0,22.0,-950.0,-338.0
19,7.0,-233.0,-88.0,49.0,-45.0,-39.0,18.0,-951.0,-343.0
20,7.0,-229.0,-87.0,47.0,-49.0,-38.0,21.0,-948.0,-338.0
21,6.0,-229.0,-84.0,47.0,-53.0,-42.0,17.0,-947.0,-336.0
22,7.0,-231.0,-88.0,44.0,-56.0,-43.0,12.0,-948.0,-332.0
23,6.0,-230.0,-91.0,42.0,-63.0,-48.0,13.0,-947.0,-330.0
24,5.0,-229.0,-86.0,42.0,-69.0,-50.0,9.0,-943.0,-332.0
