,0,1,2,3,4,5,6,7,8
0,14.0,-261.0,45.0,14.0,69.0,2.0,54.0,-992.0,278.0
1,17.0,-262.0,46.0,12.0,68.0,3.0,52.0,-991.0,280.0
2,14.0,-261.0,45.0,13.0,68.0,2.0,58.0,-1002.0,282.0
3,19.0,-261.0,44.0,11.0,67.0,3.0,57.0,-988.0,276.0
4,17.0,-260.0,44.0,12.0,66.0,4.0,54.0,-988.0,276.0
5,17.0,-260.0,47.0,9.0,65.0,2.0,59.0,-989.0,283.0
6,20.0,-258.0,47.0,8.0,65.0,2.0,50.0,-985.0,283.0
7,17.0,-255.0,44.0,7.0,62.0,0.0,53.0,-989.0,286.0
8,18.0,-262.0,48.0,4.0,61.0,1.0,59.0,-985.0,282.0
9,15.0,-259.0,44.0,3.0,59.0,0.0,56.0,-985.0,286.0
10,18.0,-260.0,51.0,-1.0,59.0,1.0,58.0,-994.0,280.0
11,19.0,-261.0,47.0,-5.0,58.0,-1.0,57.0,-988.0,284.0
12,16.0,-259.0,49.0,-9.0,59.0,-3.0,55.0,-993.0,291.0
13,17.0,-260.0,47.0,-13.0,57.0,-3.0,59.0,-987.0,290.0
14,17.0,-258.0,48.0,-14.0,56.0,-3.0,57.0,-984.0,294.0
15,14.0,-255.0,51.0,-19.0,54.0,-4.0,57.0,-981.0,295.0
16,17.0,-257.0,52.0,-23.0,53.0,-3.0,59.0,-981.0,298.0
17,18.0,-254.0,51.0,-26.0,52.0,-3.0,60.0,-981.0,294.0
18,17.0,-256.0,53.0,-29.0,52.0,-2.0,58.0,-977.0,300.0
19,18.0,-253.0,52.0,-33.0,51.0,-1.0,56.0,-975.0,296.0
20,17.0,-255.0,51.0,-35.0,51.0,1.0,56.0,-974.0,302.0
21,18.0,-256.0,55.0,-40.0,49.0,3.0,55.0,-973.0,300.0
22,18.0,-255.0,56.0,-44.0,49.0,6.0,55.0,-979.0,298.0
23,14.0,-264.0,56.0,-48.0,48.0,7.0,57.0,-980.0,300.0
24,16.0,-259.0,51.0,-53.0,48.0,8.0,58.0,-978.0,303.0
25,21.0,-253.0,56.0,-58.0,45.0,8.0,59.0,-979.0,300.0
26,5.0,-257.0,45.0,-65.0,44.0,8.0,57.0,-979.0,295.0
27,15.0,-267.0,42.0,-69.0,44.0,7.0,56.0,-983.0,290.0
28,15.0,-254.0,55.0,-74.0,41.0,6.0,62.0,-982.0,294.0
29,28.0,-259.0,48.0,-79.0,42.0,5.0,63.0,-981.0,292.0
30,20.0,-247.0,45.0,-83.0,40.0,5.0,62.0,-981.0,290.0
31,11.0,-264.0,45.0,-88.0,39.0,3.0,62.0,-981.0,291.0
32,25.0,-252.0,56.0,-90.0,38.0,1.0,63.0,-984.0,289.0
33,16.0,-258.0,51.0,-94.0,37.0,1.0,68.0,-982.0,287.0
34,19.0,-259.0,52.0,-96.0,36.0,0.0,69.0,-984.0,283.0
35,19.0,-254.0,48.0,-98.0,36.0,-4.0,72.0,-982.0,284.0
36,30.0,-251.0,51.0,-101.0,34.0,-4.0,74.0,-983.0,288.0
37,23.0,-256.0,43.0,-103.0,34.0,-7.0,71.0,-986.0,279.0
38,24.0,-261.0,47.0,-103.0,34.0,-7.0,72.0,-985.0,285.0
39,34.0,-236.0,72.0,-103.0,34.0,-10.0,72.0,-984.0,285.0
40,21.0,-257.0,49.0,-104.0,34.0,-12.0,72.0,-987.0,286.0
41,20.0,-258.0,48.0,-107.0,35.0,-15.0,73.0,-988.0,282.0
42,24.0,-260.0,42.0,-108.0,34.0,-15.0,74.0,-991.0,290.0
43,19.0,-259.0,48.0,-108.0,32.0,-17.0,72.0,-991.0,295.0
44,19.0,-259.0,45.0,-109.0,31.0,-18.0,75.0,-989.0,289.0
45,18.0,-257.0,51.0,-112.0,33.0,-20.0,70.0,-985.0,288.0
46,21.0,-259.0,53.0,-115.0,34.0,-21.0,70.0,-994.0,282.0
47,22.0,-257.0,49.0,-119.0,34.0,-23.0,71.0,-986.0,286.0
48,22.0,-258.0,47.0,-121.0,35.0,-23.0,72.0,-986.0,286.0
49,21.0,-257.0,45.0,-125.0,34.0,-24.0,78.0,-986.0,289.0
50,21.0,-258.0,46.0,-127.0,33.0,-25.0,74.0,-986.0,296.0
51,23.0,-260.0,55.0,-129.0,33.0,-29.0,75.0,-992.0,298.0
52,23.0,-261.0,49.0,-132.0,33.0,-31.0,76.0,-995.0,299.0
53,22.0,-262.0,53.0,-136.0,31.0,-35.0,82.0,-993.0,299.0
54,22.0,-261.0,51.0,-139.0,31.0,-35.0,75.0,-993.0,300.0
55,22.0,-259.0,54.0,-143.0,31.0,-39.0,76.0,-994.0,306.0
56,24.0,-264.0,51.0,-145.0,29.0,-40.0,72.0,-996.0,305.0
57,26.0,-263.0,51.0,-149.0,30.0,-44.0,77.0,-994.0,302.0
58,24.0,-264.0,50.0,-150.0,30.0,-43.0,75.0,-1007.0,300.0
59,24.0,-262.0,49.0,-153.0,28.0,-43.0,80.0,-999.0,294.0
60,25.0,-263.0,50.0,-153.0,30.0,-42.0,77.0,-1004.0,298.0
61,23.0,-263.0,49.0,-154.0,30.0,-41.0,74.0,-1007.0,296.0
62,23.0,-263.0,50.0,-151.0,30.0,-37.0,70.0,-1005.0,296.0
63,22.0,-263.0,52.0,-148.0,29.0,-34.0,73.0,-997.0,293.0
64,23.0,-262.0,54.0,-143.0,25.0,-31.0,70.0,-1001.0,295.0
65,23.0,-262.0,52.0,-136.0,27.0,-25.0,75.0,-999.0,295.0
66,23.0,-255.0,48.0,-133.0,26.0,-19.0,76.0,-993.0,293.0
67,19.0,-258.0,46.0,-133.0,24.0,-17.0,76.0,-991.0,298.0
