,0,1,2,3,4,5,6,7,8
0,18.0,-255.0,-14.0,-18.0,63.0,-4.0,49.0,-981.0,30.0
1,19.0,-253.0,-13.0,-16.0,61.0,-3.0,45.0,-979.0,28.0
2,20.0,-255.0,-12.0,-17.0,60.0,-4.0,48.0,-978.0,25.0
3,20.0,-254.0,-13.0,-17.0,59.0,-1.0,47.0,-977.0,29.0
4,19.0,-255.0,-15.0,-16.0,58.0,-3.0,53.0,-975.0,28.0
5,20.0,-256.0,-11.0,-18.0,58.0,-1.0,54.0,-979.0,32.0
6,16.0,-252.0,-15.0,-21.0,59.0,-5.0,49.0,-980.0,29.0
7,18.0,-254.0,-12.0,-20.0,58.0,-2.0,43.0,-977.0,29.0
8,20.0,-256.0,-13.0,-20.0,58.0,-5.0,43.0,-977.0,31.0
9,19.0,-253.0,-13.0,-17.0,58.0,-2.0,51.0,-979.0,26.0
10,18.0,-257.0,-10.0,-18.0,59.0,-3.0,48.0,-979.0,27.0
11,17.0,-255.0,-13.0,-18.0,58.0,-2.0,47.0,-992.0,26.0
12,21.0,-257.0,-11.0,-18.0,59.0,-1.0,43.0,-978.0,27.0
13,20.0,-254.0,-11.0,-17.0,59.0,1.0,46.0,-982.0,27.0
14,18.0,-254.0,-12.0,-20.0,62.0,-1.0,45.0,-982.0,25.0
15,19.0,-258.0,-10.0,-20.0,62.0,2.0,50.0,-979.0,28.0
16,20.0,-254.0,-12.0,-18.0,63.0,-1.0,48.0,-992.0,31.0
17,17.0,-253.0,-13.0,-18.0,63.0,0.0,45.0,-978.0,27.0
18,20.0,-257.0,-11.0,-17.0,62.0,-2.0,43.0,-981.0,29.0
19,22.0,-255.0,-12.0,-16.0,61.0,0.0,47.0,-979.0,24.0
20,17.0,-257.0,-14.0,-15.0,61.0,-2.0,45.0,-986.0,29.0
21,20.0,-257.0,-13.0,-14.0,61.0,1.0,47.0,-975.0,26.0
22,19.0,-255.0,-12.0,-12.0,61.0,-3.0,45.0,-986.0,32.0
23,18.0,-257.0,-14.0,-13.0,60.0,-3.0,47.0,-987.0,27.0
24,19.0,-256.0,-11.0,-12.0,62.0,-3.0,42.0,-983.0,27.0
25,18.0,-256.0,-12.0,-12.0,63.0,0.0,44.0,-979.0,32.0
26,21.0,-256.0,-14.0,-13.0,61.0,-3.0,52.0,-988.0,29.0
27,22.0,-254.0,-8.0,-11.0,62.0,-1.0,46.0,-976.0,24.0
28,19.0,-254.0,-10.0,-11.0,63.0,-1.0,50.0,-979.0,24.0
29,19.0,-253.0,-12.0,-12.0,62.0,1.0,49.0,-978.0,30.0
30,20.0,-253.0,-8.0,-12.0,63.0,0.0,46.0,-982.0,28.0
31,17.0,-251.0,-12.0,-13.0,63.0,0.0,49.0,-980.0,28.0
32,22.0,-256.0,-15.0,-16.0,62.0,-2.0,44.0,-976.0,27.0
33,19.0,-254.0,-12.0,-17.0,61.0,-3.0,46.0,-981.0,26.0
34,18.0,-254.0,-13.0,-18.0,61.0,-3.0,45.0,-979.0,32.0
35,19.0,-253.0,-12.0,-21.0,60.0,-3.0,48.0,-979.0,31.0
36,19.0,-256.0,-17.0,-24.0,58.0,-6.0,45.0,-987.0,29.0
37,20.0,-254.0,-8.0,-24.0,58.0,-5.0,49.0,-983.0,27.0
38,17.0,-255.0,-12.0,-26.0,58.0,-6.0,45.0,-979.0,29.0
39,17.0,-254.0,-10.0,-27.0,61.0,-6.0,43.0,-980.0,22.0
40,17.0,-254.0,-15.0,-26.0,62.0,-9.0,51.0,-975.0,18.0
41,19.0,-258.0,-18.0,-26.0,63.0,-8.0,44.0,-990.0,24.0
42,19.0,-254.0,-14.0,-24.0,62.0,-7.0,46.0,-981.0,21.0
43,20.0,-255.0,-12.0,-22.0,63.0,-7.0,44.0,-980.0,19.0
44,20.0,-256.0,-17.0,-22.0,64.0,-7.0,44.0,-993.0,26.0
45,17.0,-255.0,-15.0,-18.0,65.0,-6.0,42.0,-988.0,22.0
46,22.0,-257.0,-10.0,-13.0,64.0,-5.0,51.0,-986.0,23.0
47,21.0,-257.0,-13.0,-10.0,64.0,-3.0,47.0,-986.0,23.0
48,22.0,-257.0,-11.0,-8.0,65.0,-3.0,49.0,-981.0,20.0
49,19.0,-254.0,-14.0,-7.0,64.0,-2.0,45.0,-992.0,20.0
50,19.0,-256.0,-15.0,-7.0,62.0,-1.0,48.0,-981.0,19.0
51,18.0,-255.0,-17.0,-8.0,61.0,0.0,46.0,-977.0,14.0
52,19.0,-256.0,-13.0,-8.0,61.0,1.0,52.0,-987.0,19.0
53,19.0,-257.0,-16.0,-13.0,61.0,1.0,49.0,-981.0,22.0
54,22.0,-258.0,-17.0,-11.0,58.0,3.0,51.0,-996.0,21.0
55,20.0,-255.0,-13.0,-10.0,56.0,2.0,47.0,-988.0,21.0
56,21.0,-258.0,-10.0,-8.0,55.0,3.0,54.0,-997.0,23.0
57,20.0,-252.0,-12.0,-6.0,56.0,4.0,54.0,-980.0,31.0
58,19.0,-255.0,-12.0,-3.0,56.0,4.0,45.0,-991.0,34.0
59,18.0,-256.0,-10.0,-1.0,55.0,3.0,44.0,-978.0,33.0
60,19.0,-254.0,-12.0,3.0,54.0,4.0,45.0,-979.0,30.0
61,19.0,-256.0,-14.0,0.0,56.0,1.0,51.0,-978.0,37.0
62,18.0,-255.0,-10.0,0.0,55.0,2.0,47.0,-977.0,34.0
63,21.0,-255.0,-12.0,1.0,55.0,-1.0,51.0,-973.0,36.0
64,18.0,-254.0,-11.0,4.0,57.0,1.0,44.0,-968.0,36.0
65,18.0,-253.0,-13.0,1.0,57.0,-2.0,46.0,-972.0,34.0
66,15.0,-251.0,-12.0,-1.0,56.0,-2.0,45.0,-970.0,34.0
67,15.0,-250.0,-10.0,-5.0,58.0,-3.0,45.0,-969.0,33.0
68,16.0,-249.0,-12.0,-9.0,61.0,0.0,44.0,-976.0,38.0
69,21.0,-255.0,-8.0,-11.0,62.0,-1.0,43.0,-972.0,40.0
70,18.0,-256.0,-13.0,-14.0,64.0,1.0,45.0,-974.0,40.0
71,21.0,-257.0,-9.0,-14.0,65.0,0.0,49.0,-976.0,36.0
72,20.0,-254.0,-11.0,-16.0,66.0,1.0,44.0,-983.0,30.0
73,18.0,-254.0,-12.0,-17.0,67.0,0.0,45.0,-986.0,34.0
74,17.0,-253.0,-14.0,-17.0,68.0,2.0,46.0,-986.0,34.0
75,22.0,-256.0,-10.0,-17.0,67.0,-1.0,45.0,-982.0,31.0
76,20.0,-255.0,-10.0,-17.0,67.0,0.0,45.0,-981.0,31.0
77,18.0,-254.0,-14.0,-19.0,65.0,-2.0,43.0,-990.0,30.0
78,20.0,-254.0,-12.0,-20.0,64.0,0.0,51.0,-976.0,30.0
79,18.0,-257.0,-13.0,-22.0,63.0,-2.0,47.0,-986.0,30.0
