,0,1,2,3,4,5,6,7,8
0,70.0,-290.0,-104.0,470.0,301.0,-186.0,271.0,-1187.0,-398.0
1,61.0,-289.0,-96.0,505.0,283.0,-161.0,213.0,-1160.0,-397.0
2,42.0,-279.0,-103.0,534.0,238.0,-133.0,157.0,-1135.0,-403.0
3,25.0,-273.0,-106.0,558.0,172.0,-104.0,97.0,-1113.0,-413.0
4,3.0,-262.0,-110.0,573.0,89.0,-75.0,38.0,-1084.0,-436.0
5,-2.0,-253.0,-119.0,579.0,-11.0,-47.0,-16.0,-1056.0,-457.0
6,-18.0,-245.0,-123.0,570.0,-114.0,-21.0,-59.0,-1017.0,-484.0
7,-25.0,-237.0,-132.0,547.0,-211.0,-1.0,-96.0,-988.0,-511.0
8,-28.0,-229.0,-140.0,511.0,-293.0,10.0,-113.0,-950.0,-550.0
9,-33.0,-215.0,-146.0,469.0,-355.0,14.0,-137.0,-908.0,-584.0
10,-41.0,-204.0,-155.0,423.0,-406.0,10.0,-152.0,-858.0,-614.0
11,-40.0,-192.0,-155.0,377.0,-449.0,1.0,-166.0,-805.0,-635.0
12,-44.0,-184.0,-161.0,341.0,-489.0,-11.0,-182.0,-756.0,-650.0
13,-47.0,-172.0,-161.0,310.0,-521.0,-21.0,-186.0,-717.0,-639.0
14,-45.0,-166.0,-158.0,280.0,-546.0,-23.0,-182.0,-695.0,-630.0
15,-44.0,-168.0,-143.0,244.0,-561.0,-23.0,-183.0,-698.0,-592.0
16,-40.0,-170.0,-149.0,204.0,-565.0,-18.0,-166.0,-713.0,-573.0
17,-31.0,-178.0,-135.0,155.0,-557.0,-14.0,-131.0,-737.0,-538.0
18,-17.0,-182.0,-130.0,99.0,-539.0,-12.0,-84.0,-756.0,-514.0
19,-5.0,-190.0,-127.0,46.0,-511.0,-14.0,-45.0,-786.0,-490.0
20,4.0,-197.0,-120.0,-3.0,-476.0,-15.0,-1.0,-814.0,-478.0
21,14.0,-208.0,-121.0,-35.0,-437.0,-20.0,37.0,-842.0,-478.0
22,17.0,-213.0,-120.0,-46.0,-397.0,-21.0,67.0,-868.0,-472.0
23,23.0,-216.0,-119.0,-30.0,-360.0,-20.0,74.0,-895.0,-472.0
24,24.0,-223.0,-122.0,10.0,-328.0,-21.0,77.0,-901.0,-470.0
25,23.0,-225.0,-120.0,60.0,-303.0,-22.0,80.0,-911.0,-469.0
26,20.0,-220.0,-115.0,107.0,-278.0,-25.0,84.0,-916.0,-458.0
27,26.0,-221.0,-118.0,140.0,-253.0,-23.0,83.0,-913.0,-458.0
28,25.0,-218.0,-114.0,153.0,-230.0,-17.0,80.0,-910.0,-450.0
29,25.0,-217.0,-113.0,143.0,-211.0,-4.0,77.0,-902.0,-438.0
30,22.0,-217.0,-109.0,118.0,-195.0,9.0,73.0,-889.0,-425.0
31,22.0,-215.0,-106.0,83.0,-185.0,27.0,69.0,-890.0,-422.0
32,16.0,-210.0,-108.0,51.0,-180.0,51.0,58.0,-873.0,-421.0
33,10.0,-214.0,-106.0,22.0,-186.0,72.0,46.0,-873.0,-426.0
34,7.0,-207.0,-112.0,-1.0,-204.0,91.0,27.0,-869.0,-443.0
35,5.0,-212.0,-108.0,-16.0,-215.0,120.0,13.0,-866.0,-432.0
36,1.0,-212.0,-111.0,-22.0,-229.0,141.0,-8.0,-866.0,-425.0
37,4.0,-206.0,-100.0,-22.0,-240.0,155.0,3.0,-858.0,-409.0
38,2.0,-208.0,-103.0,-20.0,-242.0,172.0,-5.0,-858.0,-395.0
39,2.0,-205.0,-97.0,-18.0,-247.0,182.0,-1.0,-857.0,-374.0
40,3.0,-208.0,-91.0,-14.0,-249.0,193.0,-5.0,-857.0,-359.0
41,3.0,-209.0,-86.0,-10.0,-250.0,197.0,-3.0,-857.0,-344.0
42,1.0,-205.0,-86.0,-9.0,-248.0,206.0,-7.0,-848.0,-327.0
43,3.0,-204.0,-87.0,-4.0,-241.0,208.0,5.0,-837.0,-327.0
44,1.0,-201.0,-82.0,1.0,-228.0,212.0,-4.0,-835.0,-324.0
45,5.0,-200.0,-84.0,4.0,-213.0,206.0,-6.0,-829.0,-327.0
46,4.0,-196.0,-88.0,9.0,-193.0,200.0,6.0,-822.0,-326.0
47,4.0,-197.0,-82.0,11.0,-170.0,194.0,5.0,-813.0,-322.0
48,5.0,-194.0,-83.0,14.0,-145.0,191.0,12.0,-811.0,-322.0
49,11.0,-197.0,-83.0,20.0,-119.0,186.0,18.0,-802.0,-324.0
50,8.0,-193.0,-84.0,28.0,-93.0,182.0,12.0,-801.0,-315.0
51,5.0,-192.0,-77.0,36.0,-75.0,184.0,10.0,-795.0,-312.0
52,5.0,-196.0,-80.0,38.0,-57.0,182.0,1.0,-799.0,-303.0
53,1.0,-192.0,-77.0,39.0,-46.0,178.0,-7.0,-804.0,-292.0
54,-2.0,-194.0,-69.0,38.0,-40.0,180.0,-15.0,-802.0,-287.0
55,-5.0,-194.0,-71.0,30.0,-36.0,184.0,-36.0,-801.0,-278.0
56,-9.0,-196.0,-71.0,17.0,-35.0,189.0,-46.0,-814.0,-276.0
57,-8.0,-202.0,-65.0,3.0,-35.0,194.0,-49.0,-825.0,-264.0
58,-13.0,-201.0,-68.0,-13.0,-36.0,196.0,-66.0,-829.0,-266.0
59,-17.0,-202.0,-74.0,-30.0,-40.0,193.0,-65.0,-843.0,-263.0
60,-13.0,-204.0,-66.0,-45.0,-41.0,188.0,-75.0,-850.0,-265.0
61,-18.0,-209.0,-64.0,-58.0,-43.0,179.0,-79.0,-862.0,-258.0
62,-16.0,-212.0,-66.0,-66.0,-42.0,166.0,-87.0,-872.0,-245.0
