,0,1,2,3,4,5,6,7,8
0,34.0,-194.0,120.0,-70.0,15.0,8.0,127.0,-768.0,611.0
1,35.0,-194.0,120.0,-71.0,16.0,6.0,128.0,-768.0,608.0
2,34.0,-193.0,122.0,-70.0,16.0,9.0,129.0,-766.0,613.0
3,35.0,-196.0,122.0,-71.0,18.0,8.0,131.0,-767.0,611.0
4,33.0,-196.0,121.0,-71.0,17.0,9.0,134.0,-767.0,614.0
5,35.0,-203.0,122.0,-73.0,14.0,8.0,131.0,-770.0,614.0
6,33.0,-194.0,122.0,-72.0,12.0,8.0,129.0,-771.0,613.0
7,38.0,-199.0,120.0,-74.0,10.0,9.0,134.0,-766.0,608.0
8,32.0,-199.0,117.0,-73.0,11.0,9.0,133.0,-771.0,608.0
9,38.0,-199.0,114.0,-74.0,9.0,8.0,136.0,-769.0,605.0
10,35.0,-193.0,119.0,-74.0,10.0,8.0,137.0,-776.0,607.0
11,38.0,-199.0,118.0,-76.0,11.0,7.0,132.0,-773.0,607.0
12,33.0,-198.0,118.0,-74.0,14.0,6.0,132.0,-774.0,611.0
13,33.0,-195.0,118.0,-71.0,17.0,5.0,132.0,-775.0,608.0
14,35.0,-197.0,121.0,-69.0,17.0,4.0,131.0,-769.0,608.0
15,36.0,-196.0,124.0,-65.0,15.0,5.0,134.0,-770.0,608.0
16,37.0,-208.0,114.0,-62.0,12.0,4.0,130.0,-769.0,612.0
17,35.0,-195.0,119.0,-61.0,10.0,5.0,127.0,-769.0,611.0
18,36.0,-196.0,119.0,-59.0,7.0,6.0,125.0,-765.0,610.0
19,35.0,-192.0,116.0,-59.0,5.0,6.0,127.0,-765.0,608.0
20,35.0,-194.0,114.0,-63.0,4.0,5.0,130.0,-764.0,614.0
21,34.0,-194.0,119.0,-71.0,5.0,2.0,135.0,-763.0,604.0
22,35.0,-194.0,119.0,-78.0,6.0,2.0,128.0,-767.0,609.0
23,36.0,-196.0,117.0,-84.0,10.0,3.0,134.0,-764.0,606.0
24,36.0,-197.0,120.0,-89.0,16.0,2.0,133.0,-769.0,609.0
25,34.0,-196.0,119.0,-92.0,19.0,1.0,133.0,-773.0,608.0
26,32.0,-198.0,118.0,-92.0,22.0,1.0,134.0,-775.0,609.0
27,35.0,-198.0,122.0,-90.0,23.0,2.0,130.0,-777.0,606.0
28,33.0,-195.0,118.0,-87.0,23.0,3.0,130.0,-775.0,611.0
29,34.0,-197.0,119.0,-82.0,21.0,1.0,131.0,-781.0,607.0
30,32.0,-196.0,118.0,-76.0,16.0,1.0,131.0,-773.0,599.0
31,34.0,-196.0,117.0,-74.0,12.0,-3.0,129.0,-770.0,597.0
32,35.0,-195.0,118.0,-73.0,9.0,-5.0,125.0,-769.0,603.0
33,33.0,-192.0,120.0,-79.0,11.0,-9.0,127.0,-762.0,603.0
34,31.0,-192.0,119.0,-85.0,19.0,-14.0,131.0,-765.0,602.0
35,35.0,-197.0,121.0,-92.0,24.0,-15.0,130.0,-764.0,607.0
36,33.0,-196.0,118.0,-96.0,29.0,-16.0,118.0,-778.0,610.0
37,37.0,-197.0,123.0,-95.0,32.0,-17.0,123.0,-775.0,610.0
38,32.0,-200.0,121.0,-92.0,36.0,-18.0,125.0,-783.0,606.0
39,36.0,-201.0,121.0,-89.0,36.0,-18.0,130.0,-785.0,611.0
40,33.0,-202.0,120.0,-81.0,34.0,-17.0,128.0,-789.0,613.0
41,34.0,-200.0,121.0,-73.0,30.0,-18.0,126.0,-788.0,612.0
42,31.0,-198.0,121.0,-65.0,26.0,-16.0,125.0,-785.0,612.0
43,34.0,-202.0,119.0,-58.0,22.0,-16.0,127.0,-783.0,609.0
44,35.0,-203.0,118.0,-55.0,20.0,-15.0,129.0,-781.0,604.0
45,31.0,-194.0,123.0,-51.0,17.0,-15.0,119.0,-772.0,601.0
46,33.0,-198.0,116.0,-50.0,17.0,-15.0,119.0,-775.0,589.0
47,31.0,-198.0,119.0,-48.0,18.0,-16.0,118.0,-768.0,593.0
48,31.0,-192.0,116.0,-46.0,19.0,-18.0,118.0,-768.0,598.0
49,29.0,-194.0,117.0,-46.0,22.0,-19.0,124.0,-765.0,599.0
50,32.0,-193.0,114.0,-51.0,27.0,-21.0,119.0,-762.0,599.0
51,32.0,-194.0,118.0,-55.0,28.0,-19.0,118.0,-764.0,602.0
52,32.0,-193.0,119.0,-61.0,32.0,-19.0,121.0,-762.0,598.0
53,34.0,-194.0,118.0,-71.0,33.0,-17.0,120.0,-770.0,600.0
54,33.0,-192.0,119.0,-74.0,33.0,-15.0,124.0,-766.0,602.0
55,34.0,-196.0,120.0,-78.0,32.0,-11.0,126.0,-774.0,601.0
56,35.0,-195.0,115.0,-79.0,30.0,-9.0,127.0,-775.0,603.0
57,36.0,-196.0,116.0,-77.0,28.0,-7.0,129.0,-777.0,601.0
58,35.0,-198.0,119.0,-76.0,28.0,-5.0,136.0,-780.0,600.0
59,32.0,-207.0,112.0,-75.0,26.0,-3.0,134.0,-777.0,604.0
60,34.0,-197.0,121.0,-72.0,25.0,-3.0,134.0,-779.0,601.0
61,36.0,-198.0,117.0,-72.0,25.0,-2.0,129.0,-777.0,601.0
62,33.0,-199.0,116.0,-70.0,24.0,-2.0,124.0,-784.0,607.0
63,34.0,-199.0,114.0,-65.0,24.0,-2.0,122.0,-778.0,598.0
64,34.0,-197.0,118.0,-61.0,25.0,-2.0,128.0,-780.0,598.0
65,32.0,-198.0,118.0,-57.0,23.0,-3.0,126.0,-782.0,603.0
66,35.0,-201.0,113.0,-53.0,23.0,-3.0,127.0,-784.0,598.0
67,35.0,-199.0,116.0,-48.0,23.0,-3.0,129.0,-776.0,601.0
68,33.0,-198.0,121.0,-45.0,23.0,-4.0,130.0,-782.0,601.0
69,35.0,-200.0,122.0,-41.0,24.0,-4.0,133.0,-780.0,603.0
70,31.0,-201.0,110.0,-38.0,24.0,-4.0,137.0,-781.0,603.0
71,37.0,-197.0,121.0,-36.0,25.0,-3.0,133.0,-781.0,603.0
72,34.0,-194.0,121.0,-35.0,23.0,-3.0,132.0,-776.0,601.0
73,39.0,-198.0,118.0,-37.0,22.0,-1.0,133.0,-769.0,597.0
74,36.0,-196.0,118.0,-39.0,19.0,-1.0,131.0,-774.0,601.0
75,37.0,-196.0,116.0,-43.0,17.0,-1.0,133.0,-773.0,604.0
76,35.0,-192.0,119.0,-49.0,16.0,0.0,134.0,-772.0,600.0
77,35.0,-197.0,111.0,-52.0,18.0,-2.0,135.0,-772.0,598.0
78,36.0,-199.0,111.0,-53.0,17.0,-3.0,136.0,-779.0,596.0
79,36.0,-198.0,114.0,-51.0,19.0,-4.0,137.0,-779.0,595.0
80,37.0,-200.0,116.0,-50.0,19.0,-3.0,132.0,-778.0,601.0
81,40.0,-194.0,128.0,-49.0,17.0,-4.0,136.0,-774.0,593.0
82,34.0,-196.0,116.0,-50.0,18.0,-3.0,130.0,-780.0,597.0
83,37.0,-197.0,117.0,-53.0,20.0,-2.0,130.0,-780.0,591.0
84,35.0,-199.0,118.0,-52.0,20.0,0.0,130.0,-776.0,590.0
85,36.0,-197.0,117.0,-54.0,20.0,0.0,133.0,-775.0,601.0
86,33.0,-199.0,119.0,-55.0,18.0,-2.0,130.0,-773.0,592.0
87,33.0,-197.0,115.0,-56.0,19.0,-4.0,133.0,-780.0,599.0
88,35.0,-199.0,116.0,-56.0,18.0,-5.0,129.0,-781.0,600.0
89,33.0,-200.0,115.0,-57.0,18.0,-6.0,135.0,-781.0,598.0
90,36.0,-200.0,118.0,-57.0,16.0,-6.0,135.0,-784.0,602.0
91,33.0,-198.0,116.0,-54.0,15.0,-6.0,137.0,-789.0,604.0
92,33.0,-192.0,117.0,-50.0,15.0,-5.0,133.0,-782.0,600.0
93,32.0,-197.0,119.0,-47.0,14.0,-6.0,135.0,-783.0,600.0
94,35.0,-199.0,119.0,-46.0,11.0,-5.0,126.0,-780.0,588.0
95,34.0,-197.0,115.0,-47.0,10.0,-5.0,127.0,-775.0,607.0
96,33.0,-197.0,116.0,-47.0,13.0,-8.0,123.0,-779.0,605.0
97,31.0,-198.0,116.0,-47.0,15.0,-9.0,118.0,-780.0,599.0
98,34.0,-198.0,115.0,-46.0,17.0,-12.0,123.0,-783.0,604.0
99,32.0,-199.0,120.0,-44.0,21.0,-12.0,121.0,-780.0,597.0
100,32.0,-201.0,120.0,-42.0,23.0,-13.0,118.0,-779.0,600.0
101,32.0,-199.0,117.0,-39.0,26.0,-12.0,122.0,-778.0,595.0
102,33.0,-197.0,116.0,-39.0,28.0,-11.0,117.0,-776.0,584.0
103,38.0,-196.0,117.0,-41.0,31.0,-11.0,121.0,-778.0,586.0
104,32.0,-198.0,113.0,-44.0,32.0,-10.0,126.0,-774.0,587.0
105,32.0,-194.0,116.0,-45.0,33.0,-10.0,122.0,-776.0,583.0
106,34.0,-196.0,114.0,-47.0,35.0,-8.0,128.0,-776.0,583.0
107,35.0,-196.0,114.0,-48.0,37.0,-9.0,121.0,-774.0,582.0
108,33.0,-196.0,114.0,-43.0,38.0,-9.0,129.0,-776.0,583.0
109,32.0,-193.0,114.0,-42.0,41.0,-7.0,130.0,-775.0,591.0
110,35.0,-198.0,116.0,-37.0,43.0,-8.0,132.0,-773.0,589.0
111,33.0,-195.0,116.0,-34.0,44.0,-7.0,133.0,-773.0,597.0
112,33.0,-195.0,118.0,-28.0,47.0,-5.0,136.0,-775.0,592.0
113,35.0,-196.0,118.0,-27.0,46.0,-4.0,134.0,-768.0,602.0
