,0,1,2,3,4,5,6,7,8
0,0.0,-255.0,-51.0,-212.0,169.0,116.0,-93.0,-972.0,-28.0
1,0.0,-254.0,-48.0,-220.0,195.0,103.0,-95.0,-970.0,-20.0
2,0.0,-255.0,-50.0,-226.0,221.0,93.0,-94.0,-969.0,-24.0
3,-4.0,-256.0,-41.0,-231.0,245.0,85.0,-100.0,-965.0,-9.0
4,0.0,-257.0,-39.0,-225.0,267.0,77.0,-105.0,-974.0,5.0
5,1.0,-254.0,-40.0,-211.0,283.0,71.0,-103.0,-976.0,13.0
6,0.0,-257.0,-30.0,-189.0,294.0,65.0,-97.0,-981.0,28.0
7,0.0,-256.0,-31.0,-167.0,301.0,61.0,-92.0,-990.0,43.0
8,-1.0,-257.0,-27.0,-141.0,303.0,57.0,-86.0,-987.0,50.0
9,-1.0,-259.0,-23.0,-116.0,304.0,53.0,-80.0,-982.0,56.0
10,0.0,-258.0,-21.0,-96.0,299.0,50.0,-82.0,-988.0,56.0
11,0.0,-254.0,-25.0,-72.0,292.0,46.0,-78.0,-978.0,57.0
12,1.0,-257.0,-25.0,-50.0,284.0,41.0,-75.0,-963.0,53.0
13,1.0,-250.0,-30.0,-30.0,272.0,35.0,-74.0,-959.0,57.0
14,0.0,-251.0,-30.0,-12.0,261.0,31.0,-74.0,-953.0,53.0
15,3.0,-256.0,-22.0,4.0,251.0,24.0,-79.0,-948.0,53.0
16,0.0,-248.0,-27.0,18.0,243.0,17.0,-77.0,-952.0,46.0
17,0.0,-250.0,-26.0,32.0,236.0,10.0,-77.0,-949.0,54.0
18,0.0,-250.0,-23.0,46.0,230.0,0.0,-89.0,-952.0,55.0
19,0.0,-254.0,-26.0,63.0,224.0,-10.0,-86.0,-952.0,61.0
20,-6.0,-247.0,-26.0,83.0,220.0,-20.0,-101.0,-949.0,60.0
21,-3.0,-248.0,-23.0,106.0,214.0,-32.0,-108.0,-944.0,59.0
22,-5.0,-244.0,-30.0,130.0,207.0,-41.0,-113.0,-933.0,56.0
23,-9.0,-242.0,-27.0,152.0,203.0,-49.0,-125.0,-922.0,53.0
24,-11.0,-241.0,-31.0,166.0,201.0,-58.0,-129.0,-910.0,47.0
25,-11.0,-238.0,-30.0,173.0,204.0,-68.0,-133.0,-890.0,35.0
26,-5.0,-226.0,-32.0,173.0,211.0,-78.0,-129.0,-869.0,45.0
27,-6.0,-227.0,-32.0,167.0,227.0,-92.0,-115.0,-869.0,39.0
28,0.0,-228.0,-27.0,158.0,254.0,-105.0,-94.0,-876.0,43.0
29,8.0,-247.0,-26.0,149.0,290.0,-123.0,-63.0,-942.0,40.0
30,3.0,-273.0,-45.0,148.0,322.0,-147.0,-68.0,-1053.0,4.0
31,0.0,-295.0,-59.0,146.0,332.0,-145.0,-89.0,-1137.0,-71.0
32,0.0,-318.0,-83.0,117.0,314.0,-116.0,-78.0,-1220.0,-178.0
33,3.0,-332.0,-126.0,40.0,261.0,-80.0,-49.0,-1303.0,-350.0
34,24.0,-348.0,-170.0,-97.0,186.0,-36.0,8.0,-1362.0,-534.0
35,44.0,-368.0,-183.0,-267.0,143.0,35.0,82.0,-1415.0,-593.0
36,60.0,-390.0,-159.0,-385.0,153.0,122.0,141.0,-1458.0,-492.0
37,55.0,-402.0,-109.0,-334.0,185.0,199.0,137.0,-1483.0,-320.0
38,46.0,-399.0,-72.0,-126.0,201.0,258.0,95.0,-1490.0,-147.0
39,32.0,-378.0,-48.0,139.0,170.0,298.0,51.0,-1423.0,-50.0
40,22.0,-347.0,-40.0,337.0,108.0,318.0,19.0,-1334.0,-8.0
41,20.0,-323.0,-44.0,438.0,52.0,321.0,3.0,-1240.0,-11.0
42,24.0,-307.0,-55.0,474.0,32.0,311.0,10.0,-1166.0,-53.0
43,20.0,-280.0,-69.0,472.0,54.0,292.0,4.0,-1105.0,-114.0
44,14.0,-265.0,-84.0,435.0,104.0,269.0,-13.0,-1043.0,-165.0
45,16.0,-261.0,-96.0,379.0,164.0,246.0,-36.0,-995.0,-204.0
46,13.0,-249.0,-97.0,312.0,228.0,225.0,-41.0,-965.0,-235.0
47,14.0,-244.0,-98.0,241.0,291.0,209.0,-35.0,-947.0,-240.0
48,10.0,-246.0,-102.0,173.0,354.0,190.0,-35.0,-934.0,-237.0
49,8.0,-245.0,-96.0,106.0,406.0,174.0,-50.0,-931.0,-235.0
50,8.0,-243.0,-102.0,49.0,436.0,160.0,-49.0,-931.0,-234.0
51,10.0,-242.0,-100.0,5.0,449.0,152.0,-45.0,-920.0,-241.0
52,12.0,-239.0,-102.0,-22.0,456.0,145.0,-37.0,-911.0,-254.0
53,17.0,-236.0,-107.0,-33.0,466.0,141.0,-14.0,-899.0,-263.0
54,22.0,-236.0,-108.0,-36.0,485.0,137.0,-2.0,-901.0,-271.0
55,26.0,-238.0,-112.0,-32.0,512.0,131.0,5.0,-886.0,-285.0
56,24.0,-229.0,-116.0,-19.0,545.0,122.0,13.0,-879.0,-302.0
57,31.0,-226.0,-119.0,-8.0,582.0,110.0,32.0,-856.0,-322.0
58,33.0,-218.0,-123.0,-1.0,625.0,99.0,45.0,-829.0,-327.0
59,42.0,-216.0,-120.0,-4.0,672.0,88.0,64.0,-803.0,-326.0
60,41.0,-205.0,-115.0,-9.0,716.0,81.0,72.0,-781.0,-311.0
61,47.0,-202.0,-112.0,-14.0,745.0,80.0,87.0,-766.0,-282.0
62,52.0,-205.0,-99.0,-15.0,767.0,84.0,106.0,-768.0,-247.0
63,56.0,-200.0,-90.0,-20.0,772.0,91.0,134.0,-774.0,-208.0
64,61.0,-212.0,-77.0,-24.0,761.0,99.0,154.0,-798.0,-168.0
65,64.0,-221.0,-71.0,-25.0,740.0,112.0,161.0,-828.0,-126.0
66,62.0,-227.0,-65.0,-17.0,713.0,128.0,170.0,-866.0,-92.0
67,63.0,-242.0,-62.0,0.0,677.0,142.0,157.0,-902.0,-81.0
68,56.0,-247.0,-62.0,17.0,634.0,155.0,143.0,-937.0,-81.0
69,56.0,-254.0,-62.0,31.0,591.0,163.0,130.0,-962.0,-98.0
70,38.0,-262.0,-68.0,40.0,551.0,167.0,112.0,-990.0,-113.0
71,43.0,-266.0,-71.0,45.0,520.0,166.0,89.0,-1016.0,-123.0
72,40.0,-274.0,-72.0,46.0,499.0,161.0,72.0,-1045.0,-139.0
73,35.0,-278.0,-75.0,48.0,487.0,150.0,58.0,-1065.0,-135.0
74,29.0,-284.0,-70.0,59.0,486.0,136.0,36.0,-1084.0,-128.0
75,24.0,-291.0,-66.0,76.0,494.0,118.0,16.0,-1104.0,-111.0
76,23.0,-294.0,-61.0,99.0,502.0,94.0,-1.0,-1120.0,-93.0
77,17.0,-303.0,-62.0,125.0,510.0,65.0,-23.0,-1143.0,-84.0
78,8.0,-303.0,-57.0,149.0,514.0,32.0,-40.0,-1150.0,-72.0
79,3.0,-302.0,-58.0,171.0,513.0,-3.0,-63.0,-1155.0,-77.0
80,1.0,-306.0,-61.0,184.0,505.0,-36.0,-75.0,-1163.0,-89.0
81,-2.0,-304.0,-64.0,193.0,491.0,-72.0,-94.0,-1161.0,-110.0
82,-4.0,-301.0,-68.0,205.0,480.0,-107.0,-100.0,-1152.0,-121.0
83,-5.0,-299.0,-72.0,222.0,471.0,-139.0,-105.0,-1129.0,-133.0
84,-6.0,-287.0,-75.0,246.0,465.0,-166.0,-104.0,-1104.0,-151.0
85,0.0,-278.0,-81.0,269.0,460.0,-189.0,-107.0,-1063.0,-155.0
86,-1.0,-261.0,-77.0,287.0,452.0,-206.0,-99.0,-1002.0,-157.0
87,1.0,-255.0,-76.0,293.0,441.0,-220.0,-83.0,-957.0,-151.0
88,1.0,-241.0,-75.0,287.0,426.0,-230.0,-73.0,-919.0,-142.0
89,7.0,-235.0,-72.0,267.0,404.0,-238.0,-60.0,-883.0,-135.0
90,6.0,-224.0,-75.0,241.0,381.0,-243.0,-49.0,-859.0,-128.0
91,6.0,-218.0,-70.0,212.0,355.0,-245.0,-37.0,-833.0,-123.0
92,17.0,-219.0,-67.0,183.0,329.0,-244.0,-19.0,-821.0,-119.0
93,21.0,-218.0,-67.0,157.0,300.0,-244.0,-2.0,-818.0,-104.0
94,20.0,-217.0,-65.0,133.0,269.0,-242.0,8.0,-820.0,-98.0
95,29.0,-220.0,-64.0,115.0,237.0,-241.0,20.0,-824.0,-87.0
96,27.0,-219.0,-60.0,97.0,204.0,-236.0,29.0,-832.0,-82.0
97,30.0,-225.0,-62.0,83.0,171.0,-240.0,29.0,-848.0,-78.0
98,33.0,-227.0,-63.0,65.0,136.0,-229.0,59.0,-865.0,-85.0
99,36.0,-235.0,-57.0,47.0,109.0,-223.0,64.0,-887.0,-79.0
100,34.0,-238.0,-64.0,25.0,81.0,-217.0,63.0,-908.0,-79.0
101,35.0,-243.0,-61.0,3.0,51.0,-212.0,66.0,-927.0,-82.0
102,31.0,-244.0,-66.0,-15.0,25.0,-206.0,63.0,-943.0,-85.0
103,35.0,-254.0,-65.0,-30.0,-2.0,-200.0,57.0,-954.0,-87.0
104,34.0,-254.0,-59.0,-43.0,-26.0,-192.0,57.0,-962.0,-90.0
105,34.0,-252.0,-62.0,-51.0,-50.0,-185.0,50.0,-966.0,-86.0
106,31.0,-254.0,-61.0,-54.0,-74.0,-178.0,43.0,-971.0,-89.0
107,30.0,-255.0,-62.0,-56.0,-93.0,-169.0,45.0,-975.0,-83.0
108,30.0,-254.0,-63.0,-56.0,-112.0,-162.0,32.0,-964.0,-78.0
109,24.0,-252.0,-59.0,-58.0,-126.0,-161.0,32.0,-965.0,-68.0
110,31.0,-249.0,-56.0,-63.0,-147.0,-146.0,37.0,-962.0,-64.0
111,28.0,-249.0,-51.0,-67.0,-160.0,-132.0,39.0,-952.0,-58.0
112,30.0,-249.0,-55.0,-78.0,-172.0,-120.0,39.0,-953.0,-52.0
113,35.0,-248.0,-52.0,-90.0,-184.0,-108.0,47.0,-949.0,-45.0
114,33.0,-250.0,-52.0,-103.0,-194.0,-97.0,48.0,-950.0,-47.0
115,33.0,-249.0,-50.0,-116.0,-205.0,-87.0,49.0,-946.0,-33.0
116,31.0,-249.0,-49.0,-126.0,-217.0,-79.0,51.0,-952.0,-30.0
117,35.0,-249.0,-46.0,-134.0,-230.0,-68.0,43.0,-952.0,-25.0
118,31.0,-252.0,-46.0,-138.0,-239.0,-60.0,50.0,-957.0,-17.0
119,29.0,-251.0,-44.0,-139.0,-249.0,-51.0,45.0,-958.0,-15.0
120,31.0,-251.0,-43.0,-138.0,-257.0,-52.0,43.0,-967.0,-4.0
121,32.0,-252.0,-44.0,-134.0,-270.0,-47.0,32.0,-969.0,-1.0
122,28.0,-249.0,-39.0,-135.0,-280.0,-34.0,28.0,-967.0,7.0
123,27.0,-250.0,-34.0,-136.0,-290.0,-27.0,14.0,-960.0,17.0
124,22.0,-249.0,-36.0,-138.0,-302.0,-22.0,4.0,-968.0,21.0
125,22.0,-252.0,-33.0,-139.0,-312.0,-20.0,1.0,-958.0,30.0
126,17.0,-252.0,-29.0,-137.0,-322.0,-23.0,-14.0,-954.0,40.0
127,16.0,-250.0,-31.0,-135.0,-335.0,-28.0,-17.0,-955.0,39.0
128,15.0,-249.0,-31.0,-134.0,-347.0,-25.0,-16.0,-957.0,47.0
129,13.0,-250.0,-30.0,-135.0,-358.0,-23.0,-20.0,-962.0,53.0
130,14.0,-250.0,-24.0,-136.0,-368.0,-20.0,-24.0,-967.0,48.0
131,14.0,-252.0,-26.0,-134.0,-376.0,-21.0,-27.0,-972.0,51.0
132,13.0,-260.0,-31.0,-130.0,-380.0,-22.0,-26.0,-976.0,51.0
133,11.0,-258.0,-33.0,-127.0,-386.0,-23.0,-32.0,-978.0,46.0
134,9.0,-257.0,-26.0,-120.0,-395.0,-23.0,-34.0,-986.0,49.0
135,8.0,-260.0,-31.0,-117.0,-406.0,-25.0,-33.0,-995.0,44.0
136,14.0,-258.0,-30.0,-110.0,-418.0,-26.0,-32.0,-990.0,48.0
137,13.0,-262.0,-24.0,-104.0,-431.0,-27.0,-30.0,-994.0,52.0
138,13.0,-258.0,-26.0,-95.0,-443.0,-28.0,-25.0,-995.0,51.0
139,12.0,-257.0,-26.0,-90.0,-456.0,-27.0,-30.0,-993.0,59.0
140,10.0,-254.0,-26.0,-85.0,-469.0,-24.0,-31.0,-986.0,54.0
141,13.0,-257.0,-28.0,-82.0,-483.0,-20.0,-31.0,-989.0,56.0
142,14.0,-259.0,-23.0,-83.0,-497.0,-17.0,-28.0,-991.0,57.0
143,13.0,-258.0,-29.0,-89.0,-512.0,-9.0,-20.0,-988.0,51.0
144,19.0,-257.0,-33.0,-98.0,-525.0,0.0,-10.0,-986.0,46.0
