,0,1,2,3,4,5,6,7,8
0,2.0,-266.0,31.0,-23.0,60.0,-9.0,-7.0,-1012.0,223.0
1,1.0,-266.0,33.0,-23.0,59.0,-10.0,-9.0,-1015.0,221.0
2,3.0,-264.0,32.0,-24.0,58.0,-10.0,-8.0,-1010.0,222.0
3,1.0,-264.0,31.0,-23.0,59.0,-11.0,-12.0,-1014.0,217.0
4,0.0,-262.0,29.0,-24.0,60.0,-9.0,-9.0,-1010.0,220.0
5,-4.0,-262.0,39.0,-25.0,59.0,-10.0,-5.0,-1009.0,221.0
6,-1.0,-265.0,33.0,-24.0,60.0,-10.0,-3.0,-1017.0,220.0
7,0.0,-262.0,30.0,-23.0,60.0,-9.0,-2.0,-1012.0,222.0
8,1.0,-263.0,36.0,-25.0,61.0,-9.0,-5.0,-1011.0,218.0
9,2.0,-264.0,35.0,-25.0,61.0,-9.0,-2.0,-1015.0,218.0
10,3.0,-264.0,33.0,-27.0,61.0,-8.0,-3.0,-1010.0,223.0
11,3.0,-264.0,36.0,-26.0,61.0,-8.0,0.0,-1014.0,220.0
12,3.0,-265.0,30.0,-26.0,62.0,-8.0,-7.0,-1011.0,223.0
13,2.0,-265.0,34.0,-26.0,60.0,-9.0,-6.0,-1013.0,222.0
14,4.0,-266.0,33.0,-25.0,62.0,-7.0,-2.0,-1012.0,226.0
15,2.0,-264.0,35.0,-26.0,61.0,-8.0,-4.0,-1013.0,224.0
16,1.0,-264.0,35.0,-24.0,63.0,-7.0,-5.0,-1012.0,223.0
17,3.0,-266.0,36.0,-23.0,62.0,-8.0,-6.0,-1015.0,220.0
18,4.0,-266.0,32.0,-22.0,61.0,-8.0,-5.0,-1014.0,223.0
19,2.0,-265.0,32.0,-23.0,60.0,-8.0,-6.0,-1010.0,224.0
20,2.0,-264.0,34.0,-24.0,59.0,-8.0,-2.0,-1011.0,226.0
21,1.0,-267.0,32.0,-24.0,57.0,-7.0,-6.0,-1009.0,223.0
22,5.0,-265.0,32.0,-24.0,58.0,-8.0,-11.0,-1017.0,223.0
23,2.0,-272.0,43.0,-25.0,56.0,-8.0,-11.0,-1013.0,220.0
24,-7.0,-270.0,29.0,-27.0,57.0,-5.0,-12.0,-1012.0,220.0
25,-8.0,-257.0,33.0,-27.0,54.0,-7.0,-11.0,-1013.0,218.0
26,4.0,-265.0,32.0,-27.0,54.0,-9.0,-9.0,-1014.0,220.0
27,6.0,-259.0,39.0,-27.0,56.0,-10.0,-10.0,-1012.0,217.0
28,7.0,-260.0,41.0,-28.0,54.0,-8.0,-3.0,-1014.0,221.0
29,-4.0,-263.0,27.0,-28.0,54.0,-8.0,-5.0,-1014.0,218.0
