,0,1,2,3,4,5,6,7,8
0,23.0,-236.0,63.0,70.0,15.0,0.0,58.0,-980.0,276.0
1,23.0,-240.0,63.0,70.0,14.0,-1.0,60.0,-980.0,268.0
2,21.0,-238.0,70.0,67.0,14.0,-1.0,61.0,-980.0,268.0
3,22.0,-240.0,62.0,66.0,15.0,-1.0,58.0,-976.0,273.0
4,26.0,-243.0,64.0,63.0,15.0,-1.0,61.0,-975.0,274.0
5,16.0,-237.0,69.0,60.0,17.0,-1.0,59.0,-978.0,270.0
6,22.0,-234.0,59.0,57.0,18.0,-2.0,59.0,-978.0,266.0
7,27.0,-234.0,67.0,55.0,19.0,-5.0,61.0,-982.0,271.0
8,22.0,-236.0,65.0,54.0,20.0,-4.0,61.0,-980.0,275.0
9,23.0,-240.0,66.0,55.0,22.0,-5.0,63.0,-982.0,277.0
10,24.0,-241.0,65.0,52.0,23.0,-4.0,61.0,-982.0,275.0
11,23.0,-238.0,61.0,53.0,24.0,-5.0,65.0,-978.0,274.0
12,24.0,-243.0,67.0,53.0,25.0,-6.0,65.0,-983.0,275.0
13,26.0,-242.0,66.0,52.0,25.0,-3.0,64.0,-986.0,269.0
14,20.0,-237.0,68.0,52.0,25.0,-6.0,65.0,-985.0,273.0
15,25.0,-234.0,64.0,50.0,25.0,-5.0,63.0,-982.0,274.0
16,24.0,-239.0,66.0,49.0,27.0,-7.0,61.0,-989.0,269.0
17,24.0,-243.0,66.0,47.0,27.0,-7.0,61.0,-987.0,270.0
18,21.0,-238.0,64.0,45.0,26.0,-5.0,64.0,-985.0,275.0
19,23.0,-240.0,66.0,43.0,26.0,-5.0,59.0,-990.0,268.0
20,20.0,-239.0,64.0,43.0,27.0,-6.0,59.0,-983.0,277.0
21,21.0,-240.0,66.0,43.0,27.0,-7.0,56.0,-981.0,276.0
22,25.0,-239.0,67.0,42.0,27.0,-8.0,60.0,-978.0,277.0
23,22.0,-239.0,69.0,41.0,26.0,-7.0,60.0,-983.0,274.0
24,22.0,-240.0,63.0,42.0,25.0,-9.0,56.0,-984.0,279.0
25,18.0,-235.0,65.0,42.0,24.0,-8.0,60.0,-989.0,275.0
26,28.0,-238.0,68.0,43.0,22.0,-7.0,60.0,-980.0,275.0
27,24.0,-238.0,67.0,43.0,20.0,-8.0,64.0,-982.0,278.0
28,22.0,-239.0,65.0,44.0,19.0,-8.0,62.0,-981.0,281.0
29,22.0,-238.0,67.0,45.0,17.0,-8.0,63.0,-979.0,277.0
30,22.0,-239.0,65.0,50.0,17.0,-6.0,63.0,-979.0,278.0
31,27.0,-238.0,64.0,51.0,15.0,-6.0,58.0,-983.0,269.0
32,25.0,-238.0,67.0,52.0,15.0,-5.0,59.0,-980.0,278.0
33,22.0,-237.0,67.0,52.0,13.0,-5.0,61.0,-977.0,278.0
34,27.0,-242.0,63.0,52.0,13.0,-6.0,61.0,-983.0,271.0
35,22.0,-241.0,62.0,52.0,12.0,-8.0,58.0,-981.0,271.0
36,19.0,-238.0,64.0,51.0,12.0,-10.0,60.0,-982.0,268.0
37,23.0,-238.0,63.0,51.0,11.0,-11.0,57.0,-983.0,270.0
38,20.0,-240.0,67.0,51.0,11.0,-15.0,58.0,-985.0,275.0
39,21.0,-239.0,65.0,52.0,10.0,-16.0,61.0,-991.0,274.0
40,22.0,-241.0,69.0,55.0,10.0,-17.0,62.0,-991.0,277.0
41,22.0,-241.0,65.0,57.0,11.0,-20.0,55.0,-989.0,275.0
42,24.0,-241.0,69.0,57.0,11.0,-20.0,59.0,-988.0,273.0
43,23.0,-241.0,65.0,57.0,9.0,-20.0,56.0,-986.0,274.0
44,24.0,-240.0,66.0,55.0,9.0,-21.0,60.0,-989.0,277.0
45,23.0,-240.0,66.0,55.0,8.0,-22.0,57.0,-987.0,279.0
46,22.0,-236.0,64.0,51.0,8.0,-21.0,58.0,-989.0,280.0
47,23.0,-240.0,68.0,50.0,7.0,-19.0,63.0,-981.0,272.0
48,26.0,-237.0,67.0,48.0,7.0,-20.0,59.0,-983.0,272.0
49,23.0,-239.0,62.0,45.0,7.0,-19.0,63.0,-978.0,272.0
50,21.0,-237.0,64.0,44.0,5.0,-17.0,58.0,-976.0,274.0
51,22.0,-236.0,65.0,43.0,4.0,-18.0,58.0,-978.0,271.0
52,24.0,-236.0,64.0,43.0,4.0,-19.0,60.0,-980.0,272.0
53,20.0,-241.0,64.0,46.0,2.0,-18.0,61.0,-981.0,272.0
54,22.0,-237.0,67.0,50.0,2.0,-19.0,59.0,-981.0,275.0
55,20.0,-239.0,68.0,54.0,1.0,-19.0,58.0,-982.0,281.0
56,20.0,-240.0,66.0,57.0,0.0,-21.0,63.0,-986.0,275.0
