,0,1,2,3,4,5,6,7,8
0,11.0,-251.0,-34.0,21.0,54.0,-4.0,33.0,-998.0,-44.0
1,11.0,-253.0,-31.0,22.0,53.0,-2.0,34.0,-987.0,-47.0
2,9.0,-252.0,-36.0,22.0,53.0,-4.0,35.0,-988.0,-46.0
3,10.0,-253.0,-32.0,21.0,54.0,-1.0,40.0,-990.0,-47.0
4,13.0,-253.0,-36.0,20.0,54.0,-2.0,38.0,-988.0,-48.0
5,14.0,-249.0,-33.0,19.0,53.0,0.0,39.0,-994.0,-48.0
6,14.0,-254.0,-30.0,17.0,54.0,-5.0,33.0,-997.0,-48.0
7,12.0,-253.0,-29.0,15.0,55.0,-2.0,39.0,-993.0,-48.0
8,10.0,-253.0,-38.0,13.0,56.0,-4.0,40.0,-991.0,-44.0
9,12.0,-253.0,-34.0,11.0,55.0,-1.0,36.0,-990.0,-43.0
10,13.0,-255.0,-33.0,8.0,55.0,-4.0,35.0,-993.0,-49.0
11,11.0,-256.0,-33.0,8.0,56.0,-1.0,38.0,-993.0,-48.0
12,14.0,-254.0,-27.0,10.0,56.0,-4.0,40.0,-996.0,-47.0
13,10.0,-255.0,-29.0,12.0,56.0,-1.0,38.0,-996.0,-41.0
14,13.0,-254.0,-32.0,11.0,53.0,-4.0,33.0,-997.0,-43.0
15,13.0,-251.0,-34.0,13.0,55.0,-2.0,38.0,-991.0,-43.0
16,13.0,-254.0,-32.0,15.0,55.0,-3.0,39.0,-990.0,-41.0
17,12.0,-253.0,-34.0,15.0,54.0,-1.0,37.0,-992.0,-41.0
18,9.0,-251.0,-33.0,16.0,54.0,-5.0,35.0,-989.0,-40.0
19,11.0,-252.0,-30.0,17.0,55.0,-3.0,40.0,-987.0,-46.0
20,14.0,-251.0,-34.0,16.0,58.0,-4.0,36.0,-988.0,-42.0
21,11.0,-251.0,-30.0,14.0,59.0,-2.0,43.0,-988.0,-45.0
22,17.0,-251.0,-33.0,11.0,60.0,-4.0,43.0,-1002.0,-43.0
23,15.0,-246.0,-26.0,8.0,61.0,-3.0,46.0,-987.0,-44.0
24,14.0,-248.0,-40.0,5.0,62.0,-4.0,42.0,-987.0,-48.0
25,11.0,-258.0,-35.0,6.0,62.0,-2.0,43.0,-988.0,-43.0
26,12.0,-252.0,-33.0,6.0,62.0,-2.0,43.0,-990.0,-46.0
27,12.0,-257.0,-29.0,5.0,63.0,-1.0,47.0,-989.0,-45.0
28,19.0,-251.0,-18.0,7.0,63.0,-2.0,44.0,-995.0,-42.0
29,15.0,-257.0,-27.0,8.0,64.0,1.0,45.0,-993.0,-42.0
30,7.0,-259.0,-32.0,12.0,65.0,0.0,40.0,-995.0,-44.0
31,7.0,-251.0,-40.0,16.0,63.0,0.0,31.0,-1000.0,-58.0
32,18.0,-258.0,-44.0,22.0,63.0,-3.0,39.0,-992.0,-59.0
33,17.0,-250.0,-45.0,24.0,63.0,-2.0,32.0,-993.0,-63.0
34,7.0,-258.0,-38.0,21.0,59.0,-5.0,34.0,-991.0,-57.0
35,13.0,-252.0,-37.0,17.0,55.0,-4.0,30.0,-992.0,-56.0
36,17.0,-240.0,-32.0,14.0,51.0,-8.0,28.0,-997.0,-50.0
37,10.0,-252.0,-27.0,9.0,52.0,-8.0,26.0,-987.0,-43.0
38,7.0,-247.0,-35.0,8.0,52.0,-11.0,32.0,-992.0,-34.0
39,17.0,-265.0,-51.0,9.0,53.0,-8.0,27.0,-995.0,-32.0
40,12.0,-251.0,-31.0,12.0,54.0,-10.0,33.0,-994.0,-31.0
41,11.0,-253.0,-27.0,17.0,56.0,-7.0,38.0,-990.0,-23.0
42,14.0,-253.0,-29.0,20.0,59.0,-8.0,32.0,-992.0,-26.0
43,12.0,-253.0,-29.0,22.0,61.0,-3.0,38.0,-989.0,-26.0
44,10.0,-254.0,-31.0,22.0,63.0,-2.0,39.0,-993.0,-32.0
45,11.0,-254.0,-31.0,21.0,64.0,2.0,44.0,-990.0,-28.0
46,12.0,-253.0,-27.0,17.0,67.0,1.0,46.0,-986.0,-34.0
47,12.0,-251.0,-31.0,12.0,66.0,3.0,40.0,-991.0,-32.0
48,11.0,-253.0,-31.0,8.0,65.0,4.0,45.0,-988.0,-41.0
49,12.0,-254.0,-34.0,3.0,64.0,4.0,43.0,-990.0,-43.0
50,11.0,-253.0,-32.0,-1.0,63.0,1.0,37.0,-989.0,-42.0
51,14.0,-253.0,-30.0,-5.0,60.0,2.0,44.0,-990.0,-46.0
52,14.0,-257.0,-28.0,-10.0,61.0,0.0,37.0,-991.0,-42.0
53,11.0,-254.0,-35.0,-14.0,60.0,0.0,33.0,-991.0,-45.0
54,13.0,-254.0,-33.0,-16.0,61.0,-2.0,37.0,-986.0,-39.0
55,12.0,-253.0,-29.0,-16.0,62.0,-2.0,30.0,-990.0,-43.0
