,0,1,2,3,4,5,6,7,8
0,28.0,-260.0,-6.0,-36.0,2.0,3.0,30.0,-995.0,144.0
1,28.0,-258.0,-1.0,-35.0,1.0,2.0,30.0,-995.0,146.0
2,29.0,-259.0,-1.0,-32.0,1.0,3.0,31.0,-996.0,149.0
3,29.0,-260.0,-1.0,-32.0,0.0,3.0,31.0,-987.0,140.0
4,31.0,-259.0,-2.0,-31.0,0.0,2.0,34.0,-994.0,150.0
5,29.0,-256.0,-1.0,-30.0,-1.0,3.0,34.0,-988.0,150.0
6,26.0,-258.0,0.0,-30.0,-1.0,3.0,33.0,-994.0,148.0
7,26.0,-258.0,-3.0,-30.0,1.0,3.0,31.0,-991.0,141.0
8,29.0,-259.0,-1.0,-32.0,0.0,3.0,32.0,-994.0,146.0
9,29.0,-256.0,-3.0,-33.0,0.0,3.0,28.0,-988.0,144.0
10,28.0,-260.0,-1.0,-34.0,-1.0,4.0,27.0,-992.0,148.0
11,30.0,-259.0,-2.0,-35.0,-1.0,5.0,31.0,-989.0,144.0
12,29.0,-255.0,-4.0,-38.0,-2.0,5.0,35.0,-990.0,144.0
13,31.0,-258.0,-8.0,-41.0,-4.0,6.0,34.0,-987.0,142.0
14,31.0,-261.0,-1.0,-42.0,-5.0,7.0,30.0,-986.0,145.0
15,25.0,-256.0,-2.0,-43.0,-7.0,7.0,32.0,-991.0,146.0
16,30.0,-260.0,0.0,-44.0,-8.0,6.0,27.0,-988.0,143.0
17,29.0,-260.0,-1.0,-44.0,-8.0,7.0,34.0,-989.0,149.0
18,29.0,-258.0,-1.0,-47.0,-7.0,6.0,31.0,-994.0,142.0
19,29.0,-258.0,-2.0,-49.0,-9.0,6.0,31.0,-991.0,144.0
20,28.0,-259.0,-10.0,-50.0,-7.0,7.0,32.0,-991.0,146.0
21,27.0,-260.0,-2.0,-50.0,-7.0,7.0,32.0,-993.0,139.0
22,27.0,-257.0,0.0,-52.0,-5.0,8.0,34.0,-990.0,142.0
23,26.0,-258.0,-3.0,-51.0,-5.0,7.0,32.0,-992.0,141.0
24,30.0,-260.0,-1.0,-51.0,-5.0,6.0,30.0,-994.0,138.0
