,0,1,2,3,4,5,6,7,8
0,-34.0,-10.0,258.0,-109.0,69.0,-3.0,-121.0,-54.0,1044.0
1,-33.0,-14.0,261.0,-104.0,69.0,-4.0,-126.0,-50.0,1039.0
2,-35.0,-12.0,260.0,-102.0,71.0,-5.0,-124.0,-54.0,1043.0
3,-32.0,-12.0,261.0,-101.0,74.0,-5.0,-119.0,-58.0,1046.0
4,-34.0,-11.0,262.0,-100.0,73.0,-4.0,-124.0,-51.0,1042.0
5,-39.0,-8.0,258.0,-100.0,74.0,-4.0,-123.0,-60.0,1040.0
6,-34.0,-15.0,260.0,-101.0,73.0,-3.0,-126.0,-55.0,1043.0
7,-34.0,-11.0,260.0,-105.0,73.0,-4.0,-124.0,-53.0,1044.0
8,-32.0,-12.0,259.0,-107.0,72.0,-5.0,-123.0,-55.0,1039.0
9,-34.0,-12.0,262.0,-109.0,72.0,-5.0,-122.0,-54.0,1042.0
10,-34.0,-10.0,262.0,-112.0,72.0,-6.0,-126.0,-57.0,1038.0
11,-33.0,-12.0,260.0,-114.0,71.0,-6.0,-126.0,-63.0,1041.0
12,-33.0,-8.0,263.0,-116.0,71.0,-6.0,-123.0,-60.0,1042.0
13,-32.0,-14.0,261.0,-117.0,70.0,-4.0,-122.0,-65.0,1042.0
14,-32.0,-14.0,258.0,-117.0,68.0,-5.0,-126.0,-70.0,1043.0
15,-33.0,-15.0,262.0,-119.0,68.0,-5.0,-123.0,-65.0,1045.0
16,-32.0,-16.0,261.0,-120.0,67.0,-6.0,-123.0,-67.0,1041.0
17,-32.0,-12.0,260.0,-121.0,68.0,-5.0,-124.0,-69.0,1044.0
18,-33.0,-15.0,261.0,-124.0,66.0,-6.0,-123.0,-67.0,1044.0
19,-31.0,-17.0,262.0,-126.0,65.0,-6.0,-121.0,-73.0,1040.0
20,-33.0,-16.0,264.0,-128.0,64.0,-5.0,-124.0,-71.0,1040.0
21,-32.0,-12.0,261.0,-130.0,63.0,-4.0,-120.0,-71.0,1041.0
22,-33.0,-13.0,260.0,-131.0,62.0,-5.0,-121.0,-64.0,1045.0
23,-33.0,-15.0,260.0,-134.0,63.0,-5.0,-125.0,-68.0,1044.0
24,-30.0,-16.0,265.0,-135.0,64.0,-7.0,-124.0,-68.0,1041.0
25,-31.0,-16.0,262.0,-138.0,64.0,-5.0,-121.0,-68.0,1035.0
26,-30.0,-15.0,264.0,-139.0,64.0,-5.0,-125.0,-73.0,1041.0
27,-35.0,-15.0,260.0,-139.0,65.0,-6.0,-123.0,-69.0,1039.0
28,-34.0,-15.0,258.0,-138.0,65.0,-7.0,-120.0,-70.0,1044.0
29,-33.0,-17.0,262.0,-139.0,66.0,-6.0,-122.0,-68.0,1039.0
30,-33.0,-16.0,260.0,-138.0,66.0,-6.0,-119.0,-74.0,1044.0
31,-31.0,-18.0,260.0,-138.0,68.0,-6.0,-122.0,-76.0,1041.0
32,-34.0,-13.0,261.0,-138.0,68.0,-7.0,-123.0,-75.0,1042.0
33,-32.0,-17.0,260.0,-136.0,68.0,-6.0,-124.0,-76.0,1043.0
34,-32.0,-16.0,260.0,-133.0,69.0,-6.0,-122.0,-78.0,1037.0
35,-35.0,-16.0,258.0,-131.0,69.0,-5.0,-122.0,-76.0,1039.0
36,-31.0,-17.0,261.0,-129.0,69.0,-6.0,-122.0,-79.0,1041.0
37,-31.0,-18.0,261.0,-125.0,71.0,-6.0,-122.0,-80.0,1038.0
38,-34.0,-18.0,259.0,-122.0,70.0,-5.0,-121.0,-79.0,1034.0
39,-34.0,-17.0,262.0,-119.0,70.0,-6.0,-124.0,-82.0,1036.0
40,-37.0,-15.0,262.0,-117.0,69.0,-7.0,-121.0,-84.0,1038.0
41,-33.0,-17.0,264.0,-113.0,67.0,-5.0,-120.0,-81.0,1041.0
42,-34.0,-18.0,259.0,-110.0,69.0,-6.0,-123.0,-86.0,1042.0
43,-31.0,-18.0,260.0,-108.0,69.0,-6.0,-119.0,-82.0,1043.0
44,-34.0,-20.0,262.0,-107.0,67.0,-6.0,-122.0,-82.0,1038.0
45,-36.0,-18.0,264.0,-104.0,66.0,-4.0,-121.0,-86.0,1039.0
46,-33.0,-18.0,260.0,-103.0,65.0,-4.0,-123.0,-83.0,1035.0
47,-33.0,-19.0,262.0,-101.0,65.0,-4.0,-123.0,-87.0,1038.0
48,-33.0,-17.0,263.0,-100.0,64.0,-4.0,-122.0,-81.0,1032.0
49,-34.0,-21.0,259.0,-100.0,63.0,-5.0,-122.0,-88.0,1036.0
50,-33.0,-19.0,260.0,-99.0,63.0,-3.0,-123.0,-89.0,1040.0
51,-36.0,-21.0,262.0,-99.0,62.0,-2.0,-121.0,-89.0,1041.0
52,-33.0,-19.0,259.0,-99.0,63.0,-4.0,-123.0,-92.0,1035.0
53,-35.0,-19.0,259.0,-99.0,64.0,-4.0,-119.0,-94.0,1036.0
54,-33.0,-23.0,258.0,-97.0,64.0,-5.0,-122.0,-93.0,1041.0
55,-31.0,-23.0,259.0,-98.0,65.0,-6.0,-126.0,-90.0,1044.0
56,-33.0,-17.0,261.0,-97.0,67.0,-4.0,-121.0,-93.0,1039.0
57,-32.0,-22.0,262.0,-96.0,66.0,-5.0,-122.0,-91.0,1043.0
58,-32.0,-20.0,263.0,-96.0,67.0,-4.0,-124.0,-88.0,1039.0
59,-34.0,-21.0,262.0,-96.0,68.0,-4.0,-126.0,-91.0,1038.0
60,-33.0,-23.0,259.0,-94.0,68.0,-6.0,-119.0,-89.0,1040.0
61,-32.0,-21.0,258.0,-93.0,70.0,-3.0,-124.0,-92.0,1036.0
62,-34.0,-23.0,263.0,-93.0,72.0,-3.0,-125.0,-91.0,1039.0
63,-33.0,-21.0,259.0,-92.0,71.0,-2.0,-125.0,-97.0,1039.0
64,-34.0,-24.0,259.0,-92.0,71.0,-4.0,-124.0,-97.0,1038.0
65,-33.0,-22.0,260.0,-91.0,70.0,-5.0,-126.0,-101.0,1037.0
66,-31.0,-23.0,263.0,-91.0,70.0,-4.0,-124.0,-96.0,1034.0
67,-31.0,-21.0,259.0,-92.0,70.0,-5.0,-121.0,-97.0,1038.0
