,0,1,2,3,4,5,6,7,8
0,-8.0,-246.0,-27.0,40.0,12.0,-6.0,-24.0,-1003.0,-115.0
1,-4.0,-249.0,-30.0,38.0,10.0,-7.0,-28.0,-1008.0,-118.0
2,-6.0,-245.0,-29.0,38.0,11.0,-6.0,-29.0,-1003.0,-117.0
3,-6.0,-250.0,-32.0,37.0,11.0,-6.0,-30.0,-1009.0,-115.0
4,-8.0,-249.0,-30.0,35.0,10.0,-6.0,-27.0,-1005.0,-111.0
5,-5.0,-251.0,-33.0,35.0,11.0,-5.0,-25.0,-1005.0,-118.0
6,-7.0,-249.0,-33.0,37.0,10.0,-5.0,-27.0,-1015.0,-118.0
7,-6.0,-250.0,-30.0,40.0,9.0,-6.0,-33.0,-1009.0,-123.0
8,-4.0,-251.0,-32.0,44.0,9.0,-6.0,-26.0,-1009.0,-113.0
9,-8.0,-249.0,-33.0,48.0,8.0,-7.0,-31.0,-1008.0,-120.0
10,-7.0,-243.0,-31.0,53.0,7.0,-7.0,-26.0,-1001.0,-118.0
11,-3.0,-249.0,-30.0,55.0,6.0,-7.0,-21.0,-1000.0,-121.0
12,-4.0,-249.0,-33.0,55.0,7.0,-7.0,-22.0,-1009.0,-119.0
13,-6.0,-244.0,-32.0,54.0,7.0,-6.0,-22.0,-995.0,-120.0
14,-11.0,-248.0,-33.0,52.0,8.0,-7.0,-26.0,-1001.0,-119.0
15,-2.0,-244.0,-37.0,49.0,9.0,-7.0,-26.0,-1000.0,-119.0
16,-7.0,-243.0,-31.0,46.0,11.0,-5.0,-20.0,-1000.0,-120.0
17,-6.0,-246.0,-32.0,43.0,12.0,-5.0,-21.0,-1007.0,-115.0
18,-7.0,-244.0,-35.0,42.0,12.0,-7.0,-27.0,-1008.0,-109.0
19,-6.0,-248.0,-28.0,42.0,11.0,-5.0,-25.0,-1006.0,-119.0
20,-8.0,-249.0,-32.0,41.0,12.0,-6.0,-24.0,-1007.0,-111.0
21,-7.0,-246.0,-29.0,43.0,11.0,-5.0,-23.0,-1007.0,-115.0
22,-3.0,-247.0,-31.0,44.0,11.0,-7.0,-19.0,-1011.0,-116.0
23,-7.0,-250.0,-28.0,46.0,10.0,-7.0,-23.0,-1012.0,-116.0
24,-6.0,-249.0,-34.0,50.0,10.0,-8.0,-26.0,-1010.0,-118.0
25,-6.0,-252.0,-32.0,54.0,9.0,-6.0,-29.0,-1004.0,-122.0
26,-7.0,-247.0,-34.0,56.0,10.0,-5.0,-34.0,-1001.0,-117.0
27,-5.0,-246.0,-30.0,57.0,9.0,-7.0,-29.0,-1005.0,-118.0
28,-5.0,-246.0,-31.0,58.0,11.0,-7.0,-23.0,-1004.0,-113.0
29,-9.0,-247.0,-35.0,59.0,13.0,-9.0,-27.0,-1005.0,-114.0
30,-5.0,-247.0,-32.0,58.0,14.0,-9.0,-30.0,-1000.0,-115.0
31,-5.0,-246.0,-31.0,57.0,15.0,-8.0,-28.0,-999.0,-117.0
32,-6.0,-247.0,-33.0,56.0,16.0,-8.0,-27.0,-1006.0,-114.0
33,-4.0,-248.0,-30.0,55.0,16.0,-10.0,-25.0,-1000.0,-114.0
34,-6.0,-247.0,-32.0,52.0,16.0,-9.0,-25.0,-1003.0,-114.0
35,-7.0,-246.0,-31.0,50.0,16.0,-8.0,-28.0,-1009.0,-115.0
36,-5.0,-248.0,-31.0,48.0,14.0,-8.0,-24.0,-1008.0,-118.0
37,-5.0,-242.0,-28.0,46.0,15.0,-7.0,-18.0,-1015.0,-114.0
38,-6.0,-248.0,-28.0,46.0,15.0,-7.0,-21.0,-1010.0,-111.0
39,-4.0,-250.0,-28.0,46.0,16.0,-6.0,-23.0,-1007.0,-116.0
40,-6.0,-247.0,-35.0,45.0,14.0,-5.0,-22.0,-1015.0,-119.0
41,-3.0,-252.0,-34.0,45.0,13.0,-5.0,-22.0,-1026.0,-117.0
42,-4.0,-251.0,-34.0,45.0,13.0,-4.0,-20.0,-1014.0,-119.0
43,-6.0,-252.0,-35.0,45.0,13.0,-4.0,-20.0,-1012.0,-126.0
44,-4.0,-250.0,-33.0,47.0,12.0,-4.0,-15.0,-1013.0,-128.0
45,-3.0,-251.0,-33.0,46.0,13.0,-4.0,-19.0,-1014.0,-127.0
46,-4.0,-252.0,-32.0,47.0,12.0,-2.0,-21.0,-1016.0,-132.0
47,-4.0,-250.0,-43.0,49.0,10.0,-1.0,-19.0,-1013.0,-127.0
48,-4.0,-250.0,-36.0,49.0,9.0,1.0,-20.0,-1005.0,-135.0
49,-4.0,-251.0,-38.0,51.0,9.0,2.0,-19.0,-1010.0,-135.0
50,-4.0,-248.0,-36.0,52.0,7.0,3.0,-23.0,-1011.0,-135.0
51,-6.0,-249.0,-37.0,53.0,8.0,3.0,-23.0,-1007.0,-133.0
