,0,1,2,3,4,5,6,7,8
0,-5.0,-251.0,-46.0,-19.0,62.0,-3.0,-6.0,-973.0,-217.0
1,-5.0,-254.0,-45.0,-17.0,62.0,-3.0,-3.0,-975.0,-218.0
2,-10.0,-255.0,-42.0,-17.0,64.0,-2.0,0.0,-974.0,-217.0
3,-7.0,-251.0,-43.0,-18.0,63.0,0.0,-2.0,-971.0,-215.0
4,-6.0,-253.0,-41.0,-21.0,63.0,-1.0,0.0,-968.0,-212.0
5,-11.0,-251.0,-38.0,-24.0,62.0,0.0,-2.0,-968.0,-215.0
6,-7.0,-252.0,-42.0,-25.0,62.0,0.0,2.0,-978.0,-212.0
7,-8.0,-254.0,-41.0,-24.0,62.0,-1.0,6.0,-976.0,-209.0
8,-6.0,-254.0,-40.0,-23.0,62.0,-1.0,7.0,-973.0,-205.0
9,-8.0,-252.0,-44.0,-22.0,65.0,-1.0,5.0,-975.0,-208.0
10,-8.0,-251.0,-40.0,-20.0,67.0,1.0,4.0,-978.0,-207.0
11,-9.0,-252.0,-41.0,-20.0,71.0,-1.0,2.0,-974.0,-205.0
12,-9.0,-251.0,-40.0,-21.0,73.0,-1.0,6.0,-979.0,-204.0
13,-2.0,-255.0,-40.0,-22.0,73.0,-1.0,4.0,-984.0,-201.0
14,-6.0,-254.0,-41.0,-21.0,73.0,-2.0,6.0,-983.0,-203.0
15,-8.0,-254.0,-40.0,-19.0,74.0,-2.0,6.0,-978.0,-202.0
16,-6.0,-253.0,-42.0,-18.0,74.0,-1.0,2.0,-981.0,-205.0
17,-6.0,-254.0,-43.0,-17.0,75.0,-1.0,7.0,-983.0,-208.0
18,-6.0,-254.0,-43.0,-17.0,75.0,-2.0,2.0,-983.0,-206.0
19,-11.0,-252.0,-41.0,-18.0,72.0,-1.0,-4.0,-974.0,-209.0
20,-6.0,-252.0,-44.0,-18.0,71.0,-1.0,1.0,-978.0,-210.0
21,-6.0,-254.0,-43.0,-18.0,70.0,-1.0,2.0,-970.0,-209.0
22,-5.0,-253.0,-45.0,-20.0,70.0,-1.0,-1.0,-972.0,-213.0
23,-8.0,-255.0,-39.0,-22.0,70.0,0.0,5.0,-975.0,-217.0
24,-9.0,-250.0,-43.0,-24.0,71.0,0.0,5.0,-973.0,-215.0
25,-4.0,-256.0,-44.0,-24.0,71.0,1.0,1.0,-978.0,-215.0
26,-9.0,-251.0,-44.0,-24.0,73.0,0.0,1.0,-976.0,-209.0
27,-6.0,-254.0,-42.0,-21.0,73.0,2.0,6.0,-978.0,-211.0
28,-8.0,-255.0,-42.0,-18.0,73.0,1.0,0.0,-976.0,-206.0
29,-4.0,-257.0,-42.0,-16.0,73.0,2.0,6.0,-979.0,-210.0
30,-8.0,-255.0,-42.0,-13.0,74.0,2.0,0.0,-974.0,-211.0
31,-8.0,-256.0,-42.0,-8.0,74.0,1.0,0.0,-984.0,-208.0
32,-7.0,-255.0,-42.0,-7.0,77.0,1.0,6.0,-979.0,-204.0
33,-7.0,-254.0,-43.0,-7.0,76.0,0.0,0.0,-977.0,-208.0
34,-5.0,-253.0,-43.0,-8.0,75.0,0.0,-6.0,-974.0,-206.0
35,-6.0,-254.0,-45.0,-10.0,74.0,-1.0,-1.0,-974.0,-207.0
36,-7.0,-254.0,-42.0,-10.0,74.0,-1.0,0.0,-976.0,-210.0
37,-7.0,-253.0,-42.0,-9.0,71.0,-2.0,0.0,-975.0,-205.0
38,-7.0,-253.0,-39.0,-9.0,69.0,-3.0,-6.0,-975.0,-213.0
39,-5.0,-254.0,-41.0,-8.0,68.0,-3.0,0.0,-970.0,-209.0
40,-7.0,-252.0,-42.0,-8.0,69.0,-3.0,-3.0,-972.0,-207.0
41,-9.0,-254.0,-43.0,-7.0,68.0,-3.0,-3.0,-968.0,-204.0
42,-7.0,-250.0,-42.0,-8.0,68.0,-2.0,-4.0,-972.0,-206.0
43,-10.0,-250.0,-43.0,-10.0,67.0,-2.0,-2.0,-970.0,-208.0
44,-8.0,-253.0,-42.0,-15.0,68.0,-2.0,-2.0,-974.0,-205.0
45,-8.0,-252.0,-40.0,-17.0,68.0,-3.0,2.0,-975.0,-202.0
46,-7.0,-252.0,-39.0,-18.0,68.0,-2.0,-2.0,-979.0,-206.0
47,-8.0,-254.0,-42.0,-20.0,68.0,-1.0,2.0,-979.0,-206.0
48,-8.0,-257.0,-45.0,-20.0,69.0,-1.0,2.0,-985.0,-203.0
49,-6.0,-257.0,-43.0,-18.0,68.0,0.0,4.0,-980.0,-205.0
50,-11.0,-254.0,-37.0,-16.0,70.0,-1.0,0.0,-984.0,-203.0
51,-6.0,-254.0,-43.0,-16.0,71.0,1.0,5.0,-985.0,-205.0
52,-5.0,-252.0,-44.0,-12.0,71.0,0.0,8.0,-982.0,-204.0
53,-9.0,-252.0,-42.0,-10.0,70.0,-1.0,3.0,-981.0,-209.0
54,-8.0,-256.0,-42.0,-10.0,70.0,0.0,1.0,-974.0,-209.0
55,-9.0,-251.0,-41.0,-10.0,70.0,0.0,2.0,-975.0,-212.0
56,-8.0,-251.0,-45.0,-8.0,70.0,0.0,-5.0,-982.0,-214.0
57,-7.0,-255.0,-44.0,-7.0,70.0,0.0,2.0,-975.0,-210.0
58,-8.0,-253.0,-41.0,-7.0,70.0,0.0,-5.0,-980.0,-209.0
59,-10.0,-254.0,-42.0,-6.0,69.0,0.0,-5.0,-975.0,-212.0
60,-10.0,-252.0,-41.0,-5.0,71.0,-3.0,-5.0,-977.0,-212.0
61,-6.0,-255.0,-42.0,-4.0,71.0,-3.0,4.0,-978.0,-208.0
62,-6.0,-257.0,-45.0,-3.0,71.0,-3.0,7.0,-978.0,-213.0
63,-5.0,-253.0,-41.0,-4.0,73.0,-4.0,3.0,-978.0,-209.0
64,-5.0,-253.0,-38.0,-5.0,72.0,-3.0,0.0,-981.0,-204.0
65,-8.0,-253.0,-40.0,-8.0,72.0,-3.0,7.0,-976.0,-204.0
66,-6.0,-254.0,-41.0,-8.0,71.0,-2.0,4.0,-974.0,-208.0
67,-6.0,-252.0,-39.0,-9.0,71.0,-2.0,-4.0,-979.0,-202.0
68,-8.0,-251.0,-42.0,-7.0,70.0,-1.0,4.0,-976.0,-200.0
69,-8.0,-253.0,-44.0,-5.0,70.0,-2.0,4.0,-980.0,-204.0
70,-8.0,-253.0,-41.0,-4.0,70.0,-2.0,-1.0,-974.0,-203.0
71,-7.0,-252.0,-41.0,-4.0,68.0,-1.0,-2.0,-966.0,-213.0
72,-8.0,-251.0,-43.0,-4.0,69.0,-1.0,-2.0,-973.0,-203.0
73,-4.0,-253.0,-42.0,-5.0,68.0,-2.0,0.0,-968.0,-211.0
74,-8.0,-250.0,-41.0,-7.0,67.0,-2.0,7.0,-972.0,-206.0
75,-7.0,-250.0,-43.0,-9.0,67.0,-3.0,1.0,-969.0,-205.0
76,-8.0,-250.0,-41.0,-9.0,66.0,-4.0,-4.0,-975.0,-205.0
77,-8.0,-251.0,-39.0,-12.0,66.0,-5.0,2.0,-972.0,-207.0
78,-7.0,-253.0,-40.0,-14.0,64.0,-5.0,2.0,-972.0,-203.0
79,-8.0,-254.0,-42.0,-16.0,65.0,-5.0,1.0,-977.0,-205.0
80,-6.0,-252.0,-42.0,-16.0,66.0,-5.0,4.0,-972.0,-204.0
81,-11.0,-255.0,-40.0,-16.0,66.0,-6.0,-9.0,-984.0,-205.0
82,-6.0,-255.0,-39.0,-14.0,66.0,-5.0,1.0,-984.0,-205.0
83,-8.0,-254.0,-39.0,-13.0,69.0,-4.0,4.0,-985.0,-209.0
84,-8.0,-253.0,-38.0,-12.0,69.0,-4.0,1.0,-979.0,-208.0
85,-3.0,-255.0,-43.0,-13.0,69.0,-4.0,4.0,-980.0,-213.0
86,-5.0,-254.0,-41.0,-10.0,69.0,-4.0,5.0,-979.0,-211.0
87,-7.0,-253.0,-42.0,-9.0,68.0,-2.0,4.0,-984.0,-212.0
88,-9.0,-253.0,-47.0,-7.0,67.0,-2.0,2.0,-977.0,-212.0
89,-6.0,-256.0,-43.0,-7.0,66.0,-1.0,2.0,-976.0,-208.0
90,-7.0,-253.0,-39.0,-6.0,64.0,-2.0,2.0,-976.0,-212.0
91,-6.0,-255.0,-43.0,-8.0,63.0,0.0,4.0,-976.0,-206.0
92,-5.0,-253.0,-43.0,-8.0,62.0,-1.0,2.0,-977.0,-211.0
93,-6.0,-253.0,-43.0,-8.0,60.0,0.0,1.0,-979.0,-207.0
94,-9.0,-253.0,-45.0,-6.0,59.0,0.0,-3.0,-974.0,-207.0
95,-8.0,-251.0,-42.0,-6.0,58.0,-2.0,0.0,-975.0,-214.0
96,-9.0,-250.0,-39.0,-7.0,58.0,-3.0,-3.0,-973.0,-208.0
97,-9.0,-257.0,-42.0,-7.0,60.0,-4.0,-6.0,-981.0,-213.0
98,-8.0,-255.0,-46.0,-7.0,62.0,-5.0,-1.0,-981.0,-209.0
99,-8.0,-254.0,-44.0,-7.0,63.0,-4.0,-1.0,-977.0,-210.0
100,-5.0,-256.0,-41.0,-5.0,64.0,-5.0,-4.0,-983.0,-206.0
101,-10.0,-251.0,-41.0,-6.0,65.0,-5.0,1.0,-982.0,-204.0
102,-7.0,-254.0,-42.0,-4.0,65.0,-5.0,4.0,-976.0,-207.0
103,-8.0,-253.0,-41.0,-5.0,67.0,-6.0,-3.0,-976.0,-206.0
104,-7.0,-257.0,-43.0,-4.0,66.0,-7.0,-3.0,-973.0,-206.0
105,-9.0,-250.0,-42.0,-6.0,66.0,-5.0,2.0,-978.0,-204.0
106,-7.0,-252.0,-40.0,-6.0,66.0,-5.0,2.0,-974.0,-208.0
107,-9.0,-252.0,-44.0,-9.0,67.0,-5.0,2.0,-976.0,-204.0
108,-7.0,-252.0,-38.0,-8.0,66.0,-3.0,1.0,-976.0,-204.0
109,-9.0,-252.0,-40.0,-5.0,66.0,-3.0,0.0,-977.0,-203.0
110,-2.0,-253.0,-43.0,-4.0,65.0,-2.0,-3.0,-976.0,-204.0
111,-5.0,-252.0,-42.0,-2.0,65.0,-3.0,2.0,-975.0,-206.0
112,-7.0,-249.0,-41.0,-3.0,65.0,-2.0,6.0,-971.0,-205.0
113,-4.0,-253.0,-37.0,-4.0,66.0,-2.0,4.0,-978.0,-200.0
114,-1.0,-255.0,-39.0,-4.0,66.0,-3.0,5.0,-975.0,-207.0
115,-3.0,-253.0,-45.0,-4.0,68.0,-4.0,11.0,-971.0,-206.0
116,-5.0,-255.0,-41.0,-5.0,69.0,-2.0,-4.0,-976.0,-203.0
117,-4.0,-252.0,-42.0,-5.0,69.0,-3.0,4.0,-977.0,-209.0
118,-4.0,-255.0,-46.0,-7.0,69.0,-4.0,4.0,-973.0,-205.0
119,-7.0,-250.0,-42.0,-10.0,69.0,-4.0,9.0,-979.0,-213.0
120,-7.0,-253.0,-43.0,-11.0,70.0,-6.0,4.0,-976.0,-212.0
121,-7.0,-253.0,-42.0,-13.0,69.0,-7.0,-2.0,-976.0,-211.0
122,-9.0,-254.0,-44.0,-15.0,68.0,-7.0,-3.0,-977.0,-207.0
123,-7.0,-253.0,-43.0,-16.0,67.0,-7.0,-5.0,-982.0,-206.0
124,-9.0,-254.0,-41.0,-14.0,68.0,-5.0,-6.0,-976.0,-208.0
125,-11.0,-255.0,-41.0,-13.0,67.0,-6.0,-8.0,-982.0,-203.0
126,-10.0,-254.0,-40.0,-10.0,67.0,-5.0,-3.0,-982.0,-203.0
127,-9.0,-255.0,-47.0,-7.0,67.0,-4.0,-8.0,-977.0,-202.0
128,-10.0,-254.0,-46.0,-3.0,68.0,-3.0,-1.0,-979.0,-206.0
129,-9.0,-254.0,-44.0,-3.0,68.0,-3.0,-2.0,-982.0,-210.0
130,-7.0,-255.0,-41.0,-3.0,68.0,-4.0,-3.0,-975.0,-210.0
131,-9.0,-252.0,-46.0,-4.0,67.0,-3.0,0.0,-977.0,-214.0
132,-7.0,-256.0,-44.0,-6.0,66.0,-3.0,-1.0,-976.0,-213.0
133,-8.0,-255.0,-38.0,-7.0,63.0,-3.0,2.0,-981.0,-212.0
134,-11.0,-255.0,-43.0,-8.0,62.0,-4.0,1.0,-987.0,-212.0
135,-13.0,-252.0,-49.0,-5.0,61.0,-3.0,-2.0,-981.0,-217.0
136,-8.0,-253.0,-44.0,-2.0,62.0,-3.0,-2.0,-978.0,-217.0
137,-9.0,-255.0,-47.0,2.0,63.0,-3.0,-1.0,-974.0,-219.0
138,-7.0,-252.0,-42.0,6.0,65.0,-2.0,4.0,-977.0,-217.0
139,-8.0,-254.0,-45.0,7.0,65.0,-3.0,0.0,-979.0,-214.0
140,-3.0,-253.0,-45.0,7.0,65.0,-4.0,2.0,-979.0,-209.0
141,-6.0,-252.0,-46.0,7.0,67.0,-3.0,0.0,-974.0,-204.0
142,-7.0,-252.0,-41.0,7.0,65.0,-4.0,1.0,-977.0,-203.0
143,-5.0,-252.0,-40.0,6.0,65.0,-4.0,2.0,-981.0,-206.0
144,-7.0,-254.0,-37.0,5.0,64.0,-4.0,8.0,-973.0,-203.0
145,-7.0,-254.0,-42.0,5.0,64.0,-5.0,3.0,-977.0,-203.0
