,0,1,2,3,4,5,6,7,8
0,10.0,-252.0,-17.0,-19.0,29.0,-6.0,14.0,-985.0,-3.0
1,11.0,-255.0,-17.0,-18.0,29.0,-3.0,16.0,-978.0,1.0
2,13.0,-256.0,-19.0,-19.0,30.0,-4.0,12.0,-987.0,0.0
3,13.0,-258.0,-20.0,-18.0,30.0,-3.0,17.0,-986.0,-4.0
4,10.0,-253.0,-21.0,-17.0,33.0,-5.0,12.0,-978.0,-5.0
5,4.0,-256.0,-22.0,-16.0,36.0,-3.0,11.0,-988.0,-5.0
6,9.0,-256.0,-21.0,-18.0,38.0,-6.0,8.0,-982.0,-3.0
7,10.0,-256.0,-19.0,-19.0,42.0,-3.0,11.0,-981.0,0.0
8,10.0,-257.0,-20.0,-18.0,42.0,-6.0,12.0,-988.0,1.0
9,10.0,-259.0,-16.0,-17.0,41.0,-3.0,10.0,-983.0,-2.0
10,12.0,-253.0,-19.0,-16.0,42.0,-6.0,14.0,-990.0,-1.0
11,10.0,-256.0,-19.0,-15.0,40.0,-4.0,12.0,-975.0,-5.0
12,14.0,-256.0,-15.0,-15.0,40.0,-6.0,13.0,-981.0,0.0
13,12.0,-257.0,-18.0,-12.0,40.0,-3.0,14.0,-987.0,-4.0
14,11.0,-257.0,-20.0,-12.0,39.0,-5.0,12.0,-993.0,4.0
15,13.0,-255.0,-17.0,-11.0,39.0,-1.0,13.0,-985.0,0.0
16,9.0,-255.0,-20.0,-11.0,39.0,-4.0,14.0,-979.0,-2.0
17,11.0,-256.0,-19.0,-9.0,40.0,-2.0,15.0,-977.0,0.0
18,11.0,-253.0,-19.0,-8.0,40.0,-3.0,12.0,-986.0,-2.0
19,10.0,-255.0,-18.0,-8.0,41.0,-1.0,13.0,-985.0,2.0
20,10.0,-255.0,-22.0,-9.0,44.0,-3.0,15.0,-982.0,1.0
21,14.0,-256.0,-20.0,-9.0,48.0,-1.0,14.0,-977.0,2.0
22,13.0,-256.0,-18.0,-10.0,50.0,-5.0,20.0,-996.0,4.0
23,14.0,-256.0,-21.0,-10.0,52.0,-2.0,18.0,-993.0,0.0
24,14.0,-256.0,-23.0,-12.0,53.0,-4.0,19.0,-983.0,-3.0
25,14.0,-256.0,-20.0,-14.0,55.0,-2.0,13.0,-983.0,4.0
26,15.0,-255.0,-16.0,-13.0,56.0,-5.0,17.0,-985.0,-3.0
27,13.0,-253.0,-17.0,-15.0,59.0,-3.0,15.0,-987.0,-2.0
28,9.0,-255.0,-20.0,-17.0,60.0,-6.0,11.0,-996.0,-7.0
29,11.0,-258.0,-20.0,-16.0,61.0,-5.0,15.0,-981.0,-4.0
30,9.0,-255.0,-19.0,-17.0,62.0,-7.0,14.0,-982.0,-6.0
31,12.0,-256.0,-17.0,-17.0,63.0,-5.0,13.0,-979.0,-5.0
32,11.0,-256.0,-22.0,-17.0,62.0,-6.0,12.0,-980.0,1.0
33,11.0,-258.0,-17.0,-17.0,63.0,-4.0,14.0,-979.0,-5.0
