,0,1,2,3,4,5,6,7,8
0,14.0,-221.0,-110.0,59.0,11.0,-17.0,40.0,-914.0,-427.0
1,15.0,-226.0,-106.0,57.0,10.0,-17.0,38.0,-914.0,-430.0
2,11.0,-219.0,-106.0,58.0,10.0,-17.0,37.0,-918.0,-425.0
3,13.0,-223.0,-110.0,57.0,10.0,-17.0,39.0,-919.0,-423.0
4,15.0,-225.0,-112.0,56.0,10.0,-15.0,40.0,-920.0,-423.0
5,15.0,-216.0,-112.0,56.0,12.0,-14.0,36.0,-915.0,-428.0
6,14.0,-225.0,-111.0,56.0,10.0,-16.0,32.0,-920.0,-429.0
7,14.0,-223.0,-109.0,56.0,11.0,-16.0,33.0,-919.0,-429.0
8,8.0,-221.0,-106.0,57.0,11.0,-16.0,35.0,-920.0,-427.0
9,13.0,-223.0,-108.0,58.0,11.0,-16.0,35.0,-917.0,-427.0
10,11.0,-220.0,-113.0,59.0,12.0,-15.0,35.0,-919.0,-429.0
11,14.0,-226.0,-110.0,60.0,11.0,-14.0,41.0,-921.0,-426.0
12,15.0,-225.0,-110.0,61.0,12.0,-14.0,36.0,-920.0,-424.0
13,10.0,-224.0,-103.0,63.0,11.0,-13.0,38.0,-924.0,-426.0
14,12.0,-228.0,-112.0,63.0,11.0,-12.0,36.0,-924.0,-432.0
15,14.0,-227.0,-105.0,64.0,13.0,-13.0,36.0,-922.0,-422.0
16,12.0,-215.0,-116.0,64.0,13.0,-12.0,34.0,-922.0,-420.0
17,13.0,-226.0,-108.0,65.0,14.0,-13.0,35.0,-923.0,-428.0
18,13.0,-223.0,-110.0,66.0,15.0,-13.0,36.0,-919.0,-423.0
19,14.0,-224.0,-110.0,67.0,13.0,-12.0,35.0,-926.0,-427.0
20,10.0,-225.0,-106.0,67.0,13.0,-13.0,37.0,-921.0,-422.0
21,12.0,-226.0,-109.0,65.0,12.0,-13.0,36.0,-921.0,-422.0
22,14.0,-221.0,-110.0,67.0,13.0,-12.0,40.0,-916.0,-427.0
23,13.0,-222.0,-106.0,67.0,13.0,-12.0,37.0,-922.0,-428.0
24,14.0,-223.0,-107.0,66.0,12.0,-13.0,39.0,-919.0,-426.0
25,11.0,-223.0,-109.0,65.0,11.0,-13.0,39.0,-920.0,-422.0
26,9.0,-215.0,-103.0,65.0,10.0,-12.0,39.0,-921.0,-421.0
27,12.0,-222.0,-106.0,63.0,11.0,-13.0,38.0,-919.0,-426.0
28,16.0,-223.0,-111.0,62.0,12.0,-13.0,39.0,-921.0,-433.0
29,14.0,-223.0,-108.0,61.0,11.0,-12.0,40.0,-919.0,-424.0
30,13.0,-225.0,-106.0,63.0,11.0,-13.0,39.0,-920.0,-425.0
31,14.0,-224.0,-108.0,64.0,11.0,-12.0,39.0,-919.0,-427.0
32,14.0,-223.0,-110.0,64.0,12.0,-14.0,41.0,-920.0,-422.0
33,14.0,-222.0,-112.0,65.0,13.0,-13.0,40.0,-919.0,-419.0
34,13.0,-221.0,-109.0,65.0,14.0,-13.0,38.0,-918.0,-427.0
35,11.0,-223.0,-107.0,63.0,13.0,-13.0,38.0,-917.0,-424.0
36,11.0,-222.0,-109.0,63.0,13.0,-12.0,39.0,-919.0,-426.0
37,15.0,-222.0,-108.0,62.0,13.0,-12.0,40.0,-917.0,-432.0
38,15.0,-221.0,-106.0,61.0,12.0,-12.0,39.0,-920.0,-420.0
39,10.0,-223.0,-108.0,60.0,11.0,-12.0,39.0,-921.0,-423.0
40,12.0,-224.0,-111.0,57.0,12.0,-12.0,39.0,-917.0,-425.0
41,12.0,-220.0,-107.0,57.0,13.0,-12.0,38.0,-919.0,-423.0
42,16.0,-226.0,-111.0,56.0,12.0,-13.0,35.0,-923.0,-423.0
43,13.0,-222.0,-110.0,56.0,12.0,-12.0,38.0,-919.0,-425.0
44,8.0,-222.0,-109.0,55.0,13.0,-13.0,38.0,-926.0,-425.0
45,11.0,-225.0,-107.0,55.0,14.0,-10.0,36.0,-923.0,-427.0
46,11.0,-225.0,-111.0,57.0,13.0,-10.0,37.0,-923.0,-429.0
47,11.0,-221.0,-107.0,59.0,13.0,-10.0,35.0,-925.0,-425.0
48,19.0,-226.0,-107.0,61.0,12.0,-10.0,39.0,-925.0,-428.0
49,13.0,-223.0,-108.0,64.0,13.0,-9.0,37.0,-922.0,-421.0
50,11.0,-222.0,-111.0,64.0,11.0,-9.0,36.0,-921.0,-425.0
51,12.0,-222.0,-109.0,61.0,11.0,-11.0,35.0,-922.0,-423.0
52,15.0,-222.0,-110.0,59.0,11.0,-10.0,37.0,-918.0,-424.0
53,12.0,-222.0,-108.0,57.0,10.0,-11.0,39.0,-918.0,-426.0
54,14.0,-225.0,-111.0,58.0,10.0,-12.0,39.0,-915.0,-422.0
55,12.0,-222.0,-109.0,56.0,11.0,-10.0,36.0,-916.0,-423.0
56,14.0,-224.0,-109.0,57.0,10.0,-10.0,38.0,-924.0,-419.0
57,12.0,-221.0,-113.0,56.0,10.0,-10.0,36.0,-924.0,-424.0
58,14.0,-225.0,-109.0,55.0,10.0,-10.0,39.0,-922.0,-422.0
59,18.0,-222.0,-109.0,55.0,10.0,-10.0,36.0,-922.0,-425.0
60,12.0,-224.0,-106.0,55.0,11.0,-12.0,34.0,-924.0,-431.0
61,12.0,-222.0,-108.0,57.0,12.0,-10.0,37.0,-923.0,-421.0
62,11.0,-223.0,-106.0,58.0,11.0,-10.0,39.0,-921.0,-421.0
63,13.0,-223.0,-107.0,59.0,11.0,-12.0,34.0,-922.0,-420.0
64,11.0,-223.0,-109.0,58.0,11.0,-11.0,35.0,-918.0,-417.0
65,12.0,-225.0,-105.0,57.0,12.0,-12.0,32.0,-925.0,-420.0
66,15.0,-224.0,-106.0,57.0,12.0,-13.0,39.0,-922.0,-421.0
67,11.0,-222.0,-110.0,57.0,12.0,-12.0,37.0,-921.0,-425.0
68,12.0,-225.0,-109.0,57.0,13.0,-12.0,36.0,-923.0,-431.0
69,11.0,-221.0,-107.0,56.0,13.0,-12.0,39.0,-918.0,-427.0
70,13.0,-219.0,-112.0,56.0,14.0,-13.0,34.0,-916.0,-426.0
71,12.0,-224.0,-109.0,57.0,13.0,-11.0,40.0,-918.0,-428.0
72,12.0,-226.0,-107.0,57.0,12.0,-10.0,40.0,-919.0,-421.0
73,11.0,-224.0,-104.0,57.0,12.0,-12.0,38.0,-921.0,-422.0
74,13.0,-222.0,-107.0,55.0,11.0,-12.0,35.0,-916.0,-420.0
75,10.0,-221.0,-109.0,52.0,11.0,-12.0,38.0,-919.0,-422.0
76,11.0,-220.0,-108.0,48.0,11.0,-12.0,40.0,-918.0,-418.0
77,11.0,-223.0,-107.0,45.0,10.0,-11.0,37.0,-912.0,-428.0
78,10.0,-221.0,-107.0,45.0,9.0,-11.0,38.0,-916.0,-428.0
79,13.0,-224.0,-106.0,43.0,8.0,-11.0,38.0,-922.0,-424.0
80,11.0,-224.0,-107.0,44.0,8.0,-10.0,43.0,-926.0,-425.0
81,14.0,-224.0,-108.0,44.0,8.0,-12.0,39.0,-922.0,-425.0
82,10.0,-226.0,-113.0,47.0,8.0,-13.0,32.0,-923.0,-425.0
83,13.0,-226.0,-110.0,47.0,8.0,-16.0,37.0,-925.0,-428.0
84,10.0,-224.0,-110.0,46.0,8.0,-13.0,35.0,-921.0,-424.0
85,12.0,-222.0,-108.0,47.0,8.0,-15.0,34.0,-924.0,-423.0
86,11.0,-223.0,-110.0,46.0,8.0,-14.0,38.0,-925.0,-420.0
87,11.0,-223.0,-108.0,47.0,8.0,-14.0,39.0,-924.0,-422.0
88,14.0,-226.0,-106.0,48.0,10.0,-15.0,40.0,-927.0,-423.0
89,16.0,-229.0,-112.0,50.0,11.0,-14.0,42.0,-928.0,-420.0
90,13.0,-222.0,-112.0,53.0,11.0,-13.0,30.0,-920.0,-429.0
91,11.0,-221.0,-107.0,56.0,9.0,-13.0,42.0,-921.0,-433.0
92,13.0,-220.0,-112.0,58.0,10.0,-12.0,39.0,-920.0,-436.0
93,17.0,-223.0,-111.0,57.0,9.0,-10.0,42.0,-917.0,-432.0
94,14.0,-222.0,-109.0,55.0,7.0,-11.0,46.0,-913.0,-432.0
95,11.0,-222.0,-112.0,54.0,8.0,-10.0,43.0,-917.0,-432.0
96,16.0,-221.0,-111.0,52.0,7.0,-8.0,42.0,-916.0,-427.0
97,12.0,-221.0,-114.0,50.0,6.0,-10.0,39.0,-915.0,-437.0
98,14.0,-221.0,-109.0,47.0,6.0,-9.0,36.0,-916.0,-432.0
99,13.0,-224.0,-110.0,44.0,7.0,-7.0,30.0,-916.0,-420.0
100,16.0,-226.0,-111.0,44.0,8.0,-9.0,35.0,-919.0,-420.0
101,13.0,-222.0,-108.0,43.0,9.0,-8.0,35.0,-922.0,-421.0
102,14.0,-225.0,-106.0,42.0,10.0,-9.0,33.0,-924.0,-417.0
