,0,1,2,3,4,5,6,7,8
0,5.0,-241.0,-47.0,50.0,23.0,-4.0,5.0,-999.0,-169.0
1,6.0,-244.0,-42.0,50.0,23.0,-4.0,4.0,-996.0,-169.0
2,7.0,-244.0,-48.0,51.0,23.0,-5.0,6.0,-996.0,-167.0
3,5.0,-244.0,-50.0,50.0,23.0,-5.0,5.0,-1004.0,-168.0
4,6.0,-245.0,-48.0,50.0,23.0,-5.0,8.0,-997.0,-168.0
5,4.0,-241.0,-46.0,52.0,23.0,-4.0,5.0,-998.0,-170.0
6,5.0,-242.0,-47.0,52.0,23.0,-5.0,4.0,-999.0,-167.0
7,6.0,-247.0,-49.0,52.0,22.0,-5.0,3.0,-1001.0,-169.0
8,2.0,-244.0,-46.0,52.0,20.0,-4.0,5.0,-998.0,-170.0
9,3.0,-240.0,-48.0,51.0,20.0,-6.0,8.0,-1003.0,-167.0
10,2.0,-243.0,-48.0,50.0,19.0,-4.0,5.0,-999.0,-174.0
11,2.0,-244.0,-45.0,51.0,18.0,-6.0,2.0,-1000.0,-167.0
12,3.0,-244.0,-50.0,53.0,17.0,-6.0,2.0,-1001.0,-172.0
13,4.0,-244.0,-46.0,53.0,15.0,-5.0,0.0,-997.0,-174.0
14,6.0,-244.0,-47.0,53.0,13.0,-7.0,1.0,-999.0,-174.0
15,5.0,-245.0,-47.0,54.0,13.0,-6.0,-2.0,-1000.0,-171.0
16,4.0,-242.0,-48.0,54.0,12.0,-6.0,-1.0,-998.0,-170.0
17,4.0,-242.0,-45.0,52.0,13.0,-8.0,-1.0,-1002.0,-173.0
18,7.0,-245.0,-45.0,51.0,11.0,-6.0,2.0,-996.0,-170.0
19,5.0,-246.0,-46.0,48.0,11.0,-7.0,8.0,-999.0,-164.0
20,3.0,-240.0,-45.0,45.0,9.0,-8.0,6.0,-998.0,-167.0
21,4.0,-246.0,-47.0,44.0,9.0,-8.0,8.0,-998.0,-169.0
22,3.0,-245.0,-49.0,44.0,7.0,-7.0,6.0,-1003.0,-166.0
23,4.0,-243.0,-43.0,46.0,7.0,-8.0,2.0,-1003.0,-165.0
24,5.0,-242.0,-44.0,46.0,7.0,-6.0,8.0,-1001.0,-161.0
25,7.0,-247.0,-48.0,48.0,5.0,-6.0,4.0,-996.0,-167.0
26,7.0,-245.0,-44.0,48.0,5.0,-6.0,9.0,-1001.0,-165.0
27,8.0,-243.0,-50.0,48.0,5.0,-5.0,10.0,-1002.0,-173.0
28,7.0,-245.0,-48.0,50.0,5.0,-6.0,3.0,-1005.0,-169.0
29,4.0,-244.0,-45.0,51.0,3.0,-6.0,8.0,-1001.0,-171.0
30,4.0,-244.0,-48.0,50.0,3.0,-6.0,5.0,-1001.0,-165.0
31,9.0,-247.0,-50.0,50.0,3.0,-6.0,7.0,-1002.0,-175.0
32,7.0,-248.0,-48.0,51.0,5.0,-6.0,7.0,-1001.0,-165.0
33,7.0,-241.0,-50.0,52.0,5.0,-8.0,11.0,-1012.0,-170.0
34,6.0,-240.0,-49.0,53.0,6.0,-8.0,10.0,-1001.0,-170.0
35,6.0,-244.0,-43.0,55.0,6.0,-9.0,7.0,-1003.0,-174.0
36,6.0,-239.0,-46.0,53.0,8.0,-9.0,6.0,-994.0,-170.0
37,6.0,-248.0,-42.0,52.0,7.0,-8.0,7.0,-1001.0,-170.0
38,8.0,-244.0,-50.0,53.0,7.0,-8.0,8.0,-1000.0,-169.0
39,7.0,-247.0,-47.0,54.0,8.0,-7.0,7.0,-996.0,-170.0
40,2.0,-245.0,-49.0,51.0,7.0,-7.0,7.0,-997.0,-170.0
41,6.0,-246.0,-47.0,50.0,6.0,-6.0,9.0,-999.0,-167.0
42,5.0,-247.0,-51.0,49.0,7.0,-7.0,4.0,-995.0,-164.0
43,7.0,-245.0,-44.0,49.0,6.0,-7.0,1.0,-996.0,-172.0
44,4.0,-246.0,-45.0,48.0,7.0,-7.0,7.0,-1000.0,-168.0
45,5.0,-244.0,-49.0,46.0,7.0,-7.0,9.0,-994.0,-172.0
46,7.0,-243.0,-48.0,48.0,6.0,-6.0,5.0,-999.0,-174.0
47,5.0,-243.0,-48.0,47.0,5.0,-8.0,7.0,-999.0,-166.0
48,6.0,-243.0,-51.0,47.0,5.0,-8.0,9.0,-994.0,-167.0
49,5.0,-243.0,-46.0,47.0,4.0,-9.0,8.0,-1004.0,-168.0
50,5.0,-242.0,-47.0,45.0,5.0,-9.0,0.0,-999.0,-169.0
51,7.0,-242.0,-55.0,45.0,5.0,-9.0,7.0,-998.0,-168.0
52,5.0,-245.0,-50.0,45.0,5.0,-9.0,9.0,-1003.0,-167.0
53,7.0,-244.0,-49.0,45.0,5.0,-9.0,4.0,-1001.0,-171.0
54,5.0,-242.0,-53.0,45.0,6.0,-9.0,7.0,-1006.0,-176.0
55,5.0,-242.0,-43.0,47.0,5.0,-9.0,6.0,-1001.0,-169.0
56,3.0,-243.0,-48.0,47.0,7.0,-8.0,6.0,-1002.0,-173.0
57,3.0,-246.0,-50.0,49.0,6.0,-7.0,6.0,-998.0,-168.0
58,8.0,-244.0,-48.0,51.0,8.0,-10.0,5.0,-1004.0,-168.0
59,4.0,-245.0,-48.0,54.0,7.0,-10.0,4.0,-996.0,-171.0
60,6.0,-243.0,-47.0,53.0,6.0,-11.0,9.0,-999.0,-174.0
61,4.0,-239.0,-49.0,53.0,7.0,-12.0,5.0,-999.0,-171.0
62,6.0,-243.0,-50.0,52.0,9.0,-12.0,5.0,-998.0,-174.0
63,6.0,-244.0,-46.0,52.0,9.0,-12.0,3.0,-1001.0,-173.0
64,7.0,-245.0,-44.0,51.0,9.0,-11.0,3.0,-996.0,-170.0
65,4.0,-244.0,-47.0,52.0,8.0,-12.0,7.0,-1002.0,-168.0
66,6.0,-243.0,-47.0,51.0,9.0,-10.0,5.0,-996.0,-168.0
67,2.0,-243.0,-49.0,50.0,9.0,-11.0,11.0,-996.0,-176.0
68,5.0,-241.0,-48.0,48.0,10.0,-11.0,6.0,-999.0,-167.0
