  29,-233,-113,  -3,  57,  -8,  97,-919,-373;
  24,-230,-114,   6,  56,  -5,  98,-920,-373;
  28,-233,-112,  13,  54,  -6,  97,-917,-372;
  27,-231,-115,  19,  53,  -3,  94,-912,-373;
  28,-230,-115,  24,  53,  -5,  97,-916,-374;
  23,-229,-114,  27,  54,  -3,  98,-910,-376;
  24,-229,-116,  29,  54,  -3,  95,-913,-383;
  28,-230,-115,  28,  53,  -2,  95,-906,-379;
  24,-228,-111,  28,  53,  -3,  95,-909,-375;
  28,-230,-116,  30,  55,  -1,  92,-910,-377;
  26,-231,-114,  34,  56,  -2,  89,-907,-374;
  26,-232,-112,  36,  56,  -1,  90,-908,-376;
  26,-228,-113,  37,  57,  -3,  92,-904,-374;
  27,-229,-115,  36,  59,  -2,  87,-907,-374;
  23,-228,-117,  33,  59,  -5,  83,-905,-378;
  24,-227,-115,  29,  61,  -3,  91,-899,-374;
  25,-228,-115,  24,  61,  -4,  91,-902,-372;
  24,-227,-114,  19,  61,  -3,  85,-905,-375;
  29,-228,-115,  13,  62,  -6,  91,-903,-375;
  25,-228,-115,  10,  62,  -3,  95,-902,-374;
  23,-227,-112,   8,  62,  -4,  95,-905,-374;
  26,-230,-118,   6,  61,  -3,  92,-909,-375;
  26,-225,-108,   4,  60,  -4,  95,-906,-374;
  35,-227,-108,   0,  58,  -1,  95,-910,-373;
  31,-234,-105,   0,  59,  -3,  94,-916,-371;
  24,-240,-110,  -2,  60,   1,  94,-911,-373;
  17,-232,-112,  -3,  59,  -2,  94,-912,-376;
  33,-231,-116,  -4,  61,   0,  99,-914,-376;
  32,-226,-105,  -4,  59,  -3,  94,-911,-377;
  29,-232,-119,  -3,  60,  -1,  93,-916,-379;
  31,-233,-102,  -2,  59,  -3,  94,-916,-378;
  30,-231,-108,  -1,  59,  -1,  94,-913,-374;
  29,-228,-112,   2,  61,  -3,  94,-914,-372;
  28,-225,-106,   8,  61,   0,  95,-914,-373;
  21,-234,-116,  10,  60,  -2,  92,-915,-372;
  24,-231,-111,  15,  59,   2,  93,-911,-377;
  27,-233,-112,  18,  61,  -1,  94,-917,-372;
  19,-235,-115,  20,  59,   3,  93,-910,-374;
  25,-230,-113,  21,  60,   1,  93,-908,-375;
