  23,-248, -75, -24,  52,  -7,  77,-962,-220;
  23,-248, -76, -20,  54,  -8,  77,-967,-223;
  22,-247, -73, -16,  56,  -7,  78,-969,-221;
  25,-251, -76,  -4,  57,  -7,  75,-969,-213;
  24,-248, -71,   2,  59,  -8,  80,-971,-216;
  23,-239, -80,   8,  61,  -7,  84,-969,-217;
  23,-248, -73,  14,  62,  -7,  79,-970,-215;
  25,-245, -73,  17,  62,  -8,  78,-964,-213;
  22,-248, -77,  19,  62,  -7,  78,-970,-214;
  24,-246, -72,  19,  61,  -5,  82,-967,-214;
  24,-247, -70,  20,  58,  -6,  85,-963,-210;
  19,-243, -67,  19,  58,  -4,  79,-968,-210;
  23,-246, -75,  20,  57,  -3,  80,-964,-202;
  24,-248, -72,  21,  56,  -3,  81,-963,-205;
  22,-242, -72,  20,  54,  -3,  80,-960,-213;
  23,-243, -68,  20,  55,  -2,  79,-960,-210;
  21,-244, -72,  23,  57,  -2,  79,-958,-210;
  23,-246, -77,  22,  57,  -3,  80,-952,-213;
  25,-245, -72,  21,  57,  -2,  79,-954,-205;
  22,-240, -75,  18,  59,  -3,  81,-956,-214;
  25,-246, -74,  16,  61,  -2,  78,-951,-220;
  22,-241, -75,  14,  61,  -2,  74,-956,-215;
  22,-249, -74,   8,  60,  -1,  78,-953,-225;
  31,-235, -81,   2,  61,   1,  73,-954,-219;
  24,-243, -80,  -4,  60,   3,  74,-952,-221;
  28,-245, -81, -14,  59,   2,  73,-960,-218;
  22,-243, -76, -19,  60,   3,  78,-959,-219;
  22,-248, -76, -23,  57,   3,  71,-962,-219;
  18,-251, -83, -25,  56,   3,  80,-965,-212;
  14,-244, -70, -26,  55,   3,  76,-968,-214;
  25,-251, -71, -23,  53,   4,  79,-966,-214;
  30,-245, -76, -20,  52,   4,  74,-970,-216;
  25,-242, -63, -16,  54,   6,  78,-967,-213;
  25,-247, -67, -10,  53,   5,  77,-964,-216;
  16,-249, -83,  -7,  53,   5,  77,-965,-210;
  19,-239, -73,  -4,  55,   4,  76,-970,-216;
  21,-243, -79,  -2,  55,   4,  79,-965,-215;
  26,-243, -78,  -1,  58,   4,  83,-961,-218;
  24,-246, -67,  -2,  58,   4,  80,-959,-219;
  33,-224, -81,  -4,  62,   3,  87,-954,-215;
  22,-243, -74,  -6,  62,   2,  89,-960,-214;
  27,-248, -78,  -9,  65,   2,  87,-962,-215;
  27,-244, -79,  -9,  66,   2,  86,-964,-215;
  26,-246, -76,  -8,  66,   3,  85,-963,-217;
  26,-245, -74,  -6,  67,   2,  82,-959,-220;
  24,-247, -76,  -7,  69,   2,  81,-952,-226;
  22,-241, -76,  -8,  71,   3,  81,-956,-222;
  22,-241, -76, -11,  70,   2,  80,-946,-229;
  21,-241, -72, -18,  70,   4,  79,-961,-225;
  21,-244, -75, -24,  72,   3,  77,-951,-220;
  23,-246, -75, -29,  72,   5,  84,-960,-222;
  25,-245, -74, -34,  74,   7,  86,-955,-215;
  21,-242, -77, -36,  73,   8,  80,-963,-215;
  23,-247, -72, -40,  76,   9,  81,-960,-215;
  22,-248, -73, -40,  79,   9,  86,-967,-205;
  24,-249, -73, -39,  79,   7,  84,-966,-211;
  27,-249, -71, -39,  80,   8,  83,-977,-209;
  22,-246, -73, -34,  82,   6,  79,-978,-202;
  22,-248, -70, -29,  83,   6,  84,-977,-205;
  23,-250, -69, -24,  84,   3,  80,-969,-204;
  21,-247, -73, -17,  81,   3,  78,-975,-209;
  22,-250, -75, -12,  81,   2,  80,-973,-207;
  22,-249, -72,  -5,  80,   1,  77,-974,-210;
  23,-248, -75,   0,  79,   1,  75,-969,-209;
  20,-248, -81,   4,  78,   1,  79,-968,-209;
  21,-247, -73,  11,  77,  -1,  75,-965,-215;
  22,-247, -77,  14,  78,   0,  71,-966,-215;
  21,-246, -76,  14,  77,  -2,  68,-963,-212;
  19,-244, -74,  13,  78,  -2,  72,-963,-212;
  21,-244, -75,  10,  77,  -2,  68,-962,-211;
  20,-243, -75,   7,  76,  -1,  75,-959,-217;
  21,-243, -71,   3,  76,  -1,  74,-961,-206;
  24,-243, -75,   0,  78,   0,  73,-958,-213;
  20,-241, -72,  -3,  78,  -1,  73,-955,-209;
  20,-242, -76,  -6,  78,   1,  73,-948,-210;
  22,-242, -76, -12,  77,   0,  75,-957,-212;
  24,-243, -71, -16,  75,   2,  81,-951,-212;
  22,-243, -74, -20,  74,   0,  79,-954,-215;
  21,-245, -74, -27,  71,   3,  78,-953,-212;
  25,-242, -74, -30,  69,   2,  74,-961,-207;
  25,-244, -72, -35,  67,   5,  78,-960,-210;
  25,-246, -73, -39,  66,   5,  86,-962,-209;
  24,-244, -74, -41,  63,   4,  83,-961,-211;
  24,-244, -75, -42,  63,   4,  81,-963,-210;
  24,-245, -73, -43,  62,   3,  84,-965,-210;
  24,-245, -69, -43,  59,   4,  81,-963,-212;
  23,-248, -74, -43,  59,   2,  80,-965,-213;
  20,-246, -76, -43,  58,   1,  85,-965,-214;
  24,-246, -73, -42,  59,  -1,  83,-962,-216;
  23,-245, -72, -41,  60,  -1,  83,-963,-216;
  25,-247, -74, -41,  61,  -2,  80,-965,-218;
  22,-245, -73, -38,  63,  -3,  81,-964,-214;
  23,-245, -77, -38,  64,  -3,  79,-961,-217;
  28,-247, -76, -37,  66,  -4,  79,-963,-216;
  23,-244, -76, -35,  67,  -3,  83,-961,-215;
  24,-246, -77, -35,  68,  -3,  76,-963,-216;
  22,-244, -72, -34,  70,  -1,  83,-961,-213;
  23,-244, -71, -34,  71,  -1,  86,-960,-213;
  24,-245, -75, -32,  72,  -1,  85,-969,-214;
  28,-247, -72, -33,  71,   0,  86,-966,-207;
  26,-245, -75, -29,  70,   2,  81,-967,-203;
  24,-245, -75, -30,  71,   1,  91,-967,-203;
  27,-248, -72, -29,  72,   2,  88,-967,-204;
  23,-248, -70, -27,  74,   1,  91,-965,-206;
  20,-248, -73, -25,  74,   0,  88,-969,-202;
  26,-248, -72, -23,  72,   0,  86,-971,-200;
  26,-250, -69, -21,  74,   1,  87,-970,-207;
  25,-248, -72, -19,  72,  -2,  87,-967,-206;
  26,-247, -71, -15,  72,  -2,  89,-968,-211;
  24,-246, -73, -11,  70,  -4,  85,-972,-208;
  24,-247, -74,  -8,  70,  -2,  83,-968,-216;
  24,-249, -71,  -6,  69,  -3,  83,-965,-212;
  25,-248, -74,  -2,  70,  -2,  81,-965,-209;
  25,-245, -73,   2,  69,  -4,  89,-967,-213;
  24,-246, -73,   6,  69,  -3,  80,-964,-212;
  27,-246, -78,   9,  71,  -3,  82,-968,-213;
  24,-245, -74,  13,  71,  -3,  80,-964,-213;
  23,-247, -70,  15,  70,  -2,  85,-966,-214;
  24,-244, -75,  15,  71,   0,  85,-962,-214;
  26,-244, -76,  19,  71,  -2,  86,-964,-209;
  24,-243, -73,  17,  71,   1,  93,-962,-212;
  24,-243, -75,  16,  71,   0,  83,-958,-215;
  26,-245, -72,  15,  70,   1,  82,-962,-210;
  25,-242, -75,  13,  68,  -1,  89,-958,-206;
  24,-245, -77,   9,  68,   0,  85,-961,-212;
  25,-244, -72,   6,  70,  -2,  92,-959,-215;
  25,-246, -72,   3,  70,  -2,  82,-958,-210;
  24,-245, -71,   1,  69,  -2,  80,-961,-212;
  22,-244, -71,   1,  67,  -3,  82,-963,-214;
  25,-247, -70,   1,  66,  -5,  81,-966,-212;
  25,-245, -75,   2,  65,  -5,  81,-964,-212;
  24,-247, -77,   3,  64,  -6,  85,-960,-213;
  23,-246, -75,   7,  62,  -7,  86,-965,-212;
  25,-249, -73,  12,  64,  -8,  92,-966,-219;
  22,-245, -77,  14,  63,  -6,  82,-961,-214;
