,acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label
2298,-20.0,-199.0,-33.0,-6.0,97.0,128.0,-78.0,-826.0,-126.0,6
2299,-18.0,-203.0,-32.0,-23.0,82.0,131.0,-76.0,-835.0,-132.0,6
2300,-17.0,-206.0,-36.0,-38.0,64.0,130.0,-66.0,-841.0,-121.0,6
2301,-14.0,-206.0,-31.0,-49.0,47.0,126.0,-54.0,-847.0,-114.0,6
2302,-13.0,-210.0,-26.0,-59.0,32.0,122.0,-52.0,-865.0,-103.0,6
2303,-10.0,-212.0,-28.0,-73.0,14.0,113.0,-48.0,-876.0,-110.0,6
2304,-11.0,-214.0,-29.0,-85.0,-11.0,109.0,-39.0,-892.0,-121.0,6
2305,-7.0,-221.0,-33.0,-97.0,-39.0,111.0,-35.0,-905.0,-129.0,6
2306,-9.0,-223.0,-42.0,-107.0,-65.0,106.0,-22.0,-918.0,-127.0,6
2307,-4.0,-227.0,-35.0,-107.0,-89.0,104.0,-14.0,-923.0,-135.0,6
2308,-3.0,-224.0,-40.0,-103.0,-108.0,102.0,-11.0,-921.0,-137.0,6
2309,-4.0,-224.0,-39.0,-101.0,-122.0,104.0,-11.0,-922.0,-141.0,6
2310,-4.0,-224.0,-39.0,-100.0,-132.0,107.0,-9.0,-921.0,-128.0,6
2311,-3.0,-227.0,-33.0,-99.0,-141.0,111.0,-13.0,-920.0,-119.0,6
2312,-5.0,-224.0,-29.0,-99.0,-152.0,116.0,-12.0,-918.0,-99.0,6
2313,-3.0,-227.0,-22.0,-97.0,-166.0,120.0,-18.0,-918.0,-93.0,6
2314,-4.0,-226.0,-22.0,-94.0,-183.0,126.0,-27.0,-919.0,-83.0,6
2315,-5.0,-222.0,-19.0,-90.0,-200.0,130.0,-21.0,-923.0,-77.0,6
2316,-4.0,-225.0,-20.0,-87.0,-210.0,130.0,-20.0,-916.0,-74.0,6
2317,-5.0,-228.0,-20.0,-81.0,-215.0,124.0,-31.0,-912.0,-76.0,6
2318,-4.0,-221.0,-17.0,-75.0,-215.0,125.0,-16.0,-910.0,-71.0,6
2319,-2.0,-220.0,-22.0,-69.0,-207.0,123.0,-3.0,-898.0,-70.0,6
2320,0.0,-216.0,-18.0,-64.0,-197.0,116.0,7.0,-886.0,-70.0,6
2321,4.0,-210.0,-23.0,-64.0,-183.0,106.0,13.0,-875.0,-77.0,6
2322,8.0,-213.0,-21.0,-68.0,-168.0,95.0,23.0,-867.0,-79.0,6
2323,11.0,-208.0,-27.0,-78.0,-154.0,86.0,34.0,-865.0,-79.0,6
2324,11.0,-210.0,-22.0,-92.0,-139.0,76.0,36.0,-863.0,-79.0,6
2325,12.0,-213.0,-22.0,-111.0,-126.0,73.0,35.0,-864.0,-73.0,6
2326,10.0,-212.0,-18.0,-124.0,-118.0,71.0,43.0,-868.0,-68.0,6
2327,11.0,-212.0,-16.0,-136.0,-116.0,69.0,47.0,-866.0,-54.0,6
2328,9.0,-211.0,-14.0,-150.0,-121.0,67.0,46.0,-864.0,-48.0,6
2329,16.0,-213.0,-22.0,-174.0,-128.0,68.0,48.0,-871.0,-65.0,6
2330,14.0,-211.0,-17.0,-208.0,-134.0,68.0,50.0,-884.0,-72.0,6
2331,11.0,-217.0,-25.0,-249.0,-135.0,68.0,51.0,-897.0,-82.0,6
2332,11.0,-218.0,-27.0,-290.0,-135.0,70.0,41.0,-905.0,-83.0,6
2333,5.0,-221.0,-22.0,-323.0,-131.0,73.0,27.0,-916.0,-83.0,6
2334,4.0,-228.0,-23.0,-342.0,-125.0,69.0,24.0,-926.0,-83.0,6
2335,1.0,-232.0,-21.0,-340.0,-121.0,62.0,7.0,-944.0,-72.0,6
2336,3.0,-233.0,-23.0,-321.0,-116.0,50.0,1.0,-951.0,-81.0,6
2337,-3.0,-235.0,-18.0,-293.0,-108.0,33.0,-6.0,-952.0,-75.0,6
2338,-3.0,-236.0,-18.0,-256.0,-92.0,12.0,-12.0,-955.0,-63.0,6
2339,-3.0,-240.0,-21.0,-201.0,-71.0,-11.0,-14.0,-954.0,-48.0,6
2340,1.0,-238.0,-14.0,-125.0,-46.0,-35.0,-6.0,-960.0,-39.0,6
2341,3.0,-238.0,-13.0,-38.0,-20.0,-60.0,3.0,-951.0,-32.0,6
2342,4.0,-233.0,-15.0,46.0,6.0,-80.0,13.0,-948.0,-52.0,6
2343,6.0,-231.0,-17.0,115.0,26.0,-95.0,20.0,-933.0,-59.0,6
2344,8.0,-230.0,-17.0,166.0,39.0,-104.0,34.0,-930.0,-56.0,6
2345,14.0,-226.0,-16.0,202.0,48.0,-110.0,44.0,-921.0,-62.0,6
2346,18.0,-222.0,-16.0,226.0,50.0,-112.0,49.0,-917.0,-60.0,6
2347,18.0,-223.0,-12.0,249.0,45.0,-110.0,75.0,-909.0,-58.0,6
2348,19.0,-217.0,-22.0,271.0,33.0,-107.0,88.0,-912.0,-67.0,6
2349,28.0,-223.0,-24.0,284.0,21.0,-100.0,89.0,-912.0,-75.0,6
2350,29.0,-229.0,-19.0,299.0,10.0,-89.0,103.0,-923.0,-97.0,6
2351,39.0,-227.0,-38.0,311.0,10.0,-78.0,128.0,-926.0,-116.0,6
2352,44.0,-229.0,-55.0,307.0,35.0,-71.0,162.0,-937.0,-195.0,6
2353,45.0,-234.0,-68.0,279.0,86.0,-72.0,166.0,-967.0,-247.0,6
2354,38.0,-247.0,-74.0,245.0,133.0,-75.0,155.0,-1002.0,-284.0,6
2355,37.0,-261.0,-81.0,217.0,157.0,-78.0,141.0,-1060.0,-309.0,6
2356,31.0,-279.0,-88.0,198.0,163.0,-83.0,118.0,-1122.0,-328.0,6
2357,29.0,-293.0,-88.0,202.0,176.0,-92.0,104.0,-1184.0,-347.0,6
2358,27.0,-313.0,-94.0,236.0,219.0,-101.0,100.0,-1265.0,-355.0,6
2359,32.0,-336.0,-97.0,290.0,303.0,-117.0,113.0,-1351.0,-375.0,6
2360,29.0,-354.0,-104.0,361.0,419.0,-143.0,120.0,-1422.0,-397.0,6
2361,27.0,-376.0,-112.0,437.0,541.0,-178.0,120.0,-1497.0,-411.0,6
2362,30.0,-383.0,-110.0,513.0,645.0,-212.0,108.0,-1559.0,-429.0,6
2363,24.0,-388.0,-112.0,581.0,720.0,-254.0,114.0,-1584.0,-444.0,6
2364,29.0,-392.0,-115.0,639.0,764.0,-279.0,122.0,-1592.0,-463.0,6
2365,29.0,-387.0,-128.0,678.0,786.0,-296.0,114.0,-1584.0,-491.0,6
2366,30.0,-384.0,-132.0,704.0,789.0,-304.0,126.0,-1558.0,-511.0,6
2367,28.0,-375.0,-137.0,733.0,790.0,-303.0,126.0,-1506.0,-530.0,6
2368,28.0,-361.0,-135.0,768.0,792.0,-293.0,116.0,-1457.0,-535.0,6
2369,21.0,-351.0,-128.0,814.0,789.0,-276.0,98.0,-1418.0,-491.0,6
2370,14.0,-341.0,-110.0,850.0,768.0,-260.0,79.0,-1394.0,-420.0,6
2371,11.0,-340.0,-90.0,885.0,727.0,-241.0,48.0,-1380.0,-355.0,6
2372,4.0,-336.0,-77.0,907.0,674.0,-227.0,14.0,-1372.0,-299.0,6
2373,-11.0,-336.0,-64.0,907.0,615.0,-219.0,-36.0,-1374.0,-254.0,6
2374,-28.0,-338.0,-54.0,890.0,554.0,-216.0,-88.0,-1377.0,-207.0,6
2375,-46.0,-338.0,-49.0,857.0,497.0,-224.0,-161.0,-1387.0,-181.0,6
2376,-59.0,-339.0,-49.0,810.0,448.0,-229.0,-235.0,-1393.0,-171.0,6
2377,-76.0,-341.0,-51.0,753.0,404.0,-233.0,-299.0,-1402.0,-182.0,6
2378,-99.0,-341.0,-49.0,686.0,364.0,-235.0,-371.0,-1414.0,-193.0,6
2379,-116.0,-349.0,-49.0,615.0,318.0,-226.0,-444.0,-1418.0,-187.0,6
2380,-129.0,-350.0,-42.0,559.0,255.0,-218.0,-492.0,-1430.0,-163.0,6
2381,-135.0,-351.0,-39.0,534.0,163.0,-210.0,-530.0,-1433.0,-145.0,6
2382,-132.0,-352.0,-21.0,549.0,51.0,-195.0,-535.0,-1436.0,-114.0,6
2383,-132.0,-351.0,-25.0,600.0,-66.0,-174.0,-514.0,-1416.0,-98.0,6
2384,-121.0,-343.0,-28.0,664.0,-161.0,-145.0,-477.0,-1397.0,-104.0,6
2385,-110.0,-334.0,-31.0,718.0,-240.0,-120.0,-441.0,-1366.0,-117.0,6
2386,-106.0,-328.0,-32.0,749.0,-315.0,-95.0,-398.0,-1329.0,-128.0,6
2387,-91.0,-319.0,-36.0,754.0,-382.0,-68.0,-361.0,-1306.0,-127.0,6
2388,-81.0,-311.0,-36.0,739.0,-439.0,-43.0,-323.0,-1281.0,-136.0,6
2389,-71.0,-307.0,-41.0,711.0,-481.0,-24.0,-281.0,-1253.0,-126.0,6
2390,-63.0,-302.0,-32.0,669.0,-511.0,-15.0,-233.0,-1224.0,-120.0,6
2391,-47.0,-292.0,-29.0,617.0,-534.0,-14.0,-182.0,-1199.0,-116.0,6
2392,-30.0,-288.0,-23.0,561.0,-546.0,-19.0,-118.0,-1172.0,-92.0,6
2393,-16.0,-282.0,-24.0,508.0,-547.0,-31.0,-74.0,-1150.0,-77.0,6
2394,-2.0,-271.0,-17.0,464.0,-536.0,-44.0,-18.0,-1126.0,-63.0,6
2395,11.0,-269.0,-14.0,424.0,-514.0,-61.0,36.0,-1105.0,-53.0,6
2396,21.0,-261.0,-12.0,392.0,-488.0,-79.0,84.0,-1074.0,-35.0,6
2397,38.0,-258.0,-10.0,361.0,-457.0,-88.0,123.0,-1059.0,-49.0,6
2398,47.0,-252.0,-16.0,325.0,-419.0,-97.0,161.0,-1041.0,-55.0,6
2399,55.0,-247.0,-18.0,283.0,-373.0,-102.0,196.0,-1010.0,-69.0,6
2400,60.0,-242.0,-24.0,239.0,-323.0,-95.0,223.0,-986.0,-69.0,6
2401,61.0,-232.0,-26.0,190.0,-274.0,-82.0,239.0,-960.0,-90.0,6
2402,64.0,-228.0,-31.0,135.0,-236.0,-60.0,242.0,-942.0,-111.0,6
2403,60.0,-222.0,-33.0,77.0,-210.0,-38.0,234.0,-921.0,-121.0,6
2404,59.0,-217.0,-39.0,16.0,-189.0,-14.0,226.0,-896.0,-145.0,6
2405,55.0,-214.0,-46.0,-52.0,-162.0,15.0,190.0,-869.0,-162.0,6
2406,44.0,-208.0,-46.0,-127.0,-134.0,50.0,165.0,-851.0,-175.0,6
2407,33.0,-204.0,-47.0,-202.0,-109.0,91.0,124.0,-845.0,-172.0,6
2408,21.0,-204.0,-44.0,-264.0,-86.0,129.0,82.0,-839.0,-158.0,6
2409,11.0,-206.0,-38.0,-308.0,-68.0,165.0,45.0,-842.0,-145.0,6
2410,3.0,-210.0,-37.0,-335.0,-52.0,195.0,6.0,-854.0,-132.0,6
2411,-5.0,-206.0,-28.0,-345.0,-36.0,219.0,-26.0,-854.0,-124.0,6
2412,-15.0,-211.0,-31.0,-344.0,-19.0,238.0,-60.0,-855.0,-113.0,6
2413,-23.0,-209.0,-28.0,-331.0,-2.0,253.0,-92.0,-853.0,-114.0,6
2414,-22.0,-211.0,-22.0,-314.0,15.0,266.0,-110.0,-852.0,-106.0,6
2415,-33.0,-210.0,-24.0,-291.0,28.0,276.0,-128.0,-846.0,-100.0,6
2416,-36.0,-207.0,-27.0,-266.0,35.0,285.0,-142.0,-845.0,-97.0,6
2417,-40.0,-205.0,-24.0,-242.0,34.0,294.0,-156.0,-837.0,-89.0,6
2418,-44.0,-201.0,-24.0,-229.0,27.0,302.0,-163.0,-831.0,-97.0,6
2419,-42.0,-201.0,-23.0,-230.0,20.0,306.0,-170.0,-826.0,-109.0,6
2420,-44.0,-194.0,-30.0,-246.0,14.0,305.0,-166.0,-808.0,-120.0,6
2421,-46.0,-194.0,-32.0,-275.0,11.0,300.0,-174.0,-805.0,-140.0,6
2422,-44.0,-193.0,-44.0,-320.0,6.0,294.0,-173.0,-796.0,-163.0,6
2423,-45.0,-193.0,-53.0,-369.0,-1.0,287.0,-183.0,-792.0,-189.0,6
2424,-49.0,-191.0,-57.0,-417.0,-8.0,278.0,-188.0,-800.0,-202.0,6
2425,-51.0,-197.0,-59.0,-459.0,-18.0,267.0,-185.0,-813.0,-223.0,6
2426,-46.0,-203.0,-56.0,-483.0,-29.0,253.0,-186.0,-835.0,-224.0,6
2427,-48.0,-207.0,-61.0,-484.0,-43.0,232.0,-177.0,-855.0,-220.0,6
2428,-44.0,-215.0,-58.0,-458.0,-57.0,208.0,-168.0,-877.0,-227.0,6
2429,-42.0,-218.0,-53.0,-412.0,-71.0,182.0,-164.0,-899.0,-209.0,6
2430,-40.0,-223.0,-49.0,-348.0,-84.0,158.0,-157.0,-909.0,-190.0,6
2431,-39.0,-230.0,-46.0,-273.0,-94.0,131.0,-148.0,-922.0,-172.0,6
2432,-33.0,-231.0,-42.0,-188.0,-100.0,101.0,-136.0,-933.0,-157.0,6
2433,-30.0,-232.0,-32.0,-101.0,-103.0,67.0,-121.0,-935.0,-140.0,6
2434,-25.0,-231.0,-36.0,-11.0,-98.0,24.0,-110.0,-932.0,-121.0,6
2435,-26.0,-222.0,-27.0,71.0,-92.0,-11.0,-88.0,-914.0,-108.0,6
2436,-22.0,-218.0,-26.0,143.0,-82.0,-44.0,-62.0,-877.0,-101.0,6
2437,-12.0,-202.0,-26.0,200.0,-66.0,-75.0,-42.0,-841.0,-89.0,6
2438,-2.0,-197.0,-20.0,241.0,-47.0,-102.0,-10.0,-809.0,-78.0,6
2439,5.0,-187.0,-19.0,266.0,-27.0,-126.0,14.0,-770.0,-79.0,6
2440,7.0,-178.0,-20.0,277.0,-9.0,-144.0,24.0,-738.0,-75.0,6
2441,7.0,-173.0,-18.0,281.0,3.0,-161.0,35.0,-711.0,-55.0,6
2442,12.0,-169.0,-11.0,280.0,13.0,-180.0,43.0,-691.0,-40.0,6
2443,13.0,-165.0,-8.0,274.0,23.0,-203.0,48.0,-681.0,-28.0,6
2444,14.0,-165.0,-6.0,261.0,31.0,-225.0,42.0,-680.0,-19.0,6
2445,11.0,-168.0,-1.0,239.0,32.0,-248.0,33.0,-684.0,-12.0,6
2446,3.0,-167.0,-7.0,210.0,25.0,-263.0,14.0,-693.0,-11.0,6
2447,-2.0,-173.0,-7.0,172.0,15.0,-278.0,-5.0,-711.0,-4.0,6
2448,-4.0,-176.0,-2.0,130.0,5.0,-289.0,-22.0,-729.0,-5.0,6
2449,-8.0,-181.0,-4.0,88.0,-6.0,-297.0,-38.0,-740.0,-8.0,6
2450,-11.0,-184.0,-6.0,47.0,-14.0,-301.0,-57.0,-751.0,-17.0,6
2451,-18.0,-186.0,-7.0,4.0,-20.0,-299.0,-87.0,-764.0,-24.0,6
2452,-24.0,-190.0,-9.0,-38.0,-25.0,-292.0,-98.0,-780.0,-34.0,6
2453,-31.0,-191.0,-12.0,-76.0,-30.0,-282.0,-119.0,-789.0,-45.0,6
2454,-36.0,-193.0,-12.0,-114.0,-39.0,-266.0,-146.0,-796.0,-51.0,6
2455,-41.0,-195.0,-11.0,-153.0,-51.0,-246.0,-158.0,-793.0,-56.0,6
2456,-44.0,-193.0,-13.0,-191.0,-64.0,-224.0,-175.0,-795.0,-55.0,6
2457,-45.0,-188.0,-17.0,-228.0,-71.0,-195.0,-180.0,-786.0,-64.0,6
2458,-38.0,-192.0,-17.0,-269.0,-78.0,-166.0,-176.0,-785.0,-61.0,6
2459,-36.0,-190.0,-12.0,-316.0,-84.0,-145.0,-145.0,-779.0,-59.0,6
2460,-27.0,-192.0,-12.0,-362.0,-94.0,-129.0,-113.0,-785.0,-59.0,6
2461,-18.0,-196.0,-11.0,-397.0,-108.0,-121.0,-83.0,-800.0,-55.0,6
2462,-12.0,-200.0,-12.0,-412.0,-118.0,-120.0,-66.0,-828.0,-23.0,6
2463,-9.0,-211.0,-6.0,-411.0,-130.0,-121.0,-33.0,-875.0,-22.0,6
2464,-2.0,-223.0,-6.0,-404.0,-147.0,-131.0,-5.0,-922.0,-19.0,6
2465,2.0,-236.0,-8.0,-396.0,-168.0,-139.0,15.0,-957.0,-18.0,6
2466,11.0,-243.0,-6.0,-376.0,-194.0,-145.0,36.0,-995.0,-19.0,6
2467,14.0,-257.0,-9.0,-340.0,-210.0,-156.0,43.0,-1031.0,-36.0,6
2468,13.0,-255.0,-18.0,-290.0,-214.0,-174.0,51.0,-1050.0,-62.0,6
2469,22.0,-263.0,-26.0,-240.0,-200.0,-195.0,63.0,-1062.0,-78.0,6
2470,18.0,-258.0,-28.0,-193.0,-175.0,-220.0,67.0,-1060.0,-94.0,6
2471,18.0,-257.0,-28.0,-149.0,-142.0,-246.0,74.0,-1062.0,-105.0,6
2472,24.0,-259.0,-33.0,-112.0,-99.0,-265.0,76.0,-1057.0,-104.0,6
2473,21.0,-257.0,-25.0,-71.0,-63.0,-281.0,78.0,-1046.0,-96.0,6
2474,20.0,-253.0,-23.0,-31.0,-34.0,-293.0,71.0,-1026.0,-86.0,6
2475,18.0,-245.0,-24.0,5.0,-18.0,-296.0,72.0,-998.0,-90.0,6
2476,15.0,-235.0,-31.0,19.0,-8.0,-293.0,60.0,-969.0,-91.0,6
2477,11.0,-226.0,-27.0,11.0,0.0,-277.0,47.0,-941.0,-93.0,6
2478,9.0,-225.0,-27.0,-14.0,1.0,-253.0,32.0,-917.0,-85.0,6
2479,2.0,-220.0,-20.0,-43.0,-3.0,-221.0,18.0,-903.0,-78.0,6
2480,-1.0,-218.0,-30.0,-74.0,-11.0,-184.0,0.0,-893.0,-93.0,6
2481,-3.0,-213.0,-28.0,-107.0,-26.0,-150.0,-15.0,-884.0,-93.0,6
2482,-6.0,-217.0,-24.0,-136.0,-40.0,-122.0,-24.0,-888.0,-78.0,6
2483,-8.0,-220.0,-14.0,-152.0,-51.0,-102.0,-42.0,-900.0,-59.0,6
2484,-15.0,-224.0,-11.0,-149.0,-57.0,-90.0,-58.0,-913.0,-39.0,6
2485,-16.0,-226.0,-10.0,-135.0,-62.0,-80.0,-75.0,-926.0,-27.0,6
2486,-20.0,-226.0,-4.0,-115.0,-68.0,-72.0,-83.0,-935.0,-21.0,6
