,acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label
2612,15.0,-254.0,-35.0,-2.0,-289.0,101.0,-24.0,-960.0,28.0,6
2613,14.0,-252.0,-33.0,4.0,-304.0,111.0,-21.0,-951.0,29.0,6
2614,12.0,-248.0,-29.0,20.0,-323.0,119.0,-23.0,-946.0,36.0,6
2615,14.0,-247.0,-32.0,35.0,-344.0,126.0,-20.0,-930.0,38.0,6
2616,14.0,-241.0,-26.0,57.0,-362.0,132.0,-22.0,-929.0,42.0,6
2617,12.0,-243.0,-31.0,74.0,-382.0,135.0,-28.0,-921.0,44.0,6
2618,11.0,-241.0,-30.0,83.0,-400.0,140.0,-32.0,-911.0,44.0,6
2619,10.0,-235.0,-33.0,87.0,-420.0,149.0,-35.0,-909.0,43.0,6
2620,10.0,-237.0,-30.0,87.0,-441.0,157.0,-42.0,-903.0,40.0,6
2621,6.0,-236.0,-29.0,85.0,-462.0,164.0,-53.0,-909.0,38.0,6
2622,3.0,-236.0,-29.0,85.0,-484.0,167.0,-61.0,-911.0,38.0,6
2623,4.0,-238.0,-31.0,82.0,-507.0,168.0,-72.0,-916.0,31.0,6
2624,1.0,-240.0,-30.0,81.0,-523.0,167.0,-79.0,-916.0,30.0,6
2625,0.0,-238.0,-35.0,78.0,-536.0,163.0,-83.0,-917.0,31.0,6
2626,1.0,-240.0,-33.0,75.0,-541.0,155.0,-86.0,-914.0,40.0,6
2627,3.0,-243.0,-31.0,70.0,-546.0,146.0,-75.0,-922.0,36.0,6
2628,3.0,-250.0,-22.0,64.0,-548.0,134.0,-69.0,-921.0,48.0,6
2629,8.0,-243.0,-24.0,63.0,-545.0,115.0,-63.0,-926.0,49.0,6
2630,10.0,-241.0,-22.0,70.0,-531.0,90.0,-49.0,-922.0,50.0,6
2631,17.0,-246.0,-29.0,78.0,-507.0,62.0,-37.0,-927.0,49.0,6
2632,21.0,-242.0,-28.0,89.0,-468.0,30.0,-13.0,-921.0,47.0,6
2633,27.0,-239.0,-28.0,92.0,-418.0,-4.0,-1.0,-909.0,45.0,6
2634,29.0,-232.0,-34.0,82.0,-360.0,-39.0,15.0,-883.0,42.0,6
2635,29.0,-226.0,-34.0,58.0,-301.0,-72.0,29.0,-872.0,32.0,6
2636,34.0,-221.0,-39.0,24.0,-241.0,-102.0,45.0,-844.0,22.0,6
2637,36.0,-220.0,-42.0,-7.0,-185.0,-127.0,57.0,-843.0,-3.0,6
2638,34.0,-219.0,-52.0,-23.0,-129.0,-147.0,57.0,-832.0,-44.0,6
2639,39.0,-217.0,-62.0,-28.0,-73.0,-159.0,67.0,-827.0,-82.0,6
2640,44.0,-216.0,-71.0,-23.0,-16.0,-171.0,75.0,-820.0,-119.0,6
2641,45.0,-210.0,-77.0,-24.0,44.0,-187.0,82.0,-801.0,-154.0,6
2642,51.0,-205.0,-82.0,-26.0,109.0,-204.0,111.0,-780.0,-178.0,6
2643,61.0,-199.0,-88.0,-26.0,177.0,-221.0,135.0,-753.0,-188.0,6
2644,66.0,-195.0,-91.0,-21.0,250.0,-241.0,172.0,-731.0,-204.0,6
2645,72.0,-190.0,-93.0,-16.0,320.0,-263.0,191.0,-730.0,-200.0,6
2646,77.0,-187.0,-84.0,-14.0,379.0,-289.0,224.0,-704.0,-180.0,6
2647,82.0,-186.0,-73.0,-9.0,424.0,-316.0,233.0,-696.0,-142.0,6
2648,83.0,-181.0,-64.0,8.0,459.0,-340.0,246.0,-682.0,-102.0,6
2649,85.0,-181.0,-56.0,41.0,495.0,-359.0,248.0,-672.0,-53.0,6
2650,85.0,-182.0,-48.0,96.0,539.0,-375.0,239.0,-669.0,-15.0,6
2651,76.0,-182.0,-39.0,162.0,591.0,-387.0,229.0,-669.0,9.0,6
2652,73.0,-182.0,-35.0,229.0,643.0,-401.0,204.0,-682.0,28.0,6
2653,67.0,-186.0,-30.0,290.0,689.0,-412.0,186.0,-701.0,47.0,6
2654,58.0,-192.0,-21.0,332.0,714.0,-424.0,161.0,-722.0,64.0,6
2655,57.0,-200.0,-17.0,353.0,715.0,-436.0,135.0,-749.0,82.0,6
2656,49.0,-203.0,-10.0,356.0,692.0,-445.0,105.0,-779.0,111.0,6
2657,36.0,-207.0,-1.0,350.0,646.0,-443.0,83.0,-801.0,132.0,6
2658,34.0,-215.0,1.0,345.0,586.0,-433.0,61.0,-820.0,159.0,6
2659,27.0,-224.0,10.0,357.0,525.0,-414.0,32.0,-834.0,188.0,6
2660,18.0,-227.0,13.0,388.0,459.0,-396.0,-6.0,-860.0,204.0,6
2661,14.0,-235.0,18.0,446.0,388.0,-382.0,-31.0,-871.0,219.0,6
2662,8.0,-239.0,12.0,524.0,316.0,-368.0,-42.0,-909.0,215.0,6
2663,5.0,-246.0,8.0,605.0,248.0,-356.0,-53.0,-935.0,203.0,6
2664,4.0,-246.0,1.0,673.0,196.0,-344.0,-60.0,-949.0,175.0,6
2665,4.0,-248.0,-4.0,712.0,165.0,-330.0,-63.0,-956.0,131.0,6
2666,6.0,-246.0,-18.0,706.0,159.0,-319.0,-69.0,-955.0,96.0,6
2667,2.0,-245.0,-24.0,653.0,178.0,-310.0,-71.0,-944.0,55.0,6
2668,0.0,-236.0,-37.0,561.0,217.0,-305.0,-82.0,-935.0,32.0,6
2669,0.0,-235.0,-38.0,449.0,270.0,-305.0,-95.0,-922.0,21.0,6
2670,1.0,-235.0,-33.0,337.0,323.0,-311.0,-94.0,-916.0,21.0,6
2671,1.0,-235.0,-32.0,238.0,369.0,-330.0,-83.0,-905.0,42.0,6
2672,3.0,-232.0,-24.0,160.0,405.0,-349.0,-68.0,-908.0,57.0,6
2673,7.0,-236.0,-21.0,91.0,428.0,-360.0,-51.0,-912.0,82.0,6
2674,13.0,-241.0,-17.0,28.0,441.0,-362.0,-23.0,-932.0,107.0,6
2675,23.0,-249.0,-7.0,-30.0,450.0,-360.0,9.0,-959.0,142.0,6
2676,31.0,-256.0,2.0,-79.0,464.0,-358.0,45.0,-992.0,169.0,6
2677,40.0,-271.0,10.0,-116.0,483.0,-357.0,70.0,-1044.0,197.0,6
2678,47.0,-282.0,13.0,-138.0,505.0,-359.0,96.0,-1081.0,209.0,6
2679,51.0,-286.0,17.0,-148.0,520.0,-363.0,118.0,-1109.0,213.0,6
