,acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label
477,0.0,-262.0,-23.0,-149.0,-1022.0,23.0,-16.0,-997.0,2.0,5
478,-1.0,-262.0,-26.0,-135.0,-1034.0,25.0,-15.0,-1001.0,3.0,5
479,-1.0,-260.0,-27.0,-119.0,-1039.0,17.0,-12.0,-994.0,2.0,5
480,-1.0,-260.0,-28.0,-104.0,-1029.0,12.0,-27.0,-997.0,-5.0,5
481,1.0,-261.0,-26.0,-101.0,-1014.0,1.0,-24.0,-993.0,8.0,5
482,-5.0,-259.0,-20.0,-104.0,-1000.0,-7.0,-26.0,-1000.0,12.0,5
483,-5.0,-264.0,-20.0,-113.0,-991.0,-17.0,-33.0,-1005.0,26.0,5
484,-8.0,-265.0,-12.0,-127.0,-988.0,-21.0,-36.0,-1015.0,43.0,5
485,-6.0,-266.0,-6.0,-138.0,-990.0,-30.0,-36.0,-1019.0,66.0,5
486,-9.0,-267.0,-8.0,-135.0,-991.0,-39.0,-49.0,-1029.0,67.0,5
487,-10.0,-272.0,-4.0,-131.0,-987.0,-46.0,-54.0,-1057.0,78.0,5
488,-12.0,-276.0,-4.0,-127.0,-982.0,-45.0,-61.0,-1062.0,79.0,5
489,-12.0,-276.0,-9.0,-116.0,-973.0,-52.0,-77.0,-1067.0,74.0,5
490,-17.0,-273.0,-8.0,-111.0,-962.0,-50.0,-84.0,-1068.0,62.0,5
491,-17.0,-274.0,-13.0,-112.0,-956.0,-51.0,-92.0,-1057.0,51.0,5
492,-21.0,-273.0,-20.0,-125.0,-947.0,-44.0,-92.0,-1051.0,36.0,5
493,-17.0,-272.0,-24.0,-145.0,-939.0,-42.0,-91.0,-1041.0,26.0,5
494,-15.0,-273.0,-20.0,-163.0,-928.0,-40.0,-93.0,-1048.0,24.0,5
495,-18.0,-272.0,-19.0,-177.0,-915.0,-44.0,-86.0,-1058.0,29.0,5
496,-15.0,-275.0,-16.0,-182.0,-906.0,-41.0,-87.0,-1059.0,38.0,5
