,acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label
96,53.0,-242.0,36.0,-360.0,-373.0,-13.0,196.0,-924.0,242.0,5
97,52.0,-242.0,37.0,-354.0,-337.0,-8.0,183.0,-924.0,245.0,5
98,49.0,-241.0,40.0,-341.0,-306.0,-3.0,174.0,-925.0,267.0,5
99,41.0,-241.0,44.0,-326.0,-278.0,5.0,162.0,-930.0,274.0,5
100,38.0,-239.0,49.0,-318.0,-250.0,8.0,136.0,-920.0,279.0,5
101,35.0,-237.0,48.0,-323.0,-229.0,17.0,116.0,-912.0,282.0,5
102,30.0,-236.0,53.0,-334.0,-216.0,21.0,108.0,-910.0,293.0,5
103,29.0,-237.0,50.0,-345.0,-209.0,36.0,105.0,-915.0,304.0,5
104,27.0,-246.0,57.0,-354.0,-210.0,49.0,98.0,-923.0,309.0,5
105,24.0,-243.0,55.0,-354.0,-224.0,70.0,85.0,-937.0,307.0,5
106,23.0,-247.0,55.0,-351.0,-244.0,87.0,80.0,-946.0,307.0,5
107,23.0,-248.0,53.0,-348.0,-270.0,105.0,79.0,-946.0,309.0,5
108,25.0,-248.0,52.0,-339.0,-297.0,115.0,75.0,-955.0,300.0,5
109,20.0,-251.0,46.0,-330.0,-319.0,123.0,77.0,-960.0,294.0,5
110,26.0,-252.0,45.0,-316.0,-339.0,123.0,86.0,-966.0,280.0,5
111,27.0,-257.0,49.0,-302.0,-351.0,126.0,93.0,-974.0,276.0,5
112,27.0,-259.0,48.0,-287.0,-362.0,126.0,84.0,-983.0,285.0,5
113,21.0,-262.0,48.0,-277.0,-375.0,133.0,81.0,-992.0,291.0,5
114,22.0,-261.0,50.0,-270.0,-398.0,140.0,75.0,-997.0,295.0,5
115,22.0,-264.0,51.0,-267.0,-421.0,149.0,70.0,-997.0,296.0,5
116,18.0,-260.0,50.0,-269.0,-444.0,149.0,66.0,-990.0,292.0,5
117,24.0,-259.0,46.0,-273.0,-468.0,150.0,74.0,-992.0,277.0,5
118,28.0,-258.0,46.0,-281.0,-493.0,147.0,89.0,-985.0,273.0,5
119,32.0,-259.0,38.0,-289.0,-516.0,150.0,109.0,-994.0,256.0,5
120,34.0,-262.0,36.0,-301.0,-535.0,153.0,124.0,-989.0,248.0,5
121,39.0,-264.0,31.0,-314.0,-549.0,167.0,131.0,-1003.0,233.0,5
122,35.0,-267.0,27.0,-329.0,-553.0,183.0,127.0,-1021.0,207.0,5
123,34.0,-272.0,24.0,-354.0,-556.0,208.0,114.0,-1059.0,194.0,5
124,31.0,-284.0,22.0,-373.0,-570.0,232.0,111.0,-1093.0,197.0,5
125,36.0,-293.0,26.0,-372.0,-598.0,253.0,128.0,-1135.0,199.0,5
126,43.0,-304.0,20.0,-358.0,-627.0,258.0,153.0,-1169.0,173.0,5
127,55.0,-306.0,9.0,-342.0,-640.0,241.0,194.0,-1183.0,151.0,5
128,63.0,-307.0,1.0,-337.0,-632.0,211.0,230.0,-1186.0,118.0,5
