,acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label
140,19.0,-257.0,-36.0,63.0,-129.0,-157.0,53.0,-980.0,-43.0,5
141,23.0,-254.0,-35.0,73.0,-135.0,-157.0,63.0,-975.0,-33.0,5
142,24.0,-253.0,-35.0,93.0,-133.0,-161.0,75.0,-967.0,-42.0,5
143,24.0,-252.0,-32.0,120.0,-127.0,-167.0,83.0,-969.0,-44.0,5
144,33.0,-245.0,-37.0,149.0,-116.0,-172.0,97.0,-939.0,-43.0,5
145,32.0,-244.0,-40.0,181.0,-108.0,-172.0,111.0,-932.0,-50.0,5
146,30.0,-236.0,-41.0,195.0,-95.0,-183.0,111.0,-912.0,-56.0,5
147,36.0,-235.0,-43.0,194.0,-85.0,-193.0,120.0,-903.0,-59.0,5
148,40.0,-233.0,-44.0,185.0,-75.0,-200.0,129.0,-893.0,-61.0,5
149,43.0,-233.0,-43.0,175.0,-67.0,-201.0,141.0,-890.0,-66.0,5
150,42.0,-234.0,-40.0,162.0,-62.0,-204.0,145.0,-890.0,-61.0,5
151,41.0,-235.0,-38.0,142.0,-62.0,-204.0,143.0,-893.0,-60.0,5
152,41.0,-235.0,-39.0,123.0,-61.0,-205.0,138.0,-901.0,-56.0,5
153,41.0,-235.0,-37.0,107.0,-61.0,-200.0,137.0,-892.0,-52.0,5
154,39.0,-237.0,-39.0,100.0,-61.0,-195.0,137.0,-903.0,-51.0,5
155,40.0,-238.0,-40.0,92.0,-61.0,-187.0,136.0,-907.0,-55.0,5
156,35.0,-238.0,-37.0,87.0,-60.0,-180.0,123.0,-911.0,-45.0,5
157,39.0,-248.0,-29.0,86.0,-66.0,-175.0,119.0,-925.0,-48.0,5
158,35.0,-241.0,-35.0,81.0,-73.0,-169.0,116.0,-923.0,-44.0,5
159,34.0,-243.0,-39.0,71.0,-73.0,-166.0,117.0,-935.0,-50.0,5
160,37.0,-245.0,-38.0,51.0,-68.0,-170.0,114.0,-927.0,-54.0,5
161,37.0,-242.0,-37.0,35.0,-57.0,-173.0,115.0,-928.0,-49.0,5
162,37.0,-241.0,-35.0,29.0,-38.0,-174.0,123.0,-915.0,-47.0,5
163,39.0,-238.0,-36.0,34.0,-22.0,-170.0,126.0,-908.0,-49.0,5
164,41.0,-239.0,-33.0,50.0,-6.0,-168.0,136.0,-896.0,-49.0,5
165,46.0,-231.0,-40.0,64.0,8.0,-164.0,137.0,-892.0,-52.0,5
166,40.0,-237.0,-36.0,66.0,20.0,-160.0,146.0,-895.0,-49.0,5
167,45.0,-234.0,-38.0,56.0,29.0,-163.0,145.0,-892.0,-47.0,5
168,45.0,-228.0,-42.0,37.0,35.0,-159.0,148.0,-898.0,-47.0,5
169,44.0,-234.0,-33.0,11.0,41.0,-149.0,153.0,-898.0,-41.0,5
170,42.0,-235.0,-38.0,-4.0,39.0,-139.0,152.0,-895.0,-38.0,5
171,44.0,-237.0,-33.0,-16.0,33.0,-120.0,152.0,-899.0,-40.0,5
172,45.0,-238.0,-32.0,-30.0,24.0,-109.0,147.0,-907.0,-36.0,5
173,40.0,-240.0,-38.0,-41.0,15.0,-94.0,142.0,-913.0,-40.0,5
174,39.0,-239.0,-35.0,-47.0,10.0,-83.0,135.0,-907.0,-45.0,5
175,37.0,-236.0,-34.0,-47.0,11.0,-71.0,126.0,-901.0,-43.0,5
176,36.0,-235.0,-35.0,-42.0,15.0,-60.0,127.0,-902.0,-36.0,5
177,36.0,-228.0,-33.0,-32.0,16.0,-50.0,120.0,-893.0,-35.0,5
178,34.0,-233.0,-32.0,-21.0,16.0,-39.0,117.0,-890.0,-42.0,5
179,23.0,-236.0,-43.0,-13.0,15.0,-28.0,113.0,-886.0,-41.0,5
180,31.0,-231.0,-35.0,-13.0,13.0,-18.0,114.0,-882.0,-40.0,5
181,33.0,-229.0,-35.0,-15.0,6.0,-8.0,105.0,-883.0,-44.0,5
182,33.0,-232.0,-34.0,-20.0,1.0,5.0,102.0,-884.0,-36.0,5
183,30.0,-236.0,-33.0,-28.0,-5.0,20.0,94.0,-894.0,-36.0,5
184,25.0,-236.0,-33.0,-36.0,-14.0,37.0,88.0,-901.0,-25.0,5
185,24.0,-243.0,-32.0,-43.0,-27.0,56.0,88.0,-921.0,-20.0,5
186,23.0,-241.0,-31.0,-45.0,-46.0,69.0,80.0,-925.0,-13.0,5
187,24.0,-252.0,-29.0,-42.0,-68.0,84.0,81.0,-936.0,-7.0,5
188,18.0,-250.0,-25.0,-35.0,-94.0,99.0,74.0,-943.0,1.0,5
189,24.0,-240.0,-35.0,-23.0,-117.0,112.0,80.0,-948.0,7.0,5
190,27.0,-249.0,-22.0,-4.0,-136.0,122.0,87.0,-939.0,16.0,5
191,26.0,-246.0,-21.0,19.0,-142.0,132.0,97.0,-940.0,21.0,5
192,34.0,-246.0,-18.0,47.0,-135.0,137.0,108.0,-930.0,20.0,5
193,37.0,-242.0,-22.0,73.0,-117.0,140.0,128.0,-922.0,25.0,5
194,43.0,-238.0,-19.0,96.0,-92.0,139.0,145.0,-920.0,24.0,5
195,43.0,-237.0,-16.0,111.0,-64.0,135.0,150.0,-909.0,32.0,5
196,48.0,-234.0,-19.0,116.0,-33.0,128.0,174.0,-907.0,30.0,5
197,51.0,-235.0,-12.0,110.0,-2.0,122.0,183.0,-903.0,28.0,5
198,54.0,-237.0,-19.0,95.0,30.0,116.0,195.0,-906.0,35.0,5
199,57.0,-238.0,-17.0,70.0,57.0,112.0,202.0,-911.0,44.0,5
200,36.0,-236.0,-15.0,40.0,74.0,111.0,190.0,-923.0,37.0,5
201,50.0,-244.0,-15.0,-3.0,81.0,115.0,186.0,-935.0,32.0,5
202,48.0,-243.0,-18.0,-38.0,77.0,118.0,174.0,-947.0,32.0,5
203,47.0,-252.0,-20.0,-71.0,66.0,127.0,156.0,-959.0,29.0,5
204,41.0,-253.0,-14.0,-102.0,49.0,132.0,146.0,-975.0,31.0,5
205,34.0,-252.0,-18.0,-133.0,29.0,137.0,126.0,-974.0,28.0,5
206,37.0,-254.0,-19.0,-161.0,12.0,140.0,125.0,-975.0,24.0,5
207,37.0,-254.0,-24.0,-188.0,1.0,142.0,124.0,-972.0,20.0,5
208,40.0,-255.0,-24.0,-210.0,-1.0,141.0,125.0,-978.0,13.0,5
209,43.0,-253.0,-25.0,-228.0,5.0,133.0,134.0,-978.0,5.0,5
210,42.0,-255.0,-30.0,-239.0,19.0,122.0,145.0,-987.0,-12.0,5
211,53.0,-248.0,-42.0,-250.0,38.0,106.0,144.0,-989.0,-23.0,5
212,44.0,-257.0,-33.0,-259.0,52.0,94.0,152.0,-995.0,-26.0,5
213,43.0,-257.0,-32.0,-266.0,61.0,86.0,156.0,-996.0,-35.0,5
214,46.0,-257.0,-36.0,-275.0,66.0,78.0,152.0,-997.0,-48.0,5
215,47.0,-259.0,-40.0,-285.0,69.0,78.0,159.0,-996.0,-59.0,5
216,48.0,-261.0,-43.0,-294.0,72.0,80.0,165.0,-1007.0,-62.0,5
217,49.0,-262.0,-45.0,-303.0,76.0,84.0,169.0,-1009.0,-78.0,5
218,51.0,-262.0,-49.0,-310.0,83.0,87.0,185.0,-1021.0,-93.0,5
219,53.0,-264.0,-56.0,-320.0,94.0,90.0,194.0,-1034.0,-106.0,5
220,54.0,-273.0,-59.0,-331.0,104.0,94.0,194.0,-1038.0,-124.0,5
221,56.0,-272.0,-63.0,-347.0,103.0,103.0,197.0,-1055.0,-146.0,5
222,45.0,-274.0,-53.0,-375.0,93.0,110.0,204.0,-1072.0,-155.0,5
223,62.0,-281.0,-66.0,-398.0,84.0,121.0,210.0,-1089.0,-169.0,5
224,61.0,-286.0,-68.0,-419.0,78.0,131.0,222.0,-1106.0,-179.0,5
225,65.0,-290.0,-75.0,-440.0,78.0,138.0,236.0,-1126.0,-194.0,5
226,66.0,-296.0,-70.0,-460.0,78.0,143.0,239.0,-1147.0,-186.0,5
227,64.0,-302.0,-69.0,-484.0,71.0,145.0,221.0,-1173.0,-171.0,5
228,56.0,-311.0,-60.0,-506.0,58.0,142.0,202.0,-1188.0,-137.0,5
229,50.0,-314.0,-45.0,-512.0,39.0,141.0,174.0,-1196.0,-93.0,5
230,44.0,-319.0,-37.0,-496.0,18.0,144.0,142.0,-1210.0,-61.0,5
231,34.0,-318.0,-32.0,-463.0,0.0,141.0,105.0,-1218.0,-28.0,5
232,25.0,-318.0,-25.0,-422.0,-15.0,126.0,71.0,-1215.0,-9.0,5
233,11.0,-317.0,-17.0,-366.0,-21.0,111.0,44.0,-1197.0,-3.0,5
234,3.0,-308.0,-29.0,-326.0,-29.0,98.0,12.0,-1181.0,-9.0,5
235,1.0,-303.0,-33.0,-294.0,-42.0,91.0,-4.0,-1157.0,-23.0,5
236,-2.0,-299.0,-36.0,-275.0,-60.0,85.0,-21.0,-1145.0,-34.0,5
237,-3.0,-294.0,-38.0,-275.0,-79.0,87.0,-29.0,-1126.0,-51.0,5
238,-4.0,-293.0,-49.0,-281.0,-101.0,94.0,-29.0,-1128.0,-65.0,5
239,1.0,-294.0,-47.0,-290.0,-126.0,108.0,1.0,-1129.0,-89.0,5
240,18.0,-296.0,-54.0,-298.0,-148.0,127.0,42.0,-1136.0,-108.0,5
241,31.0,-297.0,-55.0,-298.0,-167.0,150.0,90.0,-1145.0,-122.0,5
242,47.0,-307.0,-54.0,-296.0,-180.0,178.0,132.0,-1152.0,-134.0,5
243,42.0,-301.0,-73.0,-289.0,-190.0,200.0,176.0,-1170.0,-136.0,5
244,58.0,-308.0,-64.0,-279.0,-191.0,220.0,217.0,-1184.0,-141.0,5
245,69.0,-313.0,-62.0,-270.0,-184.0,241.0,241.0,-1197.0,-147.0,5
246,82.0,-317.0,-60.0,-261.0,-163.0,256.0,280.0,-1211.0,-148.0,5
