,acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label
2600,15.0,-210.0,-25.0,177.0,-314.0,54.0,51.0,-859.0,-98.0,6
2601,14.0,-207.0,-25.0,198.0,-284.0,53.0,50.0,-833.0,-96.0,6
2602,16.0,-195.0,-22.0,203.0,-244.0,52.0,51.0,-814.0,-84.0,6
2603,17.0,-196.0,-23.0,196.0,-202.0,51.0,51.0,-806.0,-81.0,6
2604,15.0,-194.0,-22.0,174.0,-158.0,51.0,55.0,-808.0,-82.0,6
2605,19.0,-194.0,-21.0,137.0,-117.0,54.0,62.0,-808.0,-77.0,6
2606,22.0,-200.0,-20.0,93.0,-82.0,57.0,76.0,-830.0,-75.0,6
2607,27.0,-209.0,-22.0,47.0,-56.0,61.0,90.0,-859.0,-88.0,6
2608,24.0,-218.0,-24.0,2.0,-43.0,69.0,98.0,-897.0,-86.0,6
2609,26.0,-223.0,-21.0,-39.0,-43.0,77.0,101.0,-928.0,-102.0,6
2610,27.0,-232.0,-26.0,-73.0,-50.0,84.0,107.0,-950.0,-106.0,6
2611,22.0,-240.0,-27.0,-86.0,-63.0,96.0,100.0,-978.0,-97.0,6
2612,24.0,-239.0,-26.0,-80.0,-77.0,108.0,92.0,-983.0,-106.0,6
2613,18.0,-244.0,-31.0,-62.0,-91.0,115.0,77.0,-992.0,-120.0,6
2614,16.0,-241.0,-34.0,-42.0,-103.0,119.0,65.0,-984.0,-120.0,6
2615,10.0,-241.0,-32.0,-24.0,-114.0,114.0,45.0,-970.0,-120.0,6
2616,7.0,-233.0,-31.0,-4.0,-124.0,101.0,27.0,-954.0,-121.0,6
2617,0.0,-227.0,-33.0,12.0,-134.0,80.0,13.0,-936.0,-110.0,6
2618,-2.0,-220.0,-31.0,19.0,-143.0,55.0,-2.0,-920.0,-116.0,6
2619,-4.0,-217.0,-38.0,17.0,-146.0,31.0,-15.0,-901.0,-122.0,6
2620,-5.0,-215.0,-41.0,-1.0,-136.0,14.0,-29.0,-888.0,-134.0,6
2621,-13.0,-215.0,-37.0,-25.0,-115.0,5.0,-47.0,-879.0,-136.0,6
2622,-8.0,-216.0,-37.0,-46.0,-94.0,0.0,-56.0,-880.0,-130.0,6
2623,-13.0,-217.0,-33.0,-55.0,-76.0,-1.0,-52.0,-891.0,-137.0,6
2624,-13.0,-217.0,-37.0,-51.0,-65.0,-2.0,-49.0,-896.0,-138.0,6
2625,-11.0,-227.0,-36.0,-47.0,-57.0,-2.0,-48.0,-909.0,-132.0,6
2626,-8.0,-227.0,-35.0,-41.0,-54.0,1.0,-45.0,-925.0,-128.0,6
2627,-9.0,-233.0,-35.0,-35.0,-53.0,7.0,-41.0,-943.0,-135.0,6
2628,-9.0,-236.0,-35.0,-28.0,-52.0,16.0,-41.0,-970.0,-125.0,6
2629,-9.0,-241.0,-30.0,-14.0,-54.0,28.0,-32.0,-986.0,-133.0,6
2630,-5.0,-248.0,-38.0,6.0,-58.0,41.0,-28.0,-984.0,-133.0,6
2631,-10.0,-245.0,-36.0,25.0,-64.0,51.0,-21.0,-994.0,-138.0,6
2632,-6.0,-245.0,-44.0,44.0,-71.0,57.0,-26.0,-982.0,-140.0,6
2633,-5.0,-233.0,-41.0,60.0,-85.0,56.0,-28.0,-972.0,-140.0,6
2634,-1.0,-240.0,-37.0,74.0,-105.0,49.0,-21.0,-953.0,-151.0,6
2635,-4.0,-226.0,-37.0,87.0,-120.0,35.0,-18.0,-936.0,-154.0,6
2636,-4.0,-227.0,-35.0,100.0,-133.0,12.0,-20.0,-917.0,-147.0,6
2637,-4.0,-219.0,-37.0,115.0,-142.0,-15.0,-12.0,-902.0,-136.0,6
2638,-3.0,-217.0,-34.0,132.0,-145.0,-45.0,-11.0,-893.0,-121.0,6
2639,-1.0,-215.0,-29.0,151.0,-145.0,-80.0,-4.0,-885.0,-108.0,6
2640,-2.0,-211.0,-24.0,168.0,-143.0,-106.0,3.0,-868.0,-103.0,6
2641,2.0,-210.0,-29.0,182.0,-138.0,-124.0,3.0,-858.0,-91.0,6
2642,2.0,-207.0,-22.0,189.0,-124.0,-136.0,3.0,-850.0,-83.0,6
2643,0.0,-209.0,-22.0,192.0,-107.0,-140.0,14.0,-846.0,-78.0,6
2644,6.0,-206.0,-20.0,193.0,-87.0,-142.0,16.0,-841.0,-75.0,6
2645,5.0,-201.0,-23.0,190.0,-66.0,-141.0,28.0,-834.0,-79.0,6
2646,10.0,-202.0,-23.0,186.0,-46.0,-138.0,37.0,-830.0,-79.0,6
2647,9.0,-202.0,-23.0,183.0,-24.0,-133.0,43.0,-836.0,-77.0,6
2648,14.0,-205.0,-20.0,181.0,-4.0,-126.0,53.0,-841.0,-79.0,6
2649,17.0,-209.0,-19.0,181.0,13.0,-117.0,62.0,-852.0,-75.0,6
2650,15.0,-211.0,-17.0,183.0,25.0,-104.0,62.0,-867.0,-66.0,6
2651,19.0,-216.0,-16.0,189.0,33.0,-88.0,71.0,-882.0,-53.0,6
2652,24.0,-216.0,-15.0,199.0,39.0,-69.0,75.0,-895.0,-51.0,6
2653,25.0,-221.0,-14.0,206.0,49.0,-54.0,97.0,-903.0,-51.0,6
2654,28.0,-221.0,-14.0,211.0,70.0,-44.0,103.0,-913.0,-42.0,6
2655,30.0,-224.0,-16.0,220.0,101.0,-33.0,115.0,-925.0,-60.0,6
2656,29.0,-228.0,-22.0,225.0,151.0,-25.0,110.0,-935.0,-78.0,6
2657,32.0,-234.0,-21.0,236.0,212.0,-18.0,115.0,-961.0,-81.0,6
2658,37.0,-241.0,-33.0,245.0,266.0,-13.0,133.0,-972.0,-118.0,6
2659,37.0,-246.0,-38.0,235.0,309.0,-14.0,141.0,-1000.0,-151.0,6
2660,39.0,-254.0,-47.0,210.0,343.0,-13.0,131.0,-1042.0,-170.0,6
2661,31.0,-263.0,-57.0,181.0,379.0,-15.0,114.0,-1075.0,-211.0,6
2662,20.0,-276.0,-65.0,147.0,424.0,-12.0,83.0,-1121.0,-259.0,6
