,acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label
0,-26.0,-266.0,-14.0,90.0,-466.0,-291.0,-83.0,-1034.0,-90.0,2
1,-28.0,-262.0,-13.0,93.0,-462.0,-292.0,-75.0,-1035.0,-85.0,2
2,-24.0,-265.0,-15.0,99.0,-460.0,-291.0,-71.0,-1044.0,-81.0,2
3,-24.0,-266.0,-13.0,106.0,-458.0,-289.0,-59.0,-1035.0,-79.0,2
4,-22.0,-265.0,-7.0,118.0,-459.0,-289.0,-53.0,-1046.0,-76.0,2
5,-15.0,-262.0,-6.0,129.0,-464.0,-287.0,-52.0,-1037.0,-63.0,2
6,-16.0,-262.0,-8.0,139.0,-471.0,-286.0,-38.0,-1042.0,-69.0,2
7,-10.0,-262.0,-20.0,149.0,-479.0,-284.0,-30.0,-1024.0,-64.0,2
8,-10.0,-265.0,-10.0,154.0,-488.0,-282.0,-29.0,-1026.0,-63.0,2
9,-16.0,-264.0,-6.0,159.0,-498.0,-280.0,-22.0,-1013.0,-65.0,2
10,-15.0,-256.0,-7.0,160.0,-509.0,-277.0,-23.0,-1015.0,-62.0,2
11,-14.0,-257.0,-3.0,154.0,-523.0,-270.0,-26.0,-1004.0,-66.0,2
12,-14.0,-255.0,-6.0,147.0,-537.0,-264.0,-37.0,-998.0,-60.0,2
13,-19.0,-258.0,-16.0,135.0,-551.0,-256.0,-34.0,-1004.0,-61.0,2
14,-17.0,-256.0,-27.0,119.0,-565.0,-248.0,-44.0,-998.0,-66.0,2
15,-24.0,-248.0,-5.0,100.0,-579.0,-240.0,-51.0,-993.0,-68.0,2
16,-18.0,-255.0,-9.0,82.0,-592.0,-231.0,-53.0,-991.0,-70.0,2
17,-23.0,-255.0,-9.0,65.0,-602.0,-222.0,-58.0,-990.0,-70.0,2
18,-21.0,-256.0,-10.0,51.0,-611.0,-212.0,-64.0,-994.0,-70.0,2
19,-19.0,-256.0,-9.0,41.0,-620.0,-200.0,-63.0,-997.0,-61.0,2
20,-22.0,-258.0,-7.0,33.0,-625.0,-188.0,-63.0,-1004.0,-64.0,2
21,-22.0,-258.0,-8.0,26.0,-632.0,-177.0,-63.0,-1006.0,-64.0,2
22,-22.0,-259.0,-12.0,23.0,-632.0,-164.0,-54.0,-1013.0,-73.0,2
23,-20.0,-258.0,-9.0,23.0,-636.0,-151.0,-52.0,-1013.0,-60.0,2
24,-20.0,-263.0,-9.0,23.0,-639.0,-137.0,-45.0,-1012.0,-55.0,2
25,-19.0,-271.0,-4.0,23.0,-643.0,-125.0,-37.0,-1024.0,-58.0,2
26,-14.0,-264.0,-7.0,24.0,-649.0,-113.0,-29.0,-1028.0,-54.0,2
27,-12.0,-265.0,-7.0,24.0,-655.0,-98.0,-26.0,-1035.0,-52.0,2
28,-12.0,-266.0,-6.0,25.0,-662.0,-83.0,-17.0,-1043.0,-51.0,2
29,-5.0,-266.0,-7.0,26.0,-671.0,-66.0,-9.0,-1052.0,-53.0,2
30,-4.0,-268.0,-6.0,21.0,-676.0,-48.0,4.0,-1058.0,-56.0,2
31,-3.0,-273.0,-6.0,16.0,-678.0,-30.0,18.0,-1063.0,-54.0,2
32,-3.0,-272.0,-1.0,10.0,-679.0,-16.0,13.0,-1065.0,-39.0,2
33,-8.0,-274.0,-4.0,6.0,-679.0,3.0,14.0,-1074.0,-33.0,2
34,0.0,-276.0,-1.0,0.0,-679.0,22.0,23.0,-1082.0,-34.0,2
35,0.0,-279.0,0.0,-10.0,-678.0,41.0,25.0,-1094.0,-31.0,2
36,5.0,-281.0,-1.0,-17.0,-671.0,59.0,45.0,-1102.0,-27.0,2
37,7.0,-283.0,0.0,-21.0,-659.0,77.0,49.0,-1103.0,-16.0,2
38,10.0,-286.0,2.0,-11.0,-636.0,97.0,66.0,-1111.0,-14.0,2
39,14.0,-289.0,1.0,-4.0,-608.0,117.0,82.0,-1118.0,-17.0,2
40,18.0,-286.0,2.0,-3.0,-576.0,138.0,100.0,-1121.0,-12.0,2
41,20.0,-284.0,3.0,-3.0,-538.0,158.0,114.0,-1113.0,-8.0,2
42,25.0,-285.0,5.0,2.0,-498.0,178.0,137.0,-1106.0,-4.0,2
43,28.0,-285.0,8.0,13.0,-457.0,195.0,144.0,-1103.0,9.0,2
44,28.0,-280.0,13.0,23.0,-422.0,212.0,142.0,-1095.0,24.0,2
45,25.0,-274.0,19.0,39.0,-393.0,226.0,134.0,-1081.0,39.0,2
46,26.0,-275.0,23.0,61.0,-370.0,237.0,130.0,-1063.0,54.0,2
47,21.0,-264.0,21.0,86.0,-354.0,250.0,129.0,-1051.0,68.0,2
48,22.0,-260.0,26.0,106.0,-343.0,257.0,124.0,-1019.0,80.0,2
49,21.0,-258.0,28.0,124.0,-332.0,261.0,109.0,-1003.0,91.0,2
50,15.0,-253.0,29.0,133.0,-325.0,262.0,106.0,-985.0,98.0,2
51,15.0,-250.0,31.0,133.0,-325.0,257.0,92.0,-964.0,106.0,2
52,13.0,-245.0,29.0,120.0,-331.0,252.0,80.0,-951.0,108.0,2
53,6.0,-238.0,33.0,99.0,-344.0,242.0,70.0,-936.0,101.0,2
54,7.0,-239.0,30.0,67.0,-360.0,231.0,60.0,-933.0,103.0,2
55,4.0,-238.0,30.0,28.0,-379.0,218.0,51.0,-932.0,103.0,2
56,4.0,-237.0,32.0,-17.0,-400.0,207.0,38.0,-934.0,104.0,2
57,1.0,-238.0,31.0,-61.0,-423.0,196.0,28.0,-932.0,109.0,2
58,-5.0,-243.0,31.0,-99.0,-444.0,184.0,9.0,-938.0,103.0,2
59,-10.0,-241.0,30.0,-137.0,-466.0,169.0,4.0,-950.0,105.0,2
60,-15.0,-246.0,28.0,-170.0,-487.0,154.0,-14.0,-961.0,99.0,2
61,-15.0,-247.0,30.0,-201.0,-503.0,141.0,-22.0,-964.0,103.0,2
62,-17.0,-254.0,31.0,-225.0,-517.0,129.0,-33.0,-980.0,100.0,2
63,-17.0,-256.0,30.0,-244.0,-529.0,118.0,-38.0,-997.0,102.0,2
64,-19.0,-258.0,29.0,-255.0,-537.0,107.0,-47.0,-1015.0,95.0,2
65,-20.0,-265.0,30.0,-260.0,-539.0,99.0,-50.0,-1030.0,101.0,2
66,-20.0,-268.0,29.0,-259.0,-539.0,92.0,-47.0,-1053.0,100.0,2
67,-20.0,-270.0,31.0,-255.0,-535.0,85.0,-46.0,-1067.0,102.0,2
68,-20.0,-274.0,30.0,-242.0,-529.0,80.0,-47.0,-1078.0,101.0,2
69,-19.0,-277.0,28.0,-225.0,-519.0,73.0,-34.0,-1088.0,100.0,2
70,-13.0,-282.0,26.0,-205.0,-507.0,66.0,-34.0,-1105.0,89.0,2
71,-13.0,-286.0,28.0,-183.0,-491.0,61.0,-23.0,-1107.0,94.0,2
72,-13.0,-289.0,28.0,-156.0,-476.0,57.0,-18.0,-1121.0,93.0,2
73,-9.0,-290.0,29.0,-123.0,-460.0,53.0,-9.0,-1125.0,89.0,2
74,-7.0,-287.0,29.0,-88.0,-444.0,48.0,1.0,-1133.0,87.0,2
75,-7.0,-290.0,29.0,-54.0,-434.0,46.0,9.0,-1133.0,87.0,2
76,1.0,-291.0,26.0,-26.0,-426.0,43.0,21.0,-1128.0,87.0,2
77,4.0,-288.0,26.0,8.0,-421.0,40.0,31.0,-1130.0,83.0,2
78,1.0,-288.0,25.0,36.0,-418.0,39.0,36.0,-1126.0,83.0,2
79,2.0,-287.0,26.0,62.0,-416.0,35.0,39.0,-1116.0,79.0,2
80,6.0,-287.0,25.0,85.0,-418.0,33.0,46.0,-1117.0,81.0,2
81,3.0,-283.0,29.0,104.0,-420.0,31.0,55.0,-1107.0,85.0,2
82,5.0,-282.0,27.0,120.0,-421.0,27.0,54.0,-1101.0,84.0,2
83,10.0,-281.0,28.0,133.0,-425.0,23.0,59.0,-1090.0,90.0,2
84,6.0,-277.0,29.0,141.0,-428.0,17.0,63.0,-1092.0,93.0,2
85,8.0,-278.0,28.0,147.0,-432.0,11.0,64.0,-1075.0,95.0,2
86,7.0,-271.0,28.0,154.0,-438.0,5.0,70.0,-1070.0,101.0,2
87,4.0,-272.0,32.0,159.0,-443.0,-1.0,67.0,-1064.0,102.0,2
88,9.0,-271.0,33.0,161.0,-449.0,-7.0,64.0,-1058.0,104.0,2
89,9.0,-266.0,36.0,164.0,-453.0,-12.0,62.0,-1049.0,109.0,2
90,9.0,-265.0,26.0,167.0,-459.0,-17.0,62.0,-1044.0,107.0,2
91,6.0,-265.0,33.0,167.0,-461.0,-21.0,57.0,-1027.0,106.0,2
92,7.0,-259.0,33.0,166.0,-463.0,-25.0,55.0,-1015.0,110.0,2
93,7.0,-258.0,32.0,164.0,-463.0,-30.0,58.0,-1006.0,108.0,2
94,5.0,-257.0,31.0,159.0,-460.0,-33.0,51.0,-1001.0,110.0,2
95,4.0,-254.0,29.0,150.0,-457.0,-38.0,46.0,-988.0,106.0,2
96,4.0,-256.0,29.0,138.0,-452.0,-41.0,37.0,-991.0,99.0,2
97,3.0,-251.0,27.0,124.0,-445.0,-45.0,33.0,-984.0,99.0,2
98,1.0,-250.0,26.0,109.0,-438.0,-50.0,35.0,-979.0,93.0,2
99,2.0,-252.0,28.0,95.0,-429.0,-52.0,22.0,-977.0,92.0,2
100,-1.0,-253.0,31.0,79.0,-420.0,-54.0,20.0,-976.0,99.0,2
101,-3.0,-253.0,30.0,66.0,-411.0,-56.0,16.0,-985.0,90.0,2
102,-3.0,-255.0,27.0,55.0,-402.0,-55.0,10.0,-986.0,93.0,2
103,-2.0,-252.0,30.0,47.0,-393.0,-55.0,0.0,-983.0,88.0,2
104,-7.0,-253.0,26.0,41.0,-386.0,-53.0,-6.0,-986.0,92.0,2
105,-12.0,-253.0,27.0,35.0,-380.0,-52.0,-10.0,-991.0,92.0,2
106,-12.0,-254.0,26.0,33.0,-376.0,-48.0,-17.0,-983.0,93.0,2
107,-15.0,-251.0,25.0,31.0,-375.0,-48.0,-22.0,-976.0,86.0,2
108,-14.0,-254.0,29.0,29.0,-375.0,-46.0,-22.0,-986.0,87.0,2
109,-15.0,-256.0,29.0,27.0,-377.0,-43.0,-32.0,-986.0,88.0,2
110,-17.0,-254.0,29.0,26.0,-383.0,-38.0,-44.0,-989.0,88.0,2
111,-16.0,-258.0,23.0,23.0,-392.0,-36.0,-44.0,-995.0,88.0,2
112,-18.0,-256.0,24.0,17.0,-400.0,-33.0,-49.0,-997.0,89.0,2
113,-20.0,-256.0,26.0,13.0,-407.0,-34.0,-54.0,-1005.0,87.0,2
114,-20.0,-259.0,24.0,7.0,-415.0,-33.0,-50.0,-1004.0,85.0,2
115,-19.0,-258.0,22.0,4.0,-423.0,-32.0,-56.0,-1008.0,88.0,2
116,-21.0,-259.0,29.0,2.0,-429.0,-32.0,-50.0,-1015.0,91.0,2
117,-22.0,-261.0,24.0,2.0,-437.0,-35.0,-50.0,-1012.0,86.0,2
118,-18.0,-265.0,23.0,4.0,-443.0,-37.0,-47.0,-1029.0,81.0,2
119,-17.0,-265.0,26.0,6.0,-452.0,-40.0,-43.0,-1024.0,86.0,2
120,-16.0,-262.0,25.0,9.0,-459.0,-42.0,-36.0,-1033.0,81.0,2
121,-16.0,-263.0,23.0,10.0,-467.0,-46.0,-38.0,-1040.0,77.0,2
122,-15.0,-264.0,24.0,11.0,-476.0,-49.0,-28.0,-1040.0,77.0,2
123,-14.0,-266.0,24.0,10.0,-483.0,-51.0,-22.0,-1043.0,78.0,2
124,-13.0,-267.0,24.0,7.0,-491.0,-53.0,-21.0,-1047.0,77.0,2
125,-11.0,-267.0,22.0,5.0,-496.0,-55.0,-15.0,-1049.0,76.0,2
126,-8.0,-267.0,24.0,2.0,-501.0,-58.0,-14.0,-1051.0,76.0,2
127,-9.0,-265.0,24.0,0.0,-509.0,-58.0,-10.0,-1054.0,77.0,2
128,-9.0,-267.0,25.0,-3.0,-513.0,-59.0,-4.0,-1055.0,75.0,2
129,-8.0,-269.0,22.0,-6.0,-518.0,-60.0,-4.0,-1056.0,73.0,2
130,-7.0,-268.0,24.0,-6.0,-522.0,-62.0,10.0,-1048.0,73.0,2
131,-5.0,-266.0,20.0,-8.0,-523.0,-65.0,10.0,-1051.0,70.0,2
132,-4.0,-266.0,23.0,-10.0,-524.0,-65.0,13.0,-1050.0,73.0,2
133,-4.0,-266.0,22.0,-10.0,-524.0,-63.0,11.0,-1052.0,71.0,2
134,-3.0,-269.0,22.0,-11.0,-524.0,-63.0,9.0,-1051.0,70.0,2
135,-4.0,-266.0,23.0,-12.0,-523.0,-62.0,11.0,-1051.0,72.0,2
136,-4.0,-264.0,23.0,-13.0,-523.0,-60.0,11.0,-1045.0,69.0,2
137,-5.0,-264.0,22.0,-15.0,-521.0,-61.0,10.0,-1051.0,69.0,2
138,-4.0,-270.0,19.0,-15.0,-522.0,-59.0,15.0,-1051.0,68.0,2
139,-3.0,-266.0,20.0,-12.0,-518.0,-56.0,14.0,-1055.0,69.0,2
140,-5.0,-267.0,22.0,-10.0,-517.0,-52.0,14.0,-1044.0,72.0,2
141,-4.0,-264.0,22.0,-4.0,-515.0,-51.0,15.0,-1051.0,63.0,2
142,-1.0,-267.0,23.0,0.0,-512.0,-50.0,20.0,-1051.0,70.0,2
143,-7.0,-267.0,17.0,2.0,-511.0,-49.0,13.0,-1050.0,69.0,2
144,-4.0,-267.0,24.0,7.0,-511.0,-48.0,16.0,-1052.0,68.0,2
145,-3.0,-270.0,21.0,12.0,-510.0,-46.0,16.0,-1046.0,74.0,2
146,0.0,-267.0,26.0,19.0,-509.0,-47.0,21.0,-1041.0,74.0,2
147,-3.0,-266.0,24.0,28.0,-508.0,-46.0,22.0,-1041.0,79.0,2
148,-2.0,-267.0,26.0,34.0,-505.0,-46.0,17.0,-1044.0,80.0,2
149,-1.0,-266.0,28.0,41.0,-502.0,-48.0,16.0,-1039.0,85.0,2
150,-2.0,-265.0,24.0,45.0,-500.0,-50.0,15.0,-1036.0,85.0,2
151,-3.0,-260.0,26.0,48.0,-497.0,-52.0,20.0,-1028.0,83.0,2
152,-3.0,-260.0,26.0,49.0,-492.0,-54.0,21.0,-1035.0,87.0,2
153,-1.0,-261.0,30.0,50.0,-488.0,-56.0,26.0,-1029.0,89.0,2
154,1.0,-261.0,28.0,50.0,-482.0,-59.0,30.0,-1023.0,94.0,2
155,1.0,-261.0,26.0,51.0,-474.0,-61.0,29.0,-1024.0,94.0,2
156,4.0,-263.0,30.0,51.0,-467.0,-66.0,36.0,-1018.0,92.0,2
157,2.0,-263.0,28.0,49.0,-459.0,-69.0,38.0,-1022.0,98.0,2
158,2.0,-260.0,31.0,46.0,-449.0,-73.0,42.0,-1033.0,97.0,2
159,4.0,-261.0,28.0,43.0,-438.0,-78.0,46.0,-1022.0,102.0,2
160,3.0,-260.0,30.0,38.0,-428.0,-80.0,52.0,-1021.0,95.0,2
161,4.0,-262.0,29.0,34.0,-418.0,-84.0,50.0,-1024.0,94.0,2
162,7.0,-261.0,26.0,27.0,-409.0,-87.0,56.0,-1019.0,95.0,2
163,6.0,-261.0,35.0,20.0,-401.0,-94.0,57.0,-1022.0,94.0,2
164,7.0,-262.0,25.0,12.0,-393.0,-96.0,58.0,-1031.0,90.0,2
165,7.0,-261.0,25.0,4.0,-384.0,-96.0,60.0,-1020.0,90.0,2
166,9.0,-266.0,26.0,-4.0,-374.0,-100.0,64.0,-1024.0,88.0,2
167,7.0,-261.0,22.0,-12.0,-365.0,-102.0,68.0,-1022.0,87.0,2
168,9.0,-262.0,23.0,-19.0,-355.0,-105.0,63.0,-1026.0,88.0,2
169,11.0,-263.0,25.0,-27.0,-344.0,-107.0,69.0,-1018.0,84.0,2
170,9.0,-261.0,26.0,-35.0,-334.0,-111.0,72.0,-1019.0,87.0,2
171,11.0,-264.0,25.0,-41.0,-324.0,-112.0,71.0,-1023.0,81.0,2
172,11.0,-261.0,22.0,-47.0,-311.0,-113.0,71.0,-1026.0,79.0,2
173,12.0,-265.0,24.0,-54.0,-299.0,-116.0,74.0,-1031.0,79.0,2
174,13.0,-261.0,23.0,-58.0,-287.0,-117.0,78.0,-1037.0,71.0,2
175,13.0,-264.0,23.0,-62.0,-273.0,-117.0,75.0,-1035.0,78.0,2
176,13.0,-263.0,30.0,-65.0,-260.0,-119.0,76.0,-1030.0,77.0,2
177,10.0,-261.0,24.0,-66.0,-248.0,-119.0,77.0,-1034.0,77.0,2
178,10.0,-265.0,22.0,-67.0,-237.0,-119.0,77.0,-1036.0,82.0,2
179,12.0,-263.0,24.0,-66.0,-226.0,-121.0,72.0,-1032.0,78.0,2
180,10.0,-264.0,30.0,-64.0,-215.0,-121.0,75.0,-1035.0,79.0,2
181,10.0,-265.0,25.0,-60.0,-209.0,-123.0,73.0,-1030.0,88.0,2
182,11.0,-262.0,26.0,-57.0,-198.0,-125.0,72.0,-1028.0,89.0,2
183,13.0,-265.0,26.0,-52.0,-190.0,-126.0,76.0,-1032.0,90.0,2
