,acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label
0,-66.0,-218.0,37.0,82.0,-111.0,-757.0,-229.0,-860.0,132.0,2
1,-60.0,-214.0,37.0,113.0,-168.0,-743.0,-212.0,-846.0,128.0,2
2,-53.0,-210.0,39.0,148.0,-212.0,-730.0,-187.0,-830.0,121.0,2
3,-41.0,-201.0,37.0,187.0,-243.0,-717.0,-149.0,-796.0,116.0,2
4,-31.0,-196.0,31.0,217.0,-270.0,-703.0,-101.0,-776.0,101.0,2
5,-14.0,-190.0,35.0,234.0,-296.0,-694.0,-58.0,-755.0,92.0,2
6,-8.0,-185.0,29.0,243.0,-316.0,-683.0,-10.0,-732.0,86.0,2
7,3.0,-180.0,31.0,249.0,-331.0,-672.0,26.0,-719.0,87.0,2
8,11.0,-177.0,28.0,247.0,-342.0,-658.0,60.0,-706.0,88.0,2
9,19.0,-177.0,34.0,238.0,-353.0,-642.0,87.0,-704.0,100.0,2
10,24.0,-180.0,35.0,223.0,-362.0,-622.0,107.0,-705.0,112.0,2
11,19.0,-182.0,39.0,218.0,-365.0,-603.0,111.0,-715.0,131.0,2
12,22.0,-186.0,46.0,218.0,-367.0,-581.0,116.0,-728.0,145.0,2
13,19.0,-185.0,43.0,220.0,-370.0,-569.0,110.0,-736.0,150.0,2
14,17.0,-186.0,44.0,225.0,-374.0,-556.0,85.0,-733.0,150.0,2
15,10.0,-186.0,48.0,223.0,-372.0,-535.0,69.0,-726.0,145.0,2
16,5.0,-186.0,45.0,208.0,-373.0,-516.0,48.0,-727.0,147.0,2
17,1.0,-181.0,47.0,188.0,-378.0,-502.0,28.0,-728.0,142.0,2
18,-3.0,-185.0,38.0,160.0,-396.0,-488.0,11.0,-731.0,144.0,2
19,-7.0,-183.0,40.0,120.0,-420.0,-472.0,2.0,-733.0,136.0,2
20,-9.0,-183.0,39.0,72.0,-452.0,-451.0,-3.0,-733.0,136.0,2
21,-6.0,-185.0,42.0,21.0,-490.0,-431.0,-15.0,-735.0,145.0,2
22,-9.0,-183.0,46.0,-27.0,-525.0,-408.0,-13.0,-736.0,155.0,2
23,-11.0,-185.0,53.0,-51.0,-559.0,-384.0,-24.0,-723.0,199.0,2
24,-19.0,-182.0,64.0,-50.0,-594.0,-358.0,-45.0,-726.0,225.0,2
25,-18.0,-182.0,70.0,-43.0,-633.0,-320.0,-41.0,-730.0,255.0,2
26,-14.0,-187.0,84.0,-35.0,-683.0,-277.0,-46.0,-743.0,292.0,2
27,-23.0,-194.0,90.0,-9.0,-740.0,-238.0,-54.0,-765.0,327.0,2
28,-19.0,-201.0,97.0,44.0,-792.0,-207.0,-49.0,-782.0,366.0,2
29,-25.0,-210.0,103.0,113.0,-849.0,-152.0,-64.0,-819.0,388.0,2
30,-28.0,-227.0,115.0,191.0,-913.0,-86.0,-68.0,-883.0,414.0,2
31,-26.0,-243.0,123.0,263.0,-981.0,-29.0,-62.0,-948.0,450.0,2
32,-26.0,-262.0,126.0,326.0,-1054.0,35.0,-66.0,-1010.0,481.0,2
33,-26.0,-276.0,131.0,387.0,-1132.0,99.0,-61.0,-1076.0,501.0,2
34,-25.0,-284.0,127.0,441.0,-1212.0,164.0,-54.0,-1135.0,472.0,2
35,-26.0,-295.0,108.0,480.0,-1280.0,232.0,-67.0,-1178.0,404.0,2
36,-24.0,-303.0,84.0,492.0,-1320.0,292.0,-58.0,-1197.0,310.0,2
37,-28.0,-302.0,55.0,484.0,-1336.0,323.0,-82.0,-1204.0,202.0,2
38,-31.0,-302.0,31.0,444.0,-1334.0,333.0,-99.0,-1198.0,104.0,2
39,-32.0,-299.0,15.0,384.0,-1332.0,322.0,-105.0,-1189.0,33.0,2
40,-27.0,-289.0,12.0,320.0,-1324.0,283.0,-87.0,-1141.0,17.0,2
41,-17.0,-276.0,8.0,259.0,-1314.0,249.0,-56.0,-1104.0,17.0,2
