,acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label
0,-1.0,-257.0,-6.0,16.0,-157.0,69.0,-9.0,-1049.0,-8.0,2
1,-3.0,-257.0,-9.0,25.0,-152.0,67.0,0.0,-1044.0,-15.0,2
2,0.0,-258.0,-11.0,36.0,-144.0,65.0,1.0,-1044.0,-23.0,2
3,0.0,-255.0,-11.0,46.0,-138.0,65.0,4.0,-1040.0,-30.0,2
4,-1.0,-251.0,-5.0,51.0,-138.0,67.0,0.0,-1030.0,-25.0,2
5,3.0,-250.0,-15.0,52.0,-142.0,66.0,-5.0,-1024.0,-15.0,2
6,-6.0,-251.0,-5.0,51.0,-151.0,70.0,-15.0,-1015.0,-12.0,2
7,-7.0,-248.0,-4.0,50.0,-160.0,76.0,-15.0,-1009.0,3.0,2
8,-4.0,-247.0,-3.0,47.0,-170.0,80.0,-16.0,-1011.0,-6.0,2
9,-9.0,-248.0,-1.0,40.0,-178.0,86.0,-30.0,-1006.0,4.0,2
10,-11.0,-246.0,-5.0,29.0,-185.0,88.0,-29.0,-1009.0,-7.0,2
11,-11.0,-249.0,-7.0,14.0,-188.0,90.0,-30.0,-1013.0,2.0,2
12,-8.0,-249.0,-8.0,0.0,-192.0,87.0,-33.0,-1014.0,-7.0,2
13,-7.0,-252.0,-5.0,-18.0,-190.0,85.0,-33.0,-1018.0,-10.0,2
14,-10.0,-250.0,-8.0,-33.0,-189.0,81.0,-29.0,-1035.0,-12.0,2
15,-12.0,-256.0,-8.0,-49.0,-189.0,78.0,-34.0,-1036.0,-15.0,2
16,-11.0,-258.0,-8.0,-59.0,-189.0,73.0,-37.0,-1040.0,-16.0,2
17,-9.0,-258.0,-11.0,-62.0,-192.0,68.0,-38.0,-1045.0,-17.0,2
18,-10.0,-256.0,-9.0,-58.0,-197.0,61.0,-34.0,-1043.0,-22.0,2
19,-9.0,-258.0,-11.0,-53.0,-201.0,58.0,-27.0,-1038.0,-14.0,2
20,-7.0,-253.0,-8.0,-49.0,-204.0,58.0,-27.0,-1038.0,-16.0,2
21,-8.0,-251.0,-8.0,-45.0,-206.0,55.0,-24.0,-1034.0,-13.0,2
22,-9.0,-253.0,-11.0,-42.0,-205.0,54.0,-26.0,-1035.0,-8.0,2
