,acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label
0,16.0,-234.0,3.0,-404.0,328.0,-76.0,95.0,-909.0,-20.0,3
1,20.0,-238.0,6.0,-423.0,324.0,-88.0,102.0,-902.0,-4.0,3
2,20.0,-235.0,13.0,-437.0,322.0,-98.0,109.0,-899.0,4.0,3
3,20.0,-236.0,13.0,-445.0,327.0,-104.0,122.0,-905.0,22.0,3
4,24.0,-238.0,11.0,-437.0,338.0,-105.0,130.0,-912.0,25.0,3
5,29.0,-238.0,12.0,-420.0,353.0,-107.0,141.0,-918.0,10.0,3
6,33.0,-238.0,6.0,-413.0,362.0,-105.0,150.0,-914.0,-4.0,3
7,36.0,-238.0,4.0,-425.0,360.0,-104.0,172.0,-914.0,-18.0,3
8,38.0,-236.0,3.0,-455.0,358.0,-108.0,175.0,-909.0,-16.0,3
9,40.0,-236.0,4.0,-493.0,365.0,-106.0,189.0,-913.0,-6.0,3
10,46.0,-239.0,8.0,-530.0,380.0,-105.0,204.0,-905.0,-5.0,3
11,49.0,-237.0,6.0,-565.0,403.0,-103.0,219.0,-912.0,-3.0,3
12,51.0,-240.0,7.0,-589.0,432.0,-96.0,224.0,-922.0,-8.0,3
13,51.0,-242.0,2.0,-617.0,452.0,-88.0,227.0,-935.0,-11.0,3
14,50.0,-247.0,0.0,-647.0,461.0,-74.0,236.0,-953.0,-24.0,3
15,49.0,-248.0,3.0,-682.0,460.0,-63.0,233.0,-980.0,-10.0,3
16,49.0,-256.0,6.0,-718.0,453.0,-47.0,227.0,-997.0,-14.0,3
17,52.0,-265.0,11.0,-745.0,452.0,-22.0,234.0,-1020.0,-3.0,3
18,52.0,-272.0,11.0,-761.0,455.0,1.0,234.0,-1048.0,6.0,3
19,52.0,-276.0,8.0,-767.0,460.0,15.0,235.0,-1064.0,3.0,3
20,49.0,-276.0,9.0,-772.0,460.0,21.0,227.0,-1074.0,-14.0,3
21,46.0,-278.0,-5.0,-783.0,458.0,23.0,231.0,-1091.0,-37.0,3
22,41.0,-276.0,-9.0,-798.0,453.0,13.0,195.0,-1078.0,-74.0,3
23,42.0,-281.0,-15.0,-811.0,463.0,8.0,192.0,-1078.0,-96.0,3
24,45.0,-276.0,-19.0,-829.0,484.0,-10.0,210.0,-1074.0,-107.0,3
25,56.0,-276.0,-21.0,-846.0,520.0,-30.0,235.0,-1069.0,-129.0,3
26,60.0,-275.0,-20.0,-876.0,565.0,-53.0,256.0,-1064.0,-116.0,3
27,63.0,-273.0,-6.0,-907.0,610.0,-81.0,279.0,-1061.0,-72.0,3
28,70.0,-281.0,10.0,-921.0,652.0,-112.0,296.0,-1066.0,-1.0,3
