,acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label
2574,58.0,-267.0,-37.0,-18.0,-73.0,301.0,141.0,-1025.0,17.0,6
2575,58.0,-265.0,-37.0,-15.0,-46.0,304.0,131.0,-1017.0,9.0,6
2576,54.0,-263.0,-44.0,-18.0,-20.0,308.0,126.0,-1014.0,-9.0,6
2577,54.0,-259.0,-48.0,-30.0,2.0,312.0,115.0,-1001.0,-22.0,6
2578,45.0,-259.0,-50.0,-51.0,22.0,317.0,101.0,-990.0,-43.0,6
2579,47.0,-255.0,-56.0,-77.0,40.0,324.0,89.0,-969.0,-55.0,6
2580,41.0,-250.0,-58.0,-104.0,58.0,329.0,76.0,-952.0,-63.0,6
2581,37.0,-245.0,-55.0,-135.0,69.0,330.0,57.0,-930.0,-70.0,6
2582,31.0,-241.0,-63.0,-163.0,77.0,327.0,45.0,-920.0,-67.0,6
2583,28.0,-236.0,-60.0,-193.0,81.0,325.0,24.0,-907.0,-69.0,6
2584,24.0,-239.0,-61.0,-222.0,83.0,321.0,14.0,-905.0,-58.0,6
2585,25.0,-232.0,-56.0,-246.0,83.0,311.0,13.0,-899.0,-52.0,6
2586,28.0,-233.0,-50.0,-264.0,82.0,299.0,19.0,-890.0,-42.0,6
2587,33.0,-237.0,-49.0,-277.0,82.0,287.0,32.0,-909.0,-27.0,6
2588,30.0,-241.0,-47.0,-284.0,84.0,278.0,45.0,-922.0,-17.0,6
2589,35.0,-246.0,-43.0,-287.0,84.0,272.0,51.0,-938.0,-13.0,6
2590,38.0,-253.0,-45.0,-289.0,82.0,266.0,56.0,-961.0,-7.0,6
2591,37.0,-259.0,-44.0,-289.0,78.0,260.0,61.0,-979.0,-5.0,6
2592,25.0,-255.0,-54.0,-289.0,76.0,258.0,58.0,-1004.0,-10.0,6
2593,35.0,-265.0,-45.0,-285.0,73.0,256.0,58.0,-1016.0,-17.0,6
2594,31.0,-268.0,-49.0,-280.0,69.0,258.0,55.0,-1030.0,-28.0,6
2595,33.0,-269.0,-52.0,-274.0,63.0,265.0,51.0,-1035.0,-43.0,6
2596,34.0,-271.0,-55.0,-273.0,59.0,271.0,46.0,-1026.0,-55.0,6
2597,28.0,-265.0,-60.0,-273.0,54.0,277.0,37.0,-1008.0,-72.0,6
2598,31.0,-263.0,-61.0,-271.0,50.0,279.0,30.0,-995.0,-81.0,6
2599,26.0,-256.0,-67.0,-265.0,41.0,274.0,23.0,-979.0,-88.0,6
2600,26.0,-247.0,-64.0,-260.0,26.0,268.0,17.0,-947.0,-90.0,6
2601,24.0,-244.0,-64.0,-247.0,10.0,257.0,17.0,-925.0,-87.0,6
2602,27.0,-238.0,-69.0,-231.0,-6.0,251.0,15.0,-910.0,-81.0,6
2603,24.0,-235.0,-59.0,-215.0,-23.0,246.0,21.0,-896.0,-71.0,6
2604,27.0,-235.0,-55.0,-204.0,-40.0,241.0,27.0,-904.0,-49.0,6
2605,28.0,-240.0,-52.0,-198.0,-57.0,232.0,30.0,-913.0,-26.0,6
2606,29.0,-247.0,-40.0,-198.0,-73.0,222.0,37.0,-933.0,-5.0,6
2607,32.0,-251.0,-39.0,-204.0,-85.0,211.0,42.0,-946.0,11.0,6
2608,31.0,-255.0,-34.0,-211.0,-92.0,202.0,35.0,-969.0,25.0,6
2609,33.0,-258.0,-36.0,-212.0,-95.0,194.0,50.0,-982.0,25.0,6
2610,35.0,-258.0,-39.0,-212.0,-91.0,188.0,52.0,-995.0,17.0,6
