,acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label
2277,-11.0,-208.0,-130.0,137.0,-166.0,-251.0,-65.0,-798.0,-418.0,6
2278,-8.0,-202.0,-127.0,154.0,-155.0,-253.0,-74.0,-801.0,-418.0,6
2279,-15.0,-206.0,-126.0,173.0,-147.0,-250.0,-79.0,-800.0,-410.0,6
2280,-14.0,-204.0,-127.0,190.0,-146.0,-251.0,-87.0,-795.0,-408.0,6
2281,-14.0,-206.0,-126.0,208.0,-149.0,-248.0,-92.0,-792.0,-406.0,6
2282,-14.0,-203.0,-126.0,226.0,-155.0,-250.0,-86.0,-791.0,-400.0,6
2283,-14.0,-205.0,-125.0,241.0,-162.0,-246.0,-80.0,-792.0,-390.0,6
2284,-13.0,-202.0,-119.0,253.0,-172.0,-250.0,-78.0,-789.0,-381.0,6
2285,-14.0,-205.0,-119.0,260.0,-181.0,-250.0,-78.0,-794.0,-375.0,6
2286,-13.0,-204.0,-112.0,265.0,-186.0,-255.0,-70.0,-796.0,-356.0,6
2287,-14.0,-202.0,-113.0,265.0,-187.0,-254.0,-76.0,-789.0,-353.0,6
2288,-15.0,-206.0,-112.0,264.0,-188.0,-258.0,-80.0,-790.0,-348.0,6
2289,-13.0,-213.0,-114.0,263.0,-182.0,-258.0,-80.0,-780.0,-355.0,6
2290,-16.0,-201.0,-119.0,255.0,-176.0,-263.0,-92.0,-778.0,-357.0,6
2291,-16.0,-195.0,-112.0,245.0,-168.0,-261.0,-107.0,-773.0,-362.0,6
2292,-19.0,-193.0,-117.0,232.0,-158.0,-264.0,-116.0,-764.0,-377.0,6
2293,-22.0,-195.0,-124.0,217.0,-145.0,-263.0,-121.0,-757.0,-384.0,6
2294,-22.0,-191.0,-123.0,200.0,-137.0,-263.0,-121.0,-743.0,-394.0,6
2295,-23.0,-189.0,-128.0,181.0,-124.0,-260.0,-120.0,-727.0,-404.0,6
