,acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label
0,-93.0,-400.0,-213.0,-1645.0,-1274.0,1299.0,-367.0,-1558.0,-981.0,3
1,-87.0,-502.0,-41.0,-1896.0,-1066.0,1460.0,-342.0,-1942.0,-100.0,3
2,-81.0,-595.0,143.0,-1938.0,-707.0,1609.0,-342.0,-2361.0,622.0,3
3,-65.0,-638.0,322.0,-1811.0,-232.0,1583.0,-239.0,-2478.0,1321.0,3
4,-70.0,-616.0,465.0,-1608.0,68.0,1313.0,-210.0,-2383.0,1873.0,3
5,-61.0,-614.0,508.0,-1344.0,-21.0,1042.0,-100.0,-2367.0,1949.0,3
6,3.0,-643.0,422.0,-1062.0,-403.0,889.0,182.0,-2533.0,1640.0,3
7,144.0,-731.0,249.0,-796.0,-888.0,740.0,599.0,-2791.0,1105.0,3
8,257.0,-827.0,97.0,-569.0,-1319.0,506.0,1013.0,-3148.0,485.0,3
9,347.0,-897.0,-6.0,-432.0,-1441.0,177.0,1326.0,-3440.0,7.0,3
10,409.0,-937.0,-2.0,-364.0,-1105.0,-201.0,1554.0,-3614.0,-90.0,3
11,354.0,-893.0,70.0,-292.0,-463.0,-649.0,1470.0,-3531.0,154.0,3
12,241.0,-813.0,163.0,-195.0,152.0,-1062.0,1081.0,-3239.0,599.0,3
13,135.0,-716.0,234.0,-61.0,520.0,-1314.0,589.0,-2790.0,895.0,3
14,64.0,-620.0,243.0,102.0,658.0,-1439.0,310.0,-2446.0,943.0,3
15,16.0,-538.0,220.0,239.0,702.0,-1490.0,120.0,-2121.0,866.0,3
16,-10.0,-454.0,195.0,352.0,770.0,-1512.0,1.0,-1801.0,770.0,3
17,-28.0,-378.0,181.0,445.0,868.0,-1520.0,-71.0,-1484.0,716.0,3
18,-58.0,-291.0,162.0,584.0,945.0,-1544.0,-193.0,-1166.0,636.0,3
19,-85.0,-219.0,135.0,720.0,985.0,-1592.0,-318.0,-883.0,534.0,3
20,-99.0,-146.0,107.0,797.0,1024.0,-1688.0,-375.0,-633.0,412.0,3
21,-100.0,-97.0,68.0,795.0,1060.0,-1824.0,-395.0,-426.0,284.0,3
22,-103.0,-65.0,40.0,696.0,1093.0,-2032.0,-399.0,-307.0,161.0,3
23,-88.0,-87.0,30.0,445.0,1098.0,-2182.0,-364.0,-404.0,107.0,3
24,-53.0,-128.0,36.0,44.0,1078.0,-2199.0,-143.0,-606.0,121.0,3
25,-18.0,-185.0,24.0,-447.0,969.0,-2224.0,-13.0,-856.0,76.0,3
26,-4.0,-256.0,27.0,-1075.0,751.0,-2257.0,30.0,-1118.0,100.0,3
27,5.0,-332.0,49.0,-1690.0,533.0,-2194.0,85.0,-1357.0,170.0,3
28,26.0,-407.0,78.0,-2075.0,387.0,-2069.0,149.0,-1597.0,288.0,3
29,40.0,-482.0,105.0,-2121.0,328.0,-1932.0,202.0,-1850.0,386.0,3
30,45.0,-514.0,96.0,-1879.0,321.0,-1805.0,222.0,-1955.0,353.0,3
31,27.0,-486.0,44.0,-1493.0,327.0,-1711.0,144.0,-1849.0,171.0,3
32,-10.0,-418.0,12.0,-1105.0,343.0,-1597.0,43.0,-1662.0,44.0,3
33,-47.0,-340.0,8.0,-760.0,311.0,-1466.0,-87.0,-1391.0,6.0,3
34,-73.0,-255.0,11.0,-430.0,193.0,-1348.0,-208.0,-1064.0,10.0,3
35,-80.0,-162.0,13.0,-116.0,8.0,-1242.0,-260.0,-637.0,22.0,3
36,-62.0,-91.0,10.0,119.0,-202.0,-1138.0,-220.0,-377.0,6.0,3
37,-50.0,-38.0,14.0,204.0,-377.0,-1038.0,-190.0,-180.0,38.0,3
38,-54.0,-14.0,36.0,217.0,-463.0,-908.0,-203.0,-57.0,108.0,3
39,-52.0,-17.0,49.0,288.0,-459.0,-729.0,-215.0,-50.0,167.0,3
40,-51.0,-34.0,61.0,461.0,-409.0,-511.0,-219.0,-99.0,206.0,3
41,-41.0,-62.0,59.0,700.0,-323.0,-271.0,-167.0,-209.0,196.0,3
42,-25.0,-79.0,53.0,940.0,-207.0,-60.0,-117.0,-290.0,195.0,3
43,-3.0,-91.0,53.0,1143.0,-67.0,90.0,-45.0,-355.0,175.0,3
44,24.0,-96.0,42.0,1297.0,82.0,179.0,57.0,-376.0,155.0,3
45,49.0,-80.0,38.0,1397.0,232.0,231.0,158.0,-317.0,115.0,3
46,75.0,-59.0,16.0,1472.0,364.0,260.0,296.0,-209.0,41.0,3
47,109.0,-37.0,-7.0,1534.0,472.0,273.0,428.0,-117.0,-44.0,3
48,138.0,-6.0,-28.0,1574.0,571.0,248.0,545.0,-22.0,-136.0,3
49,165.0,18.0,-51.0,1590.0,683.0,204.0,619.0,79.0,-228.0,3
50,179.0,38.0,-67.0,1575.0,807.0,158.0,686.0,145.0,-293.0,3
51,181.0,55.0,-82.0,1494.0,942.0,117.0,700.0,201.0,-358.0,3
52,176.0,61.0,-105.0,1388.0,1078.0,82.0,653.0,238.0,-425.0,3
53,147.0,64.0,-117.0,1297.0,1208.0,64.0,560.0,259.0,-500.0,3
54,122.0,63.0,-124.0,1233.0,1327.0,83.0,465.0,258.0,-528.0,3
55,102.0,62.0,-127.0,1208.0,1430.0,121.0,391.0,257.0,-538.0,3
56,92.0,56.0,-124.0,1229.0,1542.0,164.0,344.0,247.0,-522.0,3
57,76.0,44.0,-105.0,1280.0,1670.0,197.0,299.0,192.0,-480.0,3
58,66.0,28.0,-94.0,1361.0,1791.0,227.0,263.0,141.0,-410.0,3
59,63.0,16.0,-76.0,1462.0,1862.0,264.0,256.0,88.0,-347.0,3
60,75.0,1.0,-66.0,1574.0,1866.0,322.0,307.0,17.0,-301.0,3
61,113.0,-27.0,-73.0,1636.0,1815.0,374.0,437.0,-97.0,-312.0,3
62,131.0,-53.0,-93.0,1578.0,1738.0,351.0,527.0,-220.0,-378.0,3
63,137.0,-82.0,-115.0,1386.0,1685.0,265.0,545.0,-339.0,-463.0,3
64,155.0,-123.0,-170.0,1056.0,1636.0,166.0,611.0,-507.0,-653.0,3
65,191.0,-177.0,-266.0,549.0,1597.0,50.0,735.0,-743.0,-1017.0,3
66,211.0,-250.0,-371.0,-150.0,1695.0,-136.0,777.0,-1006.0,-1443.0,3
67,210.0,-329.0,-389.0,-931.0,2086.0,-386.0,781.0,-1356.0,-1617.0,3
68,167.0,-434.0,-246.0,-1475.0,2668.0,-630.0,650.0,-1724.0,-1041.0,3
69,83.0,-556.0,52.0,-1936.0,3036.0,-832.0,441.0,-2193.0,151.0,3
70,5.0,-650.0,303.0,-2186.0,2861.0,-1109.0,230.0,-2576.0,1178.0,3
71,-44.0,-702.0,417.0,-2324.0,2087.0,-1474.0,13.0,-2787.0,1640.0,3
72,-73.0,-690.0,398.0,-2436.0,1243.0,-1797.0,-215.0,-2699.0,1597.0,3
73,-106.0,-674.0,313.0,-2333.0,840.0,-1901.0,-365.0,-2573.0,1268.0,3
74,-127.0,-698.0,173.0,-1856.0,803.0,-1763.0,-462.0,-2652.0,722.0,3
75,-174.0,-716.0,44.0,-1211.0,953.0,-1370.0,-653.0,-2754.0,181.0,3
76,-238.0,-704.0,-4.0,-585.0,1303.0,-859.0,-929.0,-2701.0,-49.0,3
77,-328.0,-666.0,28.0,36.0,1766.0,-389.0,-1231.0,-2581.0,56.0,3
78,-381.0,-585.0,102.0,554.0,1996.0,-20.0,-1390.0,-2270.0,392.0,3
79,-384.0,-487.0,176.0,826.0,1801.0,321.0,-1370.0,-1962.0,705.0,3
80,-338.0,-407.0,225.0,775.0,1336.0,676.0,-1221.0,-1692.0,890.0,3
81,-281.0,-349.0,255.0,425.0,890.0,1034.0,-1040.0,-1471.0,1006.0,3
82,-232.0,-305.0,276.0,-93.0,632.0,1359.0,-867.0,-1298.0,1103.0,3
83,-182.0,-283.0,291.0,-648.0,526.0,1622.0,-697.0,-1220.0,1164.0,3
84,-149.0,-297.0,278.0,-1152.0,441.0,1814.0,-563.0,-1228.0,1125.0,3
85,-129.0,-332.0,264.0,-1585.0,315.0,1926.0,-467.0,-1343.0,1056.0,3
86,-120.0,-379.0,260.0,-1921.0,160.0,1961.0,-409.0,-1497.0,1037.0,3
87,-123.0,-428.0,269.0,-2113.0,-30.0,1953.0,-398.0,-1657.0,1052.0,3
88,-125.0,-477.0,281.0,-2140.0,-261.0,1931.0,-416.0,-1813.0,1086.0,3
89,-121.0,-516.0,298.0,-1995.0,-523.0,1888.0,-401.0,-1983.0,1160.0,3
90,-97.0,-552.0,302.0,-1679.0,-790.0,1829.0,-312.0,-2117.0,1167.0,3
91,-40.0,-577.0,279.0,-1261.0,-1018.0,1776.0,-107.0,-2224.0,1105.0,3
92,38.0,-581.0,243.0,-818.0,-1146.0,1723.0,186.0,-2246.0,961.0,3
93,79.0,-562.0,193.0,-442.0,-1138.0,1650.0,334.0,-2190.0,767.0,3
94,83.0,-554.0,171.0,-203.0,-969.0,1626.0,342.0,-2163.0,651.0,3
95,69.0,-550.0,169.0,-56.0,-714.0,1673.0,299.0,-2143.0,639.0,3
96,53.0,-558.0,155.0,73.0,-505.0,1710.0,266.0,-2191.0,602.0,3
97,32.0,-547.0,148.0,166.0,-434.0,1656.0,200.0,-2164.0,551.0,3
98,1.0,-510.0,146.0,209.0,-482.0,1519.0,60.0,-2019.0,541.0,3
99,-15.0,-456.0,144.0,324.0,-516.0,1430.0,-26.0,-1778.0,562.0,3
100,-41.0,-381.0,113.0,552.0,-502.0,1370.0,-108.0,-1430.0,410.0,3
101,-51.0,-277.0,59.0,801.0,-471.0,1291.0,-189.0,-1036.0,195.0,3
102,-64.0,-166.0,-33.0,957.0,-463.0,1222.0,-248.0,-661.0,-167.0,3
103,-39.0,-72.0,-115.0,856.0,-427.0,1158.0,-158.0,-313.0,-500.0,3
104,-19.0,40.0,-162.0,523.0,-325.0,1001.0,-88.0,107.0,-670.0,3
105,-27.0,132.0,-180.0,95.0,-199.0,830.0,-145.0,450.0,-767.0,3
106,-33.0,192.0,-184.0,-370.0,-61.0,671.0,-164.0,696.0,-772.0,3
107,-39.0,206.0,-176.0,-806.0,40.0,509.0,-168.0,752.0,-743.0,3
108,-29.0,155.0,-135.0,-1192.0,81.0,291.0,-132.0,627.0,-639.0,3
109,-14.0,64.0,-65.0,-1460.0,67.0,11.0,-74.0,367.0,-391.0,3
110,4.0,-35.0,5.0,-1495.0,36.0,-251.0,10.0,17.0,-83.0,3
111,24.0,-131.0,92.0,-1253.0,-3.0,-459.0,89.0,-425.0,303.0,3
112,26.0,-204.0,155.0,-749.0,-88.0,-588.0,135.0,-683.0,548.0,3
113,18.0,-232.0,186.0,-64.0,-213.0,-618.0,120.0,-805.0,697.0,3
114,8.0,-222.0,182.0,645.0,-347.0,-574.0,78.0,-809.0,697.0,3
115,-1.0,-193.0,155.0,1207.0,-455.0,-499.0,30.0,-753.0,614.0,3
116,-17.0,-147.0,127.0,1513.0,-510.0,-426.0,-61.0,-611.0,492.0,3
117,-44.0,-109.0,91.0,1575.0,-519.0,-342.0,-154.0,-486.0,366.0,3
118,-68.0,-71.0,56.0,1451.0,-511.0,-275.0,-242.0,-345.0,227.0,3
119,-80.0,-45.0,19.0,1226.0,-523.0,-244.0,-308.0,-237.0,87.0,3
120,-77.0,-27.0,-23.0,1026.0,-560.0,-254.0,-314.0,-160.0,-80.0,3
121,-60.0,-18.0,-63.0,773.0,-584.0,-295.0,-254.0,-133.0,-247.0,3
122,-54.0,-13.0,-75.0,509.0,-585.0,-334.0,-204.0,-85.0,-338.0,3
123,-39.0,-14.0,-85.0,318.0,-580.0,-366.0,-153.0,-55.0,-371.0,3
124,-32.0,-14.0,-94.0,235.0,-601.0,-400.0,-102.0,-56.0,-417.0,3
125,-31.0,-25.0,-107.0,250.0,-665.0,-414.0,-94.0,-84.0,-461.0,3
126,-26.0,-45.0,-106.0,349.0,-761.0,-404.0,-86.0,-147.0,-452.0,3
127,-20.0,-63.0,-93.0,538.0,-851.0,-386.0,-67.0,-211.0,-411.0,3
128,-15.0,-71.0,-79.0,771.0,-915.0,-394.0,-60.0,-240.0,-357.0,3
129,-19.0,-73.0,-68.0,1020.0,-940.0,-422.0,-73.0,-257.0,-305.0,3
130,-39.0,-67.0,-57.0,1247.0,-941.0,-435.0,-136.0,-254.0,-263.0,3
131,-67.0,-62.0,-53.0,1396.0,-971.0,-392.0,-234.0,-249.0,-237.0,3
132,-86.0,-71.0,-60.0,1436.0,-1061.0,-293.0,-281.0,-252.0,-237.0,3
133,-86.0,-60.0,-64.0,1369.0,-1204.0,-175.0,-328.0,-264.0,-314.0,3
134,-123.0,-58.0,-108.0,1185.0,-1362.0,-52.0,-445.0,-277.0,-446.0,3
135,-166.0,-64.0,-176.0,853.0,-1533.0,122.0,-597.0,-343.0,-689.0,3
136,-203.0,-93.0,-285.0,354.0,-1733.0,358.0,-746.0,-472.0,-1113.0,3
137,-210.0,-152.0,-410.0,-311.0,-1895.0,631.0,-834.0,-697.0,-1631.0,3
138,-182.0,-246.0,-478.0,-1102.0,-1908.0,898.0,-734.0,-1002.0,-1977.0,3
139,-136.0,-365.0,-429.0,-1860.0,-1797.0,1100.0,-562.0,-1417.0,-1865.0,3
140,-117.0,-477.0,-246.0,-2367.0,-1587.0,1285.0,-482.0,-1808.0,-1204.0,3
141,-123.0,-564.0,-23.0,-2509.0,-1171.0,1511.0,-500.0,-2122.0,-304.0,3
142,-125.0,-615.0,185.0,-2370.0,-583.0,1721.0,-509.0,-2367.0,544.0,3
143,-104.0,-600.0,348.0,-2071.0,-83.0,1744.0,-383.0,-2345.0,1233.0,3
144,-82.0,-569.0,441.0,-1712.0,103.0,1587.0,-232.0,-2209.0,1741.0,3
145,-49.0,-547.0,432.0,-1401.0,-25.0,1415.0,-56.0,-2147.0,1708.0,3
146,36.0,-580.0,328.0,-1200.0,-409.0,1365.0,279.0,-2274.0,1302.0,3
147,171.0,-662.0,213.0,-1101.0,-946.0,1327.0,828.0,-2582.0,841.0,3
148,360.0,-780.0,99.0,-960.0,-1489.0,1162.0,1530.0,-3030.0,366.0,3
149,525.0,-900.0,-16.0,-856.0,-1769.0,836.0,2073.0,-3500.0,-79.0,3
150,602.0,-954.0,-32.0,-909.0,-1471.0,311.0,2295.0,-3689.0,-163.0,3
