,acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label
2744,30.0,-248.0,6.0,-221.0,-14.0,4.0,95.0,-1002.0,49.0,6
2745,29.0,-246.0,7.0,-227.0,-12.0,5.0,114.0,-995.0,48.0,6
2746,32.0,-244.0,5.0,-232.0,-14.0,5.0,122.0,-989.0,50.0,6
2747,36.0,-245.0,4.0,-232.0,-17.0,7.0,129.0,-993.0,56.0,6
2748,37.0,-241.0,9.0,-229.0,-22.0,11.0,131.0,-986.0,63.0,6
2749,39.0,-240.0,11.0,-227.0,-24.0,14.0,145.0,-980.0,61.0,6
2750,44.0,-241.0,9.0,-223.0,-26.0,22.0,149.0,-980.0,72.0,6
2751,42.0,-241.0,9.0,-222.0,-29.0,26.0,149.0,-982.0,84.0,6
2752,44.0,-245.0,13.0,-222.0,-32.0,35.0,152.0,-994.0,84.0,6
2753,39.0,-245.0,17.0,-220.0,-38.0,42.0,148.0,-1000.0,95.0,6
2754,42.0,-248.0,18.0,-219.0,-42.0,48.0,151.0,-1008.0,104.0,6
2755,41.0,-253.0,21.0,-215.0,-46.0,53.0,149.0,-1021.0,118.0,6
2756,44.0,-258.0,22.0,-208.0,-47.0,58.0,151.0,-1030.0,119.0,6
2757,41.0,-258.0,24.0,-196.0,-46.0,61.0,158.0,-1045.0,121.0,6
2758,46.0,-259.0,23.0,-179.0,-42.0,61.0,163.0,-1058.0,120.0,6
2759,45.0,-262.0,23.0,-163.0,-34.0,59.0,170.0,-1065.0,124.0,6
2760,47.0,-265.0,23.0,-143.0,-26.0,56.0,166.0,-1070.0,116.0,6
2761,44.0,-263.0,21.0,-121.0,-17.0,55.0,159.0,-1073.0,113.0,6
2762,42.0,-262.0,20.0,-102.0,-12.0,56.0,152.0,-1069.0,115.0,6
2763,38.0,-262.0,18.0,-85.0,-8.0,58.0,147.0,-1072.0,109.0,6
2764,38.0,-262.0,16.0,-71.0,-6.0,61.0,142.0,-1069.0,102.0,6
2765,41.0,-261.0,16.0,-57.0,-3.0,66.0,138.0,-1070.0,95.0,6
2766,38.0,-263.0,17.0,-45.0,-1.0,70.0,140.0,-1073.0,87.0,6
2767,38.0,-264.0,14.0,-37.0,1.0,74.0,129.0,-1078.0,80.0,6
2768,38.0,-266.0,12.0,-29.0,1.0,80.0,129.0,-1084.0,79.0,6
2769,30.0,-266.0,13.0,-19.0,1.0,85.0,133.0,-1089.0,73.0,6
2770,33.0,-266.0,13.0,-7.0,0.0,85.0,125.0,-1096.0,69.0,6
2771,33.0,-269.0,10.0,9.0,-1.0,88.0,126.0,-1099.0,58.0,6
2772,32.0,-268.0,7.0,21.0,0.0,87.0,121.0,-1096.0,50.0,6
2773,31.0,-275.0,6.0,32.0,2.0,84.0,103.0,-1110.0,46.0,6
2774,27.0,-267.0,1.0,42.0,4.0,79.0,84.0,-1097.0,44.0,6
2775,23.0,-268.0,-1.0,56.0,0.0,78.0,88.0,-1087.0,30.0,6
2776,16.0,-261.0,1.0,75.0,-5.0,75.0,79.0,-1074.0,24.0,6
2777,19.0,-261.0,1.0,93.0,-14.0,76.0,72.0,-1063.0,18.0,6
2778,19.0,-257.0,-3.0,108.0,-24.0,77.0,72.0,-1040.0,19.0,6
2779,18.0,-253.0,-6.0,117.0,-33.0,78.0,72.0,-1024.0,2.0,6
2780,17.0,-245.0,-10.0,123.0,-43.0,77.0,65.0,-1009.0,-1.0,6
2781,12.0,-259.0,3.0,123.0,-52.0,72.0,60.0,-1001.0,-4.0,6
