,acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label
463,13.0,-289.0,-19.0,-171.0,66.0,-3.0,37.0,-1128.0,61.0,5
464,6.0,-285.0,-19.0,-154.0,71.0,-16.0,29.0,-1113.0,48.0,5
465,5.0,-281.0,-12.0,-147.0,80.0,-28.0,23.0,-1095.0,37.0,5
466,-1.0,-275.0,-28.0,-155.0,87.0,-41.0,18.0,-1086.0,26.0,5
467,2.0,-276.0,-32.0,-171.0,93.0,-49.0,12.0,-1067.0,18.0,5
468,4.0,-270.0,-29.0,-196.0,92.0,-55.0,13.0,-1051.0,6.0,5
469,3.0,-266.0,-28.0,-230.0,88.0,-60.0,19.0,-1037.0,9.0,5
470,6.0,-263.0,-36.0,-268.0,80.0,-67.0,17.0,-1028.0,4.0,5
471,1.0,-263.0,-32.0,-309.0,68.0,-71.0,25.0,-1028.0,6.0,5
472,9.0,-263.0,-30.0,-350.0,51.0,-76.0,26.0,-1026.0,-1.0,5
473,9.0,-267.0,-34.0,-388.0,35.0,-79.0,44.0,-1037.0,-3.0,5
474,14.0,-274.0,-31.0,-424.0,19.0,-82.0,58.0,-1059.0,-3.0,5
475,19.0,-274.0,-37.0,-451.0,8.0,-84.0,73.0,-1072.0,-3.0,5
476,21.0,-281.0,-32.0,-463.0,3.0,-87.0,93.0,-1086.0,-3.0,5
477,31.0,-283.0,-35.0,-466.0,7.0,-91.0,119.0,-1105.0,-4.0,5
478,38.0,-291.0,-35.0,-460.0,16.0,-97.0,142.0,-1128.0,-8.0,5
479,42.0,-296.0,-38.0,-451.0,28.0,-103.0,153.0,-1143.0,-24.0,5
480,48.0,-302.0,-42.0,-442.0,44.0,-114.0,175.0,-1164.0,-32.0,5
481,46.0,-307.0,-43.0,-429.0,62.0,-128.0,187.0,-1178.0,-38.0,5
482,48.0,-315.0,-43.0,-418.0,84.0,-142.0,188.0,-1204.0,-51.0,5
483,52.0,-320.0,-48.0,-415.0,107.0,-158.0,191.0,-1233.0,-55.0,5
484,48.0,-325.0,-44.0,-415.0,130.0,-177.0,194.0,-1257.0,-52.0,5
485,47.0,-333.0,-48.0,-423.0,154.0,-199.0,179.0,-1295.0,-54.0,5
486,46.0,-337.0,-45.0,-427.0,168.0,-220.0,167.0,-1317.0,-53.0,5
487,38.0,-342.0,-48.0,-428.0,183.0,-239.0,148.0,-1333.0,-56.0,5
488,38.0,-349.0,-48.0,-422.0,195.0,-252.0,132.0,-1350.0,-73.0,5
489,35.0,-361.0,-49.0,-404.0,205.0,-269.0,117.0,-1384.0,-79.0,5
490,31.0,-353.0,-53.0,-377.0,210.0,-300.0,108.0,-1365.0,-98.0,5
491,26.0,-349.0,-61.0,-353.0,209.0,-277.0,97.0,-1367.0,-127.0,5
492,28.0,-352.0,-71.0,-322.0,231.0,-257.0,94.0,-1367.0,-157.0,5
493,26.0,-353.0,-74.0,-293.0,256.0,-244.0,89.0,-1359.0,-174.0,5
494,18.0,-348.0,-73.0,-272.0,271.0,-229.0,73.0,-1342.0,-189.0,5
495,21.0,-344.0,-78.0,-259.0,277.0,-214.0,71.0,-1324.0,-198.0,5
496,17.0,-338.0,-85.0,-258.0,272.0,-191.0,66.0,-1310.0,-217.0,5
497,22.0,-337.0,-86.0,-267.0,266.0,-160.0,56.0,-1296.0,-233.0,5
498,16.0,-327.0,-88.0,-282.0,260.0,-129.0,53.0,-1278.0,-239.0,5
499,9.0,-321.0,-98.0,-298.0,248.0,-102.0,36.0,-1249.0,-256.0,5
500,9.0,-319.0,-98.0,-321.0,232.0,-76.0,35.0,-1218.0,-267.0,5
501,6.0,-311.0,-99.0,-343.0,211.0,-51.0,18.0,-1196.0,-283.0,5
502,6.0,-304.0,-98.0,-367.0,193.0,-27.0,13.0,-1173.0,-290.0,5
503,2.0,-295.0,-100.0,-395.0,175.0,-3.0,9.0,-1140.0,-287.0,5
504,-1.0,-285.0,-105.0,-422.0,157.0,20.0,-2.0,-1110.0,-292.0,5
505,0.0,-278.0,-101.0,-445.0,141.0,38.0,-6.0,-1080.0,-289.0,5
506,-1.0,-268.0,-105.0,-470.0,127.0,55.0,-7.0,-1043.0,-288.0,5
507,1.0,-260.0,-105.0,-488.0,115.0,66.0,-9.0,-1015.0,-292.0,5
508,-1.0,-256.0,-104.0,-501.0,113.0,75.0,-9.0,-990.0,-293.0,5
509,-4.0,-251.0,-104.0,-512.0,113.0,78.0,-13.0,-968.0,-283.0,5
510,-7.0,-246.0,-99.0,-521.0,112.0,78.0,-17.0,-953.0,-277.0,5
511,-4.0,-243.0,-95.0,-531.0,114.0,74.0,-16.0,-941.0,-270.0,5
512,-4.0,-244.0,-89.0,-536.0,115.0,66.0,-13.0,-942.0,-259.0,5
513,-3.0,-245.0,-96.0,-537.0,114.0,58.0,-19.0,-936.0,-252.0,5
514,-6.0,-248.0,-94.0,-529.0,113.0,50.0,-14.0,-951.0,-257.0,5
