,acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label
0,-4.0,-228.0,36.0,-474.0,266.0,-99.0,16.0,-888.0,98.0,3
1,-4.0,-231.0,30.0,-476.0,257.0,-94.0,19.0,-888.0,95.0,3
2,2.0,-233.0,33.0,-487.0,246.0,-95.0,29.0,-903.0,90.0,3
3,3.0,-238.0,34.0,-505.0,228.0,-104.0,43.0,-919.0,96.0,3
4,8.0,-239.0,34.0,-511.0,234.0,-121.0,59.0,-929.0,98.0,3
5,2.0,-244.0,41.0,-493.0,253.0,-152.0,30.0,-915.0,114.0,3
6,2.0,-242.0,30.0,-461.0,257.0,-161.0,47.0,-947.0,95.0,3
7,1.0,-252.0,41.0,-457.0,247.0,-172.0,46.0,-970.0,132.0,3
8,8.0,-250.0,41.0,-437.0,244.0,-176.0,68.0,-969.0,117.0,3
9,7.0,-247.0,41.0,-427.0,279.0,-186.0,65.0,-941.0,126.0,3
10,2.0,-246.0,46.0,-413.0,304.0,-202.0,49.0,-933.0,136.0,3
11,3.0,-243.0,40.0,-391.0,293.0,-224.0,42.0,-922.0,118.0,3
12,4.0,-238.0,32.0,-370.0,256.0,-224.0,53.0,-913.0,101.0,3
13,8.0,-236.0,34.0,-355.0,237.0,-215.0,58.0,-909.0,84.0,3
14,6.0,-237.0,21.0,-358.0,225.0,-207.0,52.0,-914.0,56.0,3
15,12.0,-239.0,10.0,-375.0,212.0,-201.0,72.0,-924.0,20.0,3
16,2.0,-242.0,12.0,-404.0,206.0,-195.0,50.0,-930.0,16.0,3
17,0.0,-240.0,9.0,-424.0,203.0,-188.0,31.0,-925.0,17.0,3
18,-4.0,-240.0,5.0,-434.0,186.0,-180.0,21.0,-925.0,-14.0,3
19,-3.0,-248.0,16.0,-444.0,155.0,-179.0,10.0,-934.0,25.0,3
20,-14.0,-247.0,21.0,-427.0,102.0,-185.0,-7.0,-943.0,42.0,3
21,-11.0,-246.0,25.0,-395.0,47.0,-180.0,-9.0,-938.0,62.0,3
22,-10.0,-237.0,28.0,-349.0,20.0,-176.0,2.0,-919.0,68.0,3
23,-6.0,-231.0,28.0,-301.0,-7.0,-180.0,10.0,-890.0,78.0,3
24,4.0,-218.0,37.0,-260.0,-54.0,-190.0,38.0,-853.0,97.0,3
25,25.0,-204.0,42.0,-243.0,-88.0,-202.0,125.0,-801.0,126.0,3
26,43.0,-192.0,43.0,-267.0,-78.0,-230.0,200.0,-748.0,124.0,3
27,43.0,-183.0,35.0,-355.0,-46.0,-274.0,202.0,-727.0,108.0,3
28,43.0,-185.0,29.0,-494.0,-33.0,-330.0,195.0,-725.0,81.0,3
