,acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label
73,-1.0,-246.0,-51.0,42.0,-159.0,-58.0,-7.0,-999.0,-187.0,5
74,-4.0,-240.0,-37.0,32.0,-102.0,-55.0,-35.0,-980.0,-146.0,5
75,-10.0,-244.0,-40.0,71.0,-82.0,-52.0,-34.0,-985.0,-147.0,5
76,-17.0,-237.0,-50.0,106.0,-79.0,-55.0,-62.0,-994.0,-221.0,5
77,-18.0,-242.0,-51.0,86.0,-99.0,-55.0,-81.0,-984.0,-191.0,5
78,-2.0,-236.0,-43.0,43.0,-123.0,-24.0,-28.0,-959.0,-195.0,5
79,-12.0,-235.0,-49.0,-20.0,-146.0,-26.0,-53.0,-963.0,-163.0,5
80,-12.0,-238.0,-43.0,-38.0,-124.0,-35.0,-55.0,-967.0,-148.0,5
81,-18.0,-245.0,-41.0,-28.0,-114.0,-35.0,-76.0,-999.0,-153.0,5
82,-24.0,-247.0,-35.0,-15.0,-109.0,-44.0,-81.0,-1010.0,-126.0,5
83,-18.0,-252.0,-35.0,2.0,-124.0,-53.0,-90.0,-1015.0,-142.0,5
84,-16.0,-255.0,-42.0,6.0,-140.0,-66.0,-74.0,-1042.0,-152.0,5
85,-17.0,-249.0,-38.0,-9.0,-144.0,-90.0,-69.0,-1022.0,-133.0,5
86,-18.0,-252.0,-42.0,-10.0,-143.0,-99.0,-66.0,-1033.0,-160.0,5
87,-15.0,-253.0,-53.0,-42.0,-126.0,-102.0,-65.0,-1053.0,-185.0,5
88,-13.0,-256.0,-39.0,-96.0,-104.0,-106.0,-62.0,-1052.0,-161.0,5
89,-11.0,-257.0,-43.0,-124.0,-96.0,-110.0,-45.0,-1053.0,-159.0,5
90,-7.0,-257.0,-34.0,-121.0,-100.0,-117.0,-39.0,-1028.0,-145.0,5
91,-4.0,-255.0,-38.0,-76.0,-122.0,-116.0,-16.0,-1031.0,-137.0,5
92,-4.0,-260.0,-49.0,-19.0,-142.0,-119.0,-34.0,-1058.0,-189.0,5
93,-3.0,-251.0,-54.0,-12.0,-128.0,-121.0,-15.0,-1038.0,-188.0,5
94,2.0,-250.0,-54.0,-24.0,-115.0,-122.0,-3.0,-1015.0,-207.0,5
95,0.0,-244.0,-55.0,-40.0,-94.0,-128.0,3.0,-1000.0,-211.0,5
96,3.0,-237.0,-52.0,-43.0,-71.0,-143.0,14.0,-967.0,-186.0,5
97,4.0,-234.0,-47.0,-24.0,-67.0,-149.0,21.0,-950.0,-186.0,5
98,8.0,-228.0,-50.0,8.0,-72.0,-147.0,27.0,-921.0,-190.0,5
99,11.0,-216.0,-55.0,31.0,-71.0,-142.0,39.0,-908.0,-202.0,5
100,10.0,-216.0,-60.0,31.0,-61.0,-135.0,45.0,-896.0,-217.0,5
101,8.0,-216.0,-61.0,11.0,-42.0,-123.0,46.0,-890.0,-215.0,5
102,14.0,-213.0,-54.0,-18.0,-20.0,-110.0,50.0,-883.0,-190.0,5
103,14.0,-210.0,-48.0,-47.0,-1.0,-96.0,46.0,-882.0,-187.0,5
104,14.0,-212.0,-46.0,-71.0,15.0,-77.0,53.0,-868.0,-172.0,5
105,16.0,-210.0,-42.0,-93.0,28.0,-53.0,61.0,-869.0,-164.0,5
106,14.0,-213.0,-41.0,-120.0,39.0,-25.0,68.0,-864.0,-158.0,5
107,15.0,-211.0,-42.0,-153.0,56.0,3.0,55.0,-869.0,-154.0,5
108,13.0,-212.0,-37.0,-184.0,65.0,33.0,52.0,-871.0,-146.0,5
109,8.0,-219.0,-41.0,-222.0,75.0,68.0,44.0,-887.0,-137.0,5
110,8.0,-223.0,-27.0,-258.0,77.0,96.0,26.0,-913.0,-127.0,5
111,6.0,-228.0,-39.0,-276.0,68.0,112.0,13.0,-936.0,-123.0,5
112,9.0,-241.0,-34.0,-278.0,62.0,117.0,17.0,-957.0,-120.0,5
113,-1.0,-242.0,-33.0,-270.0,64.0,117.0,3.0,-980.0,-123.0,5
114,-2.0,-247.0,-32.0,-255.0,70.0,117.0,0.0,-996.0,-124.0,5
115,-3.0,-251.0,-36.0,-236.0,75.0,114.0,-11.0,-1021.0,-126.0,5
116,-2.0,-256.0,-35.0,-217.0,76.0,101.0,-6.0,-1044.0,-132.0,5
117,-7.0,-262.0,-39.0,-196.0,74.0,83.0,-23.0,-1067.0,-132.0,5
118,-3.0,-269.0,-34.0,-170.0,68.0,60.0,-19.0,-1095.0,-128.0,5
119,-9.0,-271.0,-35.0,-142.0,60.0,38.0,-30.0,-1113.0,-122.0,5
120,-5.0,-277.0,-34.0,-110.0,53.0,15.0,-31.0,-1122.0,-123.0,5
121,-9.0,-280.0,-30.0,-73.0,43.0,-13.0,-49.0,-1146.0,-123.0,5
122,-15.0,-284.0,-29.0,-35.0,33.0,-49.0,-49.0,-1155.0,-111.0,5
123,-8.0,-287.0,-28.0,0.0,21.0,-80.0,-43.0,-1169.0,-110.0,5
124,-8.0,-289.0,-29.0,27.0,7.0,-110.0,-52.0,-1158.0,-105.0,5
125,-16.0,-284.0,-26.0,56.0,-5.0,-129.0,-56.0,-1160.0,-101.0,5
126,-11.0,-287.0,-28.0,86.0,-17.0,-146.0,-44.0,-1158.0,-94.0,5
127,-9.0,-281.0,-25.0,118.0,-23.0,-168.0,-41.0,-1145.0,-83.0,5
128,-5.0,-279.0,-17.0,156.0,-33.0,-186.0,-36.0,-1130.0,-78.0,5
129,-4.0,-278.0,-24.0,195.0,-40.0,-206.0,-22.0,-1121.0,-82.0,5
130,-2.0,-273.0,-23.0,233.0,-46.0,-225.0,-6.0,-1105.0,-76.0,5
131,-3.0,-264.0,-25.0,255.0,-50.0,-240.0,-4.0,-1093.0,-96.0,5
132,4.0,-263.0,-25.0,264.0,-54.0,-253.0,3.0,-1080.0,-88.0,5
133,6.0,-264.0,-21.0,258.0,-59.0,-260.0,21.0,-1070.0,-93.0,5
134,9.0,-259.0,-25.0,247.0,-67.0,-262.0,29.0,-1079.0,-87.0,5
135,12.0,-257.0,-25.0,239.0,-76.0,-259.0,55.0,-1071.0,-83.0,5
136,19.0,-257.0,-24.0,234.0,-78.0,-259.0,62.0,-1060.0,-91.0,5
137,21.0,-256.0,-28.0,229.0,-81.0,-256.0,73.0,-1051.0,-96.0,5
138,24.0,-257.0,-29.0,218.0,-79.0,-252.0,88.0,-1049.0,-110.0,5
139,27.0,-254.0,-34.0,204.0,-72.0,-247.0,97.0,-1045.0,-114.0,5
140,31.0,-254.0,-34.0,190.0,-58.0,-242.0,112.0,-1036.0,-120.0,5
141,33.0,-252.0,-28.0,175.0,-39.0,-239.0,127.0,-1022.0,-119.0,5
142,36.0,-251.0,-35.0,162.0,-19.0,-239.0,131.0,-1023.0,-130.0,5
143,33.0,-245.0,-34.0,146.0,2.0,-238.0,130.0,-1003.0,-127.0,5
144,34.0,-250.0,-42.0,131.0,17.0,-235.0,130.0,-1006.0,-135.0,5
145,33.0,-245.0,-39.0,116.0,25.0,-230.0,130.0,-994.0,-139.0,5
146,33.0,-242.0,-40.0,99.0,33.0,-225.0,134.0,-993.0,-146.0,5
147,39.0,-243.0,-39.0,79.0,47.0,-217.0,137.0,-989.0,-148.0,5
148,36.0,-244.0,-42.0,52.0,64.0,-214.0,139.0,-998.0,-159.0,5
149,36.0,-245.0,-46.0,25.0,80.0,-209.0,139.0,-998.0,-170.0,5
150,33.0,-243.0,-48.0,-3.0,93.0,-203.0,129.0,-1000.0,-171.0,5
151,28.0,-248.0,-47.0,-34.0,107.0,-200.0,118.0,-1006.0,-175.0,5
152,31.0,-247.0,-50.0,-58.0,120.0,-201.0,106.0,-1011.0,-176.0,5
153,32.0,-247.0,-46.0,-79.0,131.0,-203.0,111.0,-1017.0,-177.0,5
154,26.0,-247.0,-47.0,-94.0,138.0,-203.0,107.0,-1020.0,-181.0,5
155,27.0,-255.0,-46.0,-102.0,147.0,-202.0,103.0,-1026.0,-173.0,5
156,24.0,-249.0,-47.0,-100.0,153.0,-198.0,95.0,-1009.0,-177.0,5
157,20.0,-246.0,-49.0,-91.0,159.0,-189.0,95.0,-1015.0,-171.0,5
158,20.0,-249.0,-47.0,-83.0,164.0,-177.0,80.0,-1009.0,-182.0,5
159,20.0,-251.0,-49.0,-84.0,169.0,-169.0,75.0,-1021.0,-181.0,5
160,19.0,-250.0,-46.0,-92.0,174.0,-166.0,66.0,-1021.0,-178.0,5
161,12.0,-248.0,-48.0,-105.0,179.0,-165.0,56.0,-1005.0,-174.0,5
162,13.0,-248.0,-45.0,-110.0,180.0,-160.0,47.0,-1003.0,-169.0,5
163,12.0,-247.0,-46.0,-114.0,180.0,-153.0,43.0,-998.0,-171.0,5
164,10.0,-244.0,-47.0,-119.0,178.0,-147.0,44.0,-998.0,-174.0,5
165,10.0,-247.0,-46.0,-125.0,174.0,-144.0,44.0,-1000.0,-169.0,5
166,12.0,-242.0,-44.0,-132.0,170.0,-144.0,51.0,-996.0,-164.0,5
167,13.0,-242.0,-45.0,-137.0,167.0,-146.0,55.0,-995.0,-160.0,5
168,9.0,-241.0,-45.0,-139.0,168.0,-147.0,43.0,-980.0,-157.0,5
169,11.0,-242.0,-40.0,-133.0,168.0,-145.0,45.0,-980.0,-150.0,5
170,10.0,-241.0,-40.0,-124.0,169.0,-146.0,44.0,-984.0,-147.0,5
171,9.0,-242.0,-38.0,-111.0,166.0,-147.0,37.0,-974.0,-139.0,5
172,7.0,-235.0,-42.0,-92.0,158.0,-148.0,35.0,-967.0,-149.0,5
173,7.0,-236.0,-42.0,-78.0,154.0,-146.0,31.0,-964.0,-156.0,5
174,8.0,-239.0,-44.0,-74.0,152.0,-140.0,27.0,-962.0,-162.0,5
175,12.0,-234.0,-42.0,-82.0,154.0,-136.0,32.0,-964.0,-159.0,5
176,8.0,-239.0,-44.0,-96.0,154.0,-137.0,31.0,-956.0,-164.0,5
177,5.0,-231.0,-42.0,-105.0,156.0,-139.0,35.0,-951.0,-155.0,5
178,9.0,-234.0,-47.0,-111.0,160.0,-135.0,42.0,-951.0,-166.0,5
179,14.0,-233.0,-47.0,-124.0,168.0,-130.0,44.0,-950.0,-159.0,5
180,17.0,-232.0,-41.0,-134.0,175.0,-125.0,57.0,-950.0,-159.0,5
181,17.0,-231.0,-45.0,-141.0,180.0,-121.0,62.0,-945.0,-162.0,5
182,20.0,-234.0,-41.0,-149.0,182.0,-120.0,67.0,-944.0,-159.0,5
183,17.0,-227.0,-46.0,-153.0,183.0,-119.0,76.0,-936.0,-149.0,5
184,20.0,-229.0,-42.0,-154.0,181.0,-117.0,86.0,-933.0,-153.0,5
185,24.0,-226.0,-46.0,-150.0,177.0,-115.0,87.0,-930.0,-153.0,5
186,25.0,-226.0,-36.0,-149.0,175.0,-115.0,92.0,-932.0,-158.0,5
187,24.0,-225.0,-47.0,-150.0,176.0,-112.0,99.0,-934.0,-154.0,5
188,24.0,-225.0,-45.0,-156.0,176.0,-108.0,107.0,-931.0,-159.0,5
189,28.0,-226.0,-44.0,-162.0,175.0,-102.0,114.0,-938.0,-156.0,5
190,32.0,-231.0,-43.0,-171.0,173.0,-98.0,116.0,-945.0,-157.0,5
191,32.0,-230.0,-42.0,-178.0,170.0,-95.0,124.0,-954.0,-156.0,5
192,34.0,-236.0,-38.0,-180.0,173.0,-91.0,124.0,-961.0,-159.0,5
193,34.0,-238.0,-40.0,-180.0,177.0,-88.0,125.0,-970.0,-157.0,5
194,36.0,-236.0,-42.0,-175.0,177.0,-82.0,131.0,-973.0,-148.0,5
195,34.0,-238.0,-44.0,-165.0,178.0,-77.0,131.0,-977.0,-155.0,5
196,36.0,-244.0,-44.0,-159.0,182.0,-73.0,126.0,-979.0,-158.0,5
197,33.0,-242.0,-37.0,-159.0,184.0,-67.0,123.0,-975.0,-158.0,5
198,34.0,-244.0,-38.0,-162.0,187.0,-61.0,120.0,-980.0,-157.0,5
199,31.0,-241.0,-41.0,-159.0,188.0,-56.0,110.0,-978.0,-151.0,5
200,31.0,-242.0,-43.0,-151.0,189.0,-49.0,108.0,-982.0,-154.0,5
201,28.0,-243.0,-45.0,-141.0,191.0,-40.0,97.0,-981.0,-143.0,5
202,26.0,-239.0,-35.0,-130.0,192.0,-31.0,96.0,-974.0,-132.0,5
203,25.0,-242.0,-35.0,-115.0,193.0,-25.0,95.0,-975.0,-134.0,5
204,25.0,-240.0,-32.0,-100.0,199.0,-16.0,89.0,-975.0,-129.0,5
205,23.0,-234.0,-35.0,-89.0,203.0,-8.0,85.0,-967.0,-125.0,5
206,21.0,-236.0,-31.0,-81.0,206.0,3.0,80.0,-964.0,-124.0,5
207,19.0,-231.0,-33.0,-79.0,206.0,12.0,73.0,-950.0,-119.0,5
208,22.0,-233.0,-29.0,-78.0,206.0,23.0,74.0,-940.0,-117.0,5
209,17.0,-233.0,-28.0,-81.0,205.0,35.0,73.0,-931.0,-117.0,5
210,20.0,-225.0,-31.0,-86.0,204.0,43.0,80.0,-928.0,-110.0,5
211,20.0,-225.0,-28.0,-93.0,205.0,48.0,84.0,-919.0,-107.0,5
212,22.0,-225.0,-25.0,-99.0,207.0,54.0,85.0,-917.0,-107.0,5
213,24.0,-221.0,-25.0,-104.0,207.0,56.0,84.0,-911.0,-112.0,5
214,21.0,-222.0,-32.0,-108.0,207.0,54.0,93.0,-908.0,-105.0,5
215,28.0,-223.0,-33.0,-115.0,203.0,50.0,99.0,-906.0,-114.0,5
216,24.0,-215.0,-35.0,-125.0,197.0,44.0,102.0,-908.0,-120.0,5
217,27.0,-219.0,-33.0,-139.0,194.0,36.0,105.0,-903.0,-131.0,5
218,29.0,-217.0,-38.0,-158.0,194.0,32.0,102.0,-902.0,-145.0,5
219,26.0,-221.0,-42.0,-182.0,196.0,27.0,102.0,-905.0,-152.0,5
220,24.0,-222.0,-42.0,-201.0,192.0,22.0,104.0,-902.0,-158.0,5
221,23.0,-221.0,-44.0,-220.0,184.0,12.0,93.0,-909.0,-161.0,5
222,27.0,-226.0,-43.0,-236.0,172.0,4.0,92.0,-919.0,-165.0,5
223,24.0,-226.0,-42.0,-248.0,160.0,-2.0,83.0,-927.0,-169.0,5
224,20.0,-229.0,-50.0,-252.0,148.0,-4.0,79.0,-939.0,-165.0,5
225,18.0,-235.0,-45.0,-250.0,135.0,-6.0,74.0,-951.0,-163.0,5
226,15.0,-235.0,-48.0,-249.0,121.0,-4.0,71.0,-961.0,-177.0,5
227,14.0,-241.0,-48.0,-247.0,104.0,3.0,64.0,-970.0,-183.0,5
228,12.0,-240.0,-56.0,-248.0,82.0,14.0,50.0,-983.0,-190.0,5
229,8.0,-242.0,-57.0,-255.0,53.0,24.0,42.0,-993.0,-207.0,5
230,10.0,-241.0,-58.0,-264.0,25.0,38.0,42.0,-1002.0,-223.0,5
