,acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label
61,-4.0,-264.0,-3.0,122.0,52.0,-193.0,-14.0,-1084.0,10.0,5
62,-2.0,-262.0,-8.0,121.0,54.0,-206.0,-9.0,-1078.0,6.0,5
63,-1.0,-264.0,-10.0,122.0,57.0,-219.0,-6.0,-1071.0,0.0,5
64,0.0,-262.0,-11.0,126.0,62.0,-234.0,0.0,-1069.0,-14.0,5
65,0.0,-256.0,-18.0,129.0,71.0,-247.0,2.0,-1047.0,-33.0,5
66,2.0,-249.0,-20.0,129.0,86.0,-258.0,15.0,-1024.0,-46.0,5
67,2.0,-247.0,-20.0,126.0,103.0,-265.0,25.0,-1003.0,-59.0,5
68,10.0,-243.0,-26.0,116.0,120.0,-268.0,29.0,-988.0,-70.0,5
69,12.0,-239.0,-27.0,102.0,137.0,-271.0,48.0,-968.0,-76.0,5
70,19.0,-234.0,-31.0,83.0,156.0,-270.0,61.0,-958.0,-93.0,5
71,15.0,-229.0,-34.0,61.0,178.0,-265.0,72.0,-937.0,-96.0,5
72,25.0,-226.0,-32.0,37.0,197.0,-263.0,85.0,-934.0,-93.0,5
73,29.0,-224.0,-33.0,15.0,218.0,-255.0,105.0,-923.0,-103.0,5
74,33.0,-222.0,-38.0,-8.0,245.0,-249.0,123.0,-919.0,-100.0,5
75,37.0,-222.0,-28.0,-28.0,274.0,-240.0,139.0,-916.0,-95.0,5
76,44.0,-226.0,-28.0,-42.0,308.0,-230.0,156.0,-917.0,-87.0,5
77,48.0,-226.0,-24.0,-52.0,337.0,-218.0,180.0,-918.0,-69.0,5
78,53.0,-228.0,-20.0,-60.0,366.0,-208.0,194.0,-923.0,-43.0,5
79,59.0,-226.0,-11.0,-66.0,392.0,-195.0,219.0,-928.0,-14.0,5
80,65.0,-235.0,1.0,-73.0,416.0,-184.0,235.0,-946.0,25.0,5
81,64.0,-234.0,9.0,-80.0,434.0,-176.0,248.0,-963.0,57.0,5
82,67.0,-243.0,17.0,-86.0,447.0,-156.0,250.0,-983.0,94.0,5
83,62.0,-248.0,25.0,-90.0,454.0,-134.0,247.0,-1015.0,115.0,5
84,59.0,-257.0,30.0,-92.0,454.0,-113.0,224.0,-1055.0,141.0,5
85,53.0,-264.0,32.0,-88.0,448.0,-94.0,203.0,-1074.0,173.0,5
86,50.0,-264.0,36.0,-66.0,432.0,-69.0,178.0,-1100.0,175.0,5
87,45.0,-270.0,35.0,-31.0,408.0,-48.0,164.0,-1110.0,175.0,5
88,40.0,-276.0,31.0,3.0,383.0,-37.0,143.0,-1123.0,164.0,5
89,30.0,-281.0,35.0,26.0,357.0,-34.0,128.0,-1144.0,159.0,5
90,27.0,-284.0,34.0,31.0,330.0,-44.0,112.0,-1164.0,149.0,5
91,24.0,-292.0,26.0,19.0,304.0,-67.0,88.0,-1188.0,142.0,5
92,17.0,-298.0,34.0,-3.0,281.0,-94.0,66.0,-1206.0,154.0,5
93,13.0,-301.0,36.0,-12.0,254.0,-122.0,44.0,-1209.0,168.0,5
94,10.0,-299.0,32.0,8.0,226.0,-151.0,27.0,-1201.0,174.0,5
95,8.0,-298.0,36.0,54.0,198.0,-182.0,26.0,-1195.0,172.0,5
96,7.0,-296.0,33.0,106.0,171.0,-212.0,19.0,-1184.0,157.0,5
97,7.0,-291.0,23.0,139.0,144.0,-240.0,17.0,-1190.0,126.0,5
98,4.0,-287.0,17.0,137.0,117.0,-268.0,21.0,-1178.0,109.0,5
99,5.0,-285.0,19.0,115.0,90.0,-289.0,21.0,-1167.0,99.0,5
100,14.0,-288.0,17.0,99.0,63.0,-312.0,33.0,-1156.0,99.0,5
101,14.0,-282.0,12.0,104.0,47.0,-342.0,45.0,-1151.0,101.0,5
102,13.0,-277.0,24.0,123.0,36.0,-370.0,48.0,-1131.0,103.0,5
103,14.0,-271.0,18.0,151.0,29.0,-398.0,56.0,-1115.0,103.0,5
104,17.0,-265.0,18.0,175.0,23.0,-420.0,55.0,-1095.0,97.0,5
105,17.0,-255.0,17.0,195.0,18.0,-438.0,63.0,-1058.0,100.0,5
106,18.0,-250.0,17.0,204.0,12.0,-454.0,62.0,-1000.0,93.0,5
107,18.0,-240.0,16.0,200.0,1.0,-467.0,76.0,-979.0,88.0,5
108,20.0,-230.0,14.0,180.0,-19.0,-472.0,83.0,-951.0,88.0,5
109,22.0,-226.0,11.0,159.0,-38.0,-476.0,99.0,-933.0,88.0,5
110,23.0,-222.0,12.0,136.0,-54.0,-475.0,97.0,-915.0,72.0,5
111,29.0,-220.0,9.0,112.0,-68.0,-474.0,104.0,-904.0,66.0,5
112,32.0,-220.0,10.0,87.0,-83.0,-471.0,118.0,-903.0,66.0,5
113,33.0,-218.0,9.0,58.0,-85.0,-465.0,119.0,-893.0,76.0,5
114,37.0,-219.0,15.0,37.0,-79.0,-460.0,134.0,-895.0,79.0,5
115,38.0,-219.0,15.0,24.0,-71.0,-457.0,145.0,-907.0,91.0,5
116,41.0,-225.0,14.0,9.0,-65.0,-451.0,151.0,-920.0,91.0,5
117,45.0,-226.0,17.0,-12.0,-57.0,-443.0,158.0,-924.0,91.0,5
118,44.0,-227.0,18.0,-29.0,-50.0,-435.0,153.0,-939.0,102.0,5
119,49.0,-230.0,20.0,-38.0,-45.0,-425.0,165.0,-946.0,104.0,5
120,50.0,-235.0,22.0,-41.0,-38.0,-412.0,175.0,-964.0,104.0,5
121,48.0,-235.0,23.0,-42.0,-29.0,-398.0,174.0,-960.0,126.0,5
122,48.0,-234.0,26.0,-29.0,-21.0,-384.0,179.0,-964.0,122.0,5
123,55.0,-238.0,22.0,-8.0,-14.0,-370.0,187.0,-964.0,119.0,5
124,56.0,-244.0,15.0,1.0,-2.0,-361.0,199.0,-988.0,110.0,5
125,54.0,-242.0,22.0,-16.0,11.0,-357.0,194.0,-992.0,114.0,5
126,53.0,-242.0,24.0,-33.0,24.0,-350.0,192.0,-980.0,124.0,5
127,54.0,-241.0,21.0,-33.0,40.0,-343.0,196.0,-989.0,121.0,5
128,53.0,-241.0,20.0,-32.0,51.0,-336.0,193.0,-992.0,116.0,5
129,56.0,-244.0,17.0,-42.0,56.0,-321.0,207.0,-1006.0,106.0,5
130,53.0,-243.0,18.0,-55.0,61.0,-312.0,196.0,-1001.0,104.0,5
131,52.0,-245.0,19.0,-60.0,73.0,-304.0,186.0,-996.0,107.0,5
132,48.0,-242.0,22.0,-55.0,85.0,-300.0,182.0,-993.0,96.0,5
133,50.0,-240.0,17.0,-50.0,90.0,-296.0,174.0,-989.0,90.0,5
134,48.0,-243.0,10.0,-50.0,94.0,-291.0,183.0,-991.0,75.0,5
135,50.0,-241.0,13.0,-57.0,103.0,-284.0,173.0,-981.0,75.0,5
136,49.0,-242.0,9.0,-65.0,113.0,-277.0,181.0,-986.0,70.0,5
137,48.0,-241.0,6.0,-72.0,118.0,-274.0,172.0,-976.0,70.0,5
138,45.0,-238.0,8.0,-71.0,125.0,-266.0,163.0,-969.0,69.0,5
139,46.0,-238.0,8.0,-64.0,129.0,-258.0,169.0,-979.0,58.0,5
140,47.0,-244.0,10.0,-58.0,136.0,-252.0,165.0,-981.0,69.0,5
141,47.0,-244.0,10.0,-52.0,141.0,-245.0,171.0,-983.0,69.0,5
142,51.0,-241.0,8.0,-46.0,145.0,-238.0,175.0,-985.0,75.0,5
143,43.0,-240.0,18.0,-43.0,150.0,-226.0,170.0,-983.0,72.0,5
144,41.0,-240.0,10.0,-42.0,155.0,-206.0,149.0,-982.0,75.0,5
145,42.0,-241.0,12.0,-38.0,152.0,-202.0,149.0,-985.0,70.0,5
146,39.0,-240.0,10.0,-37.0,150.0,-204.0,139.0,-986.0,79.0,5
147,34.0,-240.0,9.0,-43.0,150.0,-199.0,134.0,-988.0,80.0,5
148,30.0,-240.0,14.0,-48.0,149.0,-192.0,116.0,-968.0,82.0,5
149,34.0,-236.0,12.0,-62.0,139.0,-185.0,119.0,-965.0,80.0,5
150,33.0,-234.0,13.0,-77.0,123.0,-181.0,125.0,-957.0,86.0,5
151,34.0,-231.0,19.0,-90.0,101.0,-178.0,129.0,-949.0,92.0,5
152,37.0,-232.0,19.0,-98.0,81.0,-173.0,128.0,-950.0,94.0,5
153,37.0,-234.0,20.0,-100.0,63.0,-162.0,135.0,-946.0,101.0,5
154,36.0,-233.0,18.0,-98.0,46.0,-158.0,133.0,-957.0,96.0,5
155,38.0,-234.0,12.0,-100.0,30.0,-152.0,137.0,-963.0,95.0,5
156,39.0,-237.0,20.0,-104.0,14.0,-145.0,140.0,-966.0,103.0,5
157,40.0,-237.0,18.0,-107.0,-5.0,-140.0,148.0,-975.0,100.0,5
158,42.0,-241.0,14.0,-110.0,-21.0,-134.0,149.0,-979.0,96.0,5
159,47.0,-241.0,14.0,-114.0,-29.0,-129.0,165.0,-988.0,92.0,5
160,46.0,-245.0,17.0,-115.0,-33.0,-129.0,168.0,-991.0,94.0,5
161,49.0,-244.0,19.0,-115.0,-34.0,-131.0,174.0,-992.0,94.0,5
162,50.0,-244.0,16.0,-110.0,-33.0,-133.0,186.0,-990.0,92.0,5
163,56.0,-246.0,16.0,-105.0,-31.0,-134.0,193.0,-994.0,96.0,5
164,54.0,-245.0,12.0,-100.0,-29.0,-133.0,202.0,-992.0,103.0,5
165,57.0,-248.0,16.0,-96.0,-23.0,-133.0,207.0,-1003.0,100.0,5
166,57.0,-250.0,16.0,-95.0,-19.0,-133.0,208.0,-1005.0,95.0,5
167,57.0,-250.0,19.0,-95.0,-17.0,-132.0,213.0,-1010.0,100.0,5
168,56.0,-250.0,16.0,-92.0,-16.0,-133.0,206.0,-1018.0,102.0,5
169,57.0,-252.0,16.0,-88.0,-18.0,-133.0,199.0,-1012.0,103.0,5
170,57.0,-249.0,14.0,-78.0,-23.0,-129.0,203.0,-1020.0,102.0,5
171,55.0,-249.0,13.0,-65.0,-30.0,-127.0,202.0,-1012.0,87.0,5
172,53.0,-249.0,15.0,-54.0,-35.0,-128.0,188.0,-1013.0,92.0,5
173,51.0,-247.0,14.0,-46.0,-41.0,-123.0,183.0,-1006.0,86.0,5
174,47.0,-245.0,16.0,-40.0,-45.0,-115.0,177.0,-1008.0,89.0,5
175,47.0,-246.0,15.0,-36.0,-52.0,-112.0,179.0,-997.0,90.0,5
176,47.0,-243.0,17.0,-38.0,-60.0,-108.0,169.0,-993.0,90.0,5
177,47.0,-243.0,18.0,-39.0,-71.0,-101.0,175.0,-981.0,98.0,5
178,46.0,-236.0,17.0,-40.0,-83.0,-93.0,170.0,-981.0,93.0,5
179,45.0,-238.0,15.0,-43.0,-95.0,-84.0,171.0,-980.0,98.0,5
180,44.0,-237.0,14.0,-47.0,-105.0,-72.0,167.0,-969.0,103.0,5
181,45.0,-239.0,19.0,-52.0,-115.0,-62.0,165.0,-968.0,111.0,5
182,47.0,-237.0,20.0,-52.0,-123.0,-51.0,168.0,-965.0,118.0,5
183,50.0,-234.0,23.0,-51.0,-131.0,-43.0,170.0,-955.0,108.0,5
184,47.0,-232.0,23.0,-50.0,-138.0,-35.0,177.0,-952.0,115.0,5
185,51.0,-230.0,23.0,-53.0,-141.0,-28.0,178.0,-952.0,109.0,5
186,52.0,-230.0,18.0,-56.0,-147.0,-21.0,191.0,-945.0,103.0,5
187,54.0,-231.0,16.0,-62.0,-153.0,-14.0,192.0,-935.0,99.0,5
188,53.0,-231.0,16.0,-70.0,-161.0,-5.0,199.0,-935.0,97.0,5
189,56.0,-228.0,19.0,-82.0,-172.0,5.0,205.0,-933.0,92.0,5
190,59.0,-228.0,18.0,-95.0,-181.0,13.0,208.0,-935.0,90.0,5
