,acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label
0,26.0,-228.0,-107.0,-107.0,-9.0,-153.0,86.0,-913.0,-357.0,3
1,26.0,-228.0,-107.0,-113.0,-13.0,-152.0,92.0,-912.0,-356.0,3
2,29.0,-233.0,-106.0,-122.0,-16.0,-154.0,92.0,-914.0,-352.0,3
3,29.0,-230.0,-105.0,-130.0,-19.0,-153.0,91.0,-918.0,-353.0,3
4,27.0,-232.0,-105.0,-137.0,-17.0,-154.0,89.0,-919.0,-346.0,3
5,24.0,-233.0,-107.0,-139.0,-14.0,-155.0,83.0,-921.0,-342.0,3
6,22.0,-235.0,-109.0,-141.0,-12.0,-157.0,80.0,-924.0,-349.0,3
7,23.0,-236.0,-105.0,-138.0,-10.0,-158.0,79.0,-930.0,-340.0,3
8,24.0,-236.0,-104.0,-135.0,-11.0,-158.0,80.0,-931.0,-345.0,3
9,19.0,-237.0,-108.0,-134.0,-12.0,-159.0,76.0,-929.0,-353.0,3
10,22.0,-235.0,-111.0,-134.0,-11.0,-160.0,71.0,-934.0,-363.0,3
11,22.0,-237.0,-109.0,-135.0,-8.0,-161.0,69.0,-936.0,-368.0,3
12,21.0,-240.0,-113.0,-134.0,0.0,-162.0,65.0,-936.0,-367.0,3
13,21.0,-239.0,-113.0,-136.0,12.0,-162.0,67.0,-938.0,-367.0,3
14,18.0,-234.0,-113.0,-138.0,20.0,-161.0,64.0,-932.0,-369.0,3
15,17.0,-234.0,-112.0,-137.0,27.0,-163.0,65.0,-931.0,-365.0,3
16,21.0,-236.0,-109.0,-135.0,32.0,-163.0,64.0,-927.0,-361.0,3
17,12.0,-237.0,-110.0,-133.0,32.0,-164.0,68.0,-926.0,-360.0,3
18,25.0,-240.0,-114.0,-132.0,29.0,-163.0,66.0,-928.0,-355.0,3
19,14.0,-246.0,-103.0,-132.0,28.0,-164.0,67.0,-925.0,-352.0,3
20,28.0,-236.0,-110.0,-134.0,25.0,-165.0,63.0,-923.0,-350.0,3
21,28.0,-228.0,-103.0,-137.0,23.0,-168.0,66.0,-920.0,-352.0,3
22,30.0,-224.0,-101.0,-142.0,21.0,-169.0,70.0,-915.0,-347.0,3
23,21.0,-230.0,-107.0,-150.0,21.0,-171.0,81.0,-914.0,-360.0,3
24,24.0,-227.0,-113.0,-163.0,24.0,-168.0,82.0,-912.0,-364.0,3
25,23.0,-227.0,-117.0,-179.0,30.0,-171.0,83.0,-905.0,-371.0,3
26,27.0,-230.0,-115.0,-193.0,41.0,-171.0,92.0,-906.0,-376.0,3
27,27.0,-229.0,-113.0,-207.0,51.0,-170.0,78.0,-905.0,-373.0,3
28,23.0,-228.0,-112.0,-213.0,59.0,-166.0,73.0,-904.0,-371.0,3
29,20.0,-225.0,-113.0,-218.0,66.0,-161.0,75.0,-906.0,-361.0,3
30,27.0,-229.0,-113.0,-220.0,70.0,-156.0,80.0,-903.0,-359.0,3
31,36.0,-229.0,-111.0,-222.0,71.0,-153.0,79.0,-906.0,-352.0,3
32,26.0,-227.0,-103.0,-224.0,71.0,-149.0,81.0,-899.0,-346.0,3
33,19.0,-213.0,-117.0,-227.0,71.0,-147.0,79.0,-901.0,-341.0,3
34,24.0,-233.0,-103.0,-236.0,69.0,-142.0,81.0,-904.0,-341.0,3
35,24.0,-228.0,-109.0,-251.0,68.0,-140.0,77.0,-910.0,-339.0,3
36,22.0,-230.0,-103.0,-268.0,65.0,-135.0,81.0,-916.0,-340.0,3
37,26.0,-234.0,-106.0,-282.0,62.0,-133.0,74.0,-921.0,-330.0,3
38,26.0,-235.0,-103.0,-294.0,58.0,-129.0,74.0,-932.0,-319.0,3
39,30.0,-242.0,-85.0,-297.0,55.0,-128.0,71.0,-940.0,-320.0,3
40,20.0,-239.0,-100.0,-294.0,56.0,-124.0,69.0,-942.0,-308.0,3
41,20.0,-241.0,-99.0,-285.0,56.0,-124.0,66.0,-949.0,-306.0,3
42,20.0,-246.0,-97.0,-270.0,57.0,-125.0,63.0,-958.0,-304.0,3
43,18.0,-246.0,-93.0,-251.0,57.0,-129.0,53.0,-964.0,-301.0,3
44,19.0,-246.0,-94.0,-229.0,55.0,-131.0,54.0,-961.0,-303.0,3
45,18.0,-246.0,-95.0,-205.0,53.0,-133.0,54.0,-964.0,-295.0,3
46,16.0,-245.0,-93.0,-179.0,53.0,-135.0,56.0,-966.0,-295.0,3
47,18.0,-244.0,-91.0,-155.0,52.0,-140.0,50.0,-960.0,-296.0,3
48,19.0,-242.0,-93.0,-135.0,53.0,-140.0,56.0,-953.0,-297.0,3
49,16.0,-241.0,-97.0,-121.0,50.0,-143.0,55.0,-948.0,-300.0,3
50,16.0,-240.0,-93.0,-112.0,48.0,-143.0,54.0,-941.0,-293.0,3
51,15.0,-235.0,-93.0,-108.0,46.0,-145.0,55.0,-934.0,-301.0,3
52,15.0,-235.0,-95.0,-110.0,42.0,-146.0,52.0,-932.0,-295.0,3
53,14.0,-233.0,-93.0,-112.0,34.0,-149.0,55.0,-930.0,-288.0,3
54,14.0,-235.0,-92.0,-114.0,24.0,-150.0,53.0,-931.0,-270.0,3
55,13.0,-234.0,-86.0,-117.0,9.0,-155.0,42.0,-935.0,-264.0,3
56,13.0,-239.0,-84.0,-117.0,-8.0,-157.0,48.0,-932.0,-253.0,3
57,11.0,-237.0,-82.0,-119.0,-23.0,-161.0,40.0,-933.0,-248.0,3
58,16.0,-239.0,-81.0,-124.0,-33.0,-160.0,41.0,-935.0,-240.0,3
59,15.0,-241.0,-79.0,-134.0,-39.0,-161.0,37.0,-938.0,-233.0,3
60,12.0,-240.0,-75.0,-151.0,-39.0,-161.0,33.0,-940.0,-233.0,3
61,16.0,-242.0,-72.0,-169.0,-39.0,-162.0,35.0,-949.0,-224.0,3
62,12.0,-245.0,-76.0,-192.0,-40.0,-159.0,40.0,-966.0,-221.0,3
63,11.0,-248.0,-68.0,-215.0,-44.0,-158.0,37.0,-972.0,-212.0,3
64,17.0,-253.0,-71.0,-233.0,-57.0,-150.0,33.0,-987.0,-193.0,3
65,14.0,-258.0,-68.0,-244.0,-73.0,-142.0,41.0,-1006.0,-189.0,3
66,14.0,-259.0,-67.0,-248.0,-83.0,-131.0,48.0,-1022.0,-182.0,3
67,18.0,-261.0,-63.0,-242.0,-87.0,-122.0,50.0,-1030.0,-182.0,3
68,18.0,-262.0,-69.0,-234.0,-91.0,-110.0,57.0,-1046.0,-170.0,3
69,20.0,-264.0,-60.0,-223.0,-89.0,-102.0,65.0,-1048.0,-168.0,3
70,26.0,-264.0,-54.0,-209.0,-90.0,-88.0,70.0,-1053.0,-173.0,3
71,24.0,-267.0,-70.0,-197.0,-91.0,-78.0,84.0,-1058.0,-181.0,3
72,26.0,-268.0,-66.0,-190.0,-94.0,-67.0,85.0,-1059.0,-188.0,3
73,26.0,-269.0,-71.0,-184.0,-104.0,-64.0,82.0,-1064.0,-202.0,3
74,23.0,-274.0,-72.0,-182.0,-118.0,-54.0,82.0,-1079.0,-210.0,3
75,23.0,-277.0,-73.0,-175.0,-140.0,-51.0,78.0,-1090.0,-214.0,3
76,21.0,-280.0,-68.0,-159.0,-160.0,-46.0,69.0,-1105.0,-206.0,3
77,21.0,-286.0,-73.0,-131.0,-175.0,-48.0,60.0,-1118.0,-194.0,3
78,19.0,-289.0,-65.0,-93.0,-175.0,-41.0,52.0,-1130.0,-177.0,3
79,13.0,-294.0,-60.0,-33.0,-171.0,-40.0,32.0,-1149.0,-162.0,3
80,12.0,-295.0,-60.0,21.0,-168.0,-38.0,25.0,-1163.0,-149.0,3
81,9.0,-301.0,-56.0,76.0,-170.0,-37.0,20.0,-1170.0,-141.0,3
82,10.0,-303.0,-54.0,130.0,-173.0,-34.0,19.0,-1175.0,-136.0,3
83,7.0,-302.0,-50.0,184.0,-171.0,-34.0,11.0,-1177.0,-121.0,3
84,6.0,-304.0,-53.0,238.0,-164.0,-28.0,11.0,-1183.0,-116.0,3
85,4.0,-300.0,-46.0,288.0,-151.0,-24.0,5.0,-1169.0,-108.0,3
86,6.0,-300.0,-50.0,342.0,-132.0,-13.0,6.0,-1164.0,-108.0,3
87,6.0,-293.0,-49.0,393.0,-112.0,-8.0,5.0,-1148.0,-109.0,3
88,4.0,-288.0,-50.0,435.0,-90.0,0.0,4.0,-1127.0,-113.0,3
89,2.0,-279.0,-51.0,466.0,-71.0,5.0,-1.0,-1108.0,-111.0,3
90,0.0,-271.0,-47.0,490.0,-54.0,11.0,-2.0,-1072.0,-105.0,3
91,1.0,-264.0,-41.0,505.0,-49.0,15.0,-13.0,-1049.0,-81.0,3
92,-2.0,-257.0,-39.0,522.0,-60.0,22.0,-12.0,-1021.0,-69.0,3
93,-2.0,-249.0,-41.0,535.0,-83.0,24.0,-8.0,-981.0,-60.0,3
94,1.0,-245.0,-38.0,536.0,-108.0,28.0,7.0,-963.0,-68.0,3
95,10.0,-238.0,-47.0,514.0,-127.0,28.0,19.0,-940.0,-108.0,3
96,9.0,-229.0,-65.0,442.0,-135.0,26.0,25.0,-929.0,-181.0,3
97,15.0,-219.0,-87.0,305.0,-125.0,16.0,41.0,-910.0,-273.0,3
98,20.0,-210.0,-118.0,97.0,-105.0,7.0,57.0,-888.0,-387.0,3
99,26.0,-205.0,-155.0,-176.0,-75.0,-10.0,77.0,-864.0,-519.0,3
100,34.0,-194.0,-190.0,-485.0,-38.0,-32.0,113.0,-831.0,-661.0,3
101,52.0,-194.0,-220.0,-795.0,5.0,-66.0,162.0,-813.0,-783.0,3
102,66.0,-195.0,-243.0,-1064.0,60.0,-100.0,213.0,-796.0,-884.0,3
103,76.0,-197.0,-249.0,-1242.0,133.0,-142.0,259.0,-794.0,-920.0,3
104,89.0,-200.0,-245.0,-1299.0,250.0,-188.0,309.0,-806.0,-908.0,3
105,99.0,-211.0,-235.0,-1192.0,365.0,-223.0,338.0,-813.0,-850.0,3
106,99.0,-215.0,-219.0,-983.0,484.0,-254.0,349.0,-824.0,-784.0,3
107,93.0,-217.0,-199.0,-706.0,583.0,-293.0,337.0,-828.0,-714.0,3
108,86.0,-214.0,-179.0,-404.0,631.0,-330.0,319.0,-828.0,-647.0,3
109,80.0,-211.0,-170.0,-117.0,626.0,-368.0,301.0,-822.0,-609.0,3
110,73.0,-204.0,-170.0,120.0,582.0,-400.0,280.0,-808.0,-599.0,3
111,68.0,-197.0,-174.0,284.0,522.0,-434.0,249.0,-792.0,-616.0,3
112,60.0,-187.0,-180.0,359.0,468.0,-452.0,226.0,-761.0,-658.0,3
113,53.0,-185.0,-191.0,346.0,435.0,-466.0,200.0,-743.0,-697.0,3
114,42.0,-178.0,-197.0,267.0,429.0,-478.0,156.0,-737.0,-729.0,3
115,25.0,-175.0,-202.0,154.0,445.0,-493.0,98.0,-732.0,-737.0,3
116,10.0,-179.0,-199.0,37.0,472.0,-500.0,36.0,-735.0,-735.0,3
117,-9.0,-183.0,-197.0,-66.0,492.0,-508.0,-22.0,-741.0,-721.0,3
118,-26.0,-187.0,-189.0,-155.0,485.0,-506.0,-88.0,-745.0,-691.0,3
119,-43.0,-191.0,-180.0,-198.0,451.0,-505.0,-153.0,-756.0,-654.0,3
120,-52.0,-191.0,-174.0,-220.0,394.0,-488.0,-216.0,-756.0,-612.0,3
121,-65.0,-190.0,-167.0,-221.0,320.0,-469.0,-247.0,-749.0,-582.0,3
122,-70.0,-188.0,-157.0,-210.0,236.0,-440.0,-259.0,-736.0,-561.0,3
123,-69.0,-182.0,-158.0,-197.0,151.0,-409.0,-269.0,-729.0,-546.0,3
124,-68.0,-180.0,-158.0,-190.0,74.0,-370.0,-262.0,-721.0,-540.0,3
125,-64.0,-177.0,-157.0,-198.0,9.0,-331.0,-258.0,-714.0,-541.0,3
126,-59.0,-175.0,-158.0,-228.0,-41.0,-284.0,-239.0,-710.0,-547.0,3
127,-52.0,-178.0,-159.0,-282.0,-80.0,-240.0,-214.0,-718.0,-552.0,3
128,-41.0,-178.0,-158.0,-353.0,-116.0,-190.0,-169.0,-724.0,-557.0,3
129,-28.0,-185.0,-155.0,-431.0,-152.0,-130.0,-124.0,-746.0,-557.0,3
130,-14.0,-193.0,-154.0,-502.0,-200.0,-77.0,-61.0,-779.0,-555.0,3
131,4.0,-202.0,-157.0,-562.0,-239.0,-32.0,-4.0,-806.0,-544.0,3
132,17.0,-212.0,-152.0,-583.0,-273.0,16.0,44.0,-842.0,-523.0,3
133,27.0,-222.0,-149.0,-580.0,-307.0,59.0,99.0,-879.0,-509.0,3
134,37.0,-227.0,-144.0,-555.0,-337.0,102.0,132.0,-900.0,-496.0,3
135,47.0,-235.0,-140.0,-513.0,-367.0,132.0,166.0,-924.0,-488.0,3
136,48.0,-238.0,-138.0,-461.0,-390.0,159.0,181.0,-935.0,-467.0,3
137,52.0,-238.0,-129.0,-405.0,-410.0,179.0,187.0,-931.0,-463.0,3
138,51.0,-238.0,-126.0,-344.0,-423.0,197.0,184.0,-937.0,-439.0,3
139,48.0,-240.0,-123.0,-278.0,-430.0,212.0,174.0,-936.0,-420.0,3
140,43.0,-239.0,-118.0,-208.0,-433.0,227.0,152.0,-936.0,-406.0,3
141,37.0,-239.0,-121.0,-140.0,-432.0,230.0,128.0,-930.0,-392.0,3
142,31.0,-236.0,-115.0,-80.0,-434.0,235.0,109.0,-923.0,-381.0,3
143,20.0,-233.0,-109.0,-20.0,-443.0,233.0,85.0,-922.0,-371.0,3
144,11.0,-232.0,-115.0,18.0,-459.0,233.0,57.0,-918.0,-366.0,3
145,8.0,-231.0,-112.0,47.0,-485.0,224.0,31.0,-909.0,-370.0,3
146,1.0,-227.0,-113.0,62.0,-515.0,217.0,7.0,-895.0,-378.0,3
147,-5.0,-223.0,-117.0,64.0,-546.0,204.0,-21.0,-883.0,-387.0,3
148,-9.0,-221.0,-122.0,57.0,-576.0,198.0,-42.0,-881.0,-406.0,3
149,-14.0,-222.0,-123.0,40.0,-595.0,184.0,-62.0,-874.0,-416.0,3
150,-15.0,-219.0,-126.0,18.0,-608.0,172.0,-71.0,-882.0,-435.0,3
151,-19.0,-218.0,-127.0,-10.0,-609.0,156.0,-86.0,-871.0,-447.0,3
152,-22.0,-222.0,-130.0,-36.0,-600.0,144.0,-102.0,-870.0,-453.0,3
153,-26.0,-220.0,-132.0,-50.0,-579.0,132.0,-120.0,-874.0,-450.0,3
154,-28.0,-219.0,-132.0,-50.0,-555.0,127.0,-133.0,-870.0,-443.0,3
155,-34.0,-219.0,-124.0,-39.0,-531.0,118.0,-146.0,-867.0,-433.0,3
156,-33.0,-220.0,-126.0,-11.0,-508.0,114.0,-153.0,-865.0,-422.0,3
157,-41.0,-219.0,-123.0,17.0,-497.0,105.0,-165.0,-862.0,-411.0,3
158,-37.0,-218.0,-116.0,51.0,-496.0,105.0,-168.0,-866.0,-386.0,3
