,acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label
0,-74.0,-320.0,-51.0,-925.0,57.0,893.0,-303.0,-1224.0,-131.0,3
1,-80.0,-318.0,-39.0,-930.0,24.0,863.0,-344.0,-1206.0,-85.0,3
2,-89.0,-305.0,-30.0,-881.0,-29.0,827.0,-370.0,-1166.0,-47.0,3
3,-89.0,-297.0,-30.0,-803.0,-94.0,798.0,-374.0,-1135.0,-47.0,3
4,-85.0,-283.0,-26.0,-741.0,-159.0,752.0,-355.0,-1089.0,-35.0,3
5,-78.0,-273.0,-22.0,-667.0,-237.0,724.0,-334.0,-1023.0,-10.0,3
6,-71.0,-256.0,-23.0,-577.0,-295.0,707.0,-291.0,-988.0,-24.0,3
7,-47.0,-254.0,-40.0,-485.0,-332.0,710.0,-224.0,-968.0,-68.0,3
8,-20.0,-251.0,-53.0,-420.0,-340.0,712.0,-130.0,-963.0,-130.0,3
9,-5.0,-255.0,-59.0,-377.0,-312.0,710.0,-52.0,-967.0,-162.0,3
10,14.0,-249.0,-59.0,-341.0,-251.0,705.0,13.0,-962.0,-156.0,3
11,30.0,-250.0,-50.0,-281.0,-174.0,706.0,74.0,-951.0,-124.0,3
12,47.0,-253.0,-37.0,-196.0,-95.0,703.0,131.0,-950.0,-66.0,3
13,57.0,-250.0,-15.0,-85.0,-28.0,687.0,183.0,-949.0,-10.0,3
14,66.0,-249.0,-4.0,46.0,15.0,649.0,227.0,-944.0,56.0,3
15,69.0,-245.0,-1.0,194.0,30.0,593.0,244.0,-929.0,81.0,3
16,76.0,-236.0,6.0,348.0,18.0,506.0,276.0,-901.0,90.0,3
17,72.0,-225.0,-1.0,527.0,-23.0,423.0,273.0,-849.0,79.0,3
18,81.0,-200.0,-3.0,673.0,-67.0,341.0,281.0,-782.0,52.0,3
19,69.0,-193.0,-19.0,815.0,-127.0,280.0,244.0,-718.0,-15.0,3
20,67.0,-164.0,-34.0,941.0,-173.0,194.0,247.0,-633.0,-52.0,3
21,66.0,-138.0,-47.0,1040.0,-204.0,119.0,234.0,-531.0,-108.0,3
22,60.0,-114.0,-63.0,1122.0,-221.0,59.0,212.0,-450.0,-157.0,3
23,54.0,-89.0,-70.0,1180.0,-213.0,-2.0,195.0,-362.0,-206.0,3
24,48.0,-67.0,-77.0,1204.0,-183.0,-60.0,169.0,-288.0,-236.0,3
25,41.0,-51.0,-83.0,1203.0,-129.0,-115.0,119.0,-203.0,-252.0,3
26,26.0,-25.0,-81.0,1179.0,-60.0,-158.0,69.0,-123.0,-241.0,3
27,7.0,-4.0,-75.0,1137.0,20.0,-189.0,12.0,-44.0,-213.0,3
28,-6.0,10.0,-62.0,1085.0,116.0,-205.0,-38.0,8.0,-186.0,3
29,-20.0,22.0,-58.0,1017.0,193.0,-205.0,-90.0,66.0,-152.0,3
30,-33.0,32.0,-50.0,968.0,254.0,-191.0,-132.0,109.0,-131.0,3
31,-48.0,40.0,-52.0,911.0,293.0,-174.0,-191.0,136.0,-142.0,3
32,-58.0,47.0,-57.0,824.0,301.0,-162.0,-224.0,163.0,-168.0,3
33,-57.0,54.0,-65.0,731.0,269.0,-157.0,-217.0,178.0,-205.0,3
34,-48.0,51.0,-79.0,634.0,200.0,-156.0,-170.0,172.0,-252.0,3
35,-48.0,60.0,-107.0,522.0,107.0,-172.0,-174.0,204.0,-380.0,3
36,-76.0,76.0,-163.0,342.0,-21.0,-175.0,-272.0,238.0,-568.0,3
37,-123.0,81.0,-224.0,71.0,-230.0,-117.0,-415.0,235.0,-834.0,3
38,-165.0,63.0,-282.0,-303.0,-555.0,49.0,-570.0,163.0,-1062.0,3
39,-173.0,8.0,-297.0,-769.0,-979.0,298.0,-632.0,-19.0,-1153.0,3
40,-149.0,-84.0,-274.0,-1228.0,-1457.0,638.0,-593.0,-310.0,-1087.0,3
41,-105.0,-194.0,-232.0,-1560.0,-1693.0,854.0,-474.0,-656.0,-919.0,3
42,-87.0,-262.0,-191.0,-1545.0,-1789.0,963.0,-378.0,-962.0,-719.0,3
43,-93.0,-327.0,-145.0,-1309.0,-1842.0,1006.0,-364.0,-1204.0,-492.0,3
44,-108.0,-372.0,-114.0,-987.0,-1936.0,1063.0,-434.0,-1406.0,-398.0,3
45,-126.0,-389.0,-116.0,-684.0,-2099.0,1161.0,-493.0,-1491.0,-395.0,3
46,-113.0,-409.0,-122.0,-462.0,-2255.0,1310.0,-488.0,-1566.0,-415.0,3
47,-88.0,-436.0,-126.0,-288.0,-2302.0,1464.0,-411.0,-1647.0,-417.0,3
48,-62.0,-461.0,-120.0,-85.0,-2205.0,1576.0,-328.0,-1728.0,-407.0,3
49,-39.0,-484.0,-127.0,178.0,-1995.0,1606.0,-242.0,-1813.0,-420.0,3
50,-23.0,-499.0,-152.0,455.0,-1743.0,1563.0,-171.0,-1904.0,-510.0,3
51,-7.0,-521.0,-183.0,667.0,-1487.0,1413.0,-114.0,-2020.0,-650.0,3
52,22.0,-565.0,-227.0,730.0,-1188.0,1236.0,-17.0,-2187.0,-813.0,3
53,51.0,-617.0,-261.0,553.0,-948.0,981.0,101.0,-2417.0,-964.0,3
54,76.0,-666.0,-268.0,186.0,-725.0,619.0,201.0,-2601.0,-1011.0,3
55,67.0,-684.0,-240.0,-226.0,-535.0,136.0,192.0,-2663.0,-919.0,3
56,44.0,-665.0,-178.0,-529.0,-393.0,-343.0,114.0,-2582.0,-703.0,3
57,31.0,-642.0,-126.0,-632.0,-303.0,-716.0,64.0,-2445.0,-449.0,3
58,30.0,-619.0,-101.0,-522.0,-247.0,-946.0,59.0,-2327.0,-303.0,3
59,40.0,-584.0,-72.0,-259.0,-197.0,-1068.0,105.0,-2202.0,-220.0,3
60,54.0,-547.0,-60.0,52.0,-144.0,-1089.0,157.0,-2065.0,-180.0,3
61,74.0,-499.0,-61.0,326.0,-83.0,-1062.0,223.0,-1909.0,-163.0,3
62,90.0,-450.0,-66.0,513.0,-9.0,-1005.0,287.0,-1746.0,-189.0,3
63,105.0,-403.0,-80.0,585.0,78.0,-951.0,337.0,-1593.0,-246.0,3
64,108.0,-360.0,-99.0,534.0,210.0,-928.0,357.0,-1443.0,-288.0,3
65,109.0,-323.0,-101.0,418.0,342.0,-934.0,354.0,-1307.0,-324.0,3
66,108.0,-300.0,-103.0,270.0,498.0,-951.0,343.0,-1184.0,-314.0,3
67,98.0,-273.0,-93.0,128.0,679.0,-978.0,327.0,-1104.0,-287.0,3
68,98.0,-265.0,-85.0,7.0,867.0,-999.0,307.0,-1050.0,-265.0,3
69,85.0,-256.0,-72.0,-103.0,1039.0,-1031.0,284.0,-1012.0,-215.0,3
70,74.0,-247.0,-53.0,-191.0,1181.0,-1065.0,248.0,-970.0,-133.0,3
71,61.0,-233.0,-35.0,-242.0,1290.0,-1106.0,211.0,-909.0,-66.0,3
72,62.0,-232.0,-25.0,-276.0,1357.0,-1126.0,205.0,-899.0,-42.0,3
73,58.0,-225.0,-25.0,-332.0,1394.0,-1145.0,211.0,-888.0,-13.0,3
74,51.0,-222.0,-21.0,-389.0,1392.0,-1170.0,178.0,-865.0,-5.0,3
75,36.0,-221.0,-31.0,-443.0,1334.0,-1177.0,126.0,-887.0,-63.0,3
76,29.0,-228.0,-52.0,-583.0,1242.0,-1161.0,97.0,-922.0,-136.0,3
77,12.0,-248.0,-41.0,-757.0,1126.0,-1151.0,37.0,-957.0,-99.0,3
78,-11.0,-261.0,-26.0,-844.0,1023.0,-1114.0,-44.0,-1005.0,-46.0,3
79,-28.0,-274.0,-16.0,-814.0,926.0,-1040.0,-112.0,-1051.0,-2.0,3
80,-47.0,-283.0,-5.0,-690.0,821.0,-932.0,-183.0,-1071.0,39.0,3
81,-65.0,-292.0,-4.0,-481.0,707.0,-803.0,-254.0,-1096.0,69.0,3
82,-76.0,-290.0,-11.0,-227.0,595.0,-664.0,-319.0,-1091.0,38.0,3
83,-91.0,-284.0,-19.0,13.0,493.0,-537.0,-380.0,-1082.0,-8.0,3
84,-105.0,-274.0,-23.0,205.0,395.0,-431.0,-427.0,-1027.0,-16.0,3
85,-115.0,-259.0,-15.0,376.0,309.0,-342.0,-481.0,-959.0,12.0,3
86,-121.0,-241.0,-6.0,560.0,250.0,-261.0,-502.0,-885.0,44.0,3
87,-126.0,-212.0,0.0,775.0,229.0,-158.0,-521.0,-790.0,67.0,3
88,-121.0,-179.0,-2.0,1052.0,249.0,-63.0,-499.0,-675.0,67.0,3
89,-103.0,-149.0,-11.0,1265.0,302.0,25.0,-470.0,-560.0,49.0,3
90,-103.0,-119.0,-16.0,1425.0,375.0,96.0,-440.0,-435.0,16.0,3
91,-99.0,-74.0,-38.0,1507.0,466.0,146.0,-405.0,-303.0,-21.0,3
92,-88.0,-41.0,-33.0,1503.0,563.0,177.0,-373.0,-178.0,-43.0,3
93,-77.0,-3.0,-37.0,1419.0,655.0,187.0,-334.0,-47.0,-76.0,3
94,-70.0,35.0,-38.0,1272.0,719.0,171.0,-291.0,88.0,-83.0,3
95,-61.0,66.0,-41.0,1099.0,746.0,140.0,-251.0,210.0,-92.0,3
96,-53.0,97.0,-45.0,927.0,737.0,86.0,-205.0,323.0,-114.0,3
97,-38.0,121.0,-55.0,756.0,698.0,26.0,-157.0,409.0,-143.0,3
98,-27.0,130.0,-56.0,583.0,640.0,-49.0,-86.0,466.0,-162.0,3
