,acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label
0,-61.0,-327.0,-89.0,148.0,460.0,85.0,-194.0,-1273.0,-429.0,2
1,-64.0,-320.0,-101.0,130.0,432.0,115.0,-212.0,-1235.0,-457.0,2
2,-61.0,-311.0,-109.0,114.0,399.0,145.0,-210.0,-1200.0,-485.0,2
3,-61.0,-299.0,-114.0,108.0,383.0,165.0,-204.0,-1163.0,-511.0,2
4,-58.0,-290.0,-118.0,109.0,389.0,168.0,-193.0,-1115.0,-542.0,2
5,-58.0,-271.0,-132.0,124.0,409.0,164.0,-180.0,-1063.0,-564.0,2
6,-51.0,-265.0,-129.0,145.0,434.0,150.0,-164.0,-1022.0,-587.0,2
7,-41.0,-254.0,-137.0,176.0,457.0,131.0,-148.0,-969.0,-610.0,2
8,-39.0,-243.0,-147.0,215.0,475.0,113.0,-134.0,-919.0,-629.0,2
9,-34.0,-229.0,-152.0,260.0,487.0,98.0,-122.0,-881.0,-659.0,2
10,-34.0,-218.0,-150.0,306.0,490.0,88.0,-102.0,-833.0,-675.0,2
11,-30.0,-203.0,-158.0,353.0,480.0,86.0,-96.0,-784.0,-687.0,2
12,-28.0,-192.0,-156.0,393.0,461.0,95.0,-83.0,-727.0,-692.0,2
13,-30.0,-178.0,-161.0,417.0,429.0,112.0,-84.0,-687.0,-693.0,2
14,-26.0,-164.0,-154.0,427.0,382.0,137.0,-73.0,-643.0,-691.0,2
15,-24.0,-157.0,-156.0,410.0,332.0,168.0,-69.0,-612.0,-679.0,2
16,-19.0,-151.0,-149.0,366.0,259.0,195.0,-50.0,-585.0,-650.0,2
17,-17.0,-147.0,-147.0,291.0,178.0,232.0,-37.0,-574.0,-641.0,2
18,-9.0,-148.0,-143.0,189.0,93.0,268.0,-8.0,-577.0,-607.0,2
19,0.0,-154.0,-133.0,79.0,11.0,300.0,17.0,-596.0,-581.0,2
20,3.0,-161.0,-126.0,-30.0,-56.0,328.0,41.0,-628.0,-551.0,2
21,8.0,-176.0,-111.0,-130.0,-101.0,350.0,57.0,-668.0,-517.0,2
22,13.0,-186.0,-107.0,-213.0,-124.0,367.0,65.0,-713.0,-488.0,2
23,9.0,-197.0,-102.0,-272.0,-124.0,376.0,80.0,-766.0,-456.0,2
24,18.0,-214.0,-88.0,-302.0,-104.0,376.0,89.0,-819.0,-424.0,2
25,20.0,-227.0,-85.0,-302.0,-66.0,364.0,105.0,-871.0,-379.0,2
26,24.0,-244.0,-70.0,-283.0,-17.0,345.0,121.0,-921.0,-366.0,2
27,28.0,-258.0,-75.0,-255.0,44.0,320.0,124.0,-986.0,-349.0,2
28,27.0,-269.0,-78.0,-224.0,107.0,295.0,129.0,-1036.0,-346.0,2
29,25.0,-284.0,-78.0,-193.0,168.0,268.0,122.0,-1081.0,-348.0,2
30,23.0,-294.0,-81.0,-159.0,227.0,238.0,120.0,-1128.0,-356.0,2
31,20.0,-310.0,-78.0,-123.0,283.0,196.0,106.0,-1173.0,-353.0,2
32,17.0,-312.0,-77.0,-81.0,333.0,143.0,99.0,-1200.0,-346.0,2
33,12.0,-316.0,-68.0,-23.0,373.0,86.0,88.0,-1210.0,-321.0,2
34,8.0,-318.0,-59.0,52.0,402.0,27.0,83.0,-1212.0,-294.0,2
35,5.0,-316.0,-54.0,146.0,420.0,-32.0,54.0,-1208.0,-265.0,2
36,-2.0,-313.0,-45.0,248.0,425.0,-86.0,35.0,-1192.0,-239.0,2
37,-9.0,-309.0,-40.0,346.0,415.0,-142.0,5.0,-1176.0,-224.0,2
38,-16.0,-298.0,-33.0,436.0,388.0,-193.0,-26.0,-1132.0,-190.0,2
39,-24.0,-287.0,-32.0,517.0,344.0,-234.0,-58.0,-1098.0,-177.0,2
40,-33.0,-274.0,-30.0,586.0,290.0,-269.0,-86.0,-1048.0,-163.0,2
41,-41.0,-259.0,-29.0,631.0,228.0,-292.0,-112.0,-1000.0,-161.0,2
42,-44.0,-242.0,-31.0,655.0,161.0,-307.0,-144.0,-934.0,-168.0,2
43,-55.0,-227.0,-34.0,657.0,95.0,-314.0,-175.0,-884.0,-176.0,2
44,-59.0,-209.0,-33.0,645.0,24.0,-308.0,-197.0,-821.0,-180.0,2
45,-64.0,-191.0,-37.0,619.0,-46.0,-290.0,-212.0,-765.0,-195.0,2
46,-68.0,-181.0,-43.0,583.0,-111.0,-268.0,-225.0,-712.0,-209.0,2
47,-66.0,-174.0,-44.0,534.0,-171.0,-244.0,-241.0,-664.0,-222.0,2
48,-70.0,-152.0,-45.0,471.0,-227.0,-218.0,-243.0,-627.0,-235.0,2
49,-66.0,-151.0,-50.0,419.0,-277.0,-193.0,-238.0,-592.0,-245.0,2
50,-65.0,-146.0,-54.0,347.0,-321.0,-168.0,-239.0,-571.0,-250.0,2
51,-63.0,-142.0,-51.0,272.0,-349.0,-147.0,-222.0,-566.0,-251.0,2
52,-60.0,-145.0,-51.0,197.0,-379.0,-129.0,-208.0,-564.0,-250.0,2
53,-54.0,-144.0,-52.0,124.0,-397.0,-114.0,-188.0,-564.0,-242.0,2
54,-47.0,-149.0,-48.0,64.0,-406.0,-102.0,-168.0,-574.0,-240.0,2
55,-42.0,-151.0,-46.0,19.0,-407.0,-90.0,-144.0,-583.0,-230.0,2
56,-32.0,-157.0,-45.0,-14.0,-400.0,-82.0,-115.0,-595.0,-222.0,2
57,-26.0,-157.0,-44.0,-32.0,-386.0,-78.0,-88.0,-602.0,-228.0,2
58,-19.0,-160.0,-48.0,-46.0,-365.0,-79.0,-61.0,-623.0,-225.0,2
59,-6.0,-165.0,-48.0,-55.0,-342.0,-84.0,-21.0,-629.0,-235.0,2
60,2.0,-168.0,-45.0,-69.0,-315.0,-92.0,18.0,-641.0,-241.0,2
61,8.0,-169.0,-54.0,-86.0,-284.0,-102.0,58.0,-652.0,-243.0,2
62,17.0,-172.0,-52.0,-114.0,-255.0,-112.0,86.0,-658.0,-251.0,2
63,20.0,-175.0,-49.0,-155.0,-230.0,-118.0,102.0,-677.0,-246.0,2
64,21.0,-181.0,-52.0,-208.0,-210.0,-119.0,109.0,-701.0,-237.0,2
65,22.0,-191.0,-48.0,-265.0,-199.0,-114.0,117.0,-737.0,-225.0,2
66,18.0,-200.0,-40.0,-322.0,-193.0,-102.0,105.0,-783.0,-208.0,2
67,19.0,-218.0,-34.0,-377.0,-187.0,-86.0,94.0,-835.0,-193.0,2
68,11.0,-236.0,-36.0,-422.0,-183.0,-62.0,86.0,-895.0,-172.0,2
69,8.0,-245.0,-27.0,-453.0,-178.0,-36.0,77.0,-948.0,-151.0,2
70,6.0,-266.0,-20.0,-461.0,-175.0,-4.0,55.0,-1027.0,-139.0,2
71,0.0,-285.0,-20.0,-447.0,-179.0,31.0,40.0,-1093.0,-128.0,2
72,-10.0,-306.0,-17.0,-412.0,-193.0,69.0,6.0,-1163.0,-122.0,2
73,-15.0,-319.0,-21.0,-356.0,-220.0,111.0,-16.0,-1219.0,-124.0,2
74,-21.0,-333.0,-20.0,-282.0,-259.0,150.0,-35.0,-1268.0,-134.0,2
75,-26.0,-342.0,-23.0,-193.0,-300.0,184.0,-54.0,-1301.0,-152.0,2
76,-30.0,-346.0,-35.0,-100.0,-338.0,209.0,-72.0,-1337.0,-187.0,2
77,-31.0,-349.0,-48.0,-9.0,-364.0,226.0,-87.0,-1343.0,-232.0,2
78,-36.0,-345.0,-56.0,73.0,-375.0,229.0,-95.0,-1339.0,-271.0,2
79,-35.0,-341.0,-65.0,142.0,-372.0,221.0,-97.0,-1322.0,-299.0,2
80,-27.0,-332.0,-66.0,197.0,-360.0,202.0,-78.0,-1281.0,-301.0,2
81,-16.0,-323.0,-57.0,239.0,-343.0,174.0,-31.0,-1249.0,-292.0,2
82,2.0,-315.0,-53.0,273.0,-324.0,139.0,37.0,-1215.0,-248.0,2
83,26.0,-304.0,-39.0,299.0,-301.0,97.0,132.0,-1172.0,-204.0,2
84,43.0,-300.0,-28.0,325.0,-282.0,52.0,204.0,-1149.0,-158.0,2
85,54.0,-295.0,-15.0,353.0,-267.0,9.0,243.0,-1133.0,-105.0,2
86,47.0,-296.0,-7.0,383.0,-259.0,-25.0,234.0,-1132.0,-67.0,2
87,38.0,-298.0,10.0,417.0,-267.0,-49.0,184.0,-1148.0,-12.0,2
88,19.0,-303.0,15.0,458.0,-287.0,-60.0,117.0,-1161.0,28.0,2
89,1.0,-311.0,25.0,493.0,-319.0,-59.0,50.0,-1185.0,56.0,2
90,-15.0,-312.0,19.0,531.0,-337.0,-47.0,-20.0,-1211.0,38.0,2
91,-26.0,-315.0,6.0,550.0,-338.0,-35.0,-78.0,-1231.0,-27.0,2
92,-39.0,-316.0,-24.0,540.0,-321.0,-27.0,-115.0,-1246.0,-133.0,2
93,-49.0,-315.0,-58.0,494.0,-287.0,-28.0,-150.0,-1245.0,-268.0,2
94,-51.0,-315.0,-82.0,424.0,-242.0,-34.0,-172.0,-1223.0,-354.0,2
95,-43.0,-307.0,-95.0,350.0,-203.0,-44.0,-150.0,-1191.0,-416.0,2
96,-25.0,-299.0,-108.0,278.0,-176.0,-61.0,-85.0,-1154.0,-472.0,2
97,-5.0,-284.0,-123.0,207.0,-132.0,-84.0,-11.0,-1116.0,-544.0,2
98,8.0,-270.0,-145.0,125.0,-61.0,-111.0,53.0,-1064.0,-621.0,2
99,22.0,-260.0,-171.0,34.0,25.0,-143.0,91.0,-1015.0,-709.0,2
100,27.0,-249.0,-187.0,-65.0,108.0,-185.0,138.0,-973.0,-801.0,2
101,38.0,-246.0,-211.0,-171.0,179.0,-239.0,164.0,-943.0,-889.0,2
102,40.0,-239.0,-218.0,-275.0,236.0,-304.0,175.0,-922.0,-945.0,2
103,40.0,-236.0,-226.0,-360.0,280.0,-378.0,181.0,-900.0,-974.0,2
104,34.0,-235.0,-226.0,-407.0,309.0,-453.0,167.0,-871.0,-960.0,2
105,23.0,-222.0,-217.0,-405.0,327.0,-517.0,115.0,-835.0,-929.0,2
106,10.0,-212.0,-203.0,-359.0,341.0,-559.0,58.0,-797.0,-892.0,2
107,-1.0,-205.0,-196.0,-292.0,370.0,-582.0,-9.0,-769.0,-859.0,2
108,-25.0,-203.0,-198.0,-235.0,422.0,-584.0,-90.0,-764.0,-832.0,2
109,-42.0,-205.0,-189.0,-204.0,494.0,-569.0,-165.0,-779.0,-809.0,2
110,-57.0,-211.0,-178.0,-201.0,563.0,-547.0,-205.0,-812.0,-769.0,2
111,-62.0,-223.0,-164.0,-221.0,623.0,-527.0,-225.0,-861.0,-718.0,2
112,-70.0,-243.0,-148.0,-262.0,672.0,-510.0,-230.0,-910.0,-656.0,2
113,-63.0,-250.0,-133.0,-308.0,710.0,-488.0,-231.0,-969.0,-589.0,2
114,-63.0,-270.0,-111.0,-348.0,739.0,-463.0,-223.0,-1036.0,-521.0,2
115,-63.0,-283.0,-100.0,-383.0,751.0,-432.0,-214.0,-1090.0,-467.0,2
116,-62.0,-291.0,-90.0,-418.0,742.0,-389.0,-205.0,-1135.0,-429.0,2
117,-61.0,-298.0,-85.0,-454.0,718.0,-340.0,-194.0,-1158.0,-406.0,2
118,-58.0,-302.0,-82.0,-484.0,672.0,-292.0,-180.0,-1163.0,-385.0,2
119,-50.0,-303.0,-82.0,-496.0,603.0,-258.0,-151.0,-1168.0,-379.0,2
120,-42.0,-303.0,-79.0,-486.0,509.0,-240.0,-116.0,-1165.0,-373.0,2
121,-33.0,-299.0,-81.0,-461.0,398.0,-236.0,-71.0,-1159.0,-382.0,2
122,-19.0,-295.0,-83.0,-431.0,285.0,-227.0,-36.0,-1147.0,-391.0,2
123,-14.0,-296.0,-84.0,-403.0,178.0,-206.0,-14.0,-1139.0,-388.0,2
124,-8.0,-297.0,-85.0,-371.0,94.0,-174.0,1.0,-1129.0,-393.0,2
125,-9.0,-292.0,-84.0,-325.0,40.0,-135.0,2.0,-1117.0,-388.0,2
126,-9.0,-289.0,-79.0,-275.0,20.0,-98.0,-3.0,-1112.0,-368.0,2
127,-10.0,-290.0,-72.0,-191.0,22.0,-67.0,-11.0,-1101.0,-330.0,2
128,-7.0,-285.0,-63.0,-87.0,39.0,-46.0,-3.0,-1079.0,-311.0,2
129,-8.0,-278.0,-62.0,30.0,67.0,-28.0,5.0,-1043.0,-295.0,2
130,-1.0,-268.0,-55.0,148.0,106.0,-7.0,13.0,-1019.0,-272.0,2
131,0.0,-256.0,-55.0,260.0,149.0,19.0,19.0,-974.0,-263.0,2
132,2.0,-245.0,-53.0,359.0,196.0,48.0,27.0,-925.0,-260.0,2
133,2.0,-235.0,-54.0,437.0,237.0,78.0,26.0,-880.0,-244.0,2
134,2.0,-220.0,-49.0,498.0,272.0,113.0,26.0,-832.0,-244.0,2
135,1.0,-206.0,-51.0,540.0,301.0,153.0,26.0,-788.0,-250.0,2
136,2.0,-189.0,-52.0,565.0,328.0,194.0,16.0,-735.0,-246.0,2
137,1.0,-175.0,-54.0,573.0,353.0,236.0,15.0,-690.0,-252.0,2
138,-1.0,-164.0,-56.0,563.0,381.0,275.0,21.0,-635.0,-254.0,2
139,1.0,-151.0,-53.0,537.0,412.0,307.0,30.0,-577.0,-262.0,2
140,2.0,-137.0,-57.0,495.0,449.0,328.0,25.0,-533.0,-267.0,2
141,3.0,-126.0,-55.0,439.0,490.0,338.0,27.0,-490.0,-266.0,2
142,3.0,-118.0,-55.0,367.0,532.0,339.0,26.0,-453.0,-265.0,2
143,1.0,-109.0,-55.0,284.0,570.0,332.0,24.0,-429.0,-261.0,2
144,1.0,-106.0,-52.0,191.0,604.0,317.0,14.0,-412.0,-247.0,2
145,-2.0,-105.0,-50.0,94.0,630.0,302.0,4.0,-400.0,-237.0,2
146,-4.0,-107.0,-43.0,6.0,647.0,285.0,-9.0,-405.0,-216.0,2
147,-9.0,-112.0,-39.0,-72.0,651.0,264.0,-20.0,-425.0,-196.0,2
148,-15.0,-116.0,-33.0,-133.0,641.0,241.0,-33.0,-437.0,-181.0,2
149,-20.0,-121.0,-30.0,-173.0,621.0,217.0,-48.0,-466.0,-153.0,2
150,-23.0,-129.0,-23.0,-192.0,594.0,193.0,-70.0,-490.0,-142.0,2
151,-26.0,-137.0,-20.0,-192.0,558.0,172.0,-83.0,-516.0,-122.0,2
152,-32.0,-142.0,-17.0,-175.0,520.0,154.0,-107.0,-537.0,-106.0,2
153,-42.0,-146.0,-16.0,-145.0,482.0,138.0,-136.0,-564.0,-100.0,2
154,-47.0,-153.0,-14.0,-112.0,445.0,127.0,-157.0,-591.0,-93.0,2
155,-51.0,-159.0,-11.0,-80.0,413.0,119.0,-182.0,-620.0,-90.0,2
156,-54.0,-170.0,-15.0,-59.0,381.0,115.0,-195.0,-645.0,-89.0,2
157,-62.0,-174.0,-13.0,-48.0,352.0,114.0,-213.0,-666.0,-88.0,2
158,-62.0,-182.0,-14.0,-53.0,329.0,113.0,-225.0,-694.0,-85.0,2
159,-64.0,-187.0,-13.0,-77.0,314.0,115.0,-229.0,-725.0,-89.0,2
160,-64.0,-195.0,-15.0,-118.0,301.0,117.0,-227.0,-767.0,-90.0,2
161,-64.0,-210.0,-14.0,-181.0,297.0,118.0,-222.0,-833.0,-94.0,2
162,-62.0,-228.0,-18.0,-260.0,301.0,118.0,-210.0,-890.0,-98.0,2
163,-59.0,-250.0,-22.0,-348.0,310.0,114.0,-208.0,-963.0,-123.0,2
164,-56.0,-270.0,-22.0,-419.0,322.0,106.0,-198.0,-1060.0,-133.0,2
165,-56.0,-297.0,-24.0,-492.0,331.0,91.0,-194.0,-1146.0,-139.0,2
166,-53.0,-323.0,-22.0,-537.0,339.0,71.0,-183.0,-1241.0,-142.0,2
167,-55.0,-350.0,-22.0,-542.0,345.0,53.0,-172.0,-1339.0,-148.0,2
168,-51.0,-371.0,-27.0,-502.0,350.0,29.0,-154.0,-1419.0,-159.0,2
169,-47.0,-385.0,-41.0,-423.0,352.0,5.0,-138.0,-1482.0,-195.0,2
170,-40.0,-390.0,-54.0,-317.0,348.0,-16.0,-110.0,-1510.0,-239.0,2
171,-30.0,-389.0,-60.0,-191.0,338.0,-35.0,-84.0,-1502.0,-302.0,2
172,-36.0,-380.0,-69.0,-52.0,321.0,-55.0,-99.0,-1449.0,-327.0,2
173,-51.0,-366.0,-71.0,94.0,301.0,-63.0,-164.0,-1390.0,-333.0,2
174,-75.0,-346.0,-66.0,230.0,262.0,-54.0,-255.0,-1334.0,-317.0,2
175,-101.0,-326.0,-59.0,340.0,201.0,-31.0,-355.0,-1267.0,-287.0,2
176,-122.0,-312.0,-51.0,407.0,129.0,5.0,-434.0,-1212.0,-246.0,2
177,-127.0,-301.0,-36.0,430.0,72.0,43.0,-454.0,-1179.0,-194.0,2
178,-114.0,-294.0,-17.0,413.0,49.0,70.0,-430.0,-1163.0,-130.0,2
179,-98.0,-302.0,-8.0,367.0,75.0,80.0,-383.0,-1174.0,-77.0,2
180,-82.0,-312.0,-8.0,301.0,143.0,74.0,-319.0,-1207.0,-59.0,2
181,-68.0,-325.0,-14.0,216.0,227.0,55.0,-259.0,-1263.0,-76.0,2
182,-65.0,-342.0,-20.0,120.0,279.0,31.0,-218.0,-1335.0,-142.0,2
183,-56.0,-356.0,-51.0,36.0,252.0,9.0,-156.0,-1387.0,-244.0,2
184,-37.0,-368.0,-82.0,-22.0,142.0,-2.0,-79.0,-1419.0,-381.0,2
185,-11.0,-372.0,-119.0,-60.0,-11.0,-1.0,7.0,-1431.0,-518.0,2
186,2.0,-371.0,-138.0,-67.0,-135.0,24.0,55.0,-1423.0,-611.0,2
187,0.0,-366.0,-157.0,-44.0,-173.0,83.0,38.0,-1407.0,-686.0,2
188,-10.0,-354.0,-172.0,-15.0,-142.0,161.0,-14.0,-1379.0,-747.0,2
189,-15.0,-347.0,-187.0,3.0,-92.0,236.0,-41.0,-1335.0,-801.0,2
190,-14.0,-327.0,-195.0,9.0,-48.0,292.0,-26.0,-1271.0,-842.0,2
191,-9.0,-313.0,-204.0,13.0,-16.0,320.0,-6.0,-1204.0,-880.0,2
192,-3.0,-296.0,-203.0,22.0,5.0,322.0,1.0,-1131.0,-870.0,2
193,-7.0,-275.0,-193.0,43.0,8.0,313.0,3.0,-1054.0,-848.0,2
194,-9.0,-253.0,-187.0,75.0,-5.0,309.0,-9.0,-946.0,-800.0,2
195,-10.0,-235.0,-173.0,111.0,-34.0,318.0,-13.0,-876.0,-761.0,2
196,-11.0,-215.0,-168.0,144.0,-74.0,341.0,-17.0,-815.0,-730.0,2
197,-15.0,-199.0,-160.0,164.0,-123.0,365.0,-29.0,-748.0,-706.0,2
198,-16.0,-184.0,-151.0,181.0,-179.0,378.0,-34.0,-690.0,-666.0,2
199,-22.0,-168.0,-146.0,185.0,-240.0,387.0,-68.0,-653.0,-641.0,2
200,-28.0,-162.0,-141.0,155.0,-306.0,391.0,-81.0,-628.0,-624.0,2
201,-28.0,-160.0,-139.0,91.0,-371.0,390.0,-76.0,-629.0,-611.0,2
202,-20.0,-170.0,-139.0,19.0,-423.0,377.0,-61.0,-653.0,-608.0,2
203,-12.0,-186.0,-136.0,-89.0,-453.0,356.0,-36.0,-710.0,-590.0,2
204,-3.0,-213.0,-130.0,-208.0,-461.0,329.0,-6.0,-807.0,-569.0,2
205,3.0,-244.0,-119.0,-321.0,-455.0,302.0,24.0,-936.0,-519.0,2
206,7.0,-269.0,-105.0,-399.0,-434.0,283.0,51.0,-1028.0,-480.0,2
207,13.0,-286.0,-104.0,-430.0,-398.0,264.0,70.0,-1102.0,-470.0,2
208,12.0,-295.0,-109.0,-425.0,-346.0,245.0,75.0,-1131.0,-481.0,2
209,9.0,-300.0,-109.0,-393.0,-279.0,224.0,59.0,-1138.0,-489.0,2
210,7.0,-298.0,-112.0,-345.0,-204.0,198.0,53.0,-1135.0,-495.0,2
211,8.0,-300.0,-108.0,-287.0,-121.0,170.0,52.0,-1133.0,-486.0,2
