,acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label
2404,11.0,-232.0,-69.0,-83.0,-263.0,264.0,54.0,-947.0,-250.0,6
2405,17.0,-235.0,-63.0,-36.0,-252.0,255.0,58.0,-950.0,-241.0,6
2406,16.0,-233.0,-65.0,12.0,-238.0,240.0,59.0,-946.0,-248.0,6
2407,14.0,-230.0,-67.0,58.0,-219.0,224.0,66.0,-941.0,-249.0,6
2408,17.0,-227.0,-66.0,98.0,-198.0,207.0,65.0,-930.0,-257.0,6
2409,16.0,-227.0,-69.0,131.0,-178.0,187.0,53.0,-918.0,-263.0,6
2410,10.0,-219.0,-71.0,156.0,-161.0,167.0,52.0,-907.0,-275.0,6
2411,9.0,-219.0,-72.0,170.0,-145.0,144.0,39.0,-887.0,-278.0,6
2412,5.0,-210.0,-72.0,175.0,-131.0,122.0,29.0,-872.0,-277.0,6
2413,8.0,-210.0,-72.0,171.0,-117.0,101.0,29.0,-865.0,-277.0,6
2414,7.0,-212.0,-70.0,167.0,-102.0,78.0,21.0,-866.0,-271.0,6
2415,1.0,-209.0,-65.0,160.0,-86.0,58.0,22.0,-867.0,-252.0,6
2416,2.0,-214.0,-62.0,158.0,-69.0,37.0,18.0,-872.0,-231.0,6
2417,6.0,-214.0,-52.0,161.0,-52.0,22.0,22.0,-882.0,-201.0,6
2418,1.0,-215.0,-48.0,169.0,-41.0,4.0,23.0,-891.0,-176.0,6
2419,9.0,-217.0,-52.0,180.0,-36.0,-9.0,22.0,-894.0,-165.0,6
2420,5.0,-220.0,-46.0,189.0,-41.0,-22.0,23.0,-897.0,-169.0,6
2421,2.0,-216.0,-47.0,194.0,-55.0,-31.0,13.0,-887.0,-187.0,6
2422,0.0,-215.0,-56.0,192.0,-73.0,-38.0,9.0,-869.0,-208.0,6
2423,0.0,-208.0,-61.0,176.0,-94.0,-40.0,-1.0,-854.0,-221.0,6
2424,-2.0,-200.0,-64.0,146.0,-113.0,-43.0,-4.0,-833.0,-240.0,6
2425,-3.0,-194.0,-67.0,96.0,-125.0,-39.0,-3.0,-807.0,-257.0,6
2426,0.0,-190.0,-66.0,31.0,-129.0,-31.0,-8.0,-792.0,-253.0,6
2427,0.0,-190.0,-67.0,-44.0,-126.0,-24.0,4.0,-779.0,-245.0,6
2428,2.0,-186.0,-59.0,-128.0,-119.0,-15.0,10.0,-775.0,-220.0,6
2429,8.0,-192.0,-57.0,-211.0,-109.0,-8.0,18.0,-785.0,-211.0,6
2430,8.0,-199.0,-52.0,-287.0,-96.0,-1.0,32.0,-799.0,-194.0,6
2431,12.0,-201.0,-51.0,-346.0,-81.0,6.0,38.0,-830.0,-191.0,6
2432,11.0,-209.0,-49.0,-382.0,-68.0,10.0,45.0,-849.0,-188.0,6
2433,14.0,-218.0,-53.0,-386.0,-58.0,15.0,49.0,-894.0,-191.0,6
2434,16.0,-231.0,-55.0,-353.0,-47.0,18.0,55.0,-924.0,-207.0,6
2435,18.0,-235.0,-61.0,-291.0,-34.0,18.0,62.0,-947.0,-210.0,6
2436,18.0,-242.0,-58.0,-214.0,-18.0,18.0,70.0,-966.0,-223.0,6
2437,18.0,-240.0,-58.0,-134.0,-3.0,16.0,69.0,-981.0,-223.0,6
2438,19.0,-243.0,-58.0,-65.0,6.0,8.0,75.0,-987.0,-219.0,6
2439,19.0,-245.0,-55.0,-7.0,12.0,3.0,73.0,-988.0,-209.0,6
2440,15.0,-241.0,-52.0,43.0,16.0,-8.0,62.0,-984.0,-201.0,6
2441,10.0,-241.0,-49.0,84.0,15.0,-18.0,49.0,-968.0,-194.0,6
2442,6.0,-233.0,-51.0,122.0,15.0,-28.0,30.0,-944.0,-190.0,6
2443,5.0,-224.0,-50.0,157.0,13.0,-35.0,17.0,-920.0,-187.0,6
