,acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label
3031,-18.0,-243.0,10.0,87.0,-103.0,26.0,-73.0,-955.0,166.0,6
3032,-20.0,-243.0,10.0,90.0,-101.0,23.0,-68.0,-943.0,164.0,6
3033,-15.0,-237.0,7.0,86.0,-97.0,15.0,-69.0,-937.0,153.0,6
3034,-18.0,-235.0,4.0,75.0,-89.0,10.0,-66.0,-930.0,148.0,6
3035,-15.0,-235.0,3.0,59.0,-79.0,0.0,-62.0,-917.0,143.0,6
3036,-18.0,-230.0,5.0,38.0,-65.0,-9.0,-60.0,-909.0,140.0,6
3037,-10.0,-231.0,-1.0,18.0,-49.0,-17.0,-49.0,-896.0,138.0,6
3038,-9.0,-224.0,1.0,-6.0,-29.0,-25.0,-46.0,-891.0,130.0,6
3039,-3.0,-221.0,-1.0,-31.0,-4.0,-29.0,-27.0,-877.0,127.0,6
3040,2.0,-217.0,-3.0,-52.0,25.0,-31.0,-2.0,-852.0,112.0,6
3041,10.0,-212.0,-4.0,-76.0,57.0,-33.0,31.0,-843.0,110.0,6
3042,18.0,-211.0,-4.0,-103.0,95.0,-31.0,49.0,-829.0,102.0,6
3043,25.0,-212.0,-19.0,-135.0,136.0,-32.0,65.0,-819.0,100.0,6
3044,29.0,-207.0,-12.0,-168.0,177.0,-32.0,87.0,-806.0,101.0,6
3045,29.0,-201.0,-8.0,-199.0,222.0,-32.0,99.0,-796.0,99.0,6
3046,38.0,-200.0,-5.0,-221.0,266.0,-28.0,121.0,-780.0,99.0,6
3047,39.0,-197.0,-7.0,-237.0,310.0,-22.0,138.0,-781.0,108.0,6
3048,45.0,-200.0,-2.0,-251.0,352.0,-13.0,163.0,-773.0,113.0,6
3049,48.0,-199.0,2.0,-262.0,390.0,2.0,175.0,-773.0,127.0,6
3050,45.0,-199.0,10.0,-264.0,425.0,15.0,176.0,-781.0,139.0,6
3051,46.0,-208.0,6.0,-250.0,455.0,27.0,169.0,-798.0,154.0,6
3052,41.0,-213.0,10.0,-226.0,480.0,39.0,150.0,-823.0,168.0,6
