,acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label
0,-17.0,-258.0,4.0,-13.0,67.0,-6.0,-27.0,-1006.0,-15.0,3
1,-15.0,-258.0,4.0,-8.0,67.0,-5.0,-25.0,-1006.0,-21.0,3
2,-14.0,-254.0,2.0,-4.0,68.0,-7.0,-25.0,-999.0,-16.0,3
3,-11.0,-254.0,5.0,-2.0,67.0,-4.0,-21.0,-995.0,-18.0,3
4,-15.0,-256.0,2.0,-3.0,68.0,-5.0,-25.0,-987.0,-19.0,3
5,-17.0,-244.0,7.0,-7.0,70.0,-5.0,-26.0,-987.0,-17.0,3
6,-16.0,-263.0,13.0,-9.0,73.0,-3.0,-23.0,-996.0,-15.0,3
7,-19.0,-274.0,10.0,-11.0,74.0,-3.0,-20.0,-995.0,-9.0,3
8,-16.0,-257.0,-3.0,-12.0,74.0,-4.0,-20.0,-991.0,-16.0,3
9,-14.0,-257.0,5.0,-13.0,72.0,-3.0,-22.0,-1000.0,-17.0,3
10,-12.0,-254.0,3.0,-15.0,73.0,-2.0,-20.0,-994.0,-20.0,3
11,-13.0,-254.0,6.0,-15.0,72.0,0.0,-18.0,-986.0,-23.0,3
12,-10.0,-262.0,8.0,-17.0,73.0,1.0,-21.0,-994.0,-18.0,3
13,-17.0,-250.0,29.0,-17.0,72.0,0.0,-23.0,-984.0,-24.0,3
14,-11.0,-254.0,-2.0,-16.0,71.0,2.0,-29.0,-985.0,-21.0,3
15,-14.0,-256.0,2.0,-16.0,72.0,3.0,-29.0,-980.0,-27.0,3
16,-13.0,-252.0,0.0,-17.0,70.0,5.0,-20.0,-977.0,-28.0,3
17,-15.0,-251.0,1.0,-19.0,72.0,6.0,-26.0,-978.0,-26.0,3
18,-17.0,-251.0,1.0,-21.0,71.0,5.0,-23.0,-976.0,-23.0,3
19,-12.0,-251.0,4.0,-25.0,70.0,5.0,-21.0,-976.0,-21.0,3
20,-14.0,-253.0,4.0,-26.0,68.0,5.0,-25.0,-983.0,-22.0,3
21,-16.0,-252.0,5.0,-27.0,66.0,5.0,-18.0,-984.0,-24.0,3
22,-12.0,-255.0,1.0,-27.0,64.0,6.0,-20.0,-983.0,-20.0,3
