,acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label
357,8.0,-237.0,13.0,-119.0,-15.0,-27.0,43.0,-930.0,187.0,5
358,14.0,-238.0,13.0,-117.0,-19.0,-20.0,42.0,-920.0,179.0,5
359,15.0,-240.0,11.0,-117.0,-22.0,-17.0,41.0,-929.0,176.0,5
360,9.0,-236.0,15.0,-118.0,-23.0,-15.0,37.0,-923.0,181.0,5
361,9.0,-237.0,12.0,-123.0,-26.0,-11.0,37.0,-925.0,182.0,5
362,9.0,-235.0,15.0,-134.0,-27.0,-11.0,31.0,-919.0,183.0,5
363,7.0,-235.0,12.0,-150.0,-28.0,-11.0,29.0,-919.0,180.0,5
364,9.0,-238.0,9.0,-162.0,-29.0,-11.0,33.0,-922.0,181.0,5
365,5.0,-236.0,14.0,-172.0,-29.0,-12.0,38.0,-925.0,176.0,5
366,9.0,-238.0,9.0,-182.0,-28.0,-13.0,40.0,-929.0,173.0,5
367,12.0,-238.0,14.0,-194.0,-31.0,-13.0,41.0,-929.0,179.0,5
368,12.0,-237.0,14.0,-202.0,-34.0,-12.0,44.0,-927.0,182.0,5
369,11.0,-239.0,12.0,-212.0,-38.0,-11.0,42.0,-933.0,171.0,5
370,12.0,-241.0,10.0,-220.0,-43.0,-9.0,40.0,-928.0,175.0,5
371,15.0,-241.0,11.0,-221.0,-52.0,-4.0,40.0,-930.0,167.0,5
372,8.0,-242.0,14.0,-214.0,-56.0,-1.0,42.0,-937.0,168.0,5
373,12.0,-242.0,11.0,-206.0,-59.0,0.0,43.0,-937.0,165.0,5
374,14.0,-239.0,10.0,-195.0,-59.0,2.0,45.0,-944.0,158.0,5
375,12.0,-244.0,10.0,-191.0,-57.0,3.0,49.0,-948.0,146.0,5
376,14.0,-245.0,8.0,-191.0,-56.0,6.0,49.0,-954.0,143.0,5
377,14.0,-244.0,8.0,-189.0,-57.0,6.0,40.0,-956.0,144.0,5
378,13.0,-246.0,9.0,-186.0,-57.0,8.0,49.0,-964.0,148.0,5
379,13.0,-248.0,10.0,-185.0,-58.0,11.0,51.0,-964.0,149.0,5
380,17.0,-246.0,13.0,-186.0,-58.0,14.0,60.0,-971.0,155.0,5
381,20.0,-250.0,7.0,-189.0,-58.0,16.0,66.0,-976.0,151.0,5
382,20.0,-252.0,6.0,-191.0,-56.0,18.0,64.0,-978.0,160.0,5
383,20.0,-248.0,12.0,-185.0,-56.0,21.0,77.0,-975.0,165.0,5
384,21.0,-247.0,13.0,-176.0,-59.0,24.0,76.0,-965.0,164.0,5
385,23.0,-240.0,7.0,-168.0,-62.0,31.0,77.0,-963.0,165.0,5
386,21.0,-243.0,6.0,-163.0,-69.0,36.0,70.0,-951.0,161.0,5
387,18.0,-241.0,8.0,-162.0,-74.0,44.0,76.0,-936.0,158.0,5
388,15.0,-235.0,12.0,-164.0,-80.0,51.0,65.0,-927.0,157.0,5
389,18.0,-236.0,10.0,-176.0,-84.0,57.0,65.0,-927.0,161.0,5
390,18.0,-236.0,10.0,-190.0,-88.0,63.0,59.0,-922.0,155.0,5
391,17.0,-234.0,9.0,-210.0,-92.0,69.0,62.0,-916.0,158.0,5
392,17.0,-233.0,9.0,-229.0,-96.0,71.0,62.0,-909.0,160.0,5
393,17.0,-233.0,9.0,-240.0,-97.0,71.0,62.0,-918.0,167.0,5
394,19.0,-232.0,12.0,-247.0,-97.0,74.0,67.0,-914.0,172.0,5
395,21.0,-237.0,19.0,-251.0,-94.0,75.0,71.0,-918.0,174.0,5
396,10.0,-237.0,15.0,-251.0,-88.0,76.0,65.0,-918.0,173.0,5
397,18.0,-233.0,14.0,-245.0,-80.0,80.0,66.0,-918.0,173.0,5
398,18.0,-234.0,11.0,-241.0,-68.0,80.0,65.0,-913.0,177.0,5
399,20.0,-234.0,15.0,-239.0,-55.0,79.0,69.0,-913.0,180.0,5
400,21.0,-234.0,11.0,-239.0,-38.0,78.0,77.0,-913.0,179.0,5
401,24.0,-233.0,11.0,-249.0,-19.0,78.0,85.0,-908.0,185.0,5
402,23.0,-230.0,11.0,-260.0,3.0,76.0,88.0,-910.0,177.0,5
403,28.0,-230.0,12.0,-276.0,23.0,74.0,92.0,-907.0,174.0,5
404,28.0,-232.0,13.0,-297.0,43.0,72.0,99.0,-913.0,176.0,5
405,31.0,-233.0,15.0,-321.0,62.0,70.0,103.0,-916.0,177.0,5
406,29.0,-234.0,7.0,-346.0,78.0,71.0,107.0,-919.0,180.0,5
407,30.0,-235.0,25.0,-372.0,94.0,73.0,111.0,-920.0,178.0,5
408,28.0,-237.0,13.0,-398.0,109.0,73.0,112.0,-919.0,175.0,5
409,29.0,-238.0,14.0,-419.0,120.0,78.0,108.0,-919.0,173.0,5
410,28.0,-237.0,5.0,-440.0,129.0,79.0,103.0,-926.0,168.0,5
411,26.0,-238.0,10.0,-458.0,138.0,83.0,100.0,-919.0,165.0,5
412,27.0,-236.0,9.0,-473.0,144.0,89.0,95.0,-925.0,158.0,5
413,24.0,-237.0,12.0,-486.0,149.0,94.0,91.0,-931.0,152.0,5
414,22.0,-239.0,0.0,-497.0,149.0,99.0,82.0,-933.0,147.0,5
415,13.0,-239.0,3.0,-501.0,147.0,106.0,65.0,-936.0,134.0,5
416,12.0,-240.0,-3.0,-509.0,142.0,113.0,46.0,-937.0,115.0,5
417,10.0,-243.0,-14.0,-515.0,138.0,121.0,40.0,-939.0,89.0,5
418,12.0,-243.0,-27.0,-525.0,138.0,131.0,32.0,-939.0,66.0,5
419,12.0,-239.0,-27.0,-538.0,143.0,137.0,45.0,-938.0,28.0,5
420,17.0,-242.0,-34.0,-556.0,156.0,142.0,54.0,-940.0,16.0,5
421,26.0,-245.0,-38.0,-580.0,172.0,144.0,79.0,-949.0,-4.0,5
422,29.0,-249.0,-40.0,-608.0,187.0,144.0,98.0,-963.0,-15.0,5
423,30.0,-252.0,-35.0,-640.0,198.0,140.0,111.0,-995.0,-5.0,5
424,27.0,-256.0,-34.0,-670.0,198.0,133.0,108.0,-1009.0,8.0,5
425,23.0,-267.0,-26.0,-686.0,190.0,125.0,96.0,-1038.0,31.0,5
426,24.0,-272.0,-20.0,-685.0,176.0,110.0,77.0,-1059.0,55.0,5
427,17.0,-277.0,-10.0,-660.0,161.0,97.0,55.0,-1076.0,83.0,5
428,5.0,-279.0,0.0,-612.0,148.0,83.0,25.0,-1092.0,117.0,5
429,3.0,-288.0,8.0,-541.0,136.0,76.0,2.0,-1105.0,145.0,5
430,-9.0,-289.0,12.0,-453.0,126.0,75.0,-26.0,-1105.0,175.0,5
431,-11.0,-286.0,13.0,-356.0,114.0,83.0,-51.0,-1100.0,189.0,5
432,-19.0,-279.0,14.0,-263.0,103.0,93.0,-58.0,-1086.0,192.0,5
433,-18.0,-274.0,13.0,-183.0,94.0,106.0,-68.0,-1070.0,182.0,5
434,-17.0,-270.0,12.0,-127.0,87.0,117.0,-55.0,-1052.0,173.0,5
435,-13.0,-262.0,6.0,-101.0,81.0,127.0,-49.0,-1029.0,149.0,5
436,-9.0,-254.0,0.0,-109.0,75.0,134.0,-36.0,-1007.0,125.0,5
437,-4.0,-252.0,-6.0,-150.0,66.0,138.0,-18.0,-996.0,111.0,5
438,1.0,-252.0,-15.0,-213.0,58.0,136.0,-11.0,-990.0,85.0,5
439,2.0,-253.0,-15.0,-294.0,51.0,132.0,4.0,-996.0,69.0,5
440,7.0,-257.0,-10.0,-376.0,48.0,125.0,20.0,-1030.0,60.0,5
441,14.0,-271.0,-19.0,-458.0,47.0,112.0,48.0,-1059.0,55.0,5
442,14.0,-277.0,-19.0,-523.0,54.0,96.0,59.0,-1094.0,58.0,5
443,26.0,-292.0,-15.0,-567.0,67.0,79.0,77.0,-1131.0,57.0,5
444,30.0,-305.0,-16.0,-590.0,87.0,58.0,97.0,-1169.0,57.0,5
445,33.0,-314.0,-14.0,-589.0,111.0,31.0,112.0,-1209.0,63.0,5
446,34.0,-324.0,-20.0,-563.0,142.0,3.0,118.0,-1259.0,50.0,5
447,34.0,-339.0,-24.0,-517.0,179.0,-23.0,133.0,-1303.0,37.0,5
448,38.0,-348.0,-30.0,-464.0,225.0,-47.0,133.0,-1347.0,6.0,5
449,32.0,-355.0,-45.0,-430.0,278.0,-68.0,116.0,-1375.0,-22.0,5
450,24.0,-354.0,-48.0,-413.0,334.0,-82.0,92.0,-1393.0,-50.0,5
451,13.0,-358.0,-53.0,-406.0,388.0,-92.0,58.0,-1396.0,-77.0,5
452,7.0,-359.0,-58.0,-405.0,432.0,-92.0,24.0,-1391.0,-112.0,5
453,-4.0,-355.0,-70.0,-418.0,467.0,-81.0,-4.0,-1387.0,-140.0,5
454,-9.0,-353.0,-72.0,-443.0,493.0,-61.0,-30.0,-1376.0,-161.0,5
455,-12.0,-349.0,-78.0,-471.0,511.0,-36.0,-49.0,-1361.0,-177.0,5
456,-17.0,-347.0,-80.0,-500.0,520.0,-4.0,-67.0,-1352.0,-194.0,5
457,-19.0,-339.0,-83.0,-526.0,519.0,33.0,-81.0,-1323.0,-199.0,5
458,-22.0,-337.0,-84.0,-550.0,511.0,73.0,-84.0,-1320.0,-206.0,5
459,-20.0,-342.0,-89.0,-567.0,496.0,108.0,-84.0,-1310.0,-217.0,5
460,-21.0,-335.0,-88.0,-578.0,479.0,139.0,-92.0,-1298.0,-229.0,5
461,-24.0,-330.0,-94.0,-586.0,458.0,167.0,-93.0,-1295.0,-237.0,5
462,-22.0,-333.0,-90.0,-589.0,431.0,188.0,-97.0,-1292.0,-244.0,5
463,-23.0,-331.0,-94.0,-585.0,394.0,204.0,-104.0,-1286.0,-245.0,5
464,-27.0,-328.0,-92.0,-576.0,348.0,214.0,-105.0,-1279.0,-245.0,5
465,-24.0,-327.0,-96.0,-555.0,294.0,222.0,-107.0,-1267.0,-248.0,5
466,-27.0,-324.0,-93.0,-529.0,235.0,229.0,-111.0,-1249.0,-242.0,5
467,-28.0,-318.0,-91.0,-495.0,174.0,239.0,-101.0,-1222.0,-239.0,5
468,-22.0,-313.0,-92.0,-456.0,118.0,252.0,-101.0,-1194.0,-242.0,5
