,acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label
290,28.0,-228.0,42.0,-257.0,-119.0,80.0,107.0,-892.0,309.0,5
291,30.0,-228.0,46.0,-254.0,-104.0,78.0,110.0,-876.0,306.0,5
292,26.0,-223.0,44.0,-251.0,-95.0,80.0,113.0,-868.0,302.0,5
293,28.0,-223.0,46.0,-249.0,-94.0,84.0,112.0,-867.0,303.0,5
294,26.0,-219.0,43.0,-252.0,-102.0,90.0,112.0,-860.0,305.0,5
295,28.0,-220.0,48.0,-257.0,-117.0,98.0,116.0,-855.0,306.0,5
296,27.0,-219.0,45.0,-267.0,-137.0,106.0,113.0,-852.0,309.0,5
297,27.0,-219.0,48.0,-279.0,-162.0,114.0,113.0,-856.0,317.0,5
298,31.0,-223.0,48.0,-296.0,-188.0,122.0,113.0,-862.0,323.0,5
299,31.0,-226.0,55.0,-318.0,-213.0,127.0,120.0,-877.0,339.0,5
300,32.0,-230.0,56.0,-339.0,-236.0,129.0,128.0,-905.0,339.0,5
301,38.0,-234.0,54.0,-363.0,-252.0,129.0,140.0,-914.0,345.0,5
302,38.0,-239.0,56.0,-387.0,-261.0,126.0,149.0,-929.0,355.0,5
303,40.0,-246.0,57.0,-412.0,-266.0,120.0,149.0,-951.0,353.0,5
304,41.0,-248.0,57.0,-432.0,-267.0,113.0,150.0,-975.0,356.0,5
305,37.0,-254.0,60.0,-446.0,-267.0,103.0,157.0,-998.0,355.0,5
306,41.0,-264.0,57.0,-456.0,-269.0,89.0,164.0,-1015.0,349.0,5
307,41.0,-265.0,56.0,-459.0,-273.0,73.0,166.0,-1042.0,341.0,5
308,44.0,-271.0,54.0,-458.0,-276.0,55.0,166.0,-1056.0,330.0,5
309,44.0,-275.0,48.0,-451.0,-278.0,31.0,172.0,-1070.0,322.0,5
310,47.0,-278.0,49.0,-439.0,-277.0,8.0,176.0,-1088.0,306.0,5
311,48.0,-283.0,41.0,-426.0,-272.0,-13.0,180.0,-1100.0,300.0,5
312,48.0,-289.0,46.0,-414.0,-259.0,-33.0,188.0,-1111.0,287.0,5
313,49.0,-290.0,36.0,-403.0,-244.0,-53.0,190.0,-1119.0,278.0,5
314,48.0,-291.0,37.0,-393.0,-222.0,-70.0,195.0,-1122.0,272.0,5
315,49.0,-294.0,37.0,-387.0,-195.0,-82.0,196.0,-1140.0,267.0,5
