,acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label
2952,17.0,-243.0,-70.0,60.0,-169.0,-154.0,38.0,-942.0,-203.0,6
2953,15.0,-246.0,-70.0,65.0,-169.0,-150.0,35.0,-935.0,-208.0,6
2954,16.0,-242.0,-69.0,68.0,-171.0,-149.0,31.0,-935.0,-211.0,6
2955,14.0,-238.0,-73.0,68.0,-173.0,-144.0,28.0,-928.0,-214.0,6
2956,15.0,-242.0,-75.0,65.0,-174.0,-144.0,18.0,-927.0,-219.0,6
2957,13.0,-236.0,-67.0,57.0,-180.0,-137.0,18.0,-925.0,-220.0,6
2958,13.0,-241.0,-68.0,53.0,-185.0,-134.0,16.0,-924.0,-218.0,6
2959,14.0,-239.0,-70.0,45.0,-189.0,-126.0,18.0,-921.0,-218.0,6
2960,11.0,-238.0,-74.0,39.0,-195.0,-125.0,12.0,-917.0,-211.0,6
2961,11.0,-235.0,-69.0,37.0,-204.0,-115.0,18.0,-922.0,-208.0,6
2962,13.0,-239.0,-71.0,35.0,-212.0,-109.0,21.0,-926.0,-216.0,6
2963,15.0,-236.0,-73.0,32.0,-221.0,-98.0,24.0,-921.0,-220.0,6
2964,16.0,-238.0,-66.0,28.0,-227.0,-94.0,23.0,-923.0,-209.0,6
2965,18.0,-243.0,-69.0,25.0,-235.0,-86.0,30.0,-924.0,-205.0,6
2966,16.0,-241.0,-67.0,27.0,-240.0,-84.0,38.0,-926.0,-205.0,6
2967,17.0,-242.0,-65.0,31.0,-245.0,-77.0,35.0,-926.0,-198.0,6
2968,17.0,-239.0,-68.0,36.0,-250.0,-75.0,30.0,-931.0,-200.0,6
2969,17.0,-239.0,-70.0,43.0,-252.0,-67.0,36.0,-926.0,-194.0,6
2970,17.0,-239.0,-66.0,49.0,-259.0,-65.0,41.0,-922.0,-193.0,6
2971,18.0,-235.0,-65.0,55.0,-266.0,-57.0,44.0,-917.0,-198.0,6
2972,17.0,-236.0,-67.0,57.0,-272.0,-53.0,41.0,-909.0,-203.0,6
2973,17.0,-232.0,-69.0,53.0,-279.0,-45.0,39.0,-905.0,-203.0,6
2974,16.0,-232.0,-69.0,46.0,-288.0,-41.0,38.0,-897.0,-208.0,6
2975,16.0,-230.0,-70.0,35.0,-297.0,-33.0,30.0,-897.0,-209.0,6
2976,17.0,-230.0,-72.0,22.0,-305.0,-29.0,36.0,-894.0,-212.0,6
2977,15.0,-230.0,-70.0,13.0,-311.0,-19.0,31.0,-888.0,-211.0,6
2978,14.0,-229.0,-75.0,10.0,-314.0,-12.0,22.0,-886.0,-217.0,6
2979,11.0,-228.0,-69.0,10.0,-316.0,1.0,18.0,-883.0,-211.0,6
2980,14.0,-229.0,-68.0,15.0,-322.0,8.0,15.0,-889.0,-198.0,6
2981,12.0,-228.0,-63.0,19.0,-326.0,18.0,13.0,-891.0,-187.0,6
2982,13.0,-228.0,-62.0,27.0,-330.0,27.0,9.0,-894.0,-177.0,6
2983,11.0,-235.0,-59.0,40.0,-336.0,41.0,13.0,-898.0,-163.0,6
2984,13.0,-233.0,-57.0,53.0,-340.0,54.0,19.0,-903.0,-160.0,6
2985,14.0,-237.0,-57.0,66.0,-341.0,70.0,21.0,-907.0,-146.0,6
2986,15.0,-234.0,-55.0,83.0,-342.0,79.0,24.0,-912.0,-142.0,6
2987,15.0,-236.0,-55.0,100.0,-348.0,89.0,24.0,-912.0,-140.0,6
2988,16.0,-235.0,-59.0,118.0,-357.0,92.0,26.0,-905.0,-149.0,6
2989,12.0,-230.0,-58.0,132.0,-372.0,101.0,16.0,-897.0,-168.0,6
2990,8.0,-227.0,-59.0,143.0,-390.0,105.0,13.0,-880.0,-181.0,6
2991,7.0,-224.0,-66.0,147.0,-403.0,113.0,3.0,-862.0,-189.0,6
2992,6.0,-217.0,-65.0,142.0,-406.0,114.0,1.0,-847.0,-206.0,6
2993,4.0,-212.0,-68.0,132.0,-403.0,119.0,-2.0,-829.0,-206.0,6
2994,4.0,-207.0,-71.0,119.0,-395.0,123.0,-5.0,-815.0,-211.0,6
2995,6.0,-201.0,-71.0,101.0,-385.0,128.0,-1.0,-803.0,-220.0,6
2996,5.0,-201.0,-77.0,73.0,-376.0,128.0,-2.0,-786.0,-228.0,6
2997,6.0,-198.0,-82.0,41.0,-367.0,130.0,-5.0,-775.0,-246.0,6
2998,4.0,-192.0,-81.0,7.0,-354.0,129.0,-13.0,-754.0,-257.0,6
2999,3.0,-191.0,-80.0,-25.0,-337.0,133.0,-11.0,-732.0,-259.0,6
3000,3.0,-186.0,-82.0,-56.0,-320.0,131.0,-10.0,-722.0,-253.0,6
3001,6.0,-185.0,-78.0,-79.0,-305.0,131.0,-15.0,-719.0,-237.0,6
3002,3.0,-184.0,-70.0,-96.0,-301.0,127.0,-7.0,-715.0,-211.0,6
3003,3.0,-183.0,-66.0,-102.0,-299.0,125.0,3.0,-715.0,-181.0,6
3004,10.0,-184.0,-61.0,-96.0,-301.0,113.0,18.0,-715.0,-167.0,6
3005,15.0,-184.0,-55.0,-87.0,-304.0,99.0,24.0,-714.0,-152.0,6
3006,16.0,-188.0,-53.0,-71.0,-304.0,84.0,43.0,-722.0,-139.0,6
3007,21.0,-190.0,-49.0,-47.0,-304.0,70.0,51.0,-727.0,-122.0,6
3008,18.0,-189.0,-47.0,-21.0,-306.0,54.0,57.0,-732.0,-117.0,6
3009,19.0,-192.0,-40.0,1.0,-307.0,41.0,50.0,-738.0,-94.0,6
3010,18.0,-194.0,-43.0,24.0,-310.0,30.0,41.0,-746.0,-85.0,6
3011,14.0,-197.0,-34.0,43.0,-310.0,24.0,23.0,-756.0,-72.0,6
3012,11.0,-197.0,-30.0,59.0,-308.0,23.0,11.0,-779.0,-62.0,6
3013,6.0,-206.0,-31.0,73.0,-311.0,29.0,2.0,-795.0,-55.0,6
3014,4.0,-208.0,-34.0,82.0,-317.0,35.0,-6.0,-814.0,-62.0,6
3015,2.0,-214.0,-36.0,92.0,-327.0,47.0,-2.0,-838.0,-67.0,6
3016,12.0,-220.0,-38.0,102.0,-342.0,59.0,5.0,-847.0,-78.0,6
3017,9.0,-225.0,-46.0,110.0,-357.0,74.0,11.0,-861.0,-103.0,6
3018,9.0,-222.0,-52.0,113.0,-372.0,90.0,13.0,-863.0,-137.0,6
