,acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label
2213,-6.0,-280.0,19.0,0.0,388.0,-41.0,-28.0,-1072.0,168.0,6
2214,-5.0,-283.0,19.0,8.0,374.0,-41.0,-36.0,-1082.0,182.0,6
2215,-4.0,-280.0,23.0,18.0,358.0,-44.0,-40.0,-1085.0,195.0,6
2216,-8.0,-279.0,24.0,30.0,338.0,-47.0,-40.0,-1084.0,199.0,6
2217,-11.0,-278.0,27.0,45.0,314.0,-52.0,-47.0,-1084.0,204.0,6
2218,-11.0,-277.0,28.0,54.0,293.0,-58.0,-50.0,-1077.0,204.0,6
2219,-9.0,-277.0,27.0,52.0,271.0,-64.0,-50.0,-1073.0,201.0,6
2220,-9.0,-278.0,31.0,42.0,253.0,-70.0,-51.0,-1080.0,204.0,6
2221,-7.0,-278.0,31.0,31.0,235.0,-80.0,-39.0,-1076.0,206.0,6
2222,-7.0,-277.0,28.0,26.0,220.0,-86.0,-40.0,-1077.0,205.0,6
2223,-4.0,-278.0,27.0,20.0,206.0,-92.0,-31.0,-1079.0,205.0,6
2224,-4.0,-279.0,28.0,19.0,198.0,-100.0,-25.0,-1071.0,206.0,6
2225,-4.0,-278.0,22.0,24.0,191.0,-109.0,-20.0,-1074.0,195.0,6
2226,2.0,-276.0,23.0,31.0,182.0,-112.0,-13.0,-1070.0,191.0,6
2227,5.0,-276.0,18.0,42.0,180.0,-122.0,-11.0,-1069.0,179.0,6
2228,4.0,-276.0,19.0,50.0,181.0,-133.0,0.0,-1051.0,182.0,6
2229,5.0,-274.0,17.0,59.0,182.0,-130.0,17.0,-1053.0,168.0,6
2230,8.0,-270.0,18.0,69.0,183.0,-132.0,20.0,-1031.0,164.0,6
2231,9.0,-265.0,15.0,73.0,183.0,-141.0,26.0,-1014.0,155.0,6
2232,15.0,-266.0,9.0,77.0,181.0,-141.0,29.0,-1019.0,146.0,6
2233,12.0,-261.0,12.0,74.0,186.0,-159.0,31.0,-983.0,150.0,6
2234,15.0,-256.0,12.0,73.0,181.0,-138.0,57.0,-982.0,147.0,6
2235,15.0,-256.0,4.0,73.0,182.0,-135.0,43.0,-978.0,149.0,6
