,acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z,label
82,-14.0,-246.0,-25.0,-151.0,72.0,-46.0,-74.0,-950.0,0.0,5
83,-12.0,-247.0,-30.0,-186.0,61.0,-46.0,-69.0,-960.0,-12.0,5
84,-14.0,-252.0,-32.0,-231.0,52.0,-54.0,-75.0,-967.0,-24.0,5
85,-12.0,-254.0,-35.0,-285.0,41.0,-64.0,-75.0,-987.0,-42.0,5
86,-14.0,-259.0,-43.0,-340.0,28.0,-80.0,-70.0,-1003.0,-57.0,5
87,-18.0,-266.0,-47.0,-389.0,14.0,-92.0,-82.0,-1024.0,-79.0,5
88,-16.0,-273.0,-52.0,-427.0,4.0,-108.0,-87.0,-1050.0,-92.0,5
89,-18.0,-276.0,-52.0,-454.0,-5.0,-111.0,-87.0,-1070.0,-101.0,5
90,-15.0,-281.0,-58.0,-462.0,-9.0,-113.0,-91.0,-1082.0,-106.0,5
91,-14.0,-284.0,-58.0,-458.0,-7.0,-104.0,-80.0,-1097.0,-107.0,5
92,-7.0,-290.0,-55.0,-447.0,6.0,-95.0,-63.0,-1115.0,-99.0,5
93,-8.0,-290.0,-49.0,-424.0,29.0,-80.0,-47.0,-1125.0,-72.0,5
94,0.0,-293.0,-40.0,-390.0,53.0,-71.0,-25.0,-1140.0,-50.0,5
95,1.0,-297.0,-38.0,-347.0,78.0,-60.0,-8.0,-1132.0,-41.0,5
96,4.0,-294.0,-35.0,-303.0,98.0,-56.0,5.0,-1134.0,-39.0,5
97,12.0,-289.0,-39.0,-265.0,113.0,-52.0,17.0,-1124.0,-37.0,5
98,10.0,-284.0,-37.0,-237.0,123.0,-57.0,32.0,-1108.0,-42.0,5
99,13.0,-282.0,-39.0,-219.0,133.0,-61.0,36.0,-1097.0,-51.0,5
100,15.0,-276.0,-40.0,-209.0,145.0,-71.0,33.0,-1081.0,-56.0,5
101,13.0,-276.0,-35.0,-207.0,164.0,-76.0,25.0,-1065.0,-54.0,5
102,8.0,-275.0,-40.0,-209.0,185.0,-84.0,13.0,-1064.0,-53.0,5
103,2.0,-275.0,-37.0,-206.0,204.0,-84.0,-7.0,-1057.0,-43.0,5
104,-4.0,-275.0,-31.0,-196.0,220.0,-86.0,-27.0,-1057.0,-28.0,5
105,-9.0,-273.0,-31.0,-182.0,230.0,-80.0,-44.0,-1059.0,-25.0,5
106,-10.0,-274.0,-33.0,-166.0,236.0,-76.0,-63.0,-1059.0,-27.0,5
107,-15.0,-274.0,-30.0,-159.0,239.0,-69.0,-86.0,-1063.0,-27.0,5
108,-15.0,-275.0,-34.0,-163.0,236.0,-62.0,-93.0,-1065.0,-34.0,5
109,-21.0,-273.0,-32.0,-175.0,230.0,-54.0,-96.0,-1063.0,-36.0,5
110,-22.0,-274.0,-34.0,-193.0,218.0,-47.0,-96.0,-1067.0,-41.0,5
111,-19.0,-276.0,-34.0,-219.0,201.0,-38.0,-98.0,-1068.0,-45.0,5
112,-18.0,-278.0,-40.0,-240.0,185.0,-35.0,-91.0,-1077.0,-53.0,5
113,-17.0,-276.0,-39.0,-261.0,174.0,-30.0,-88.0,-1076.0,-50.0,5
114,-12.0,-277.0,-42.0,-278.0,166.0,-28.0,-79.0,-1077.0,-60.0,5
115,-11.0,-277.0,-43.0,-289.0,164.0,-24.0,-65.0,-1074.0,-53.0,5
116,-12.0,-277.0,-42.0,-292.0,168.0,-23.0,-61.0,-1072.0,-54.0,5
117,-7.0,-276.0,-40.0,-289.0,173.0,-19.0,-51.0,-1066.0,-45.0,5
118,-9.0,-273.0,-37.0,-284.0,181.0,-19.0,-48.0,-1063.0,-39.0,5
119,-6.0,-276.0,-38.0,-277.0,193.0,-14.0,-39.0,-1065.0,-38.0,5
120,-6.0,-275.0,-34.0,-273.0,205.0,-12.0,-36.0,-1064.0,-28.0,5
121,-7.0,-276.0,-29.0,-270.0,218.0,-7.0,-35.0,-1071.0,-22.0,5
122,-5.0,-278.0,-31.0,-269.0,231.0,-7.0,-41.0,-1078.0,-11.0,5
123,-9.0,-280.0,-28.0,-272.0,242.0,-2.0,-47.0,-1086.0,-7.0,5
124,-8.0,-286.0,-25.0,-276.0,249.0,0.0,-48.0,-1098.0,-4.0,5
125,-11.0,-288.0,-23.0,-276.0,257.0,7.0,-56.0,-1108.0,5.0,5
126,-9.0,-290.0,-25.0,-274.0,261.0,14.0,-64.0,-1120.0,0.0,5
127,-11.0,-293.0,-27.0,-270.0,264.0,23.0,-74.0,-1127.0,-7.0,5
128,-12.0,-293.0,-30.0,-271.0,262.0,29.0,-74.0,-1139.0,-7.0,5
129,-12.0,-294.0,-31.0,-276.0,256.0,39.0,-74.0,-1142.0,-19.0,5
130,-12.0,-298.0,-33.0,-290.0,248.0,46.0,-73.0,-1155.0,-26.0,5
131,-10.0,-302.0,-34.0,-310.0,241.0,53.0,-64.0,-1163.0,-29.0,5
132,-11.0,-302.0,-37.0,-335.0,233.0,60.0,-59.0,-1170.0,-34.0,5
133,-11.0,-303.0,-38.0,-364.0,226.0,65.0,-51.0,-1191.0,-48.0,5
134,-10.0,-312.0,-40.0,-385.0,225.0,63.0,-52.0,-1208.0,-53.0,5
135,-8.0,-321.0,-46.0,-403.0,228.0,62.0,-55.0,-1235.0,-68.0,5
136,-11.0,-326.0,-45.0,-419.0,239.0,54.0,-63.0,-1272.0,-81.0,5
137,-11.0,-340.0,-51.0,-433.0,250.0,47.0,-67.0,-1313.0,-97.0,5
138,-21.0,-347.0,-59.0,-449.0,263.0,35.0,-92.0,-1339.0,-120.0,5
139,-17.0,-357.0,-63.0,-468.0,270.0,30.0,-96.0,-1370.0,-143.0,5
140,-18.0,-366.0,-64.0,-487.0,275.0,23.0,-108.0,-1404.0,-151.0,5
141,-24.0,-375.0,-63.0,-505.0,279.0,22.0,-106.0,-1440.0,-160.0,5
142,-21.0,-381.0,-64.0,-514.0,290.0,23.0,-111.0,-1467.0,-158.0,5
143,-20.0,-387.0,-66.0,-504.0,309.0,32.0,-105.0,-1483.0,-163.0,5
144,-20.0,-389.0,-64.0,-473.0,324.0,36.0,-110.0,-1498.0,-153.0,5
145,-22.0,-392.0,-66.0,-427.0,339.0,44.0,-115.0,-1501.0,-157.0,5
146,-26.0,-389.0,-64.0,-371.0,348.0,44.0,-121.0,-1487.0,-151.0,5
147,-27.0,-383.0,-66.0,-306.0,343.0,46.0,-124.0,-1477.0,-163.0,5
148,-29.0,-379.0,-69.0,-237.0,320.0,44.0,-137.0,-1462.0,-168.0,5
149,-36.0,-374.0,-68.0,-173.0,290.0,45.0,-144.0,-1449.0,-180.0,5
150,-34.0,-370.0,-74.0,-118.0,258.0,41.0,-146.0,-1419.0,-198.0,5
151,-31.0,-361.0,-81.0,-74.0,234.0,34.0,-145.0,-1401.0,-216.0,5
152,-30.0,-352.0,-82.0,-43.0,216.0,14.0,-133.0,-1357.0,-223.0,5
153,-27.0,-344.0,-85.0,-26.0,197.0,-7.0,-132.0,-1332.0,-235.0,5
