  11,-246, -36,  17, 161, -45,  39,-935, -56;
  22,-243, -36,  15, 152, -43,  69,-935, -54;
  30,-244, -39,   9, 145, -42, 100,-934, -56;
  38,-246, -39,   1, 145, -32, 134,-944, -51;
  44,-248, -36, -11, 149, -24, 144,-949, -48;
  51,-238, -39, -19, 151, -14, 157,-952, -40;
  45,-250, -31, -22, 152,  -8, 156,-964, -37;
  42,-253, -36, -21, 150,   2, 153,-972, -37;
  42,-253, -31, -18, 147,   8, 151,-978, -32;
  39,-251, -32, -11, 139,  22, 139,-977, -50;
  37,-254, -40,  -5, 124,  35, 123,-975, -59;
  33,-251, -44,   0, 106,  54, 114,-962, -77;
  32,-248, -46,   0,  87,  62, 105,-950, -84;
  27,-251, -50,  -5,  74,  70,  93,-949, -97;
  28,-247, -54, -13,  65,  71,  87,-941,-103;
  22,-242, -56, -27,  61,  72,  75,-939,-108;
  27,-245, -49, -43,  60,  66,  60,-935,-109;
  18,-246, -47, -61,  60,  64,  46,-933,-110;
   9,-247, -51, -76,  64,  56,  17,-942,-104;
   4,-250, -53, -90,  62,  54,   0,-944, -99;
  -1,-251, -49, -97,  59,  48, -14,-954, -94;
  -6,-253, -44, -99,  55,  49, -32,-969, -85;
  -7,-254, -47, -94,  51,  45, -43,-976, -80;
 -12,-255, -50, -84,  48,  45, -50,-983, -81;
 -12,-256, -47, -67,  48,  41, -58,-989, -68;
 -12,-257, -44, -51,  45,  39, -59,-992, -74;
  -9,-256, -50, -36,  45,  31, -54,-1002, -69;
  -6,-261, -43, -19,  45,  25, -41,-1006, -62;
  -2,-260, -42,  -4,  47,  16, -32,-1006, -59;
   3,-264, -42,  14,  51,  11, -13,-1003, -60;
   4,-259, -40,  29,  54,   2,  -1,-998, -58;
  11,-258, -40,  46,  55,  -1,  24,-1000, -61;
  17,-257, -39,  62,  53, -11,  42,-988, -54;
  24,-256, -38,  82,  48, -16,  65,-981, -55;
  24,-252, -38,  98,  42, -23,  81,-974, -59;
  34,-253, -37, 111,  38, -24, 100,-952, -56;
  36,-251, -42, 117,  30, -28, 115,-948, -60;
  25,-234, -46, 120,  25, -27, 122,-936, -57;
  37,-243, -41, 116,  20, -29, 128,-931, -56;
  39,-243, -38, 112,  18, -23, 125,-926, -52;
  34,-240, -37, 106,  15, -20, 115,-924, -50;
  31,-241, -36,  97,  14, -10, 102,-924, -42;
  26,-240, -36,  87,  12,  -3,  89,-924, -40;
  23,-242, -39,  75,   6,  10,  73,-923, -32;
  18,-243, -36,  60,   0,  18,  53,-929, -32;
  11,-245, -28,  46,  -3,  28,  39,-934, -28;
  13,-247, -31,  34,  -7,  30,  21,-937, -27;
   7,-248, -38,  19,  -8,  36,   5,-946, -26;
   3,-249, -16,   7,  -7,  36,  -4,-951, -28;
   1,-251, -34,  -4,  -8,  36, -16,-953, -27;
  -2,-253, -32, -10,  -8,  32, -18,-959, -28;
   1,-253, -34, -11, -10,  29, -19,-967, -25;
   3,-251, -35, -11, -12,  23, -12,-971, -25;
   2,-253, -34,  -8, -10,  15,  -2,-963, -32;
   6,-250, -34,  -5,  -5,   6,   8,-955, -34;
  10,-249, -37,  -4,   2,  -2,  17,-949, -42;
   9,-253, -36,   0,   9, -12,  32,-948, -44;
  13,-247, -35,   3,  15, -16,  43,-950, -45;
  17,-248, -40,   5,  21, -24,  53,-943, -48;
  12,-225, -45,   6,  26, -27,  59,-942, -48;
  22,-246, -35,   6,  30, -30,  73,-942, -44;
  26,-248, -37,   5,  33, -30,  72,-942, -45;
  23,-245, -35,   4,  32, -30,  81,-940, -43;
  24,-244, -35,   5,  32, -26,  80,-937, -48;
  24,-246, -37,   4,  33, -26,  72,-936, -45;
  22,-245, -35,   0,  33, -22,  67,-931, -48;
  22,-244, -38,  -5,  33, -22,  65,-929, -45;
  22,-247, -32, -13,  34, -14,  56,-934, -44;
  18,-244, -37, -23,  33, -14,  54,-933, -47;
  15,-246, -41, -36,  33,  -8,  47,-940, -48;
  19,-248, -47, -51,  30,  -9,  43,-945, -49;
  15,-247, -39, -65,  29,  -7,  42,-946, -52;
  12,-249, -41, -74,  29,  -9,  33,-950, -49;
  10,-250, -35, -79,  29,  -9,  32,-967, -50;
  11,-251, -36, -80,  29, -11,  38,-969, -50;
  11,-251, -40, -78,  29, -10,  33,-975, -49;
  15,-254, -40, -72,  30, -17,  39,-972, -52;
  14,-253, -40, -67,  30, -17,  42,-973, -55;
  14,-253, -41, -62,  34, -21,  44,-971, -57;
  17,-253, -40, -58,  36, -22,  43,-979, -55;
  18,-253, -45, -56,  42, -27,  45,-974, -61;
  15,-262, -23, -57,  51, -27,  48,-976, -60;
  19,-256, -41, -58,  59, -31,  48,-979, -62;
  18,-256, -42, -60,  67, -32,  50,-981, -63;
  16,-255, -46, -61,  76, -35,  49,-980, -61;
  22,-253, -38, -56,  83, -35,  58,-977, -65;
  21,-255, -43, -49,  93, -39,  55,-979, -61;
  22,-255, -42, -43, 100, -40,  55,-978, -62;
  20,-255, -42, -37, 104, -43,  53,-963, -65;
  20,-254, -47, -33, 107, -42,  52,-970, -62;
  17,-252, -41, -28, 108, -44,  56,-951, -63;
  18,-250, -41, -25, 109, -40,  53,-960, -61;
  25,-238, -43, -23, 109, -41,  53,-952, -63;
  17,-250, -41, -22, 108, -39,  59,-958, -72;
  22,-253, -44, -20, 110, -39,  59,-962, -68;
  21,-253, -41, -20, 112, -37,  57,-958, -70;
  20,-253, -39, -15, 117, -38,  58,-964, -66;
  24,-252, -47,  -8, 124, -36,  64,-965, -62;
  24,-251, -44,  -3, 130, -40,  61,-958, -61;
  20,-252, -43,   1, 137, -39,  63,-963, -61;
  19,-253, -39,   6, 142, -40,  65,-957, -58;
  23,-249, -43,   9, 150, -37,  67,-955, -52;
  24,-256, -25,  13, 157, -38,  72,-961, -52;
  25,-250, -38,  20, 167, -37,  80,-961, -51;
  26,-254, -38,  21, 179, -40,  81,-963, -49;
  25,-254, -40,  25, 194, -39,  80,-968, -55;
  24,-253, -38,  28, 206, -42,  79,-959, -51;
  24,-253, -39,  30, 217, -40,  74,-959, -50;
  26,-248, -37,  32, 223, -43,  70,-967, -45;
  22,-252, -35,  35, 229, -41,  73,-956, -48;
  18,-249, -39,  37, 234, -42,  70,-952, -45;
  25,-247, -35,  39, 237, -41,  67,-945, -42;
  23,-250, -38,  37, 242, -40,  65,-943, -46;
   4,-237, -43,  33, 246, -37,  62,-942, -48;
  18,-246, -38,  27, 248, -36,  57,-939, -47;
  16,-246, -34,  19, 249, -31,  57,-944, -46;
  20,-249, -39,   8, 249, -31,  52,-944, -50;
  18,-246, -35,   0, 250, -29,  55,-943, -47;
  17,-248, -37,  -7, 249, -30,  49,-942, -50;
  15,-249, -38, -11, 249, -28,  42,-944, -47;
  13,-248, -39, -15, 249, -30,  41,-945, -46;
  14,-248, -40, -18, 247, -30,  39,-952, -50;
  18,-250, -43, -21, 245, -29,  43,-955, -55;
  13,-246, -41, -21, 242, -29,  41,-950, -56;
  14,-255, -32, -21, 239, -29,  38,-955, -52;
  13,-253, -40, -20, 236, -26,  39,-956, -54;
  13,-253, -36, -17, 226, -25,  42,-960, -57;
  14,-250, -41, -17, 220, -21,  32,-956, -56;
  12,-250, -38, -17, 214, -21,  34,-960, -47;
  12,-249, -38, -19, 206, -17,  36,-950, -48;
  13,-251, -40, -20, 201, -19,  32,-949, -51;
  13,-251, -36, -22, 197, -16,  34,-950, -50;
  15,-248, -40, -26, 193, -16,  36,-947, -49;
  16,-249, -40, -29, 187, -13,  33,-945, -47;
  14,-251, -39, -33, 181, -12,  33,-945, -46;
  21,-250, -28, -37, 177, -12,  30,-947, -52;
  13,-253, -38, -40, 169, -13,  30,-952, -49;
  15,-252, -41, -45, 163, -11,  31,-963, -57;
  14,-250, -38, -50, 159, -13,  34,-962, -55;
  14,-250, -42, -54, 151, -13,  28,-963, -65;
  15,-254, -41, -59, 145, -16,  34,-966, -57;
  17,-252, -43, -58, 140, -15,  36,-954, -57;
  13,-251, -41, -53, 134, -15,  40,-958, -57;
  14,-249, -40, -47, 130, -14,  33,-971, -53;
