  -9,-266,  20, -16,  71,  -2,  -7,-1044,  44;
  -7,-266,  18, -17,  70,  -3,  -9,-1044,  39;
  -7,-265,  15, -19,  71,  -3, -12,-1037,  37;
  -8,-265,  16, -17,  70,  -2,  -6,-1036,  35;
  -8,-265,  18, -18,  70,  -3, -12,-1044,  41;
 -10,-263,  20, -16,  69,  -3,  -8,-1046,  40;
 -10,-263,  16, -16,  70,  -4, -11,-1045,  42;
 -11,-264,  19, -14,  69,  -3,  -8,-1051,  42;
  -8,-265,  19, -14,  69,  -4, -11,-1040,  42;
 -10,-261,  15, -13,  68,  -5, -12,-1043,  44;
 -10,-264,  22, -12,  66,  -3, -13,-1052,  44;
  -8,-262,  16, -11,  68,  -4,  -8,-1040,  44;
 -13,-262,  19, -11,  68,  -4,  -9,-1043,  44;
  -8,-263,  18, -11,  69,  -4, -13,-1037,  42;
  -8,-264,  16, -12,  69,  -4,  -9,-1037,  45;
  -9,-264,  17, -11,  67,  -2,  -3,-1040,  41;
  -9,-261,  20, -10,  66,  -4,  -9,-1051,  45;
  -8,-264,  15, -10,  67,  -4, -11,-1043,  43;
  -8,-266,  18, -10,  67,  -3,  -4,-1046,  42;
  -4,-267,  18, -10,  64,  -2,  -2,-1034,  43;
  -5,-267,  17, -11,  63,  -2,  -7,-1034,  48;
  -9,-263,  17, -12,  65,  -3,  -6,-1038,  45;
 -11,-260,  14, -12,  64,  -3,  -3,-1045,  43;
 -16,-264,  34, -12,  63,  -2,  -3,-1045,  44;
  -6,-266,  22, -12,  63,  -1,  -7,-1035,  46;
  -5,-272,  28, -13,  62,   0,  -4,-1043,  47;
  -2,-258,  19, -12,  62,  -3,  -5,-1039,  38;
 -17,-259,  18, -11,  62,  -2,  -7,-1047,  40;
  -4,-264,  16, -12,  63,  -1,  -2,-1040,  44;
  -8,-268,  27, -11,  63,  -2,  -6,-1039,  41;
 -10,-270,  18, -10,  63,  -3,  -9,-1035,  40;
 -14,-259,  26, -11,  63,  -3,  -8,-1049,  46;
  -4,-265,  14, -10,  62,  -2,  -7,-1041,  46;
  -5,-265,  11, -11,  62,  -1,  -7,-1043,  40;
  -4,-259,  27, -10,  63,  -1, -14,-1040,  44;
  -6,-262,  26, -11,  62,  -1,  -4,-1036,  47;
  -5,-267,  17, -11,  63,  -2,  -7,-1046,  42;
  -5,-261,  18, -11,  62,  -3,  -7,-1049,  43;
  -8,-271,  16, -10,  62,  -4,   0,-1051,  43;
 -26,-273,  43, -10,  63,  -5,  -4,-1046,  43;
 -12,-264,  17,  -8,  63,  -4,  -8,-1058,  46;
  -6,-262,  17,  -6,  63,  -3,  -7,-1050,  43;
  -8,-262,  15,  -5,  62,  -3,  -7,-1050,  47;
  -7,-263,  17,  -6,  63,  -3,  -7,-1055,  45;
  -6,-264,  19,  -4,  61,  -4,  -9,-1048,  44;
  -6,-260,  19,  -3,  62,  -5,  -9,-1044,  43;
  -8,-265,  20,  -5,  62,  -3,  -5,-1039,  40;
  -6,-267,  20,  -8,  63,  -3,  -6,-1038,  43;
  -9,-268,  17,  -9,  63,  -2,  -5,-1038,  44;
  -5,-266,  19, -10,  62,  -2,  -5,-1039,  46;
  -8,-266,  17, -13,  61,  -3,  -7,-1050,  43;
  -5,-264,  19, -14,  62,  -2,  -4,-1045,  46;
  -7,-263,  20, -12,  62,  -2,  -2,-1047,  41;
  -8,-265,  19, -12,  64,  -3,  -6,-1045,  43;
  -6,-263,  17, -13,  65,  -1,  -7,-1052,  50;
  -9,-263,  19, -13,  66,  -2, -12,-1044,  43;
  -9,-267,  16, -13,  69,  -3,  -8,-1045,  47;
  -7,-261,  18, -12,  68,  -3,  -9,-1053,  45;
  -6,-262,  18, -10,  69,  -3,  -4,-1048,  41;
  -8,-266,  16,  -7,  68,  -3,  -3,-1038,  44;
  -7,-263,  18,  -7,  68,  -5,  -6,-1037,  43;
  -7,-265,  19,  -5,  68,  -6,   2,-1031,  40;
 -10,-261,  18,  -6,  71,  -5,  -4,-1042,  38;
  -8,-266,  21,  -9,  70,  -5,  -2,-1038,  49;
  -5,-265,  21, -11,  69,  -4,  -2,-1045,  47;
  -7,-263,  21, -13,  71,  -4,  -3,-1039,  49;
 -11,-263,  19, -14,  70,  -4,  -2,-1039,  45;
  -9,-263,  20, -15,  70,  -5,  -5,-1053,  46;
  -7,-263,  18, -13,  70,  -4,  -5,-1045,  44;
  -6,-265,  17, -12,  71,  -4,  -9,-1046,  44;
  -8,-264,  18, -10,  71,  -4,  -6,-1045,  42;
