   7,-239, -74,  50, -78, -20,  12,-988,-274;
   4,-241, -73,  54, -84, -22,  14,-987,-273;
   3,-242, -71,  60, -89, -26,  11,-991,-280;
   5,-242, -74,  65, -93, -29,   7,-996,-287;
   5,-238, -74,  71, -99, -31,  13,-991,-283;
   4,-244, -68,  76,-105, -35,  10,-990,-280;
   4,-244, -75,  81,-111, -38,  11,-992,-287;
   6,-246, -73,  84,-117, -40,   8,-990,-278;
   6,-241, -77,  90,-120, -43,   6,-985,-286;
   6,-240, -76,  93,-127, -46,  13,-986,-286;
   8,-241, -75,  98,-132, -50,  16,-988,-288;
   6,-238, -73, 100,-137, -52,  15,-983,-285;
   6,-242, -72, 104,-142, -53,  16,-977,-288;
   7,-237, -75, 107,-147, -56,  18,-978,-287;
   9,-238, -79, 110,-153, -58,  17,-974,-289;
   9,-236, -76, 111,-157, -58,  18,-967,-295;
   7,-233, -75, 112,-161, -59,  25,-967,-296;
  11,-238, -73, 113,-163, -59,  27,-971,-288;
  10,-234, -71, 112,-165, -60,  25,-965,-290;
  11,-234, -77, 111,-168, -59,  21,-962,-287;
  12,-234, -74, 109,-171, -57,  27,-962,-281;
  11,-233, -75, 107,-170, -59,  29,-961,-292;
  11,-234, -77, 104,-171, -56,  30,-963,-288;
  16,-234, -76,  99,-170, -58,  30,-966,-282;
  12,-233, -75,  94,-169, -55,  38,-962,-289;
  13,-232, -76,  91,-166, -53,  37,-959,-294;
  18,-236, -71,  86,-162, -52,  39,-960,-285;
  15,-234, -75,  82,-160, -52,  39,-963,-289;
  15,-236, -73,  77,-155, -53,  39,-965,-286;
  18,-236, -74,  74,-150, -52,  40,-965,-284;
  17,-234, -75,  72,-144, -49,  49,-968,-288;
  15,-233, -74,  70,-138, -50,  50,-971,-284;
  18,-235, -74,  71,-131, -49,  52,-968,-283;
  15,-237, -74,  72,-123, -46,  49,-973,-282;
  17,-239, -73,  70,-117, -44,  50,-970,-283;
  17,-235, -77,  70,-110, -43,  53,-975,-274;
  15,-236, -71,  69,-104, -40,  45,-974,-280;
  16,-235, -80,  70, -97, -39,  50,-970,-285;
  21,-240, -71,  68, -88, -36,  55,-976,-282;
  18,-237, -72,  66, -80, -36,  50,-974,-282;
  16,-233, -78,  66, -72, -34,  49,-980,-286;
  15,-237, -76,  64, -66, -32,  56,-974,-284;
  14,-234, -73,  64, -57, -30,  53,-967,-285;
  20,-238, -77,  62, -49, -27,  55,-970,-281;
  15,-237, -74,  61, -40, -26,  45,-971,-292;
  16,-233, -74,  58, -31, -25,  47,-963,-286;
  16,-238, -77,  55, -22, -21,  55,-969,-286;
  16,-235, -74,  51, -15, -21,  46,-966,-286;
  19,-236, -79,  47,  -6, -20,  47,-971,-288;
  14,-235, -75,  43,   1, -21,  48,-968,-289;
  15,-235, -77,  41,   9, -19,  43,-969,-293;
  15,-236, -74,  39,  16, -16,  41,-970,-288;
  15,-234, -72,  38,  21, -16,  38,-970,-291;
  13,-238, -75,  36,  26, -16,  33,-964,-291;
  13,-238, -73,  35,  31, -15,  33,-969,-286;
  11,-238, -71,  32,  37, -14,  38,-975,-286;
  13,-237, -75,  31,  40, -13,  31,-978,-280;
  10,-236, -73,  29,  44, -13,  33,-969,-282;
  12,-236, -74,  27,  50, -11,  30,-966,-285;
   5,-232, -68,  25,  54,  -9,  30,-969,-288;
  11,-235, -76,  24,  60,  -7,  29,-971,-292;
  12,-235, -79,  23,  63,  -5,  32,-964,-290;
  12,-236, -74,  23,  67,  -4,  30,-966,-286;
  11,-236, -73,  20,  69,  -2,  35,-970,-286;
  14,-236, -74,  18,  73,  -3,  36,-972,-287;
  14,-237, -74,  16,  77,  -2,  33,-976,-285;
  13,-235, -73,  14,  79,  -2,  34,-970,-289;
  15,-238, -73,  11,  84,   0,  34,-967,-287;
  12,-234, -75,  10,  88,   0,  33,-975,-289;
  15,-241, -74,   9,  92,   1,  31,-975,-298;
   7,-238, -75,  10,  96,   3,  34,-975,-285;
  11,-237, -76,  12, 101,   5,  32,-978,-290;
  14,-241, -78,  13, 104,   6,  31,-976,-290;
  11,-237, -72,  17, 108,   7,  37,-968,-289;
  10,-236, -74,  18, 113,   8,  33,-970,-287;
  14,-241, -72,  18, 115,   9,  37,-971,-296;
  17,-238, -77,  18, 119,  10,  37,-971,-290;
  12,-236, -72,  15, 122,  10,  39,-973,-292;
  16,-238, -76,  12, 127,  11,  41,-966,-293;
  17,-239, -79,   9, 131,  12,  42,-966,-287;
  15,-229, -80,   9, 137,  10,  47,-970,-290;
  15,-238, -77,   9, 143,  11,  45,-964,-291;
  16,-235, -74,   9, 152,  10,  50,-964,-289;
  17,-234, -77,   9, 157,  11,  55,-964,-296;
  18,-233, -73,   6, 165,  12,  57,-961,-301;
  16,-232, -74,   2, 173,  14,  58,-964,-290;
  18,-235, -75,   3, 180,  16,  59,-963,-298;
  18,-235, -79,   2, 189,  17,  57,-962,-300;
  20,-237, -79,   2, 197,  18,  57,-961,-302;
  22,-237, -81,   2, 207,  18,  60,-967,-302;
  16,-236, -79,   3, 216,  17,  60,-963,-310;
  19,-235, -81,   3, 229,  17,  64,-963,-310;
  21,-233, -78,   4, 241,  20,  65,-971,-307;
  21,-236, -83,   6, 253,  19,  64,-964,-310;
